"female_20.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.004209979,0.004062724,0.00391547,0.003768216,0.003620962,0.003473708,0.003466379,0.003459051,0.003451722,0.003444393,0.003437065,0.003429737,0.003422409,0.003415081,0.003407754,0.003400426,0.003393097,0.003385769,0.00337844,0.003371111,0.003363783,0.003356452,0.003349121,0.00334179,0.003334459,0.003327128,0.003319797,0.003312466,0.003305135,0.003297804,0.003290473,0.003283143,0.003275814,0.003268484,0.003261154,0.003253824,0.003377833,0.003501842,0.003625851,0.003749859,0.003873868,0.003864652,0.003855436,0.00384622,0.003837003,0.003827787,0.003770693,0.003713599,0.003656505,0.003599411,0.003542317,0.003324572,0.003106826,0.002889081,0.002671336,0.002453591,0.0024103,0.002367009,0.002323718,0.002280427,0.002237136,0.002193844,0.002150553,0.002107262,0.002063971,0.00202068
"BDI",0.037347544,0.036956977,0.03656641,0.036175844,0.035785277,0.03539471,0.03501394,0.034633169,0.034252399,0.033871628,0.033490858,0.033127102,0.032763346,0.032399589,0.032035833,0.031672077,0.031506443,0.031340809,0.031175175,0.031009541,0.030843907,0.030369659,0.029895411,0.029421162,0.028946914,0.028472666,0.028139434,0.027806202,0.027472969,0.027139737,0.026806505,0.026573071,0.026339636,0.026106202,0.025872767,0.025639333,0.026030458,0.026421583,0.026812707,0.027203832,0.027594957,0.027101099,0.026607241,0.026113383,0.025619525,0.025125667,0.024848752,0.024571837,0.024294923,0.024018008,0.023741093,0.02311018,0.022479268,0.021848355,0.021217443,0.02058653,0.020014848,0.019443167,0.018871485,0.018299804,0.017728122,0.01715644,0.016584759,0.016013077,0.015441396,0.014869714
"BEL",0.004341257,0.004078119,0.003814982,0.003551845,0.003288708,0.00302557,0.003006595,0.002987621,0.002968646,0.002949671,0.002930696,0.002911768,0.00289284,0.002873912,0.002854984,0.002836057,0.002829033,0.002822009,0.002814986,0.002807962,0.002800938,0.002777023,0.002753108,0.002729193,0.002705278,0.002681363,0.002605569,0.002529776,0.002453982,0.002378189,0.002302395,0.002298413,0.00229443,0.002290448,0.002286465,0.002282483,0.002253541,0.002224599,0.002195656,0.002166714,0.002137772,0.002091872,0.002045972,0.002000072,0.001954172,0.001908272,0.001853362,0.001798452,0.001743542,0.001688631,0.001633721,0.001565816,0.001497912,0.001430007,0.001362103,0.001294198,0.001268228,0.001242258,0.001216287,0.001190317,0.001164347,0.001138377,0.001112407,0.001086436,0.001060466,0.001034496
"BEN",0.059045059,0.057857214,0.05666937,0.055481525,0.054293681,0.053105836,0.052138871,0.051171906,0.050204941,0.049237976,0.048271011,0.045503124,0.042735238,0.039967351,0.037199465,0.034431578,0.033297597,0.032163616,0.031029634,0.029895653,0.028761672,0.027935088,0.027108504,0.026281921,0.025455337,0.024628753,0.024151504,0.023674255,0.023197007,0.022719758,0.022242509,0.02141745,0.020592391,0.019767333,0.018942274,0.018117215,0.017673782,0.017230349,0.016786916,0.016343483,0.01590005,0.016305795,0.01671154,0.017117284,0.017523029,0.017928774,0.017951341,0.017973907,0.017996474,0.01801904,0.018041607,0.017651693,0.017261779,0.016871866,0.016481952,0.016092038,0.015903642,0.015715245,0.015526849,0.015338452,0.015150056,0.01496166,0.014773263,0.014584867,0.01439647,0.014208074
"BFA",0.058448378,0.057385272,0.056322166,0.055259061,0.054195955,0.053132849,0.052171565,0.051210281,0.050248998,0.049287714,0.04832643,0.047484102,0.046641775,0.045799447,0.04495712,0.044114792,0.043211301,0.042307811,0.04140432,0.04050083,0.039597339,0.038484212,0.037371085,0.036257957,0.03514483,0.034031703,0.032085672,0.030139641,0.02819361,0.026247579,0.024301548,0.024318178,0.024334809,0.024351439,0.02436807,0.0243847,0.024728687,0.025072674,0.025416662,0.025760649,0.026104636,0.026112955,0.026121274,0.026129594,0.026137913,0.026146232,0.02600825,0.025870267,0.025732285,0.025594302,0.02545632,0.024991322,0.024526324,0.024061327,0.023596329,0.023131331,0.022579186,0.022027041,0.021474897,0.020922752,0.020370607,0.019818462,0.019266317,0.018714173,0.018162028,0.017609883
"BGD",0.020170418,0.019881914,0.01959341,0.019304906,0.019016402,0.018727898,0.018441941,0.018155985,0.017870028,0.017584072,0.017298115,0.017009794,0.016721473,0.016433151,0.01614483,0.015856509,0.015785179,0.015713849,0.015642519,0.015571189,0.015499859,0.014993357,0.014486856,0.013980354,0.013473853,0.012967351,0.012687728,0.012408106,0.012128483,0.011848861,0.011569238,0.011303102,0.011036966,0.010770831,0.010504695,0.010238559,0.009988928,0.009739297,0.009489666,0.009240035,0.008990404,0.008762295,0.008534186,0.008306076,0.008077967,0.007849857,0.007711231,0.007572604,0.007433978,0.007295351,0.007156724,0.006849643,0.006542562,0.006235481,0.0059284,0.005621318,0.005462055,0.005302791,0.005143527,0.004984264,0.004825,0.004665736,0.004506473,0.004347209,0.004187945,0.004028682
"BGR",0.012176523,0.010800378,0.009424233,0.008048089,0.006671944,0.005295799,0.004924456,0.004553114,0.004181771,0.003810428,0.003439086,0.003346395,0.003253704,0.003161012,0.003068321,0.00297563,0.002920784,0.002865938,0.002811091,0.002756245,0.002701399,0.002730277,0.002759154,0.002788032,0.00281691,0.002845787,0.002786987,0.002728187,0.002669386,0.002610586,0.002551786,0.002578728,0.00260567,0.002632612,0.002659554,0.002686497,0.002677502,0.002668508,0.002659514,0.00265052,0.002641526,0.00263355,0.002625574,0.002617598,0.002609621,0.002601645,0.002533801,0.002465957,0.002398113,0.002330269,0.002262426,0.002220534,0.002178642,0.002136751,0.002094859,0.002052967,0.002012039,0.00197111,0.001930181,0.001889253,0.001848324,0.001807395,0.001766467,0.001725538,0.001684609,0.001643681
"BHR",0.029614978,0.027181982,0.024748987,0.022315991,0.019882996,0.01745,0.0160444,0.0146388,0.0132332,0.0118276,0.010422,0.0096246,0.0088272,0.0080298,0.0072324,0.006435,0.0059872,0.0055394,0.0050916,0.0046438,0.004196,0.003946,0.003696,0.003446,0.003196,0.002946,0.0028104,0.0026748,0.0025392,0.0024036,0.002268,0.002204032,0.002140064,0.002076096,0.002012127,0.001948159,0.001929194,0.00191023,0.001891265,0.0018723,0.001853335,0.001852337,0.001851338,0.00185034,0.001849341,0.001848343,0.001846345,0.001844348,0.001842351,0.001840354,0.001838357,0.001829372,0.001820386,0.001811401,0.001802415,0.00179343,0.001767373,0.001741317,0.00171526,0.001689204,0.001663147,0.00163709,0.001611034,0.001584977,0.001558921,0.001532864
"BHS",0.014863725,0.014399238,0.01393475,0.013470263,0.013005775,0.012541288,0.012148974,0.01175666,0.011364345,0.010972031,0.010579717,0.01024848,0.009917243,0.009586006,0.009254769,0.008923532,0.008643947,0.008364362,0.008084778,0.007805193,0.007525608,0.007289679,0.007053751,0.006817823,0.006581895,0.006345967,0.00614692,0.005947873,0.005748826,0.00554978,0.005350733,0.005182832,0.005014931,0.00484703,0.004679129,0.004511227,0.004434451,0.004357675,0.004280898,0.004204122,0.004127345,0.004123402,0.004119458,0.004115514,0.00411157,0.004107627,0.004068089,0.004028552,0.003989014,0.003949476,0.003909939,0.003873361,0.003836784,0.003800207,0.00376363,0.003727053,0.003647917,0.003568782,0.003489646,0.003410511,0.003331375,0.003252239,0.003173104,0.003093968,0.003014833,0.002935697
"BIH",0.006706171,0.006482632,0.006259093,0.006035554,0.005812015,0.005588476,0.005486867,0.005385259,0.00528365,0.005182042,0.005080433,0.0049479,0.004815367,0.004682834,0.004550301,0.004417768,0.004270509,0.00412325,0.003975991,0.003828732,0.003681473,0.003585435,0.003489396,0.003393358,0.003297319,0.003201281,0.003143076,0.003084871,0.003026665,0.00296846,0.002910255,0.00286714,0.002824025,0.00278091,0.002737795,0.00269468,0.002774811,0.002854941,0.002935071,0.003015202,0.003095332,0.002876266,0.002657199,0.002438133,0.002219066,0.002,0.00195,0.0019,0.00185,0.0018,0.00175,0.001732,0.001714,0.001696,0.001678,0.00166,0.001637021,0.001614043,0.001591064,0.001568086,0.001545107,0.001522129,0.00149915,0.001476172,0.001453193,0.001430214
"BLR",0.00832836,0.007699385,0.00707041,0.006441435,0.00581246,0.005183485,0.004957782,0.004732079,0.004506376,0.004280673,0.00405497,0.003925415,0.00379586,0.003666305,0.00353675,0.003407195,0.003313447,0.003219699,0.003125951,0.003032203,0.002938455,0.002886179,0.002833903,0.002781627,0.002729351,0.002677075,0.002660747,0.002644419,0.002628091,0.002611763,0.002595436,0.0026081,0.002620764,0.002633428,0.002646092,0.002658757,0.002704147,0.002749537,0.002794927,0.002840317,0.002885707,0.002961198,0.00303669,0.003112181,0.003187672,0.003263164,0.003247008,0.003230853,0.003214697,0.003198542,0.003182386,0.003087248,0.00299211,0.002896971,0.002801833,0.002706695,0.002557511,0.002408328,0.002259145,0.002109961,0.001960778,0.001811595,0.001662412,0.001513228,0.001364045,0.001214862
"BLZ",0.0155703,0.014961944,0.014353588,0.013745232,0.013136876,0.01252852,0.011992,0.01145548,0.01091896,0.01038244,0.00984592,0.009395608,0.008945296,0.008494984,0.008044672,0.00759436,0.007213538,0.006832716,0.006451894,0.006071072,0.00569025,0.005400766,0.005111282,0.004821798,0.004532314,0.00424283,0.00406951,0.00389619,0.00372287,0.00354955,0.00337623,0.003271862,0.003167494,0.003063126,0.002958758,0.00285439,0.003833306,0.004812222,0.005791138,0.006770054,0.00774897,0.007369234,0.006989499,0.006609763,0.006230028,0.005850292,0.005875177,0.005900062,0.005924947,0.005949832,0.005974718,0.005840225,0.005705732,0.00557124,0.005436747,0.005302255,0.00527525,0.005248246,0.005221241,0.005194237,0.005167232,0.005140228,0.005113223,0.005086219,0.005059214,0.00503221
"BOL",0.038167109,0.037827082,0.037487055,0.037147027,0.036807,0.036466973,0.036086722,0.035706471,0.03532622,0.034945969,0.034565718,0.034135994,0.03370627,0.033276547,0.032846823,0.032417099,0.031914107,0.031411114,0.030908122,0.030405129,0.029902137,0.029270704,0.028639271,0.028007838,0.027376405,0.026744972,0.026070303,0.025395634,0.024720966,0.024046297,0.023371628,0.022723932,0.022076236,0.021428541,0.020780845,0.020133149,0.019527413,0.018921678,0.018315942,0.017710207,0.017104471,0.016553867,0.016003264,0.01545266,0.014902057,0.014351453,0.013865054,0.013378654,0.012892255,0.012405855,0.011919456,0.011500423,0.011081389,0.010662356,0.010243322,0.009824289,0.009470913,0.009117537,0.008764162,0.008410786,0.00805741,0.007704035,0.007350659,0.006997283,0.006643908,0.006290532
"BRA",0.019323854,0.018985864,0.018647875,0.018309885,0.017971896,0.017633906,0.017010763,0.01638762,0.015764477,0.015141334,0.014518191,0.013752211,0.01298623,0.01222025,0.011454269,0.010688289,0.010084178,0.009480068,0.008875957,0.008271847,0.007667736,0.007552267,0.007436799,0.00732133,0.007205861,0.007090392,0.006946805,0.006803219,0.006659632,0.006516046,0.006372459,0.006189831,0.006007203,0.005824575,0.005641947,0.005459319,0.005281803,0.005104286,0.004926769,0.004749253,0.004571736,0.004457252,0.004342769,0.004228285,0.004113802,0.003999318,0.003854114,0.00370891,0.003563705,0.003418501,0.003273297,0.003180642,0.003087987,0.002995332,0.002902677,0.002810021,0.002847143,0.002884265,0.002921387,0.002958509,0.00299563,0.003032752,0.003069874,0.003106996,0.003144117,0.003181239
"BRB",0.017351171,0.016815112,0.016279053,0.015742995,0.015206936,0.014670877,0.014213682,0.013756488,0.013299293,0.012842099,0.012384904,0.01199858,0.011612256,0.011225932,0.010839608,0.010453284,0.010126951,0.009800619,0.009474286,0.009147954,0.008821621,0.00854604,0.008270459,0.007994878,0.007719296,0.007443715,0.007211046,0.006978377,0.006745709,0.00651304,0.006280371,0.006083971,0.00588757,0.00569117,0.00549477,0.00529837,0.005132612,0.004966854,0.004801096,0.004635338,0.00446958,0.004329703,0.004189826,0.004049949,0.003910072,0.003770195,0.003652172,0.003534148,0.003416125,0.003298102,0.003180078,0.003080504,0.00298093,0.002881356,0.002781782,0.002682207,0.002603525,0.002524843,0.002446161,0.002367479,0.002288797,0.002210115,0.002131433,0.002052751,0.001974069,0.001895387
"BRN",0.015902258,0.015415639,0.014929019,0.0144424,0.01395578,0.013469161,0.013006389,0.012543618,0.012080846,0.011618075,0.011155303,0.010790277,0.010425252,0.010060226,0.009695201,0.009330175,0.009024645,0.008719115,0.008413585,0.008108054,0.007802524,0.007546861,0.007291197,0.007035534,0.00677987,0.006524207,0.006310319,0.006096431,0.005882543,0.005668655,0.005454767,0.005275862,0.005096957,0.004918052,0.004739147,0.004560242,0.004410622,0.004261001,0.004111381,0.00396176,0.00381214,0.003687026,0.003561913,0.0034368,0.003311687,0.003186574,0.003081965,0.002977356,0.002872748,0.002768139,0.00266353,0.002576074,0.002488617,0.00240116,0.002313703,0.002226247,0.002226247,0.002226247,0.002226247,0.002226247,0.002226247,0.002226247,0.002226247,0.002226247,0.002226247,0.002226247
"BTN",0.053975723,0.053561208,0.053146693,0.052732178,0.052317663,0.051903148,0.051315344,0.050727539,0.050139735,0.04955193,0.048964126,0.047912703,0.04686128,0.045809856,0.044758433,0.04370701,0.042754542,0.041802075,0.040849607,0.03989714,0.038944672,0.038080165,0.037215658,0.036351152,0.035486645,0.034622138,0.033519006,0.032415874,0.031312742,0.03020961,0.029106478,0.028112547,0.027118615,0.026124684,0.025130752,0.024136821,0.023194924,0.022253027,0.021311131,0.020369234,0.019427337,0.018607228,0.017787119,0.016967009,0.0161469,0.015326791,0.014647767,0.013968743,0.01328972,0.012610696,0.011931672,0.011370378,0.010809085,0.010247791,0.009686498,0.009125204,0.008916264,0.008707323,0.008498383,0.008289442,0.008080502,0.007871562,0.007662621,0.007453681,0.00724474,0.0070358
"BWA",0.029625595,0.029178266,0.028730937,0.028283609,0.02783628,0.027388951,0.026949474,0.026509997,0.02607052,0.025631043,0.025191566,0.02473085,0.024270134,0.023809419,0.023348703,0.022887987,0.022173489,0.021458991,0.020744493,0.020029995,0.019315497,0.018515805,0.017716113,0.016916422,0.01611673,0.015317038,0.01477787,0.014238703,0.013699535,0.013160368,0.0126212,0.012588771,0.012556342,0.012523913,0.012491484,0.012459055,0.014154431,0.015849808,0.017545184,0.019240561,0.020935937,0.024667959,0.02839998,0.032132002,0.035864023,0.039596045,0.039628387,0.039660728,0.03969307,0.039725411,0.039757753,0.036567252,0.03337675,0.030186249,0.026995747,0.023805246,0.021948098,0.02009095,0.018233801,0.016376653,0.014519505,0.012662357,0.010805209,0.00894806,0.007090912,0.005233764
"CAF",0.04553322,0.044881829,0.044230439,0.043579048,0.042927658,0.042276267,0.041661475,0.041046682,0.04043189,0.039817097,0.039202305,0.038484237,0.037766168,0.0370481,0.036330031,0.035611963,0.034649108,0.033686252,0.032723397,0.031760541,0.030797686,0.030003168,0.029208649,0.028414131,0.027619612,0.026825094,0.026379393,0.025933692,0.025487991,0.02504229,0.024596589,0.024758366,0.024920143,0.02508192,0.025243697,0.025405474,0.026080599,0.026755724,0.02743085,0.028105975,0.0287811,0.029315657,0.029850215,0.030384772,0.03091933,0.031453887,0.031009885,0.030565884,0.030121882,0.029677881,0.029233879,0.028406954,0.027580029,0.026753105,0.02592618,0.025099255,0.024538301,0.023977347,0.023416394,0.02285544,0.022294486,0.021733532,0.021172578,0.020611625,0.020050671,0.019489717
"CAN",0.004146675,0.003928414,0.003710154,0.003491893,0.003273633,0.003055372,0.003024454,0.002993536,0.002962618,0.0029317,0.002900782,0.002881855,0.002862929,0.002844003,0.002825077,0.00280615,0.002810111,0.002814072,0.002818032,0.002821993,0.002825953,0.002778096,0.002730239,0.002682382,0.002634525,0.002586668,0.002483901,0.002381134,0.002278366,0.002175599,0.002072832,0.002049876,0.002026919,0.002003962,0.001981006,0.001958049,0.001930104,0.00190216,0.001874215,0.001846271,0.001818326,0.001775405,0.001732484,0.001689563,0.001646641,0.00160372,0.001610705,0.001617691,0.001624676,0.001631661,0.001638646,0.00161568,0.001592713,0.001569747,0.00154678,0.001523814,0.00151284,0.001501866,0.001490892,0.001479918,0.001468944,0.00145797,0.001446996,0.001436022,0.001425048,0.001414075
"CHE",0.003793176,0.003573841,0.003354505,0.003135169,0.002915834,0.002696498,0.002666576,0.002636653,0.002606731,0.002576808,0.002546885,0.002526926,0.002506967,0.002487008,0.002467049,0.00244709,0.002427123,0.002407156,0.002387189,0.002367222,0.002347255,0.002337281,0.002327308,0.002317334,0.00230736,0.002297386,0.002377197,0.002457008,0.002536819,0.002616631,0.002696442,0.002666521,0.0026366,0.00260668,0.002576759,0.002546838,0.002486985,0.002427133,0.00236728,0.002307427,0.002247574,0.002157744,0.002067914,0.001978084,0.001888254,0.001798424,0.001728536,0.001658647,0.001588758,0.00151887,0.001448981,0.001399044,0.001349106,0.001299169,0.001249232,0.001199295,0.001133807,0.001068319,0.001002831,0.000937343,0.000871855,0.000806367,0.000740879,0.000675391,0.000609903,0.000544415
"CHL",0.017291467,0.01639829,0.015505113,0.014611937,0.01371876,0.012825583,0.012202505,0.011579427,0.010956349,0.010333271,0.009710193,0.009279074,0.008847955,0.008416835,0.007985716,0.007554596,0.007214288,0.00687398,0.006533672,0.006193364,0.005853056,0.005577707,0.005302358,0.005027009,0.00475166,0.004476311,0.00424243,0.00400855,0.003774669,0.003540788,0.003306908,0.003176795,0.003046682,0.00291657,0.002786457,0.002656344,0.002564822,0.002473301,0.002381779,0.002290258,0.002198737,0.002159793,0.00212085,0.002081907,0.002042963,0.00200402,0.001969429,0.001934838,0.001900247,0.001865655,0.001831064,0.00179505,0.001759036,0.001723023,0.001687009,0.001650995,0.001620325,0.001589656,0.001558986,0.001528317,0.001497647,0.001466978,0.001436308,0.001405639,0.001374969,0.0013443
"CHN",0.026493473,0.025965261,0.025437049,0.024908836,0.024380624,0.023852412,0.023942543,0.024032675,0.024122806,0.024212938,0.024303069,0.022010457,0.019717845,0.017425232,0.01513262,0.012840008,0.011590608,0.010341208,0.009091808,0.007842409,0.006593009,0.006335476,0.006077944,0.005820411,0.005562879,0.005305346,0.005194889,0.005084431,0.004973974,0.004863517,0.004753059,0.004697331,0.004641602,0.004585874,0.004530145,0.004474417,0.004389317,0.004304218,0.004219119,0.00413402,0.004048921,0.0039719,0.00389488,0.003817859,0.003740838,0.003663818,0.0034786,0.003293382,0.003108165,0.002922947,0.00273773,0.002696252,0.002654774,0.002613296,0.002571819,0.002530341,0.002452092,0.002373842,0.002295593,0.002217344,0.002139095,0.002060846,0.001982597,0.001904348,0.001826098,0.001747849
"CIV",0.040979919,0.040485593,0.039991267,0.039496942,0.039002616,0.03850829,0.038013131,0.037517973,0.037022814,0.036527656,0.036032497,0.035687021,0.035341545,0.034996068,0.034650592,0.034305116,0.033189991,0.032074867,0.030959742,0.029844618,0.028729493,0.02802827,0.027327047,0.026625824,0.025924601,0.025223378,0.024706107,0.024188836,0.023671565,0.023154294,0.022637023,0.02239578,0.022154538,0.021913295,0.021672053,0.02143081,0.02211799,0.022805169,0.023492349,0.024179528,0.024866708,0.027248235,0.029629762,0.032011288,0.034392815,0.036774342,0.037295105,0.037815868,0.038336632,0.038857395,0.039378158,0.038550388,0.037722618,0.036894848,0.036067078,0.035239308,0.035226005,0.035212702,0.035199398,0.035186095,0.035172792,0.035159489,0.035146186,0.035132882,0.035119579,0.035106276
