"female_1.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.06542058,0.063057829,0.060695078,0.058332327,0.055969576,0.053606825,0.051505681,0.049404537,0.047303392,0.045202248,0.043101104,0.041244199,0.039387294,0.037530388,0.035673483,0.033816578,0.032667838,0.031519097,0.030370357,0.029221616,0.028072876,0.02852654,0.028980203,0.029433867,0.02988753,0.030341194,0.030629034,0.030916874,0.031204713,0.031492553,0.031780393,0.030926662,0.030072931,0.029219199,0.028365468,0.027511737,0.025152969,0.022794201,0.020435433,0.018076665,0.015717897,0.015381783,0.015045669,0.014709555,0.014373441,0.014037327,0.013314731,0.012592134,0.011869538,0.011146941,0.010424345,0.009607535,0.008790726,0.007973916,0.007157106,0.006340297,0.005834144,0.005327991,0.004821839,0.004315686,0.003809533,0.00330338,0.002797227,0.002291075,0.001784922,0.001278769
"BDI",0.13385405,0.132211884,0.130569718,0.128927552,0.127285386,0.12564322,0.124041802,0.122440384,0.120838966,0.119237548,0.11763613,0.116111182,0.114586234,0.113061286,0.111536338,0.11001139,0.109310596,0.108609802,0.107909008,0.107208214,0.10650742,0.10434677,0.102186119,0.100025469,0.097864818,0.095704168,0.093942632,0.092181096,0.090419561,0.088658025,0.086896489,0.085703157,0.084509826,0.083316494,0.082123163,0.080929831,0.082935035,0.084940238,0.086945442,0.088950645,0.090955849,0.086717946,0.082480043,0.07824214,0.074004237,0.069766334,0.067958069,0.066149804,0.064341539,0.062533274,0.060725009,0.059350652,0.057976295,0.056601939,0.055227582,0.053853225,0.052395727,0.050938228,0.04948073,0.048023231,0.046565733,0.045108235,0.043650736,0.042193238,0.040735739,0.039278241
"BEL",0.005949368,0.005687213,0.005425058,0.005162904,0.004900749,0.004638594,0.004414918,0.004191242,0.003967566,0.003743889,0.003520213,0.003477246,0.00343428,0.003391313,0.003348346,0.00330538,0.0032193,0.00313322,0.00304714,0.00296106,0.00287498,0.002801625,0.00272827,0.002654914,0.002581559,0.002508204,0.002397307,0.002286409,0.002175512,0.002064615,0.001953718,0.00185472,0.001755722,0.001656724,0.001557726,0.001458729,0.001394025,0.001329322,0.001264618,0.001199915,0.001135211,0.001108846,0.001082481,0.001056115,0.00102975,0.001003385,0.00099939,0.000995395,0.0009914,0.000987405,0.000983409,0.000940253,0.000897097,0.000853941,0.000810784,0.000767628,0.000746848,0.000726068,0.000705287,0.000684507,0.000663727,0.000642946,0.000622166,0.000601386,0.000580605,0.000559825
"BEN",0.17179719,0.168557328,0.165317466,0.162077604,0.158837742,0.15559788,0.15260774,0.1496176,0.14662746,0.14363732,0.14064718,0.139058298,0.137469416,0.135880534,0.134291652,0.13270277,0.130423902,0.128145034,0.125866166,0.123587298,0.12130843,0.118453602,0.115598774,0.112743946,0.109889118,0.10703429,0.104707596,0.102380902,0.100054207,0.097727513,0.095400819,0.093370416,0.091340013,0.08930961,0.087279207,0.085248804,0.08299623,0.080743656,0.078491083,0.076238509,0.073985935,0.072217275,0.070448615,0.068679955,0.066911295,0.065142635,0.063302095,0.061461554,0.059621014,0.057780473,0.055939933,0.054151932,0.052363932,0.050575931,0.048787931,0.04699993,0.045765595,0.04453126,0.043296926,0.042062591,0.040828256,0.039593921,0.038359586,0.037125252,0.035890917,0.034656582
"BFA",0.196999,0.194357728,0.191716456,0.189075184,0.186433912,0.18379264,0.181112852,0.178433064,0.175753276,0.173073488,0.1703937,0.167882884,0.165372068,0.162861252,0.160350436,0.15783962,0.15694252,0.15604542,0.15514832,0.15425122,0.15335412,0.151569896,0.149785672,0.148001448,0.146217224,0.144433,0.140340578,0.136248156,0.132155734,0.128063312,0.12397089,0.122034588,0.120098286,0.118161984,0.116225682,0.11428938,0.113427736,0.112566092,0.111704448,0.110842804,0.10998116,0.107832367,0.105683574,0.103534781,0.101385988,0.099237195,0.097276145,0.095315095,0.093354044,0.091392994,0.089431944,0.084074291,0.078716637,0.073358984,0.06800133,0.062643677,0.057565853,0.052488029,0.047410205,0.042332381,0.037254557,0.032176733,0.027098909,0.022021085,0.016943261,0.011865437
"BGD",0.14690995,0.14222486,0.13753977,0.13285468,0.12816959,0.1234845,0.120070404,0.116656308,0.113242212,0.109828116,0.10641402,0.104452323,0.102490626,0.100528929,0.098567232,0.096605535,0.09606786,0.095530185,0.094992511,0.094454836,0.093917161,0.092510508,0.091103855,0.089697202,0.088290549,0.086883896,0.0846136,0.082343304,0.080073009,0.077802713,0.075532417,0.072582717,0.069633017,0.066683316,0.063733616,0.060783916,0.057747476,0.054711037,0.051674597,0.048638158,0.045601718,0.04294206,0.040282402,0.037622745,0.034963087,0.032303429,0.029966695,0.027629961,0.025293227,0.022956493,0.020619759,0.019084157,0.017548554,0.016012952,0.014477349,0.012941747,0.011992798,0.011043848,0.010094899,0.009145949,0.008197,0.007248051,0.006299101,0.005350152,0.004401202,0.003452253
"BGR",0.028394691,0.026278984,0.024163277,0.022047569,0.019931862,0.017816155,0.015819137,0.01382212,0.011825102,0.009828085,0.007831067,0.007312488,0.006793909,0.006275331,0.005756752,0.005238173,0.004998873,0.004759574,0.004520274,0.004280974,0.004041674,0.004050449,0.004059223,0.004067997,0.004076771,0.004085545,0.004057717,0.004029888,0.00400206,0.003974231,0.003946403,0.003834916,0.00372343,0.003611944,0.003500457,0.003388971,0.003406575,0.003424179,0.003441784,0.003459388,0.003476992,0.003515171,0.00355335,0.003591529,0.003629708,0.003667887,0.003421592,0.003175297,0.002929003,0.002682708,0.002436414,0.002314328,0.002192243,0.002070157,0.001948071,0.001825986,0.001748531,0.001671076,0.001593621,0.001516166,0.001438712,0.001361257,0.001283802,0.001206347,0.001128892,0.001051438
"BHR",0.095505539,0.092471631,0.089437723,0.086403816,0.083369908,0.080336,0.0746066,0.0688772,0.0631478,0.0574184,0.051689,0.0471464,0.0426038,0.0380612,0.0335186,0.028976,0.026121,0.023266,0.020411,0.017556,0.014701,0.0131324,0.0115638,0.0099952,0.0084266,0.006858,0.0059984,0.0051388,0.0042792,0.0034196,0.00256,0.002551206,0.002542412,0.002533617,0.002524823,0.002516029,0.002592571,0.002669113,0.002745655,0.002822197,0.002898739,0.002798274,0.002697808,0.002597343,0.002496877,0.002396412,0.002376472,0.002356531,0.002336591,0.00231665,0.00229671,0.002276766,0.002256823,0.00223688,0.002216937,0.002196994,0.002097236,0.001997478,0.001897721,0.001797963,0.001698206,0.001598448,0.001498691,0.001398933,0.001299175,0.001199418
"BHS",0.029560433,0.028581403,0.027602373,0.026623343,0.025644313,0.024665283,0.023845944,0.023026605,0.022207266,0.021387927,0.020568588,0.019883679,0.01919877,0.018513861,0.017828952,0.017144043,0.016572039,0.016000035,0.01542803,0.014856026,0.014284022,0.01380667,0.013329318,0.012851967,0.012374615,0.011897263,0.011499145,0.011101028,0.01070291,0.010304792,0.009906675,0.009574806,0.009242937,0.008911068,0.0085792,0.008247331,0.008036177,0.007825024,0.00761387,0.007402716,0.007191563,0.007102744,0.007013925,0.006925107,0.006836288,0.006747469,0.00649819,0.006248911,0.005999631,0.005750352,0.005501073,0.00531823,0.005135387,0.004952544,0.004769701,0.004586858,0.004448766,0.004310673,0.00417258,0.004034488,0.003896395,0.003758303,0.00362021,0.003482118,0.003344025,0.003205933
"BIH",0.017234317,0.016340686,0.015447055,0.014553423,0.013659792,0.012766161,0.012255515,0.011744868,0.011234222,0.010723575,0.010212929,0.009804412,0.009395895,0.008987377,0.00857886,0.008170343,0.00779325,0.007416157,0.007039065,0.006661972,0.006284879,0.006033484,0.005782089,0.005530693,0.005279298,0.005027903,0.004889202,0.004750501,0.004611801,0.0044731,0.004334399,0.004109652,0.003884906,0.003660159,0.003435412,0.003210666,0.003247089,0.003283513,0.003319936,0.00335636,0.003392783,0.003098227,0.00280367,0.002509113,0.002214557,0.00192,0.001914,0.001908,0.001902,0.001896,0.00189,0.00181,0.00173,0.00165,0.00157,0.00149,0.001449951,0.001409901,0.001369852,0.001329802,0.001289753,0.001249703,0.001209654,0.001169604,0.001129555,0.001089505
"BLR",0.034124917,0.030234529,0.02634414,0.022453752,0.018563363,0.014672975,0.012937761,0.011202548,0.009467334,0.00773212,0.005996906,0.005635322,0.005273738,0.004912153,0.004550569,0.004188985,0.004258501,0.004328017,0.004397533,0.004467049,0.004536565,0.004424014,0.004311462,0.004198911,0.004086359,0.003973808,0.00381357,0.003653331,0.003493093,0.003332855,0.003172617,0.003148379,0.003124141,0.003099904,0.003075666,0.003051428,0.002967477,0.002883527,0.002799576,0.002715625,0.002631675,0.002656189,0.002680703,0.002705217,0.002729731,0.002754246,0.002646703,0.00253916,0.002431617,0.002324074,0.002216531,0.00209586,0.001975189,0.001854518,0.001733847,0.001613176,0.001477759,0.001342341,0.001206924,0.001071506,0.000936089,0.000800671,0.000665254,0.000529836,0.000394419,0.000259001
"BLZ",0.03766942,0.036465632,0.035261844,0.034058056,0.032854268,0.03165048,0.03057935,0.02950822,0.02843709,0.02736596,0.02629483,0.025228918,0.024163006,0.023097094,0.022031182,0.02096527,0.020195066,0.019424862,0.018654658,0.017884454,0.01711425,0.016409066,0.015703882,0.014998698,0.014293514,0.01358833,0.012881664,0.012174998,0.011468332,0.010761666,0.010055,0.009657416,0.009259832,0.008862248,0.008464664,0.00806708,0.00775692,0.00744676,0.0071366,0.00682644,0.00651628,0.0060336,0.005550919,0.005068239,0.004585558,0.004102878,0.003933583,0.003764287,0.003594992,0.003425696,0.003256401,0.003143197,0.003029994,0.00291679,0.002803586,0.002690383,0.002577709,0.002465035,0.002352361,0.002239687,0.002127013,0.002014339,0.001901665,0.001788991,0.001676318,0.001563644
"BOL",0.14470288,0.142554394,0.140405908,0.138257422,0.136108936,0.13396045,0.131428736,0.128897022,0.126365308,0.123833594,0.12130188,0.118380284,0.115458688,0.112537092,0.109615496,0.1066939,0.103407971,0.100122041,0.096836112,0.093550182,0.090264253,0.08797905,0.085693846,0.083408643,0.081123439,0.078838236,0.077272347,0.075706457,0.074140568,0.072574678,0.071008789,0.069407012,0.067805235,0.066203458,0.064601681,0.062999904,0.061413776,0.059827648,0.058241519,0.056655391,0.055069263,0.053548351,0.052027439,0.050506526,0.048985614,0.047464702,0.046050663,0.044636624,0.043222586,0.041808547,0.040394508,0.039117089,0.03783967,0.036562251,0.035284832,0.034007413,0.032996792,0.03198617,0.030975549,0.029964927,0.028954306,0.027943685,0.026933063,0.025922442,0.02491182,0.023901199
"BRA",0.057010041,0.055731746,0.054453451,0.053175157,0.051896862,0.050618567,0.049040863,0.047463159,0.045885454,0.04430775,0.042730046,0.04080169,0.038873334,0.036944979,0.035016623,0.033088267,0.031473895,0.029859523,0.02824515,0.026630778,0.025016406,0.023862863,0.02270932,0.021555776,0.020402233,0.01924869,0.018197364,0.017146038,0.016094713,0.015043387,0.013992061,0.013126947,0.012261834,0.01139672,0.010531607,0.009666493,0.009079676,0.008492859,0.007906042,0.007319225,0.006732408,0.006612529,0.00649265,0.006372772,0.006252893,0.006133014,0.005976508,0.005820001,0.005663495,0.005506989,0.005350482,0.004988562,0.004626642,0.004264722,0.003902802,0.003540882,0.003311987,0.003083092,0.002854197,0.002625302,0.002396407,0.002167511,0.001938616,0.001709721,0.001480826,0.001251931
"BRB",0.036137276,0.034507059,0.032876842,0.031246625,0.029616408,0.027986191,0.026708879,0.025431567,0.024154256,0.022876944,0.021599632,0.020445673,0.019291715,0.018137756,0.016983798,0.015829839,0.015064477,0.014299115,0.013533753,0.012768391,0.012003029,0.011421106,0.010839184,0.010257261,0.009675339,0.009093416,0.008651554,0.008209691,0.007767829,0.007325967,0.006884104,0.006548947,0.00621379,0.005878633,0.005543476,0.005208319,0.004954319,0.004700319,0.004446318,0.004192318,0.003938318,0.00374596,0.003553603,0.003361246,0.003168889,0.002976532,0.002898789,0.002821046,0.002743303,0.002665561,0.002587818,0.002458887,0.002329957,0.002201026,0.002072096,0.001943165,0.001863058,0.001782951,0.001702843,0.001622736,0.001542629,0.001462522,0.001382415,0.001302307,0.0012222,0.001142093
"BRN",0.033287928,0.031741893,0.030195858,0.028649824,0.027103789,0.025557754,0.023798634,0.022039514,0.020280393,0.018521273,0.016762153,0.015926791,0.01509143,0.014256068,0.013420707,0.012585345,0.011956817,0.011328289,0.010699761,0.010071233,0.009442706,0.008970389,0.008498073,0.008025757,0.007553441,0.007081125,0.006726524,0.006371922,0.006017321,0.00566272,0.005308118,0.005042076,0.004776033,0.00450999,0.004243947,0.003977905,0.003778405,0.003578905,0.003379405,0.003179906,0.002980406,0.002830862,0.002681317,0.002531773,0.002382229,0.002232684,0.002120618,0.002008551,0.001896485,0.001784419,0.001672352,0.001588389,0.001504425,0.001420461,0.001336498,0.001252534,0.001252534,0.001252534,0.001252534,0.001252534,0.001252534,0.001252534,0.001252534,0.001252534,0.001252534,0.001252534
"BTN",0.15568832,0.155279676,0.154871032,0.154462388,0.154053744,0.1536451,0.151715984,0.149786868,0.147857752,0.145928636,0.14399952,0.14091912,0.13783872,0.13475832,0.13167792,0.12859752,0.125568646,0.122539772,0.119510898,0.116482024,0.11345315,0.111235006,0.109016862,0.106798718,0.104580574,0.10236243,0.098684177,0.095005924,0.09132767,0.087649417,0.083971164,0.080690999,0.077410833,0.074130668,0.070850502,0.067570337,0.064576548,0.06158276,0.058588971,0.055595183,0.052601394,0.050088935,0.047576476,0.045064018,0.042551559,0.0400391,0.035473055,0.03090701,0.026340966,0.021774921,0.017208876,0.015849277,0.014489678,0.013130079,0.01177048,0.010410881,0.009643238,0.008875596,0.008107953,0.00734031,0.006572667,0.005805025,0.005037382,0.004269739,0.003502097,0.002734454
"BWA",0.074246488,0.072389584,0.07053268,0.068675777,0.066818873,0.064961969,0.063381041,0.061800113,0.060219185,0.058638257,0.057057329,0.055749413,0.054441496,0.05313358,0.051825663,0.050517747,0.04854907,0.046580393,0.044611717,0.04264304,0.040674363,0.038533272,0.036392182,0.034251091,0.032110001,0.02996891,0.028547377,0.027125845,0.025704312,0.02428278,0.022861247,0.022153013,0.021444779,0.020736546,0.020028312,0.019320078,0.019104538,0.018888998,0.018673458,0.018457918,0.018242378,0.019386381,0.020530385,0.021674388,0.022818392,0.023962395,0.024065459,0.024168523,0.024271586,0.02437465,0.024477714,0.022570171,0.020662628,0.018755086,0.016847543,0.01494,0.013753654,0.012567307,0.011380961,0.010194615,0.009008269,0.007821922,0.006635576,0.00544923,0.004262884,0.003076537
"CAF",0.16828617,0.165545106,0.162804042,0.160062978,0.157321914,0.15458085,0.151995236,0.149409622,0.146824008,0.144238394,0.14165278,0.138633132,0.135613484,0.132593836,0.129574188,0.12655454,0.122506088,0.118457636,0.114409184,0.110360732,0.10631228,0.102448898,0.098585516,0.094722135,0.090858753,0.086995371,0.084659556,0.082323742,0.079987927,0.077652113,0.075316298,0.074924895,0.074533492,0.074142089,0.073750686,0.073359283,0.073555477,0.073751672,0.073947866,0.074144061,0.074340255,0.074521503,0.074702751,0.074883998,0.075065246,0.075246494,0.075090229,0.074933964,0.074777699,0.074621434,0.074465169,0.073311972,0.072158775,0.071005578,0.069852381,0.068699184,0.066422041,0.064144898,0.061867754,0.059590611,0.057313468,0.055036325,0.052759182,0.050482038,0.048204895,0.045927752
"CAN",0.006211896,0.005933027,0.005654157,0.005375288,0.005096419,0.00481755,0.004617887,0.004418224,0.004218561,0.004018898,0.003819235,0.003723687,0.003628139,0.003532591,0.003437043,0.003341495,0.003249835,0.003158176,0.003066516,0.002974857,0.002883198,0.002760358,0.002637518,0.002514678,0.002391838,0.002268998,0.002159654,0.00205031,0.001940966,0.001831621,0.001722277,0.00167516,0.001628044,0.001580927,0.00153381,0.001486693,0.001407615,0.001328537,0.001249459,0.00117038,0.001091302,0.001069727,0.001048152,0.001026577,0.001005002,0.000983427,0.00095146,0.000919493,0.000887526,0.000855559,0.000823592,0.000790022,0.000756452,0.000722882,0.000689312,0.000655742,0.000639752,0.000623763,0.000607773,0.000591784,0.000575794,0.000559805,0.000543815,0.000527825,0.000511836,0.000495846
"CHE",0.006096521,0.005826382,0.005556244,0.005286105,0.005015967,0.004745828,0.004586703,0.004427578,0.004268453,0.004109328,0.003950203,0.003822787,0.003695372,0.003567956,0.003440541,0.003313126,0.003193579,0.003074033,0.002954486,0.00283494,0.002715394,0.002571818,0.002428242,0.002284666,0.00214109,0.001997514,0.00193366,0.001869807,0.001805954,0.0017421,0.001678247,0.001638326,0.001598404,0.001558483,0.001518561,0.00147864,0.001454682,0.001430725,0.001406767,0.00138281,0.001358852,0.001270977,0.001183101,0.001095226,0.00100735,0.000919475,0.000903492,0.00088751,0.000871527,0.000855545,0.000839562,0.000791605,0.000743648,0.000695691,0.000647734,0.000599777,0.000571351,0.000542924,0.000514498,0.000486072,0.000457646,0.00042922,0.000400794,0.000372368,0.000343941,0.000315515
"CHL",0.041946141,0.04048924,0.039032339,0.037575438,0.036118537,0.034661636,0.033104092,0.031546548,0.029989005,0.028431461,0.026873917,0.024902533,0.022931148,0.020959764,0.018988379,0.017016995,0.015879257,0.014741519,0.013603782,0.012466044,0.011328306,0.01059783,0.009867353,0.009136877,0.0084064,0.007675924,0.007038407,0.00640089,0.005763374,0.005125857,0.00448834,0.004238995,0.00398965,0.003740305,0.00349096,0.003241615,0.003079176,0.002916737,0.002754298,0.002591859,0.00242942,0.002359633,0.002289845,0.002220057,0.00215027,0.002080482,0.002029219,0.001977956,0.001926693,0.00187543,0.001824167,0.001804953,0.001785738,0.001766524,0.00174731,0.001728095,0.001712691,0.001697286,0.001681881,0.001666476,0.001651071,0.001635666,0.001620261,0.001604857,0.001589452,0.001574047
"CHN",0.086271783,0.085593664,0.084915545,0.084237425,0.083559306,0.082881187,0.08355502,0.084228852,0.084902685,0.085576517,0.08625035,0.078714426,0.071178502,0.063642579,0.056106655,0.048570731,0.044633268,0.040695806,0.036758343,0.032820881,0.028883418,0.026890498,0.024897577,0.022904657,0.020911736,0.018918816,0.01759674,0.016274664,0.014952589,0.013630513,0.012308437,0.01207646,0.011844483,0.011612505,0.011380528,0.011148551,0.010804476,0.010460401,0.010116326,0.009772252,0.009428177,0.009177014,0.008925852,0.008674689,0.008423527,0.008172364,0.007536247,0.00690013,0.006264013,0.005627896,0.004991779,0.004537471,0.004083163,0.003628854,0.003174546,0.002720238,0.002534187,0.002348136,0.002162084,0.001976033,0.001789981,0.00160393,0.001417878,0.001231827,0.001045776,0.000859724
"CIV",0.17626406,0.171766914,0.167269768,0.162772622,0.158275476,0.15377833,0.14812329,0.14246825,0.13681321,0.13115817,0.12550313,0.120939642,0.116376154,0.111812666,0.107249178,0.10268569,0.098561959,0.094438228,0.090314497,0.086190766,0.082067035,0.078987034,0.075907033,0.072827031,0.06974703,0.066667029,0.064611923,0.062556817,0.060501711,0.058446605,0.056391499,0.055486577,0.054581656,0.053676734,0.052771813,0.051866891,0.051377293,0.050887695,0.050398097,0.049908499,0.049418901,0.048838471,0.04825804,0.04767761,0.047097179,0.046516749,0.045543247,0.044569744,0.043596242,0.042622739,0.041649237,0.040713949,0.03977866,0.038843372,0.037908083,0.036972795,0.035518285,0.034063776,0.032609266,0.031154757,0.029700247,0.028245737,0.026791228,0.025336718,0.023882209,0.022427699
