"male_70.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.29050611,0.28757853,0.28465095,0.28172337,0.27879579,0.27586821,0.275500858,0.275133506,0.274766154,0.274398802,0.27403145,0.27366243,0.27329341,0.27292439,0.27255537,0.27218635,0.271805506,0.271424662,0.271043818,0.270662974,0.27028213,0.269860026,0.269437922,0.269015818,0.268593714,0.26817161,0.267757548,0.267343486,0.266929424,0.266515362,0.2661013,0.265709942,0.265318584,0.264927226,0.264535868,0.26414451,0.264688952,0.265233394,0.265777836,0.266322278,0.26686672,0.267525416,0.268184112,0.268842808,0.269501504,0.2701602,0.271583898,0.273007596,0.274431294,0.275854992,0.27727869,0.274588682,0.271898674,0.269208666,0.266518658,0.26382865,0.26032581,0.25682297,0.25332013,0.24981729,0.24631445,0.24281161,0.23930877,0.23580593,0.23230309,0.22880025
"BDI",0.37482689,0.372419028,0.370011166,0.367603304,0.365195442,0.36278758,0.360449006,0.358110432,0.355771858,0.353433284,0.35109471,0.34887413,0.34665355,0.34443297,0.34221239,0.33999181,0.33895142,0.33791103,0.33687064,0.33583025,0.33478986,0.331584614,0.328379368,0.325174122,0.321968876,0.31876363,0.317196524,0.315629418,0.314062312,0.312495206,0.3109281,0.30959022,0.30825234,0.30691446,0.30557658,0.3042387,0.30617206,0.30810542,0.31003878,0.31197214,0.3139055,0.309520356,0.305135212,0.300750068,0.296364924,0.29197978,0.290080036,0.288180292,0.286280548,0.284380804,0.28248106,0.280642848,0.278804636,0.276966424,0.275128212,0.27329,0.271594968,0.269899936,0.268204904,0.266509872,0.26481484,0.263119808,0.261424776,0.259729744,0.258034712,0.25633968
"BEL",0.26551042,0.2647298,0.26394918,0.26316856,0.26238794,0.26160732,0.26202209,0.26243686,0.26285163,0.2632664,0.26368117,0.267155402,0.270629634,0.274103866,0.277578098,0.28105233,0.281462724,0.281873118,0.282283512,0.282693906,0.2831043,0.280659382,0.278214464,0.275769546,0.273324628,0.27087971,0.267076708,0.263273706,0.259470704,0.255667702,0.2518647,0.246495586,0.241126472,0.235757358,0.230388244,0.22501913,0.220587408,0.216155686,0.211723964,0.207292242,0.20286052,0.199711362,0.196562204,0.193413046,0.190263888,0.18711473,0.182215184,0.177315638,0.172416092,0.167516546,0.162617,0.15760949,0.15260198,0.14759447,0.14258696,0.13757945,0.135514852,0.133450254,0.131385656,0.129321058,0.12725646,0.125191862,0.123127264,0.121062666,0.118998068,0.11693347
"BEN",0.42914884,0.425954378,0.422759916,0.419565454,0.416370992,0.41317653,0.410367566,0.407558602,0.404749638,0.401940674,0.39913171,0.38717462,0.37521753,0.36326044,0.35130335,0.33934626,0.337350348,0.335354436,0.333358524,0.331362612,0.3293667,0.327522828,0.325678956,0.323835084,0.321991212,0.32014734,0.318644752,0.317142164,0.315639576,0.314136988,0.3126344,0.306341216,0.300048032,0.293754848,0.287461664,0.28116848,0.275846996,0.270525512,0.265204028,0.259882544,0.25456106,0.257277128,0.259993196,0.262709264,0.265425332,0.2681414,0.267406898,0.266672396,0.265937894,0.265203392,0.26446889,0.261670798,0.258872706,0.256074614,0.253276522,0.25047843,0.249387646,0.248296862,0.247206078,0.246115294,0.24502451,0.243933726,0.242842942,0.241752158,0.240661374,0.23957059
"BFA",0.49772492,0.492306024,0.486887128,0.481468232,0.476049336,0.47063044,0.465744026,0.460857612,0.455971198,0.451084784,0.44619837,0.441839322,0.437480274,0.433121226,0.428762178,0.42440313,0.420004922,0.415606714,0.411208506,0.406810298,0.40241209,0.396589858,0.390767626,0.384945394,0.379123162,0.37330093,0.364347586,0.355394242,0.346440898,0.337487554,0.32853421,0.328228944,0.327923678,0.327618412,0.327313146,0.32700788,0.328856208,0.330704536,0.332552864,0.334401192,0.33624952,0.33765797,0.33906642,0.34047487,0.34188332,0.34329177,0.340510154,0.337728538,0.334946922,0.332165306,0.32938369,0.325123002,0.320862314,0.316601626,0.312340938,0.30808025,0.305461292,0.302842334,0.300223376,0.297604418,0.29498546,0.292366502,0.289747544,0.287128586,0.284509628,0.28189067
"BGD",0.42749215,0.423618904,0.419745658,0.415872412,0.411999166,0.40812592,0.404061496,0.399997072,0.395932648,0.391868224,0.3878038,0.38423776,0.38067172,0.37710568,0.37353964,0.3699736,0.366782416,0.363591232,0.360400048,0.357208864,0.35401768,0.351649674,0.349281668,0.346913662,0.344545656,0.34217765,0.340405314,0.338632978,0.336860642,0.335088306,0.33331597,0.329385142,0.325454314,0.321523486,0.317592658,0.31366183,0.3089991,0.30433637,0.29967364,0.29501091,0.29034818,0.279458648,0.268569116,0.257679584,0.246790052,0.23590052,0.237190262,0.238480004,0.239769746,0.241059488,0.24234923,0.24331852,0.24428781,0.2452571,0.24622639,0.24719568,0.248192344,0.249189008,0.250185672,0.251182336,0.252179,0.253175664,0.254172328,0.255168992,0.256165656,0.25716232
"BGR",0.24455353,0.245366782,0.246180034,0.246993286,0.247806538,0.24861979,0.246221518,0.243823246,0.241424974,0.239026702,0.23662843,0.238438046,0.240247662,0.242057278,0.243866894,0.24567651,0.248484804,0.251293098,0.254101392,0.256909686,0.25971798,0.260463588,0.261209196,0.261954804,0.262700412,0.26344602,0.263445778,0.263445536,0.263445294,0.263445052,0.26344481,0.26231919,0.26119357,0.26006795,0.25894233,0.25781671,0.257324016,0.256831322,0.256338628,0.255845934,0.25535324,0.257235842,0.259118444,0.261001046,0.262883648,0.26476625,0.261294264,0.257822278,0.254350292,0.250878306,0.24740632,0.245092306,0.242778292,0.240464278,0.238150264,0.23583625,0.232302014,0.228767778,0.225233542,0.221699306,0.21816507,0.214630834,0.211096598,0.207562362,0.204028126,0.20049389
"BHR",0.37135217,0.367257736,0.363163302,0.359068868,0.354974434,0.35088,0.3469218,0.3429636,0.3390054,0.3350472,0.331089,0.3273038,0.3235186,0.3197334,0.3159482,0.312163,0.308585,0.305007,0.301429,0.297851,0.294273,0.290927,0.287581,0.284235,0.280889,0.277543,0.2744504,0.2713578,0.2682652,0.2651726,0.26208,0.2592356,0.2563912,0.2535468,0.2507024,0.247858,0.245189742,0.242521484,0.239853226,0.237184968,0.23451671,0.231943558,0.229370406,0.226797254,0.224224102,0.22165095,0.21912741,0.21660387,0.21408033,0.21155679,0.20903325,0.20656708,0.20410091,0.20163474,0.19916857,0.1967024,0.194664954,0.192627508,0.190590062,0.188552616,0.18651517,0.184477724,0.182440278,0.180402832,0.178365386,0.17632794
"BHS",0.294267,0.291989412,0.289711824,0.287434236,0.285156648,0.28287906,0.280674326,0.278469592,0.276264858,0.274060124,0.27185539,0.26972249,0.26758959,0.26545669,0.26332379,0.26119089,0.259128686,0.257066482,0.255004278,0.252942074,0.25087987,0.248887128,0.246894386,0.244901644,0.242908902,0.24091616,0.238991562,0.237066964,0.235142366,0.233217768,0.23129317,0.229435328,0.227577486,0.225719644,0.223861802,0.22200396,0.217748696,0.213493432,0.209238168,0.204982904,0.20072764,0.19615675,0.19158586,0.18701497,0.18244408,0.17787319,0.174257988,0.170642786,0.167027584,0.163412382,0.15979718,0.159689734,0.159582288,0.159474842,0.159367396,0.15925995,0.158289054,0.157318158,0.156347262,0.155376366,0.15440547,0.153434574,0.152463678,0.151492782,0.150521886,0.14955099
"BIH",0.34945351,0.346125382,0.342797254,0.339469126,0.336140998,0.33281287,0.329643224,0.326473578,0.323303932,0.320134286,0.31696464,0.313945928,0.310927216,0.307908504,0.304889792,0.30187108,0.298996118,0.296121156,0.293246194,0.290371232,0.28749627,0.283237066,0.278977862,0.274718658,0.270459454,0.26620025,0.26567312,0.26514599,0.26461886,0.26409173,0.2635646,0.261054462,0.258544324,0.256034186,0.253524048,0.25101391,0.251262894,0.251511878,0.251760862,0.252009846,0.25225883,0.249289064,0.246319298,0.243349532,0.240379766,0.23741,0.234398,0.231386,0.228374,0.225362,0.22235,0.220198,0.218046,0.215894,0.213742,0.21159,0.209062128,0.206534256,0.204006384,0.201478512,0.19895064,0.196422768,0.193894896,0.191367024,0.188839152,0.18631128
"BLR",0.2704793,0.268591052,0.266702804,0.264814556,0.262926308,0.26103806,0.260414438,0.259790816,0.259167194,0.258543572,0.25791995,0.259437514,0.260955078,0.262472642,0.263990206,0.26550777,0.265454916,0.265402062,0.265349208,0.265296354,0.2652435,0.262898472,0.260553444,0.258208416,0.255863388,0.25351836,0.25592267,0.25832698,0.26073129,0.2631356,0.26553991,0.266338144,0.267136378,0.267934612,0.268732846,0.26953108,0.277763064,0.285995048,0.294227032,0.302459016,0.310691,0.31799559,0.32530018,0.33260477,0.33990936,0.34721395,0.346761304,0.346308658,0.345856012,0.345403366,0.34495072,0.342219368,0.339488016,0.336756664,0.334025312,0.33129396,0.320211896,0.309129832,0.298047768,0.286965704,0.27588364,0.264801576,0.253719512,0.242637448,0.231555384,0.22047332
"BLZ",0.29387206,0.290716822,0.287561584,0.284406346,0.281251108,0.27809587,0.274667532,0.271239194,0.267810856,0.264382518,0.26095418,0.2575568,0.25415942,0.25076204,0.24736466,0.24396728,0.240638244,0.237309208,0.233980172,0.230651136,0.2273221,0.224686672,0.222051244,0.219415816,0.216780388,0.21414496,0.213634482,0.213124004,0.212613526,0.212103048,0.21159257,0.210896588,0.210200606,0.209504624,0.208808642,0.20811266,0.208831294,0.209549928,0.210268562,0.210987196,0.21170583,0.22310999,0.23451415,0.24591831,0.25732247,0.26872663,0.26963757,0.27054851,0.27145945,0.27237039,0.27328133,0.271752656,0.270223982,0.268695308,0.267166634,0.26563796,0.265742552,0.265847144,0.265951736,0.266056328,0.26616092,0.266265512,0.266370104,0.266474696,0.266579288,0.26668388
"BOL",0.38886172,0.38802945,0.38719718,0.38636491,0.38553264,0.38470037,0.384485914,0.384271458,0.384057002,0.383842546,0.38362809,0.38425772,0.38488735,0.38551698,0.38614661,0.38677624,0.386515492,0.386254744,0.385993996,0.385733248,0.3854725,0.380952744,0.376432988,0.371913232,0.367393476,0.36287372,0.356611936,0.350350152,0.344088368,0.337826584,0.3315648,0.325397638,0.319230476,0.313063314,0.306896152,0.30072899,0.294717436,0.288705882,0.282694328,0.276682774,0.27067122,0.264871222,0.259071224,0.253271226,0.247471228,0.24167123,0.236156594,0.230641958,0.225127322,0.219612686,0.21409805,0.208947264,0.203796478,0.198645692,0.193494906,0.18834412,0.183763954,0.179183788,0.174603622,0.170023456,0.16544329,0.160863124,0.156282958,0.151702792,0.147122626,0.14254246
"BRA",0.31495957,0.312333814,0.309708058,0.307082302,0.304456546,0.30183079,0.29999016,0.29814953,0.2963089,0.29446827,0.29262764,0.290618886,0.288610132,0.286601378,0.284592624,0.28258387,0.282197828,0.281811786,0.281425744,0.281039702,0.28065366,0.28397985,0.28730604,0.29063223,0.29395842,0.29728461,0.299297702,0.301310794,0.303323886,0.305336978,0.30735007,0.306552406,0.305754742,0.304957078,0.304159414,0.30336175,0.29933857,0.29531539,0.29129221,0.28726903,0.28324585,0.271225644,0.259205438,0.247185232,0.235165026,0.22314482,0.217509016,0.211873212,0.206237408,0.200601604,0.1949658,0.193493034,0.192020268,0.190547502,0.189074736,0.18760197,0.185331316,0.183060662,0.180790008,0.178519354,0.1762487,0.173978046,0.171707392,0.169436738,0.167166084,0.16489543
"BRB",0.30868038,0.3068271,0.30497382,0.30312054,0.30126726,0.29941398,0.297686712,0.295959444,0.294232176,0.292504908,0.29077764,0.289089852,0.287402064,0.285714276,0.284026488,0.2823387,0.280690168,0.279041636,0.277393104,0.275744572,0.27409604,0.272486494,0.270876948,0.269267402,0.267657856,0.26604831,0.264477428,0.262906546,0.261335664,0.259764782,0.2581939,0.256661322,0.255128744,0.253596166,0.252063588,0.25053101,0.249036332,0.247541654,0.246046976,0.244552298,0.24305762,0.24160041,0.2401432,0.23868599,0.23722878,0.23577157,0.234351358,0.232931146,0.231510934,0.230090722,0.22867051,0.2272868,0.22590309,0.22451938,0.22313567,0.22175196,0.219990076,0.218228192,0.216466308,0.214704424,0.21294254,0.211180656,0.209418772,0.207656888,0.205895004,0.20413312
"BRN",0.30532521,0.30188034,0.29843547,0.2949906,0.29154573,0.28810086,0.284879492,0.281658124,0.278436756,0.275215388,0.27199402,0.269540326,0.267086632,0.264632938,0.262179244,0.25972555,0.257363252,0.255000954,0.252638656,0.250276358,0.24791406,0.245641698,0.243369336,0.241096974,0.238824612,0.23655225,0.234368162,0.232184074,0.229999986,0.227815898,0.22563181,0.22353417,0.22143653,0.21933889,0.21724125,0.21514361,0.21313045,0.21111729,0.20910413,0.20709097,0.20507781,0.203147048,0.201216286,0.199285524,0.197354762,0.195424,0.193573456,0.191722912,0.189872368,0.188021824,0.18617128,0.184398708,0.182626136,0.180853564,0.179080992,0.17730842,0.17730842,0.17730842,0.17730842,0.17730842,0.17730842,0.17730842,0.17730842,0.17730842,0.17730842,0.17730842
"BTN",0.43167992,0.427454658,0.423229396,0.419004134,0.414778872,0.41055361,0.406093826,0.401634042,0.397174258,0.392714474,0.38825469,0.383234668,0.378214646,0.373194624,0.368174602,0.36315458,0.358168376,0.353182172,0.348195968,0.343209764,0.33822356,0.333862488,0.329501416,0.325140344,0.320779272,0.3164182,0.311849636,0.307281072,0.302712508,0.298143944,0.29357538,0.28933079,0.2850862,0.28084161,0.27659702,0.27235243,0.267851372,0.263350314,0.258849256,0.254348198,0.24984714,0.245274194,0.240701248,0.236128302,0.231555356,0.22698241,0.222437454,0.217892498,0.213347542,0.208802586,0.20425763,0.199659492,0.195061354,0.190463216,0.185865078,0.18126694,0.178101132,0.174935324,0.171769516,0.168603708,0.1654379,0.162272092,0.159106284,0.155940476,0.152774668,0.14960886
"BWA",0.34281066,0.340934858,0.339059056,0.337183254,0.335307452,0.33343165,0.331898326,0.330365002,0.328831678,0.327298354,0.32576503,0.324332378,0.322899726,0.321467074,0.320034422,0.31860177,0.316489104,0.314376438,0.312263772,0.310151106,0.30803844,0.30546642,0.3028944,0.30032238,0.29775036,0.29517834,0.29317408,0.29116982,0.28916556,0.2871613,0.28515704,0.28408427,0.2830115,0.28193873,0.28086596,0.27979319,0.279897128,0.280001066,0.280105004,0.280208942,0.28031288,0.283635468,0.286958056,0.290280644,0.293603232,0.29692582,0.29689437,0.29686292,0.29683147,0.29680002,0.29676857,0.291662304,0.286556038,0.281449772,0.276343506,0.27123724,0.268533506,0.265829772,0.263126038,0.260422304,0.25771857,0.255014836,0.252311102,0.249607368,0.246903634,0.2441999
"CAF",0.42394947,0.4202098,0.41647013,0.41273046,0.40899079,0.40525112,0.40170518,0.39815924,0.3946133,0.39106736,0.38752142,0.38336066,0.3791999,0.37503914,0.37087838,0.36671762,0.36125315,0.35578868,0.35032421,0.34485974,0.33939527,0.334430516,0.329465762,0.324501008,0.319536254,0.3145715,0.312666282,0.310761064,0.308855846,0.306950628,0.30504541,0.304683718,0.304322026,0.303960334,0.303598642,0.30323695,0.303845516,0.304454082,0.305062648,0.305671214,0.30627978,0.30725437,0.30822896,0.30920355,0.31017814,0.31115273,0.3114656,0.31177847,0.31209134,0.31240421,0.31271708,0.311009098,0.309301116,0.307593134,0.305885152,0.30417717,0.301407378,0.298637586,0.295867794,0.293098002,0.29032821,0.287558418,0.284788626,0.282018834,0.279249042,0.27647925
"CAN",0.23598602,0.236369526,0.236753032,0.237136538,0.237520044,0.23790355,0.237914576,0.237925602,0.237936628,0.237947654,0.23795868,0.237169368,0.236380056,0.235590744,0.234801432,0.23401212,0.233495008,0.232977896,0.232460784,0.231943672,0.23142656,0.229297202,0.227167844,0.225038486,0.222909128,0.22077977,0.218139278,0.215498786,0.212858294,0.210217802,0.20757731,0.205107908,0.202638506,0.200169104,0.197699702,0.1952303,0.191651378,0.188072456,0.184493534,0.180914612,0.17733569,0.17480924,0.17228279,0.16975634,0.16722989,0.16470344,0.160157038,0.155610636,0.151064234,0.146517832,0.14197143,0.138050088,0.134128746,0.130207404,0.126286062,0.12236472,0.119528132,0.116691544,0.113854956,0.111018368,0.10818178,0.105345192,0.102508604,0.099672016,0.096835428,0.09399884
"CHE",0.26528586,0.262880952,0.260476044,0.258071136,0.255666228,0.25326132,0.253046242,0.252831164,0.252616086,0.252401008,0.25218593,0.25193885,0.25169177,0.25144469,0.25119761,0.25095053,0.247989418,0.245028306,0.242067194,0.239106082,0.23614497,0.232404508,0.228664046,0.224923584,0.221183122,0.21744266,0.215009022,0.212575384,0.210141746,0.207708108,0.20527447,0.201085078,0.196895686,0.192706294,0.188516902,0.18432751,0.182192584,0.180057658,0.177922732,0.175787806,0.17365288,0.170013726,0.166374572,0.162735418,0.159096264,0.15545711,0.151036292,0.146615474,0.142194656,0.137773838,0.13335302,0.129042114,0.124731208,0.120420302,0.116109396,0.11179849,0.10914083,0.10648317,0.10382551,0.10116785,0.09851019,0.09585253,0.09319487,0.09053721,0.08787955,0.08522189
"CHL",0.29717379,0.295577152,0.293980514,0.292383876,0.290787238,0.2891906,0.288460044,0.287729488,0.286998932,0.286268376,0.28553782,0.285611324,0.285684828,0.285758332,0.285831836,0.28590534,0.283520296,0.281135252,0.278750208,0.276365164,0.27398012,0.2708516,0.26772308,0.26459456,0.26146604,0.25833752,0.255414252,0.252490984,0.249567716,0.246644448,0.24372118,0.239571872,0.235422564,0.231273256,0.227123948,0.22297464,0.219021838,0.215069036,0.211116234,0.207163432,0.20321063,0.199420122,0.195629614,0.191839106,0.188048598,0.18425809,0.18124592,0.17823375,0.17522158,0.17220941,0.16919724,0.167335244,0.165473248,0.163611252,0.161749256,0.15988726,0.15822896,0.15657066,0.15491236,0.15325406,0.15159576,0.14993746,0.14827916,0.14662086,0.14496256,0.14330426
"CHN",0.49136963,0.500074964,0.508780298,0.517485632,0.526190966,0.5348963,0.530340182,0.525784064,0.521227946,0.516671828,0.51211571,0.479126962,0.446138214,0.413149466,0.380160718,0.34717197,0.341145526,0.335119082,0.329092638,0.323066194,0.31703975,0.31248535,0.30793095,0.30337655,0.29882215,0.29426775,0.292136066,0.290004382,0.287872698,0.285741014,0.28360933,0.278689286,0.273769242,0.268849198,0.263929154,0.25900911,0.260599454,0.262189798,0.263780142,0.265370486,0.26696083,0.26536844,0.26377605,0.26218366,0.26059127,0.25899888,0.253114636,0.247230392,0.241346148,0.235461904,0.22957766,0.227560798,0.225543936,0.223527074,0.221510212,0.21949335,0.217919744,0.216346138,0.214772532,0.213198926,0.21162532,0.210051714,0.208478108,0.206904502,0.205330896,0.20375729
"CIV",0.38645031,0.383418478,0.380386646,0.377354814,0.374322982,0.37129115,0.368604,0.36591685,0.3632297,0.36054255,0.3578554,0.35626895,0.3546825,0.35309605,0.3515096,0.34992315,0.344604004,0.339284858,0.333965712,0.328646566,0.32332742,0.31949446,0.3156615,0.31182854,0.30799558,0.30416262,0.301853586,0.299544552,0.297235518,0.294926484,0.29261745,0.291428108,0.290238766,0.289049424,0.287860082,0.28667074,0.289980108,0.293289476,0.296598844,0.299908212,0.30321758,0.310435898,0.317654216,0.324872534,0.332090852,0.33930917,0.344587688,0.349866206,0.355144724,0.360423242,0.36570176,0.360098308,0.354494856,0.348891404,0.343287952,0.3376845,0.336070054,0.334455608,0.332841162,0.331226716,0.32961227,0.327997824,0.326383378,0.324768932,0.323154486,0.32154004
