"female_75.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.35822676,0.35386646,0.34950616,0.34514586,0.34078556,0.33642526,0.333864914,0.331304568,0.328744222,0.326183876,0.32362353,0.3210127,0.31840187,0.31579104,0.31318021,0.31056938,0.307888404,0.305207428,0.302526452,0.299845476,0.2971645,0.29437958,0.29159466,0.28880974,0.28602482,0.2832399,0.280421368,0.277602836,0.274784304,0.271965772,0.26914724,0.266318902,0.263490564,0.260662226,0.257833888,0.25500555,0.258805356,0.262605162,0.266404968,0.270204774,0.27400458,0.277779942,0.281555304,0.285330666,0.289106028,0.29288139,0.295403878,0.297926366,0.300448854,0.302971342,0.30549383,0.298489126,0.291484422,0.284479718,0.277475014,0.27047031,0.269398256,0.268326202,0.267254148,0.266182094,0.26511004,0.264037986,0.262965932,0.261893878,0.260821824,0.25974977
"BDI",0.46546928,0.462892666,0.460316052,0.457739438,0.455162824,0.45258621,0.450095196,0.447604182,0.445113168,0.442622154,0.44013114,0.437705114,0.435279088,0.432853062,0.430427036,0.42800101,0.426878316,0.425755622,0.424632928,0.423510234,0.42238754,0.419100906,0.415814272,0.412527638,0.409241004,0.40595437,0.403864908,0.401775446,0.399685984,0.397596522,0.39550706,0.393991904,0.392476748,0.390961592,0.389446436,0.38793128,0.39042852,0.39292576,0.395423,0.39792024,0.40041748,0.395647366,0.390877252,0.386107138,0.381337024,0.37656691,0.37421316,0.37185941,0.36950566,0.36715191,0.36479816,0.362823414,0.360848668,0.358873922,0.356899176,0.35492443,0.353042314,0.351160198,0.349278082,0.347395966,0.34551385,0.343631734,0.341749618,0.339867502,0.337985386,0.33610327
"BEL",0.33504759,0.331340976,0.327634362,0.323927748,0.320221134,0.31651452,0.314825498,0.313136476,0.311447454,0.309758432,0.30806941,0.306384352,0.304699294,0.303014236,0.301329178,0.29964412,0.296561676,0.293479232,0.290396788,0.287314344,0.2842319,0.279312896,0.274393892,0.269474888,0.264555884,0.25963688,0.254341098,0.249045316,0.243749534,0.238453752,0.23315797,0.22748729,0.22181661,0.21614593,0.21047525,0.20480457,0.199906202,0.195007834,0.190109466,0.185211098,0.18031273,0.177646534,0.174980338,0.172314142,0.169647946,0.16698175,0.16401123,0.16104071,0.15807019,0.15509967,0.15212915,0.148633134,0.145137118,0.141641102,0.138145086,0.13464907,0.131751528,0.128853986,0.125956444,0.123058902,0.12016136,0.117263818,0.114366276,0.111468734,0.108571192,0.10567365
"BEN",0.63779282,0.630993052,0.624193284,0.617393516,0.610593748,0.60379398,0.598261304,0.592728628,0.587195952,0.581663276,0.5761306,0.550027216,0.523923832,0.497820448,0.471717064,0.44561368,0.438043178,0.430472676,0.422902174,0.415331672,0.40776117,0.403106382,0.398451594,0.393796806,0.389142018,0.38448723,0.382048292,0.379609354,0.377170416,0.374731478,0.37229254,0.367661478,0.363030416,0.358399354,0.353768292,0.34913723,0.346414358,0.343691486,0.340968614,0.338245742,0.33552287,0.338021728,0.340520586,0.343019444,0.345518302,0.34801716,0.348151292,0.348285424,0.348419556,0.348553688,0.34868782,0.34629368,0.34389954,0.3415054,0.33911126,0.33671712,0.335510986,0.334304852,0.333098718,0.331892584,0.33068645,0.329480316,0.328274182,0.327068048,0.325861914,0.32465578
"BFA",0.63441654,0.628323202,0.622229864,0.616136526,0.610043188,0.60394985,0.598451026,0.592952202,0.587453378,0.581954554,0.57645573,0.571621882,0.566788034,0.561954186,0.557120338,0.55228649,0.547108368,0.541930246,0.536752124,0.531574002,0.52639588,0.519980228,0.513564576,0.507148924,0.500733272,0.49431762,0.484807938,0.475298256,0.465788574,0.456278892,0.44676921,0.446858768,0.446948326,0.447037884,0.447127442,0.447217,0.449027014,0.450837028,0.452647042,0.454457056,0.45626707,0.456310004,0.456352938,0.456395872,0.456438806,0.45648174,0.455769624,0.455057508,0.454345392,0.453633276,0.45292116,0.45043188,0.4479426,0.44545332,0.44296404,0.44047476,0.437379342,0.434283924,0.431188506,0.428093088,0.42499767,0.421902252,0.418806834,0.415711416,0.412615998,0.40952058
"BGD",0.59073754,0.58669779,0.58265804,0.57861829,0.57457854,0.57053879,0.566018132,0.561497474,0.556976816,0.552456158,0.5479355,0.543302004,0.538668508,0.534035012,0.529401516,0.52476802,0.519168134,0.513568248,0.507968362,0.502368476,0.49676859,0.494495796,0.492223002,0.489950208,0.487677414,0.48540462,0.483520756,0.481636892,0.479753028,0.477869164,0.4759853,0.471363918,0.466742536,0.462121154,0.457499772,0.45287839,0.444835134,0.436791878,0.428748622,0.420705366,0.41266211,0.392471258,0.372280406,0.352089554,0.331898702,0.31170785,0.304413286,0.297118722,0.289824158,0.282529594,0.27523503,0.271309354,0.267383678,0.263458002,0.259532326,0.25560665,0.24794432,0.24028199,0.23261966,0.22495733,0.217295,0.20963267,0.20197034,0.19430801,0.18664568,0.17898335
"BGR",0.3511671,0.345370438,0.339573776,0.333777114,0.327980452,0.32218379,0.322024634,0.321865478,0.321706322,0.321547166,0.32138801,0.319870716,0.318353422,0.316836128,0.315318834,0.31380154,0.316598058,0.319394576,0.322191094,0.324987612,0.32778413,0.327733634,0.327683138,0.327632642,0.327582146,0.32753165,0.325071106,0.322610562,0.320150018,0.317689474,0.31522893,0.312993648,0.310758366,0.308523084,0.306287802,0.30405252,0.301711672,0.299370824,0.297029976,0.294689128,0.29234828,0.29294097,0.29353366,0.29412635,0.29471904,0.29531173,0.291540184,0.287768638,0.283997092,0.280225546,0.276454,0.271546684,0.266639368,0.261732052,0.256824736,0.25191742,0.2461677,0.24041798,0.23466826,0.22891854,0.22316882,0.2174191,0.21166938,0.20591966,0.20016994,0.19442022
"BHR",0.47351627,0.469453816,0.465391362,0.461328908,0.457266454,0.453204,0.449257,0.44531,0.441363,0.437416,0.433469,0.4296518,0.4258346,0.4220174,0.4182002,0.414383,0.4107098,0.4070366,0.4033634,0.3996902,0.396017,0.3925012,0.3889854,0.3854696,0.3819538,0.378438,0.3750938,0.3717496,0.3684054,0.3650612,0.361717,0.358552776,0.355388552,0.352224328,0.349060104,0.34589588,0.342886736,0.339877592,0.336868448,0.333859304,0.33085016,0.328015446,0.325180732,0.322346018,0.319511304,0.31667659,0.313991798,0.311307006,0.308622214,0.305937422,0.30325263,0.300652122,0.298051614,0.295451106,0.292850598,0.29025009,0.286943288,0.283636486,0.280329684,0.277022882,0.27371608,0.270409278,0.267102476,0.263795674,0.260488872,0.25718207
"BHS",0.37270569,0.368461622,0.364217554,0.359973486,0.355729418,0.35148535,0.34742055,0.34335575,0.33929095,0.33522615,0.33116135,0.32727655,0.32339175,0.31950695,0.31562215,0.31173735,0.30803191,0.30432647,0.30062103,0.29691559,0.29321015,0.28968226,0.28615437,0.28262648,0.27909859,0.2755707,0.272217548,0.268864396,0.265511244,0.262158092,0.25880494,0.255622884,0.252440828,0.249258772,0.246076716,0.24289466,0.238411802,0.233928944,0.229446086,0.224963228,0.22048037,0.216455868,0.212431366,0.208406864,0.204382362,0.20035786,0.195153726,0.189949592,0.184745458,0.179541324,0.17433719,0.172192842,0.170048494,0.167904146,0.165759798,0.16361545,0.162537256,0.161459062,0.160380868,0.159302674,0.15822448,0.157146286,0.156068092,0.154989898,0.153911704,0.15283351
"BIH",0.49346006,0.484488058,0.475516056,0.466544054,0.457572052,0.44860005,0.440443686,0.432287322,0.424130958,0.415974594,0.40781823,0.400403354,0.392988478,0.385573602,0.378158726,0.37074385,0.364003052,0.357262254,0.350521456,0.343780658,0.33703986,0.330911862,0.324783864,0.318655866,0.312527868,0.30639987,0.30585327,0.30530667,0.30476007,0.30421347,0.30366687,0.300774804,0.297882738,0.294990672,0.292098606,0.28920654,0.28940347,0.2896004,0.28979733,0.28999426,0.29019119,0.285728952,0.281266714,0.276804476,0.272342238,0.26788,0.262708,0.257536,0.252364,0.247192,0.24202,0.239974,0.237928,0.235882,0.233836,0.23179,0.229182482,0.226574964,0.223967446,0.221359928,0.21875241,0.216144892,0.213537374,0.210929856,0.208322338,0.20571482
"BLR",0.33754803,0.334286016,0.331024002,0.327761988,0.324499974,0.32123796,0.319870506,0.318503052,0.317135598,0.315768144,0.31440069,0.311642914,0.308885138,0.306127362,0.303369586,0.30061181,0.299531878,0.298451946,0.297372014,0.296292082,0.29521215,0.293244932,0.291277714,0.289310496,0.287343278,0.28537606,0.2844845,0.28359294,0.28270138,0.28180982,0.28091826,0.274973566,0.269028872,0.263084178,0.257139484,0.25119479,0.254479748,0.257764706,0.261049664,0.264334622,0.26761958,0.278700744,0.289781908,0.300863072,0.311944236,0.3230254,0.32133017,0.31963494,0.31793971,0.31624448,0.31454925,0.307716834,0.300884418,0.294052002,0.287219586,0.28038717,0.268786326,0.257185482,0.245584638,0.233983794,0.22238295,0.210782106,0.199181262,0.187580418,0.175979574,0.16437873
"BLZ",0.37677502,0.372676806,0.368578592,0.364480378,0.360382164,0.35628395,0.35179124,0.34729853,0.34280582,0.33831311,0.3338204,0.329386804,0.324953208,0.320519612,0.316086016,0.31165242,0.306982376,0.302312332,0.297642288,0.292972244,0.2883022,0.28417966,0.28005712,0.27593458,0.27181204,0.2676895,0.266326758,0.264964016,0.263601274,0.262238532,0.26087579,0.258605304,0.256334818,0.254064332,0.251793846,0.24952336,0.248261442,0.246999524,0.245737606,0.244475688,0.24321377,0.258801556,0.274389342,0.289977128,0.305564914,0.3211527,0.321381612,0.321610524,0.321839436,0.322068348,0.32229726,0.320983746,0.319670232,0.318356718,0.317043204,0.31572969,0.315426748,0.315123806,0.314820864,0.314517922,0.31421498,0.313912038,0.313609096,0.313306154,0.313003212,0.31270027
"BOL",0.54093411,0.5405683,0.54020249,0.53983668,0.53947087,0.53910506,0.539218328,0.539331596,0.539444864,0.539558132,0.5396714,0.540592718,0.541514036,0.542435354,0.543356672,0.54427799,0.546352648,0.548427306,0.550501964,0.552576622,0.55465128,0.54960426,0.54455724,0.53951022,0.5344632,0.52941618,0.519188568,0.508960956,0.498733344,0.488505732,0.47827812,0.467683012,0.457087904,0.446492796,0.435897688,0.42530258,0.414670274,0.404037968,0.393405662,0.382773356,0.37214105,0.361840836,0.351540622,0.341240408,0.330940194,0.32063998,0.311015222,0.301390464,0.291765706,0.282140948,0.27251619,0.263812702,0.255109214,0.246405726,0.237702238,0.22899875,0.221555528,0.214112306,0.206669084,0.199225862,0.19178264,0.184339418,0.176896196,0.169452974,0.162009752,0.15456653
"BRA",0.37378294,0.370584356,0.367385772,0.364187188,0.360988604,0.35779002,0.35436721,0.3509444,0.34752159,0.34409878,0.34067597,0.340506432,0.340336894,0.340167356,0.339997818,0.33982828,0.339021658,0.338215036,0.337408414,0.336601792,0.33579517,0.334831792,0.333868414,0.332905036,0.331941658,0.33097828,0.32995034,0.3289224,0.32789446,0.32686652,0.32583858,0.323572012,0.321305444,0.319038876,0.316772308,0.31450574,0.309236026,0.303966312,0.298696598,0.293426884,0.28815717,0.278340178,0.268523186,0.258706194,0.248889202,0.23907221,0.23368863,0.22830505,0.22292147,0.21753789,0.21215431,0.209396264,0.206638218,0.203880172,0.201122126,0.19836408,0.195115534,0.191866988,0.188618442,0.185369896,0.18212135,0.178872804,0.175624258,0.172375712,0.169127166,0.16587862
"BRB",0.37863283,0.37588696,0.37314109,0.37039522,0.36764935,0.36490348,0.362205664,0.359507848,0.356810032,0.354112216,0.3514144,0.348788382,0.346162364,0.343536346,0.340910328,0.33828431,0.33573063,0.33317695,0.33062327,0.32806959,0.32551591,0.323034844,0.320553778,0.318072712,0.315591646,0.31311058,0.310702152,0.308293724,0.305885296,0.303476868,0.30106844,0.298732458,0.296396476,0.294060494,0.291724512,0.28938853,0.287124598,0.284860666,0.282596734,0.280332802,0.27806887,0.275876408,0.273683946,0.271491484,0.269299022,0.26710656,0.264984826,0.262863092,0.260741358,0.258619624,0.25649789,0.254445996,0.252394102,0.250342208,0.248290314,0.24623842,0.244028226,0.241818032,0.239607838,0.237397644,0.23518745,0.232977256,0.230767062,0.228556868,0.226346674,0.22413648
"BRN",0.38230026,0.378731496,0.375162732,0.371593968,0.368025204,0.36445644,0.36334381,0.36223118,0.36111855,0.36000592,0.35889329,0.355234026,0.351574762,0.347915498,0.344256234,0.34059697,0.337076452,0.333555934,0.330035416,0.326514898,0.32299438,0.319613048,0.316231716,0.312850384,0.309469052,0.30608772,0.302845188,0.299602656,0.296360124,0.293117592,0.28987506,0.286770204,0.283665348,0.280560492,0.277455636,0.27435078,0.271381838,0.268412896,0.265443954,0.262475012,0.25950607,0.256670742,0.253835414,0.251000086,0.248164758,0.24532943,0.242624954,0.239920478,0.237216002,0.234511526,0.23180705,0.229230284,0.226653518,0.224076752,0.221499986,0.21892322,0.21892322,0.21892322,0.21892322,0.21892322,0.21892322,0.21892322,0.21892322,0.21892322,0.21892322,0.21892322
"BTN",0.5399528,0.535530178,0.531107556,0.526684934,0.522262312,0.51783969,0.51305962,0.50827955,0.50349948,0.49871941,0.49393934,0.48882887,0.4837184,0.47860793,0.47349746,0.46838699,0.463254042,0.458121094,0.452988146,0.447855198,0.44272225,0.43885604,0.43498983,0.43112362,0.42725741,0.4233912,0.418542774,0.413694348,0.408845922,0.403997496,0.39914907,0.394650282,0.390151494,0.385652706,0.381153918,0.37665513,0.371518984,0.366382838,0.361246692,0.356110546,0.3509744,0.345432812,0.339891224,0.334349636,0.328808048,0.32326646,0.317444524,0.311622588,0.305800652,0.299978716,0.29415678,0.287958518,0.281760256,0.275561994,0.269363732,0.26316547,0.258728838,0.254292206,0.249855574,0.245418942,0.24098231,0.236545678,0.232109046,0.227672414,0.223235782,0.21879915
"BWA",0.41913192,0.417327748,0.415523576,0.413719404,0.411915232,0.41011106,0.40856529,0.40701952,0.40547375,0.40392798,0.40238221,0.400954208,0.399526206,0.398098204,0.396670202,0.3952422,0.392835192,0.390428184,0.388021176,0.385614168,0.38320716,0.38018007,0.37715298,0.37412589,0.3710988,0.36807171,0.365802716,0.363533722,0.361264728,0.358995734,0.35672674,0.355509262,0.354291784,0.353074306,0.351856828,0.35063935,0.348759718,0.346880086,0.345000454,0.343120822,0.34124119,0.341946412,0.342651634,0.343356856,0.344062078,0.3447673,0.344147176,0.343527052,0.342906928,0.342286804,0.34166668,0.338796056,0.335925432,0.333054808,0.330184184,0.32731356,0.324678606,0.322043652,0.319408698,0.316773744,0.31413879,0.311503836,0.308868882,0.306233928,0.303598974,0.30096402
"CAF",0.5192115,0.514945858,0.510680216,0.506414574,0.502148932,0.49788329,0.493844162,0.489805034,0.485765906,0.481726778,0.47768765,0.472959822,0.468231994,0.463504166,0.458776338,0.45404851,0.447653074,0.441257638,0.434862202,0.428466766,0.42207133,0.416782808,0.411494286,0.406205764,0.400917242,0.39562872,0.39313393,0.39063914,0.38814435,0.38564956,0.38315477,0.3824982,0.38184163,0.38118506,0.38052849,0.37987192,0.380144618,0.380417316,0.380690014,0.380962712,0.38123541,0.381816128,0.382396846,0.382977564,0.383558282,0.384139,0.384222916,0.384306832,0.384390748,0.384474664,0.38455858,0.382917396,0.381276212,0.379635028,0.377993844,0.37635266,0.37345522,0.37055778,0.36766034,0.3647629,0.36186546,0.35896802,0.35607058,0.35317314,0.3502757,0.34737826
"CAN",0.29329085,0.290224862,0.287158874,0.284092886,0.281026898,0.27796091,0.273503886,0.269046862,0.264589838,0.260132814,0.25567579,0.250770206,0.245864622,0.240959038,0.236053454,0.23114787,0.227789918,0.224431966,0.221074014,0.217716062,0.21435811,0.210339774,0.206321438,0.202303102,0.198284766,0.19426643,0.19137098,0.18847553,0.18558008,0.18268463,0.17978918,0.178132162,0.176475144,0.174818126,0.173161108,0.17150409,0.169628736,0.167753382,0.165878028,0.164002674,0.16212732,0.160866296,0.159605272,0.158344248,0.157083224,0.1558222,0.15315293,0.15048366,0.14781439,0.14514512,0.14247585,0.139783862,0.137091874,0.134399886,0.131707898,0.12901591,0.126996352,0.124976794,0.122957236,0.120937678,0.11891812,0.116898562,0.114879004,0.112859446,0.110839888,0.10882033
"CHE",0.33198725,0.328519856,0.325052462,0.321585068,0.318117674,0.31465028,0.310396012,0.306141744,0.301887476,0.297633208,0.29337894,0.290089768,0.286800596,0.283511424,0.280222252,0.27693308,0.27133211,0.26573114,0.26013017,0.2545292,0.24892823,0.241596538,0.234264846,0.226933154,0.219601462,0.21226977,0.208406854,0.204543938,0.200681022,0.196818106,0.19295519,0.18743325,0.18191131,0.17638937,0.17086743,0.16534549,0.162408014,0.159470538,0.156533062,0.153595586,0.15065811,0.148627174,0.146596238,0.144565302,0.142534366,0.14050343,0.137327936,0.134152442,0.130976948,0.127801454,0.12462596,0.121700134,0.118774308,0.115848482,0.112922656,0.10999683,0.108105238,0.106213646,0.104322054,0.102430462,0.10053887,0.098647278,0.096755686,0.094864094,0.092972502,0.09108091
"CHL",0.33069898,0.32812019,0.3255414,0.32296261,0.32038382,0.31780503,0.316815106,0.315825182,0.314835258,0.313845334,0.31285541,0.313463004,0.314070598,0.314678192,0.315285786,0.31589338,0.312193716,0.308494052,0.304794388,0.301094724,0.29739506,0.292316324,0.287237588,0.282158852,0.277080116,0.27200138,0.267805994,0.263610608,0.259415222,0.255219836,0.25102445,0.246901712,0.242778974,0.238656236,0.234533498,0.23041076,0.226342398,0.222274036,0.218205674,0.214137312,0.21006895,0.205903086,0.201737222,0.197571358,0.193405494,0.18923963,0.18607011,0.18290059,0.17973107,0.17656155,0.17339203,0.171804046,0.170216062,0.168628078,0.167040094,0.16545211,0.16404166,0.16263121,0.16122076,0.15981031,0.15839986,0.15698941,0.15557896,0.15416851,0.15275806,0.15134761
"CHN",0.55710601,0.565105688,0.573105366,0.581105044,0.589104722,0.5971044,0.584239328,0.571374256,0.558509184,0.545644112,0.53277904,0.51140204,0.49002504,0.46864804,0.44727104,0.42589404,0.41976348,0.41363292,0.40750236,0.4013718,0.39524124,0.389125736,0.383010232,0.376894728,0.370779224,0.36466372,0.361042692,0.357421664,0.353800636,0.350179608,0.34655858,0.341810842,0.337063104,0.332315366,0.327567628,0.32281989,0.317793894,0.312767898,0.307741902,0.302715906,0.29768991,0.296526332,0.295362754,0.294199176,0.293035598,0.29187202,0.288120058,0.284368096,0.280616134,0.276864172,0.27311221,0.270207416,0.267302622,0.264397828,0.261493034,0.25858824,0.25723821,0.25588818,0.25453815,0.25318812,0.25183809,0.25048806,0.24913803,0.247788,0.24643797,0.24508794
"CIV",0.48821257,0.484989776,0.481766982,0.478544188,0.475321394,0.4720986,0.468892528,0.465686456,0.462480384,0.459274312,0.45606824,0.453812472,0.451556704,0.449300936,0.447045168,0.4447894,0.437340952,0.429892504,0.422444056,0.414995608,0.40754716,0.403508122,0.399469084,0.395430046,0.391391008,0.38735197,0.384755422,0.382158874,0.379562326,0.376965778,0.37436923,0.373083174,0.371797118,0.370511062,0.369225006,0.36793895,0.371477886,0.375016822,0.378555758,0.382094694,0.38563363,0.40069324,0.41575285,0.43081246,0.44587207,0.46093168,0.463644182,0.466356684,0.469069186,0.471781688,0.47449419,0.469267684,0.464041178,0.458814672,0.453588166,0.44836166,0.445669574,0.442977488,0.440285402,0.437593316,0.43490123,0.432209144,0.429517058,0.426824972,0.424132886,0.4214408
