"male_75.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"BGR",0.37628681,0.371320902,0.366354994,0.361389086,0.356423178,0.35145727,0.350344646,0.349232022,0.348119398,0.347006774,0.34589415,0.347592392,0.349290634,0.350988876,0.352687118,0.35438536,0.359101022,0.363816684,0.368532346,0.373248008,0.37796367,0.38006847,0.38217327,0.38427807,0.38638287,0.38848767,0.38858567,0.38868367,0.38878167,0.38887967,0.38897767,0.387645518,0.386313366,0.384981214,0.383649062,0.38231691,0.379539926,0.376762942,0.373985958,0.371208974,0.36843199,0.370895214,0.373358438,0.375821662,0.378284886,0.38074811,0.376793306,0.372838502,0.368883698,0.364928894,0.36097409,0.35652868,0.35208327,0.34763786,0.34319245,0.33874704,0.33555227,0.3323575,0.32916273,0.32596796,0.32277319,0.31957842,0.31638365,0.31318888,0.30999411,0.30679934
"BHR",0.50728982,0.502157656,0.497025492,0.491893328,0.486761164,0.481629,0.4764134,0.4711978,0.4659822,0.4607666,0.455551,0.4508346,0.4461182,0.4414018,0.4366854,0.431969,0.4273864,0.4228038,0.4182212,0.4136386,0.409056,0.405053,0.40105,0.397047,0.393044,0.389041,0.385343,0.381645,0.377947,0.374249,0.370551,0.3675236,0.3644962,0.3614688,0.3584414,0.355414,0.352920596,0.350427192,0.347933788,0.345440384,0.34294698,0.341238452,0.339529924,0.337821396,0.336112868,0.33440434,0.333166318,0.331928296,0.330690274,0.329452252,0.32821423,0.327015026,0.325815822,0.324616618,0.323417414,0.32221821,0.319461998,0.316705786,0.313949574,0.311193362,0.30843715,0.305680938,0.302924726,0.300168514,0.297412302,0.29465609
"BHS",0.42494221,0.42118267,0.41742313,0.41366359,0.40990405,0.40614451,0.402498056,0.398851602,0.395205148,0.391558694,0.38791224,0.384381156,0.380850072,0.377318988,0.373787904,0.37025682,0.366842626,0.363428432,0.360014238,0.356600044,0.35318585,0.34988936,0.34659287,0.34329638,0.33999989,0.3367034,0.333524812,0.330346224,0.327167636,0.323989048,0.32081046,0.317749402,0.314688344,0.311627286,0.308566228,0.30550517,0.301203274,0.296901378,0.292599482,0.288297586,0.28399569,0.280148316,0.276300942,0.272453568,0.268606194,0.26475882,0.259000236,0.253241652,0.247483068,0.241724484,0.2359659,0.2331237,0.2302815,0.2274393,0.2245971,0.2217549,0.220613308,0.219471716,0.218330124,0.217188532,0.21604694,0.214905348,0.213763756,0.212622164,0.211480572,0.21033898
"BIH",0.48534601,0.480723666,0.476101322,0.471478978,0.466856634,0.46223429,0.457832058,0.453429826,0.449027594,0.444625362,0.44022313,0.43603053,0.43183793,0.42764533,0.42345273,0.41926013,0.415267176,0.411274222,0.407281268,0.403288314,0.39929536,0.395492548,0.391689736,0.387886924,0.384084112,0.3802813,0.379528266,0.378775232,0.378022198,0.377269164,0.37651613,0.372930262,0.369344394,0.365758526,0.362172658,0.35858679,0.358902156,0.359217522,0.359532888,0.359848254,0.36016362,0.356786896,0.353410172,0.350033448,0.346656724,0.34328,0.340212,0.337144,0.334076,0.331008,0.32794,0.325684,0.323428,0.321172,0.318916,0.31666,0.313462584,0.310265168,0.307067752,0.303870336,0.30067292,0.297475504,0.294278088,0.291080672,0.287883256,0.28468584
"BLR",0.38106986,0.379983358,0.378896856,0.377810354,0.376723852,0.37563735,0.375166498,0.374695646,0.374224794,0.373753942,0.37328309,0.375434122,0.377585154,0.379736186,0.381887218,0.38403825,0.382735274,0.381432298,0.380129322,0.378826346,0.37752337,0.373657598,0.369791826,0.365926054,0.362060282,0.35819451,0.36151687,0.36483923,0.36816159,0.37148395,0.37480631,0.376721902,0.378637494,0.380553086,0.382468678,0.38438427,0.394985394,0.405586518,0.416187642,0.426788766,0.43738989,0.446289816,0.455189742,0.464089668,0.472989594,0.48188952,0.48112774,0.48036596,0.47960418,0.4788424,0.47808062,0.474305606,0.470530592,0.466755578,0.462980564,0.45920555,0.442605288,0.426005026,0.409404764,0.392804502,0.37620424,0.359603978,0.343003716,0.326403454,0.309803192,0.29320293
"BLZ",0.39950007,0.39607553,0.39265099,0.38922645,0.38580191,0.38237737,0.378560458,0.374743546,0.370926634,0.367109722,0.36329281,0.359373006,0.355453202,0.351533398,0.347613594,0.34369379,0.339907948,0.336122106,0.332336264,0.328550422,0.32476458,0.32179965,0.31883472,0.31586979,0.31290486,0.30993993,0.309529006,0.309118082,0.308707158,0.308296234,0.30788531,0.307089574,0.306293838,0.305498102,0.304702366,0.30390663,0.304562212,0.305217794,0.305873376,0.306528958,0.30718454,0.32392847,0.3406724,0.35741633,0.37416026,0.39090419,0.39191314,0.39292209,0.39393104,0.39493999,0.39594894,0.394254534,0.392560128,0.390865722,0.389171316,0.38747691,0.387593338,0.387709766,0.387826194,0.387942622,0.38805905,0.388175478,0.388291906,0.388408334,0.388524762,0.38864119
"BOL",0.54781065,0.547315084,0.546819518,0.546323952,0.545828386,0.54533282,0.545723738,0.546114656,0.546505574,0.546896492,0.54728741,0.548890416,0.550493422,0.552096428,0.553699434,0.55530244,0.555509526,0.555716612,0.555923698,0.556130784,0.55633787,0.550306806,0.544275742,0.538244678,0.532213614,0.52618255,0.517695524,0.509208498,0.500721472,0.492234446,0.48374742,0.47513352,0.46651962,0.45790572,0.44929182,0.44067792,0.432042954,0.423407988,0.414773022,0.406138056,0.39750309,0.388952514,0.380401938,0.371851362,0.363300786,0.35475021,0.346418782,0.338087354,0.329755926,0.321424498,0.31309307,0.305124692,0.297156314,0.289187936,0.281219558,0.27325118,0.266311076,0.259370972,0.252430868,0.245490764,0.23855066,0.231610556,0.224670452,0.217730348,0.210790244,0.20385014
"BRA",0.43896174,0.435974702,0.432987664,0.430000626,0.427013588,0.42402655,0.421619344,0.419212138,0.416804932,0.414397726,0.41199052,0.40928578,0.40658104,0.4038763,0.40117156,0.39846682,0.397901106,0.397335392,0.396769678,0.396203964,0.39563825,0.399926986,0.404215722,0.408504458,0.412793194,0.41708193,0.41951532,0.42194871,0.4243821,0.42681549,0.42924888,0.42784326,0.42643764,0.42503202,0.4236264,0.42222078,0.416587716,0.410954652,0.405321588,0.399688524,0.39405546,0.377801592,0.361547724,0.345293856,0.329039988,0.31278612,0.305172158,0.297558196,0.289944234,0.282330272,0.27471631,0.272857704,0.270999098,0.269140492,0.267281886,0.26542328,0.263481528,0.261539776,0.259598024,0.257656272,0.25571452,0.253772768,0.251831016,0.249889264,0.247947512,0.24600576
"BRB",0.43492356,0.43293145,0.43093934,0.42894723,0.42695512,0.42496301,0.42308508,0.42120715,0.41932922,0.41745129,0.41557336,0.413721024,0.411868688,0.410016352,0.408164016,0.40631168,0.404485466,0.402659252,0.400833038,0.399006824,0.39718061,0.395380982,0.393581354,0.391781726,0.389982098,0.38818247,0.386409842,0.384637214,0.382864586,0.381091958,0.37931933,0.377574054,0.375828778,0.374083502,0.372338226,0.37059295,0.368875334,0.367157718,0.365440102,0.363722486,0.36200487,0.360315166,0.358625462,0.356935758,0.355246054,0.35355635,0.351894764,0.350233178,0.348571592,0.346910006,0.34524842,0.343615114,0.341981808,0.340348502,0.338715196,0.33708189,0.33491047,0.33273905,0.33056763,0.32839621,0.32622479,0.32405337,0.32188195,0.31971053,0.31753911,0.31536769
"BRN",0.43208752,0.428222824,0.424358128,0.420493432,0.416628736,0.41276404,0.409593682,0.406423324,0.403252966,0.400082608,0.39691225,0.394191058,0.391469866,0.388748674,0.386027482,0.38330629,0.380648292,0.377990294,0.375332296,0.372674298,0.3700163,0.36742253,0.36482876,0.36223499,0.35964122,0.35704745,0.354518682,0.351989914,0.349461146,0.346932378,0.34440361,0.341940372,0.339477134,0.337013896,0.334550658,0.33208742,0.329690024,0.327292628,0.324895232,0.322497836,0.32010044,0.317768984,0.315437528,0.313106072,0.310774616,0.30844316,0.306177558,0.303911956,0.301646354,0.299380752,0.29711515,0.294915138,0.292715126,0.290515114,0.288315102,0.28611509,0.28611509,0.28611509,0.28611509,0.28611509,0.28611509,0.28611509,0.28611509,0.28611509,0.28611509,0.28611509
"BTN",0.57303216,0.567635352,0.562238544,0.556841736,0.551444928,0.54604812,0.540530492,0.535012864,0.529495236,0.523977608,0.51845998,0.512458014,0.506456048,0.500454082,0.494452116,0.48845015,0.48232634,0.47620253,0.47007872,0.46395491,0.4578311,0.452416082,0.447001064,0.441586046,0.436171028,0.43075601,0.42523662,0.41971723,0.41419784,0.40867845,0.40315906,0.397968428,0.392777796,0.387587164,0.382396532,0.3772059,0.371666898,0.366127896,0.360588894,0.355049892,0.34951089,0.343805274,0.338099658,0.332394042,0.326688426,0.32098281,0.315205802,0.309428794,0.303651786,0.297874778,0.29209777,0.286138542,0.280179314,0.274220086,0.268260858,0.26230163,0.257811178,0.253320726,0.248830274,0.244339822,0.23984937,0.235358918,0.230868466,0.226378014,0.221887562,0.21739711
"BWA",0.47209383,0.470048376,0.468002922,0.465957468,0.463912014,0.46186656,0.460202474,0.458538388,0.456874302,0.455210216,0.45354613,0.451988622,0.450431114,0.448873606,0.447316098,0.44575859,0.443450766,0.441142942,0.438835118,0.436527294,0.43421947,0.431396928,0.428574386,0.425751844,0.422929302,0.42010676,0.417897874,0.415688988,0.413480102,0.411271216,0.40906233,0.407871292,0.406680254,0.405489216,0.404298178,0.40310714,0.402280454,0.401453768,0.400627082,0.399800396,0.39897371,0.401486288,0.403998866,0.406511444,0.409024022,0.4115366,0.411407826,0.411279052,0.411150278,0.411021504,0.41089273,0.406024522,0.401156314,0.396288106,0.391419898,0.38655169,0.38385088,0.38115007,0.37844926,0.37574845,0.37304764,0.37034683,0.36764602,0.36494521,0.3622444,0.35954359
"CAF",0.56816375,0.563826506,0.559489262,0.555152018,0.550814774,0.54647753,0.542363308,0.538249086,0.534134864,0.530020642,0.52590642,0.52108267,0.51625892,0.51143517,0.50661142,0.50178767,0.495441974,0.489096278,0.482750582,0.476404886,0.47005919,0.464310192,0.458561194,0.452812196,0.447063198,0.4413142,0.439147006,0.436979812,0.434812618,0.432645424,0.43047823,0.429788342,0.429098454,0.428408566,0.427718678,0.42702879,0.427435258,0.427841726,0.428248194,0.428654662,0.42906113,0.4297459,0.43043067,0.43111544,0.43180021,0.43248498,0.43266204,0.4328391,0.43301616,0.43319322,0.43337028,0.431701648,0.430033016,0.428364384,0.426695752,0.42502712,0.421949266,0.418871412,0.415793558,0.412715704,0.40963785,0.406559996,0.403482142,0.400404288,0.397326434,0.39424858
"CAN",0.34780256,0.347126176,0.346449792,0.345773408,0.345097024,0.34442064,0.34369679,0.34297294,0.34224909,0.34152524,0.34080139,0.339389964,0.337978538,0.336567112,0.335155686,0.33374426,0.332338428,0.330932596,0.329526764,0.328120932,0.3267151,0.324314334,0.321913568,0.319512802,0.317112036,0.31471127,0.311990826,0.309270382,0.306549938,0.303829494,0.30110905,0.298583358,0.296057666,0.293531974,0.291006282,0.28848059,0.284633802,0.280787014,0.276940226,0.273093438,0.26924665,0.266215164,0.263183678,0.260152192,0.257120706,0.25408922,0.247999496,0.241909772,0.235820048,0.229730324,0.2236406,0.21817309,0.21270558,0.20723807,0.20177056,0.19630305,0.192129416,0.187955782,0.183782148,0.179608514,0.17543488,0.171261246,0.167087612,0.162913978,0.158740344,0.15456671
"CHE",0.39109963,0.389540704,0.387981778,0.386422852,0.384863926,0.383305,0.381415224,0.379525448,0.377635672,0.375745896,0.37385612,0.372366342,0.370876564,0.369386786,0.367897008,0.36640723,0.36218305,0.35795887,0.35373469,0.34951051,0.34528633,0.341382606,0.337478882,0.333575158,0.329671434,0.32576771,0.321966836,0.318165962,0.314365088,0.310564214,0.30676334,0.302539958,0.298316576,0.294093194,0.289869812,0.28564643,0.282070966,0.278495502,0.274920038,0.271344574,0.26776911,0.263274936,0.258780762,0.254286588,0.249792414,0.24529824,0.23926223,0.23322622,0.22719021,0.2211542,0.21511819,0.209566024,0.204013858,0.198461692,0.192909526,0.18735736,0.183026712,0.178696064,0.174365416,0.170034768,0.16570412,0.161373472,0.157042824,0.152712176,0.148381528,0.14405088
"CHL",0.40051004,0.397935192,0.395360344,0.392785496,0.390210648,0.3876358,0.386709722,0.385783644,0.384857566,0.383931488,0.38300541,0.38370701,0.38440861,0.38511021,0.38581181,0.38651341,0.383888606,0.381263802,0.378638998,0.376014194,0.37338939,0.369707072,0.366024754,0.362342436,0.358660118,0.3549778,0.351747474,0.348517148,0.345286822,0.342056496,0.33882617,0.334827858,0.330829546,0.326831234,0.322832922,0.31883461,0.31461802,0.31040143,0.30618484,0.30196825,0.29775166,0.292469544,0.287187428,0.281905312,0.276623196,0.27134108,0.267187602,0.263034124,0.258880646,0.254727168,0.25057369,0.248281826,0.245989962,0.243698098,0.241406234,0.23911437,0.237050002,0.234985634,0.232921266,0.230856898,0.22879253,0.226728162,0.224663794,0.222599426,0.220535058,0.21847069
"CHN",0.65258061,0.664200022,0.675819434,0.687438846,0.699058258,0.71067767,0.694702766,0.678727862,0.662752958,0.646778054,0.63080315,0.598988726,0.567174302,0.535359878,0.503545454,0.47173103,0.467300752,0.462870474,0.458440196,0.454009918,0.44957964,0.447356584,0.445133528,0.442910472,0.440687416,0.43846436,0.434632602,0.430800844,0.426969086,0.423137328,0.41930557,0.418473646,0.417641722,0.416809798,0.415977874,0.41514595,0.409745734,0.404345518,0.398945302,0.393545086,0.38814487,0.387645338,0.387145806,0.386646274,0.386146742,0.38564721,0.380525054,0.375402898,0.370280742,0.365158586,0.36003643,0.35736154,0.35468665,0.35201176,0.34933687,0.34666198,0.343670662,0.340679344,0.337688026,0.334696708,0.33170539,0.328714072,0.325722754,0.322731436,0.319740118,0.3167488
"CIV",0.52457845,0.521060692,0.517542934,0.514025176,0.510507418,0.50698966,0.50387333,0.500757,0.49764067,0.49452434,0.49140801,0.489568176,0.487728342,0.485888508,0.484048674,0.48220884,0.476044368,0.469879896,0.463715424,0.457550952,0.45138648,0.446999812,0.442613144,0.438226476,0.433839808,0.42945314,0.426816288,0.424179436,0.421542584,0.418905732,0.41626888,0.414908084,0.413547288,0.412186492,0.410825696,0.4094649,0.4132474,0.4170299,0.4208124,0.4245949,0.4283774,0.436683392,0.444989384,0.453295376,0.461601368,0.46990736,0.475761662,0.481615964,0.487470266,0.493324568,0.49917887,0.492823232,0.486467594,0.480111956,0.473756318,0.46740068,0.465654008,0.463907336,0.462160664,0.460413992,0.45866732,0.456920648,0.455173976,0.453427304,0.451680632,0.44993396
