"male_45.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.035837242,0.03511793,0.034398617,0.033679305,0.032959992,0.03224068,0.032318046,0.032395412,0.032472777,0.032550143,0.032627509,0.03270472,0.032781931,0.032859141,0.032936352,0.033013563,0.033090706,0.033167848,0.033244991,0.033322133,0.033399276,0.03347615,0.033553025,0.033629899,0.033706774,0.033783648,0.033860548,0.033937449,0.034014349,0.03409125,0.03416815,0.034245185,0.034322219,0.034399254,0.034476288,0.034553323,0.034160775,0.033768226,0.033375678,0.032983129,0.032590581,0.034566427,0.036542273,0.038518119,0.040493965,0.042469811,0.040435934,0.038402057,0.036368181,0.034334304,0.032300427,0.031336068,0.030371708,0.029407349,0.028442989,0.02747863,0.027003316,0.026528001,0.026052687,0.025577372,0.025102058,0.024626744,0.024151429,0.023676115,0.0232008,0.022725486
"BDI",0.087451662,0.086596224,0.085740787,0.084885349,0.084029912,0.083174474,0.082352999,0.081531524,0.08071005,0.079888575,0.0790671,0.078283805,0.07750051,0.076717214,0.075933919,0.075150624,0.074789414,0.074428205,0.074066995,0.073705786,0.073344576,0.072246634,0.071148692,0.070050751,0.068952809,0.067854867,0.067244538,0.066634209,0.06602388,0.065413551,0.064803222,0.064327499,0.063851776,0.063376052,0.062900329,0.062424606,0.063137695,0.063850784,0.064563874,0.065276963,0.065990052,0.064784097,0.063578142,0.062372187,0.061166232,0.059960277,0.059958956,0.059957635,0.059956313,0.059954992,0.059953671,0.059534937,0.059116203,0.058697468,0.058278734,0.05786,0.056980239,0.056100478,0.055220717,0.054340956,0.053461195,0.052581434,0.051701673,0.050821912,0.049942151,0.04906239
"BEL",0.034534575,0.033714808,0.032895041,0.032075273,0.031255506,0.030435739,0.030211865,0.029987991,0.029764116,0.029540242,0.029316368,0.029279864,0.029243361,0.029206857,0.029170354,0.02913385,0.028841687,0.028549524,0.02825736,0.027965197,0.027673034,0.027267258,0.026861481,0.026455705,0.026049928,0.025644152,0.025169843,0.024695534,0.024221226,0.023746917,0.023272608,0.02278193,0.022291253,0.021800575,0.021309898,0.02081922,0.02079621,0.0207732,0.020750191,0.020727181,0.020704171,0.020500113,0.020296054,0.020091996,0.019887937,0.019683879,0.019501206,0.019318532,0.019135859,0.018953185,0.018770512,0.018164331,0.01755815,0.016951969,0.016345788,0.015739607,0.015212788,0.014685969,0.014159151,0.013632332,0.013105513,0.012578694,0.012051875,0.011525057,0.010998238,0.010471419
"BEN",0.086158941,0.085168827,0.084178713,0.083188598,0.082198484,0.08120837,0.080339563,0.079470756,0.078601949,0.077733142,0.076864335,0.07651169,0.076159045,0.075806399,0.075453754,0.075101109,0.074403606,0.073706102,0.073008599,0.072311095,0.071613592,0.070980208,0.070346824,0.06971344,0.069080056,0.068446672,0.067877495,0.067308318,0.066739141,0.066169964,0.065600787,0.063164069,0.060727351,0.058290633,0.055853915,0.053417197,0.051510628,0.049604058,0.047697489,0.045790919,0.04388435,0.04484586,0.04580737,0.046768879,0.047730389,0.048691899,0.048430464,0.048169028,0.047907593,0.047646157,0.047384722,0.046400962,0.045417201,0.044433441,0.04344968,0.04246592,0.042089291,0.041712662,0.041336034,0.040959405,0.040582776,0.040206147,0.039829518,0.03945289,0.039076261,0.038699632
"BFA",0.10747856,0.105786922,0.104095285,0.102403647,0.10071201,0.099020372,0.097508207,0.095996042,0.094483877,0.092971712,0.091459547,0.09010567,0.088751793,0.087397915,0.086044038,0.084690161,0.083330609,0.081971057,0.080611504,0.079251952,0.0778924,0.076092154,0.074291907,0.072491661,0.070691414,0.068891168,0.066006237,0.063121306,0.060236374,0.057351443,0.054466512,0.054369541,0.054272569,0.054175598,0.054078626,0.053981655,0.054572162,0.055162668,0.055753175,0.056343681,0.056934188,0.05739267,0.057851152,0.058309633,0.058768115,0.059226597,0.05832855,0.057430502,0.056532455,0.055634407,0.05473636,0.053401212,0.052066063,0.050730915,0.049395766,0.048060618,0.047263601,0.046466585,0.045669568,0.044872552,0.044075535,0.043278518,0.042481502,0.041684485,0.040887469,0.040090452
"BGD",0.055870891,0.054779406,0.053687921,0.052596435,0.05150495,0.050413465,0.049466197,0.04851893,0.047571662,0.046624395,0.045677127,0.044875234,0.04407334,0.043271447,0.042469553,0.04166766,0.041449375,0.04123109,0.041012804,0.040794519,0.040576234,0.039588263,0.038600292,0.03761232,0.036624349,0.035636378,0.035203467,0.034770556,0.034337644,0.033904733,0.033471822,0.03311078,0.032749739,0.032388697,0.032027656,0.031666614,0.031325379,0.030984145,0.03064291,0.030301676,0.029960441,0.029598184,0.029235927,0.02887367,0.028511413,0.028149156,0.027854386,0.027559616,0.027264845,0.026970075,0.026675305,0.026315501,0.025955697,0.025595894,0.02523609,0.024876286,0.024540629,0.024204972,0.023869314,0.023533657,0.023198,0.022862343,0.022526686,0.022191028,0.021855371,0.021519714
"BGR",0.029201365,0.028222232,0.0272431,0.026263967,0.025284835,0.024305702,0.02395546,0.023605217,0.023254975,0.022904732,0.02255449,0.022756848,0.022959206,0.023161564,0.023363922,0.02356628,0.023870895,0.02417551,0.024480124,0.024784739,0.025089354,0.02569568,0.026302006,0.026908331,0.027514657,0.028120983,0.028739557,0.029358131,0.029976706,0.03059528,0.031213854,0.032033361,0.032852868,0.033672376,0.034491883,0.03531139,0.036327984,0.037344578,0.038361172,0.039377766,0.04039436,0.040588658,0.040782957,0.040977255,0.041171554,0.041365852,0.040337849,0.039309846,0.038281842,0.037253839,0.036225836,0.035836868,0.0354479,0.035058932,0.034669964,0.034280996,0.033480298,0.0326796,0.031878902,0.031078204,0.030277506,0.029476808,0.02867611,0.027875412,0.027074714,0.026274016
"BHR",0.072591472,0.069992578,0.067393683,0.064794789,0.062195894,0.059597,0.0574612,0.0553254,0.0531896,0.0510538,0.048918,0.047183,0.045448,0.043713,0.041978,0.040243,0.0388494,0.0374558,0.0360622,0.0346686,0.033275,0.0321648,0.0310546,0.0299444,0.0288342,0.027724,0.0268472,0.0259704,0.0250936,0.0242168,0.02334,0.0226504,0.0219608,0.0212712,0.0205816,0.019892,0.019335928,0.018779856,0.018223785,0.017667713,0.017111641,0.016635356,0.016159071,0.015682786,0.015206501,0.014730216,0.014283719,0.013837223,0.013390726,0.01294423,0.012497733,0.012078153,0.011658573,0.011238994,0.010819414,0.010399834,0.010270884,0.010141935,0.010012985,0.009884036,0.009755086,0.009626137,0.009497187,0.009368237,0.009239288,0.009110338
"BHS",0.046238699,0.046088409,0.045938119,0.045787829,0.045637539,0.045487249,0.04533935,0.045191452,0.045043553,0.044895655,0.044747756,0.044602212,0.044456669,0.044311125,0.044165582,0.044020038,0.043876813,0.043733588,0.043590364,0.043447139,0.043303914,0.043162973,0.043022032,0.042881091,0.04274015,0.042599209,0.042460517,0.042321824,0.042183132,0.042044439,0.041905747,0.041769269,0.041632791,0.041496312,0.041359834,0.041223356,0.041082781,0.040942206,0.040801631,0.040661056,0.040520481,0.040422896,0.040325311,0.040227725,0.04013014,0.040032555,0.039462612,0.038892669,0.038322726,0.037752783,0.03718284,0.03668479,0.03618674,0.035688689,0.035190639,0.034692589,0.034262669,0.03383275,0.03340283,0.032972911,0.032542991,0.032113071,0.031683152,0.031253232,0.030823313,0.030393393
"BIH",0.04290641,0.042497778,0.042089145,0.041680513,0.04127188,0.040863248,0.040474074,0.0400849,0.039695727,0.039306553,0.038917379,0.038546737,0.038176095,0.037805454,0.037434812,0.03706417,0.036515071,0.035965972,0.035416874,0.034867775,0.034318676,0.033810251,0.033301826,0.032793402,0.032284977,0.031776552,0.031713628,0.031650704,0.031587781,0.031524857,0.031461933,0.031162296,0.030862658,0.030563021,0.030263383,0.029963746,0.030886472,0.031809197,0.032731923,0.033654648,0.034577374,0.032923899,0.031270424,0.02961695,0.027963475,0.02631,0.025696,0.025082,0.024468,0.023854,0.02324,0.022826,0.022412,0.021998,0.021584,0.02117,0.020913803,0.020657606,0.020401408,0.020145211,0.019889014,0.019632817,0.01937662,0.019120422,0.018864225,0.018608028
"BLR",0.043728215,0.041870683,0.040013151,0.038155619,0.036298087,0.034440555,0.0338531,0.033265645,0.032678189,0.032090734,0.031503279,0.031904711,0.032306144,0.032707576,0.033109009,0.033510441,0.034299726,0.035089011,0.035878296,0.036667581,0.037456866,0.03875467,0.040052473,0.041350277,0.04264808,0.043945884,0.045365829,0.046785774,0.048205719,0.049625664,0.051045609,0.049838645,0.048631681,0.047424717,0.046217753,0.045010789,0.047567903,0.050125016,0.05268213,0.055239243,0.057796357,0.0596528,0.061509242,0.063365685,0.065222127,0.06707857,0.067137621,0.067196672,0.067255723,0.067314774,0.067373825,0.066372034,0.065370243,0.064368453,0.063366662,0.062364871,0.059947217,0.057529563,0.055111908,0.052694254,0.0502766,0.047858946,0.045441292,0.043023637,0.040605983,0.038188329
"BLZ",0.05117927,0.049927574,0.048675878,0.047424182,0.046172486,0.04492079,0.043698806,0.042476822,0.041254838,0.040032854,0.03881087,0.037674838,0.036538806,0.035402774,0.034266742,0.03313071,0.032134914,0.031139118,0.030143322,0.029147526,0.02815173,0.02773065,0.02730957,0.02688849,0.02646741,0.02604633,0.025672848,0.025299366,0.024925884,0.024552402,0.02417892,0.024010504,0.023842088,0.023673672,0.023505256,0.02333684,0.024437146,0.025537452,0.026637758,0.027738064,0.02883837,0.030209425,0.03158048,0.032951536,0.034322591,0.035693646,0.036122724,0.036551801,0.036980879,0.037409956,0.037839034,0.037125387,0.03641174,0.035698092,0.034984445,0.034270798,0.03431769,0.034364582,0.034411473,0.034458365,0.034505257,0.034552149,0.034599041,0.034645932,0.034692824,0.034739716
"BOL",0.072302695,0.071826142,0.07134959,0.070873037,0.070396485,0.069919932,0.069510515,0.069101098,0.068691681,0.068282264,0.067872847,0.067545129,0.067217411,0.066889692,0.066561974,0.066234256,0.065903872,0.065573487,0.065243103,0.064912718,0.064582334,0.063937635,0.063292935,0.062648236,0.062003536,0.061358837,0.060419355,0.059479874,0.058540392,0.057600911,0.056661429,0.055774446,0.054887463,0.054000481,0.053113498,0.052226515,0.051396684,0.050566852,0.049737021,0.048907189,0.048077358,0.047308152,0.046538947,0.045769741,0.045000536,0.04423133,0.043530138,0.042828947,0.042127755,0.041426564,0.040725372,0.04010203,0.039478689,0.038855347,0.038232006,0.037608664,0.036935184,0.036261703,0.035588223,0.034914742,0.034241262,0.033567782,0.032894301,0.032220821,0.03154734,0.03087386
"BRA",0.062132559,0.060812687,0.059492814,0.058172942,0.056853069,0.055533197,0.054166801,0.052800405,0.051434008,0.050067612,0.048701216,0.047807334,0.046913452,0.04601957,0.045125688,0.044231806,0.044068069,0.043904331,0.043740594,0.043576856,0.043413119,0.043928528,0.044443937,0.044959346,0.045474755,0.045990164,0.046335905,0.046681645,0.047027386,0.047373126,0.047718867,0.047674584,0.047630301,0.047586017,0.047541734,0.047497451,0.047055023,0.046612595,0.046170168,0.04572774,0.045285312,0.044588301,0.04389129,0.04319428,0.042497269,0.041800258,0.040956428,0.040112598,0.039268767,0.038424937,0.037581107,0.036879601,0.036178095,0.035476588,0.034775082,0.034073576,0.033272554,0.032471532,0.03167051,0.030869488,0.030068466,0.029267444,0.028466422,0.0276654,0.026864378,0.026063356
"BRB",0.054213845,0.053269556,0.052325267,0.051380977,0.050436688,0.049492399,0.048629804,0.047767209,0.046904613,0.046042018,0.045179423,0.044390334,0.043601245,0.042812157,0.042023068,0.041233979,0.04051242,0.03979086,0.039069301,0.038347741,0.037626182,0.036966611,0.036307041,0.03564747,0.0349879,0.034328329,0.033725619,0.033122909,0.0325202,0.03191749,0.03131478,0.030764193,0.030213607,0.02966302,0.029112434,0.028561847,0.028059012,0.027556176,0.027053341,0.026550505,0.02604767,0.025588557,0.025129444,0.024670331,0.024211218,0.023752105,0.023333006,0.022913907,0.022494809,0.02207571,0.021656611,0.021274116,0.020891622,0.020509127,0.020126633,0.019744138,0.019413631,0.019083124,0.018752616,0.018422109,0.018091602,0.017761095,0.017430588,0.01710008,0.016769573,0.016439066
"BRN",0.047842914,0.046920005,0.045997097,0.045074188,0.04415128,0.043228371,0.042502242,0.041776113,0.041049985,0.040323856,0.039597727,0.038835089,0.038072451,0.037309812,0.036547174,0.035784536,0.035094125,0.034403715,0.033713304,0.033022894,0.032332483,0.031707688,0.031082892,0.030458097,0.029833301,0.029208506,0.028643275,0.028078044,0.027512812,0.026947581,0.02638235,0.025871156,0.025359961,0.024848767,0.024337572,0.023826378,0.023364177,0.022901976,0.022439776,0.021977575,0.021515374,0.021097571,0.020679768,0.020261966,0.019844163,0.01942636,0.019048772,0.018671183,0.018293595,0.017916006,0.017538418,0.017197239,0.01685606,0.016514882,0.016173703,0.015832524,0.015832524,0.015832524,0.015832524,0.015832524,0.015832524,0.015832524,0.015832524,0.015832524,0.015832524,0.015832524
"BTN",0.11949146,0.118604502,0.117717544,0.116830586,0.115943628,0.11505667,0.114169112,0.113281554,0.112393996,0.111506438,0.11061888,0.109072058,0.107525236,0.105978414,0.104431592,0.10288477,0.10136533,0.09984589,0.09832645,0.09680701,0.09528757,0.093931111,0.092574652,0.091218193,0.089861734,0.088505275,0.08674656,0.084987846,0.083229131,0.081470417,0.079711702,0.078080797,0.076449892,0.074818988,0.073188083,0.071557178,0.069843505,0.068129831,0.066416158,0.064702484,0.062988811,0.061343766,0.059698722,0.058053677,0.056408633,0.054763588,0.053265585,0.051767582,0.05026958,0.048771577,0.047273574,0.045894592,0.044515609,0.043136627,0.041757644,0.040378662,0.039689378,0.039000095,0.038310811,0.037621528,0.036932244,0.03624296,0.035553677,0.034864393,0.03417511,0.033485826
"BWA",0.074808477,0.073800405,0.072792333,0.071784261,0.070776189,0.069768117,0.06887379,0.067979463,0.067085136,0.066190809,0.065296482,0.064481458,0.063666434,0.062851409,0.062036385,0.061221361,0.060063756,0.058906151,0.057748547,0.056590942,0.055433337,0.054086136,0.052738935,0.051391735,0.050044534,0.048697333,0.047692985,0.046688637,0.045684289,0.044679941,0.043675593,0.043821798,0.043968002,0.044114207,0.044260411,0.044406616,0.048608093,0.052809569,0.057011046,0.061212522,0.065413999,0.078303167,0.091192335,0.104081504,0.116970672,0.12985984,0.134386794,0.138913748,0.143440702,0.147967656,0.15249461,0.14241455,0.13233449,0.12225443,0.11217437,0.10209431,0.096400635,0.09070696,0.085013285,0.07931961,0.073625935,0.06793226,0.062238585,0.05654491,0.050851235,0.04515756
"CAF",0.10474951,0.103427674,0.102105838,0.100784002,0.099462166,0.09814033,0.096890466,0.095640601,0.094390737,0.093140872,0.091891008,0.09042524,0.088959472,0.087493703,0.086027935,0.084562167,0.082638315,0.080714464,0.078790612,0.076866761,0.074942909,0.073205759,0.07146861,0.06973146,0.067994311,0.066257161,0.065615611,0.06497406,0.06433251,0.063690959,0.063049409,0.063533922,0.064018435,0.064502949,0.064987462,0.065471975,0.067826197,0.070180419,0.072534641,0.074888863,0.077243085,0.081621371,0.085999656,0.090377942,0.094756227,0.099134513,0.10250055,0.105866588,0.109232625,0.112598663,0.1159647,0.113827788,0.111690876,0.109553964,0.107417052,0.10528014,0.102906332,0.100532523,0.098158715,0.095784906,0.093411098,0.09103729,0.088663481,0.086289673,0.083915864,0.081542056
"CAN",0.030222777,0.030015471,0.029808165,0.029600859,0.029393553,0.029186247,0.029026475,0.028866702,0.02870693,0.028547157,0.028387385,0.02837334,0.028359295,0.028345249,0.028331204,0.028317159,0.028232947,0.028148736,0.028064524,0.027980313,0.027896101,0.027479862,0.027063622,0.026647383,0.026231143,0.025814904,0.024859086,0.023903267,0.022947449,0.02199163,0.021035812,0.020426665,0.019817519,0.019208372,0.018599226,0.017990079,0.017691839,0.017393599,0.01709536,0.01679712,0.01649888,0.016133837,0.015768794,0.015403752,0.015038709,0.014673666,0.014502212,0.014330758,0.014159304,0.01398785,0.013816396,0.013598958,0.01338152,0.013164082,0.012946644,0.012729206,0.012466253,0.0122033,0.011940347,0.011677394,0.011414441,0.011151488,0.010888535,0.010625582,0.010362629,0.010099676
"CHE",0.029200993,0.028752999,0.028305005,0.02785701,0.027409016,0.026961022,0.026736356,0.02651169,0.026287023,0.026062357,0.025837691,0.025515581,0.02519347,0.02487136,0.024549249,0.024227139,0.023874736,0.023522332,0.023169929,0.022817525,0.022465122,0.022190927,0.021916732,0.021642538,0.021368343,0.021094148,0.020681724,0.0202693,0.019856875,0.019444451,0.019032027,0.018520388,0.018008749,0.017497111,0.016985472,0.016473833,0.016463605,0.016453377,0.016443148,0.01643292,0.016422692,0.016087754,0.015752816,0.015417879,0.015082941,0.014748003,0.014392773,0.014037542,0.013682312,0.013327081,0.012971851,0.012566406,0.012160962,0.011755517,0.011350073,0.010944628,0.010584652,0.010224676,0.009864699,0.009504723,0.009144747,0.008784771,0.008424794,0.008064818,0.007704842,0.007344866
"CHL",0.057282784,0.057232343,0.057181902,0.057131461,0.05708102,0.057030579,0.056846226,0.056661873,0.05647752,0.056293167,0.056108814,0.055716403,0.055323992,0.054931581,0.05453917,0.054146759,0.053148129,0.052149499,0.051150869,0.050152239,0.049153609,0.047960046,0.046766483,0.045572919,0.044379356,0.043185793,0.04200833,0.040830867,0.039653404,0.038475941,0.037298478,0.035809261,0.034320044,0.032830826,0.031341609,0.029852392,0.028700806,0.02754922,0.026397635,0.025246049,0.024094463,0.023630811,0.023167159,0.022703507,0.022239855,0.021776203,0.021393345,0.021010487,0.020627628,0.02024477,0.019861912,0.019533874,0.019205836,0.018877797,0.018549759,0.018221721,0.017936985,0.017652249,0.017367512,0.017082776,0.01679804,0.016513304,0.016228568,0.015943831,0.015659095,0.015374359
"CHN",0.10333307,0.101207188,0.099081305,0.096955423,0.09482954,0.092703658,0.092118937,0.091534217,0.090949496,0.090364776,0.089780055,0.081934317,0.07408858,0.066242842,0.058397105,0.050551367,0.047615209,0.044679052,0.041742894,0.038806737,0.035870579,0.033799787,0.031728995,0.029658202,0.02758741,0.025516618,0.025016592,0.024516567,0.024016541,0.023516516,0.02301649,0.022435721,0.021854952,0.021274183,0.020693414,0.020112645,0.019888731,0.019664817,0.019440904,0.01921699,0.018993076,0.018802381,0.018611685,0.01842099,0.018230294,0.018039599,0.017416865,0.016794131,0.016171396,0.015548662,0.014925928,0.014789968,0.014654007,0.014518047,0.014382086,0.014246126,0.01402387,0.013801614,0.013579358,0.013357102,0.013134846,0.01291259,0.012690334,0.012468078,0.012245822,0.012023566
"CIV",0.091885167,0.090804231,0.089723296,0.08864236,0.087561425,0.086480489,0.08552302,0.084565551,0.083608082,0.082650613,0.081693144,0.081128256,0.080563369,0.079998481,0.079433594,0.078868706,0.077000612,0.075132518,0.073264423,0.071396329,0.069528235,0.06806923,0.066610225,0.065151221,0.063692216,0.062233211,0.061339331,0.06044545,0.05955157,0.058657689,0.057763809,0.057311207,0.056858605,0.056406002,0.0559534,0.055500798,0.056772884,0.05804497,0.059317056,0.060589142,0.061861228,0.064506578,0.067151929,0.069797279,0.07244263,0.07508798,0.077144671,0.079201362,0.081258052,0.083314743,0.085371434,0.083344778,0.081318122,0.079291465,0.077264809,0.075238153,0.074530248,0.073822342,0.073114437,0.072406531,0.071698626,0.070990721,0.070282815,0.06957491,0.068867004,0.068159099
