"female_5.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.008152616,0.007852559,0.007552502,0.007252444,0.006952387,0.00665233,0.006525652,0.006398974,0.006272296,0.006145618,0.00601894,0.005892182,0.005765423,0.005638665,0.005511907,0.005385148,0.005258309,0.00513147,0.005004631,0.004877792,0.004750953,0.004624033,0.004497113,0.004370193,0.004243274,0.004116354,0.003989353,0.003862353,0.003735352,0.003608352,0.003481351,0.00335427,0.003227189,0.003100107,0.002973026,0.002845945,0.002745406,0.002644867,0.002544329,0.00244379,0.002343251,0.002413216,0.00248318,0.002553145,0.002623109,0.002693073,0.002685043,0.002677014,0.002668984,0.002660954,0.002652924,0.002456054,0.002259184,0.002062314,0.001865444,0.001668575,0.001638188,0.001607802,0.001577416,0.00154703,0.001516644,0.001486258,0.001455872,0.001425486,0.0013951,0.001364714
"BDI",0.057532628,0.056829318,0.056126008,0.055422699,0.054719389,0.054016079,0.053328891,0.052641703,0.051954516,0.051267328,0.05058014,0.049926268,0.049272397,0.048618525,0.047964654,0.047310782,0.047009745,0.046708708,0.046407672,0.046106635,0.045805598,0.044882095,0.043958591,0.043035088,0.042111584,0.041188081,0.04044222,0.039696359,0.038950499,0.038204638,0.037458777,0.036970691,0.036482605,0.035994518,0.035506432,0.035018346,0.035850031,0.036681716,0.037513402,0.038345087,0.039176772,0.037379811,0.035582849,0.033785888,0.031988926,0.030191965,0.02945539,0.028718815,0.02798224,0.027245665,0.02650909,0.026028128,0.025547167,0.025066205,0.024585244,0.024104282,0.023516827,0.022929372,0.022341916,0.021754461,0.021167006,0.020579551,0.019992096,0.01940464,0.018817185,0.01822973
"BEL",0.002496669,0.00245274,0.002408811,0.002364882,0.002320952,0.002277023,0.002213192,0.002149361,0.00208553,0.002021698,0.001957867,0.001932931,0.001907996,0.00188306,0.001858124,0.001833188,0.00178529,0.001737392,0.001689494,0.001641596,0.001593698,0.001565737,0.001537776,0.001509814,0.001481853,0.001453892,0.001390977,0.001328063,0.001265148,0.001202234,0.001139319,0.001095372,0.001051425,0.001007479,0.000963532,0.000919585,0.000892606,0.000865627,0.000838648,0.000811669,0.00078469,0.000757708,0.000730726,0.000703744,0.000676762,0.00064978,0.000631791,0.000613801,0.000595812,0.000577822,0.000559833,0.000540844,0.000521856,0.000502867,0.000483879,0.00046489,0.000455894,0.000446899,0.000437903,0.000428907,0.000419912,0.000410916,0.00040192,0.000392925,0.000383929,0.000374934
"BEN",0.06385392,0.062467015,0.06108011,0.059693205,0.0583063,0.056919395,0.055792184,0.054664973,0.053537761,0.05241055,0.051283339,0.051464737,0.051646134,0.051827532,0.052008929,0.052190327,0.050085822,0.047981316,0.045876811,0.043772305,0.0416678,0.039904101,0.038140402,0.036376704,0.034613005,0.032849306,0.031947928,0.031046549,0.030145171,0.029243792,0.028342414,0.026880786,0.025419158,0.023957531,0.022495903,0.021034275,0.020303688,0.019573101,0.018842515,0.018111928,0.017381341,0.018071071,0.018760801,0.019450532,0.020140262,0.020829992,0.020881814,0.020933635,0.020985457,0.021037278,0.0210891,0.020444552,0.019800004,0.019155455,0.018510907,0.017866359,0.017565071,0.017263782,0.016962494,0.016661205,0.016359917,0.016058629,0.01575734,0.015456052,0.015154763,0.014853475
"BFA",0.062922479,0.061684602,0.060446726,0.059208849,0.057970973,0.056733096,0.055613382,0.054493667,0.053373953,0.052254238,0.051134524,0.050156549,0.049178575,0.0482006,0.047222626,0.046244651,0.045187026,0.044129401,0.043071776,0.042014151,0.040956526,0.039503707,0.038050889,0.03659807,0.035145252,0.033692433,0.031475158,0.029257883,0.027040609,0.024823334,0.022606059,0.022634175,0.022662292,0.022690408,0.022718525,0.022746641,0.023140852,0.023535063,0.023929274,0.024323485,0.024717696,0.02473607,0.024754444,0.024772819,0.024791193,0.024809567,0.024664664,0.024519761,0.024374858,0.024229955,0.024085052,0.023586664,0.023088276,0.022589888,0.0220915,0.021593112,0.021000095,0.020407079,0.019814062,0.019221046,0.018628029,0.018035012,0.017441996,0.016848979,0.016255963,0.015662946
"BGD",0.032643365,0.032096868,0.03155037,0.031003873,0.030457375,0.029910878,0.029398859,0.028886839,0.02837482,0.0278628,0.027350781,0.026865713,0.026380645,0.025895577,0.025410509,0.024925441,0.031523284,0.038121127,0.044718969,0.051316812,0.057914655,0.050347009,0.042779363,0.035211717,0.027644071,0.020076425,0.019562225,0.019048026,0.018533826,0.018019627,0.017505427,0.016968216,0.016431005,0.015893795,0.015356584,0.014819373,0.01428268,0.013745988,0.013209295,0.012672603,0.01213591,0.011641345,0.01114678,0.010652215,0.010157651,0.009663086,0.009293534,0.008923983,0.008554431,0.00818488,0.007815329,0.007369689,0.006924049,0.006478409,0.006032769,0.00558713,0.005530904,0.005474678,0.005418452,0.005362226,0.005306,0.005249774,0.005193548,0.005137322,0.005081096,0.00502487
"BGR",0.006163583,0.005624505,0.005085426,0.004546348,0.004007269,0.003468191,0.0032948,0.00312141,0.00294802,0.002774629,0.002601239,0.002504489,0.00240774,0.00231099,0.00221424,0.002117491,0.00209058,0.002063668,0.002036757,0.002009846,0.001982935,0.001956976,0.001931016,0.001905057,0.001879097,0.001853138,0.001858127,0.001863117,0.001868106,0.001873096,0.001878086,0.001838167,0.001798249,0.001758331,0.001718413,0.001678495,0.00167849,0.001678486,0.001678482,0.001678477,0.001678473,0.001660502,0.001642531,0.00162456,0.001606588,0.001588617,0.001487773,0.001386929,0.001286085,0.001185241,0.001084397,0.001115354,0.001146311,0.001177268,0.001208225,0.001239182,0.001171265,0.001103347,0.00103543,0.000967513,0.000899595,0.000831678,0.00076376,0.000695843,0.000627926,0.000560008
"BHR",0.029318809,0.027059247,0.024799685,0.022540124,0.020280562,0.018021,0.0166512,0.0152814,0.0139116,0.0125418,0.011172,0.0103546,0.0095372,0.0087198,0.0079024,0.007085,0.0066018,0.0061186,0.0056354,0.0051522,0.004669,0.0043832,0.0040974,0.0038116,0.0035258,0.00324,0.0030724,0.0029048,0.0027372,0.0025696,0.002402,0.002304234,0.002206467,0.002108701,0.002010934,0.001913168,0.001853274,0.00179338,0.001733485,0.001673591,0.001613697,0.00157176,0.001529824,0.001487887,0.00144595,0.001404014,0.001362068,0.001320123,0.001278177,0.001236232,0.001194286,0.001149335,0.001104384,0.001059432,0.001014481,0.00096953,0.000946231,0.000922932,0.000899634,0.000876335,0.000853036,0.000829737,0.000806439,0.00078314,0.000759841,0.000736542
"BHS",0.010450805,0.009936339,0.009421874,0.008907408,0.008392942,0.007878476,0.007490262,0.007102047,0.006713832,0.006325618,0.005937403,0.00564462,0.005351838,0.005059056,0.004766273,0.004473491,0.004252774,0.004032058,0.003811341,0.003590624,0.003369908,0.003203571,0.003037235,0.002870898,0.002704562,0.002538225,0.002412901,0.002287576,0.002162252,0.002036928,0.001911603,0.001817196,0.001722788,0.001628381,0.001533974,0.001439566,0.001413481,0.001387397,0.001361312,0.001335227,0.001309143,0.001325121,0.001341099,0.001357078,0.001373056,0.001389035,0.001374388,0.001359741,0.001345094,0.001330447,0.0013158,0.001289167,0.001262534,0.0012359,0.001209267,0.001182634,0.001153704,0.001124774,0.001095844,0.001066914,0.001037984,0.001009054,0.000980124,0.000951194,0.000922264,0.000893334
"BIH",0.003332218,0.003260813,0.003189409,0.003118004,0.0030466,0.002975195,0.002876022,0.002776849,0.002677675,0.002578502,0.002479329,0.002414651,0.002349973,0.002285294,0.002220616,0.002155938,0.0020697,0.001983463,0.001897225,0.001810988,0.00172475,0.001667258,0.001609767,0.001552275,0.001494784,0.001437292,0.001399797,0.001362303,0.001324808,0.001287314,0.001249819,0.001227095,0.001204371,0.001181647,0.001158923,0.001136199,0.001238687,0.001341175,0.001443664,0.001546152,0.00164864,0.001488912,0.001329184,0.001169456,0.001009728,0.00085,0.000882,0.000914,0.000946,0.000978,0.00101,0.001,0.00099,0.00098,0.00097,0.00096,0.000937995,0.000915989,0.000893984,0.000871979,0.000849974,0.000827968,0.000805963,0.000783958,0.000761953,0.000739947
"BLR",0.006575938,0.005996596,0.005417254,0.004837913,0.004258571,0.003679229,0.003412322,0.003145415,0.002878507,0.0026116,0.002344692,0.002266087,0.002187481,0.002108875,0.00203027,0.001951664,0.001916583,0.001881503,0.001846422,0.001811342,0.001776261,0.001733994,0.001691726,0.001649459,0.001607192,0.001564924,0.001606461,0.001647998,0.001689534,0.001731071,0.001772608,0.00175428,0.001735952,0.001717624,0.001699297,0.001680969,0.001628457,0.001575945,0.001523433,0.001470921,0.001418409,0.001392747,0.001367086,0.001341424,0.001315762,0.0012901,0.001255693,0.001221285,0.001186878,0.001152471,0.001118063,0.001064652,0.001011241,0.00095783,0.000904419,0.000851007,0.000830028,0.000809049,0.00078807,0.000767091,0.000746111,0.000725132,0.000704153,0.000683174,0.000662194,0.000641215
"BLZ",0.01895564,0.018296216,0.017636792,0.016977368,0.016317944,0.01565852,0.015081728,0.014504936,0.013928144,0.013351352,0.01277456,0.012225714,0.011676868,0.011128022,0.010579176,0.01003033,0.009631674,0.009233018,0.008834362,0.008435706,0.00803705,0.007684474,0.007331898,0.006979322,0.006626746,0.00627417,0.005949272,0.005624374,0.005299476,0.004974578,0.00464968,0.004451864,0.004254048,0.004056232,0.003858416,0.0036606,0.00357934,0.00349808,0.00341682,0.00333556,0.0032543,0.003243989,0.003233677,0.003223366,0.003213054,0.003202743,0.003220699,0.003238654,0.00325661,0.003274566,0.003292522,0.003213703,0.003134884,0.003056066,0.002977247,0.002898428,0.002885017,0.002871607,0.002858196,0.002844785,0.002831374,0.002817964,0.002804553,0.002791142,0.002777731,0.002764321
"BOL",0.03759587,0.036963625,0.036331379,0.035699134,0.035066888,0.034434643,0.033698214,0.032961785,0.032225355,0.031488926,0.030752497,0.029900228,0.029047958,0.028195689,0.027343419,0.02649115,0.025523096,0.024555043,0.023586989,0.022618936,0.021650882,0.021115988,0.020581095,0.020046201,0.019511308,0.018976414,0.018707595,0.018438775,0.018169956,0.017901136,0.017632317,0.017350519,0.017068721,0.016786923,0.016505125,0.016223327,0.015933351,0.015643376,0.0153534,0.015063425,0.014773449,0.014480977,0.014188505,0.013896033,0.013603561,0.013311089,0.013022187,0.012733285,0.012444382,0.01215548,0.011866578,0.011587109,0.01130764,0.011028171,0.010748702,0.010469233,0.01020567,0.009942107,0.009678545,0.009414982,0.009151419,0.008887856,0.008624294,0.008360731,0.008097168,0.007833605
"BRA",0.014700672,0.014385414,0.014070155,0.013754897,0.013439638,0.01312438,0.012641327,0.012158273,0.01167522,0.011192166,0.010709113,0.010058527,0.009407941,0.008757355,0.008106769,0.007456183,0.006998559,0.006540934,0.00608331,0.005625686,0.005168061,0.005079043,0.004990025,0.004901007,0.004811989,0.004722971,0.004611892,0.004500814,0.004389735,0.004278657,0.004167578,0.003966633,0.003765687,0.003564742,0.003363797,0.003162851,0.002974708,0.002786565,0.002598421,0.002410278,0.002222135,0.002132548,0.002042962,0.001953376,0.001863789,0.001774203,0.001720375,0.001666548,0.001612721,0.001558894,0.001505067,0.001421923,0.001338778,0.001255634,0.00117249,0.001089346,0.001071377,0.001053408,0.001035439,0.001017469,0.0009995,0.000981531,0.000963562,0.000945593,0.000927623,0.000909654
"BRB",0.012623206,0.012170989,0.011718772,0.011266554,0.010814337,0.01036212,0.009987791,0.009613462,0.009239134,0.008864805,0.008490476,0.008183524,0.007876571,0.007569618,0.007262666,0.006955713,0.006704088,0.006452462,0.006200836,0.005949211,0.005697585,0.005491366,0.005285147,0.005078928,0.004872709,0.004666491,0.00449752,0.004328549,0.004159578,0.003990607,0.003821636,0.003683209,0.003544782,0.003406354,0.003267927,0.0031295,0.003016111,0.002902722,0.002789333,0.002675945,0.002562556,0.002469687,0.002376818,0.002283949,0.002191081,0.002098212,0.002022157,0.001946102,0.001870047,0.001793992,0.001717936,0.001655656,0.001593375,0.001531094,0.001468813,0.001406533,0.001359188,0.001311843,0.001264499,0.001217154,0.001169809,0.001122465,0.00107512,0.001027775,0.000980431,0.000933086
"BRN",0.010441291,0.010079193,0.009717096,0.009354998,0.008992901,0.008630803,0.008297942,0.007965081,0.007632221,0.00729936,0.006966499,0.00670852,0.006450541,0.006192563,0.005934584,0.005676605,0.005466282,0.005255959,0.005045636,0.004835313,0.00462499,0.004453556,0.004282123,0.004110689,0.003939256,0.003767822,0.003628112,0.003488402,0.003348692,0.003208983,0.003069273,0.002955432,0.002841592,0.002727752,0.002613911,0.002500071,0.002407321,0.002314571,0.002221821,0.002129071,0.002036321,0.001960762,0.001885202,0.001809642,0.001734083,0.001658523,0.001596973,0.001535422,0.001473871,0.001412321,0.00135077,0.001300635,0.001250499,0.001200364,0.001150228,0.001100092,0.001100092,0.001100092,0.001100092,0.001100092,0.001100092,0.001100092,0.001100092,0.001100092,0.001100092,0.001100092
"BTN",0.042667169,0.042337861,0.042008554,0.041679246,0.041349939,0.041020631,0.041375497,0.041730364,0.04208523,0.042440097,0.042794963,0.042478171,0.042161378,0.041844586,0.041527793,0.041211001,0.040807111,0.040403221,0.039999331,0.039595441,0.039191551,0.038713277,0.038235003,0.037756729,0.037278455,0.036800181,0.035810064,0.034819946,0.033829829,0.032839711,0.031849594,0.030923563,0.029997532,0.029071502,0.028145471,0.02721944,0.026262646,0.025305852,0.024349058,0.023392264,0.02243547,0.021561443,0.020687416,0.019813388,0.018939361,0.018065334,0.017324494,0.016583654,0.015842813,0.015101973,0.014361133,0.013740164,0.013119195,0.012498227,0.011877258,0.011256289,0.011240379,0.011224469,0.011208559,0.011192649,0.011176739,0.011160829,0.011144919,0.011129009,0.011113099,0.011097189
"BWA",0.021728711,0.02128527,0.020841829,0.020398387,0.019954946,0.019511505,0.019114735,0.018717965,0.018321194,0.017924424,0.017527654,0.017170049,0.016812445,0.01645484,0.016097236,0.015739631,0.015188498,0.014637365,0.014086233,0.0135351,0.012983967,0.012371582,0.011759196,0.011146811,0.010534425,0.00992204,0.009506629,0.009091218,0.008675807,0.008260396,0.007844985,0.007641934,0.007438882,0.007235831,0.00703278,0.006829728,0.006592071,0.006354414,0.006116756,0.005879099,0.005641442,0.005921799,0.006202156,0.006482513,0.00676287,0.007043227,0.007663193,0.008283159,0.008903125,0.009523091,0.010143057,0.010104496,0.010065935,0.010027373,0.009988812,0.009950251,0.009077196,0.00820414,0.007331085,0.006458029,0.005584974,0.004711918,0.003838863,0.002965807,0.002092752,0.001219696
"CAF",0.072280382,0.07110689,0.069933398,0.068759906,0.067586414,0.066412922,0.06530497,0.064197018,0.063089065,0.061981113,0.060873161,0.059579664,0.058286167,0.056992671,0.055699174,0.054405677,0.052668907,0.050932138,0.049195368,0.047458599,0.045721829,0.044077585,0.042433342,0.040789098,0.039144855,0.037500611,0.036532481,0.035564351,0.034596221,0.033628091,0.032659961,0.032441412,0.032222864,0.032004315,0.031785767,0.031567218,0.031580432,0.031593647,0.031606861,0.031620076,0.03163329,0.03172243,0.031811571,0.031900711,0.031989852,0.032078992,0.032185387,0.032291782,0.032398178,0.032504573,0.032610968,0.032213689,0.031816409,0.03141913,0.03102185,0.030624571,0.029620831,0.028617092,0.027613352,0.026609613,0.025605873,0.024602133,0.023598394,0.022594654,0.021590915,0.020587175
"CAN",0.0029901,0.002851504,0.002712908,0.002574313,0.002435717,0.002297122,0.002249231,0.002201339,0.002153448,0.002105557,0.002057666,0.002048682,0.002039698,0.002030714,0.002021731,0.002012747,0.001966853,0.001920959,0.001875066,0.001829172,0.001783279,0.001724383,0.001665488,0.001606593,0.001547698,0.001488803,0.001409912,0.001331021,0.00125213,0.00117324,0.001094349,0.001051396,0.001008442,0.000965489,0.000922536,0.000879583,0.000861598,0.000843613,0.000825628,0.000807643,0.000789658,0.000761684,0.000733709,0.000705735,0.00067776,0.000649785,0.000612806,0.000575827,0.000538847,0.000501868,0.000464889,0.000468886,0.000472884,0.000476882,0.000480879,0.000484877,0.000461888,0.000438899,0.00041591,0.000392921,0.000369932,0.000346942,0.000323953,0.000300964,0.000277975,0.000254986
"CHE",0.002746224,0.002616539,0.002486853,0.002357168,0.002227483,0.002097797,0.002067858,0.002037919,0.002007979,0.00197804,0.001948101,0.00193812,0.001928139,0.001918158,0.001908177,0.001898197,0.001888215,0.001878234,0.001868253,0.001858272,0.00184829,0.001758436,0.001668582,0.001578729,0.001488875,0.001399021,0.001329106,0.001259192,0.001189278,0.001119363,0.001049449,0.000999495,0.000949541,0.000899588,0.000849634,0.00079968,0.000789688,0.000779696,0.000769703,0.000759711,0.000749719,0.000709745,0.000669771,0.000629797,0.000589823,0.000549849,0.000529859,0.000509869,0.000489879,0.000469889,0.000449899,0.000439903,0.000429907,0.000419912,0.000409916,0.00039992,0.000388813,0.000377706,0.000366599,0.000355492,0.000344385,0.000333278,0.000322171,0.000311064,0.000299957,0.00028885
"CHL",0.010136171,0.009747123,0.009358076,0.008969028,0.00857998,0.008190932,0.00782835,0.007465768,0.007103186,0.006740604,0.006378021,0.006033179,0.005688337,0.005343495,0.004998653,0.004653811,0.00446282,0.00427183,0.004080839,0.003889848,0.003698858,0.003582582,0.003466306,0.003350031,0.003233755,0.003117479,0.003007641,0.002897803,0.002787965,0.002678127,0.002568289,0.002485095,0.002401901,0.002318707,0.002235514,0.00215232,0.002083446,0.002014573,0.0019457,0.001876826,0.001807953,0.001762705,0.001717458,0.00167221,0.001626962,0.001581715,0.001537741,0.001493767,0.001449794,0.00140582,0.001361846,0.001319031,0.001276215,0.0012334,0.001190584,0.001147769,0.001112475,0.001077182,0.001041888,0.001006595,0.000971301,0.000936008,0.000900715,0.000865421,0.000830128,0.000794834
"CHN",0.039215686,0.038261814,0.037307943,0.036354071,0.0354002,0.034446328,0.034661016,0.034875704,0.035090391,0.035305079,0.035519767,0.030870655,0.026221543,0.021572431,0.016923319,0.012274207,0.01201081,0.011747413,0.011484016,0.011220619,0.010957222,0.010400771,0.009844321,0.00928787,0.00873142,0.008174969,0.007735064,0.007295159,0.006855253,0.006415348,0.005975443,0.005699494,0.005423545,0.005147597,0.004871648,0.004595699,0.004361755,0.004127811,0.003893867,0.003659923,0.003425979,0.003300149,0.003174319,0.00304849,0.00292266,0.00279683,0.002704012,0.002611194,0.002518377,0.002425559,0.002332741,0.002279214,0.002225687,0.002172161,0.002118634,0.002065107,0.00199821,0.001931313,0.001864416,0.001797519,0.001730622,0.001663725,0.001596828,0.001529931,0.001463034,0.001396137
"CIV",0.063595358,0.062732559,0.06186976,0.061006961,0.060144162,0.059281363,0.05842759,0.057573817,0.056720045,0.055866272,0.055012499,0.054426608,0.053840716,0.053254825,0.052668933,0.052083042,0.050031682,0.047980322,0.045928961,0.043877601,0.041826241,0.040314912,0.038803583,0.037292253,0.035780924,0.034269595,0.033277205,0.032284815,0.031292426,0.030300036,0.029307646,0.028863338,0.02841903,0.027974723,0.027530415,0.027086107,0.028419482,0.029752856,0.031086231,0.032419605,0.03375298,0.038516616,0.043280252,0.048043888,0.052807524,0.05757116,0.058621033,0.059670907,0.06072078,0.061770654,0.062820527,0.061286661,0.059752796,0.05821893,0.056685065,0.055151199,0.051281823,0.047412447,0.04354307,0.039673694,0.035804318,0.031934942,0.028065566,0.024196189,0.020326813,0.016457437
