"female_60.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.07523812,0.073949042,0.072659964,0.071370887,0.070081809,0.068792731,0.068688828,0.068584925,0.068481023,0.06837712,0.068273217,0.068168781,0.068064345,0.06795991,0.067855474,0.067751038,0.067646286,0.067541535,0.067436783,0.067332032,0.06722728,0.067121605,0.067015929,0.066910254,0.066804578,0.066698903,0.066593276,0.066487649,0.066382022,0.066276395,0.066170768,0.066065695,0.065960621,0.065855548,0.065750474,0.065645401,0.067042843,0.068440285,0.069837728,0.07123517,0.072632612,0.072395193,0.072157775,0.071920356,0.071682938,0.071445519,0.071019601,0.070593683,0.070167764,0.069741846,0.069315928,0.067744825,0.066173723,0.06460262,0.063031518,0.061460415,0.061082297,0.060704179,0.060326062,0.059947944,0.059569826,0.059191708,0.05881359,0.058435473,0.058057355,0.057679237
"BDI",0.15994031,0.158638876,0.157337442,0.156036008,0.154734574,0.15343314,0.152170224,0.150907308,0.149644392,0.148381476,0.14711856,0.145902702,0.144686844,0.143470986,0.142255128,0.14103927,0.14048425,0.13992923,0.13937421,0.13881919,0.13826417,0.136619746,0.134975322,0.133330898,0.131686474,0.13004205,0.128895322,0.127748594,0.126601866,0.125455138,0.12430841,0.123574464,0.122840518,0.122106572,0.121372626,0.12063868,0.121908126,0.123177572,0.124447018,0.125716464,0.12698591,0.124445516,0.121905122,0.119364728,0.116824334,0.11428394,0.113137036,0.111990132,0.110843228,0.109696324,0.10854942,0.107477108,0.106404796,0.105332484,0.104260172,0.10318786,0.102141756,0.101095652,0.100049549,0.099003445,0.097957341,0.096911237,0.095865133,0.09481903,0.093772926,0.092726822
"BEL",0.07592857,0.074527824,0.073127078,0.071726331,0.070325585,0.068924839,0.068146611,0.067368383,0.066590156,0.065811928,0.0650337,0.064668637,0.064303573,0.06393851,0.063573446,0.063208383,0.062422071,0.06163576,0.060849448,0.060063137,0.059276825,0.057887806,0.056498786,0.055109767,0.053720747,0.052331728,0.051616673,0.050901618,0.050186562,0.049471507,0.048756452,0.047454266,0.04615208,0.044849894,0.043547708,0.042245522,0.041313752,0.040381983,0.039450213,0.038518444,0.037586674,0.036909682,0.03623269,0.035555699,0.034878707,0.034201715,0.033951062,0.03370041,0.033449757,0.033199105,0.032948452,0.032789367,0.032630282,0.032471196,0.032312111,0.032153026,0.032032294,0.031911561,0.031790829,0.031670096,0.031549364,0.031428632,0.031307899,0.031187167,0.031066434,0.030945702
"BEN",0.21618018,0.212753656,0.209327132,0.205900608,0.202474084,0.19904756,0.196261558,0.193475556,0.190689554,0.187903552,0.18511755,0.178083104,0.171048658,0.164014212,0.156979766,0.14994532,0.146157698,0.142370076,0.138582454,0.134794832,0.13100721,0.128475642,0.125944074,0.123412506,0.120880938,0.11834937,0.117049908,0.115750446,0.114450984,0.113151522,0.11185206,0.109444599,0.107037137,0.104629676,0.102222214,0.099814753,0.098431708,0.097048663,0.095665618,0.094282573,0.092899528,0.09416771,0.095435891,0.096704073,0.097972254,0.099240436,0.099309213,0.09937799,0.099446767,0.099515544,0.099584321,0.09836883,0.097153339,0.095937847,0.094722356,0.093506865,0.092900324,0.092293783,0.091687242,0.091080701,0.09047416,0.089867619,0.089261078,0.088654537,0.088047996,0.087441455
"BFA",0.21446405,0.211396376,0.208328702,0.205261028,0.202193354,0.19912568,0.196356262,0.193586844,0.190817426,0.188048008,0.18527859,0.182851942,0.180425294,0.177998646,0.175571998,0.17314535,0.170547056,0.167948762,0.165350468,0.162752174,0.16015388,0.15682248,0.15349108,0.15015968,0.14682828,0.14349688,0.138602418,0.133707956,0.128813494,0.123919032,0.11902457,0.119069186,0.119113802,0.119158418,0.119203034,0.11924765,0.12015824,0.12106883,0.12197942,0.12289001,0.1238006,0.12382238,0.12384416,0.12386594,0.12388772,0.1239095,0.123548256,0.123187012,0.122825768,0.122464524,0.12210328,0.120856832,0.119610384,0.118363936,0.117117488,0.11587104,0.114340546,0.112810052,0.111279558,0.109749064,0.10821857,0.106688076,0.105157582,0.103627088,0.102096594,0.1005661
"BGD",0.21587265,0.212610342,0.209348034,0.206085726,0.202823418,0.19956111,0.19653825,0.19351539,0.19049253,0.18746967,0.18444681,0.181497824,0.178548838,0.175599852,0.172650866,0.16970188,0.16707194,0.164442,0.16181206,0.15918212,0.15655218,0.154399018,0.152245856,0.150092694,0.147939532,0.14578637,0.144195842,0.142605314,0.141014786,0.139424258,0.13783373,0.135259012,0.132684294,0.130109576,0.127534858,0.12496014,0.121674266,0.118388392,0.115102518,0.111816644,0.10853077,0.107945828,0.107360886,0.106775944,0.106191002,0.10560606,0.103567447,0.101528834,0.099490222,0.097451609,0.095412996,0.095257023,0.09510105,0.094945076,0.094789103,0.09463313,0.092365704,0.090098278,0.087830852,0.085563426,0.083296,0.081028574,0.078761148,0.076493722,0.074226296,0.07195887
"BGR",0.080864413,0.079704995,0.078545577,0.077386159,0.076226741,0.075067323,0.073614032,0.072160741,0.07070745,0.069254159,0.067800868,0.0670341,0.066267332,0.065500565,0.064733797,0.063967029,0.063852468,0.063737906,0.063623345,0.063508783,0.063394222,0.063256239,0.063118256,0.062980274,0.062842291,0.062704308,0.062535051,0.062365794,0.062196536,0.062027279,0.061858022,0.06151298,0.061167938,0.060822896,0.060477854,0.060132812,0.06005333,0.059973849,0.059894367,0.059814886,0.059735404,0.059708975,0.059682545,0.059656116,0.059629686,0.059603257,0.058522344,0.057441432,0.056360519,0.055279607,0.054198694,0.053202125,0.052205556,0.051208987,0.050212418,0.049215849,0.048712829,0.04820981,0.04770679,0.047203771,0.046700751,0.046197731,0.045694712,0.045191692,0.044688673,0.044185653
"BHR",0.13866275,0.1367258,0.13478885,0.1328519,0.13091495,0.128978,0.1271536,0.1253292,0.1235048,0.1216804,0.119856,0.118138,0.11642,0.114702,0.112984,0.111266,0.109648,0.10803,0.106412,0.104794,0.103176,0.1016526,0.1001292,0.0986058,0.0970824,0.095559,0.0941236,0.0926882,0.0912528,0.0898174,0.088382,0.08702451,0.08566702,0.084309531,0.082952041,0.081594551,0.080288758,0.078982965,0.077677171,0.076371378,0.075065585,0.073792785,0.072519985,0.071247186,0.069974386,0.068701586,0.067467159,0.066232732,0.064998305,0.063763878,0.062529451,0.061357972,0.060186493,0.059015013,0.057843534,0.056672055,0.055884222,0.055096389,0.054308556,0.053520723,0.05273289,0.051945057,0.051157224,0.050369391,0.049581558,0.048793725
"BHS",0.10441761,0.103100825,0.10178404,0.100467255,0.09915047,0.097833685,0.096596011,0.095358337,0.094120662,0.092882988,0.091645314,0.090482494,0.089319674,0.088156854,0.086994034,0.085831214,0.084739156,0.083647098,0.08255504,0.081462982,0.080370924,0.079345703,0.078320483,0.077295262,0.076270042,0.075244821,0.074282681,0.073320541,0.072358402,0.071396262,0.070434122,0.069531475,0.068628827,0.06772618,0.066823532,0.065920885,0.064581524,0.063242162,0.061902801,0.060563439,0.059224078,0.058004811,0.056785544,0.055566277,0.05434701,0.053127743,0.051906923,0.050686103,0.049465284,0.048244464,0.047023644,0.046722011,0.046420379,0.046118746,0.045817114,0.045515481,0.045025758,0.044536036,0.044046313,0.043556591,0.043066868,0.042577145,0.042087423,0.0415977,0.041107978,0.040618255
"BIH",0.12958202,0.126201618,0.122821216,0.119440814,0.116060412,0.11268001,0.110631284,0.108582558,0.106533832,0.104485106,0.10243638,0.1005739,0.09871142,0.096848939,0.094986459,0.093123979,0.091430816,0.089737653,0.088044489,0.086351326,0.084658163,0.082449689,0.080241215,0.078032742,0.075824268,0.073615794,0.073327105,0.073038415,0.072749726,0.072461036,0.072172347,0.071484991,0.070797635,0.07011028,0.069422924,0.068735568,0.068587649,0.06843973,0.06829181,0.068143891,0.067995972,0.066560778,0.065125583,0.063690389,0.062255194,0.06082,0.059108,0.057396,0.055684,0.053972,0.05226,0.051624,0.050988,0.050352,0.049716,0.04908,0.048428132,0.047776264,0.047124395,0.046472527,0.045820659,0.045168791,0.044516923,0.043865054,0.043213186,0.042561318
"BLR",0.08410422,0.082254935,0.08040565,0.078556366,0.076707081,0.074857796,0.074152668,0.07344754,0.072742413,0.072037285,0.071332157,0.070455438,0.06957872,0.068702001,0.067825283,0.066948564,0.066580565,0.066212566,0.065844567,0.065476568,0.065108569,0.064766279,0.064423989,0.064081699,0.063739409,0.063397119,0.063365656,0.063334193,0.063302729,0.063271266,0.063239803,0.062230951,0.061222099,0.060213248,0.059204396,0.058195544,0.059040743,0.059885942,0.06073114,0.061576339,0.062421538,0.064943425,0.067465311,0.069987198,0.072509084,0.075030971,0.075228636,0.075426301,0.075623965,0.07582163,0.076019295,0.074091681,0.072164066,0.070236452,0.068308837,0.066381223,0.063632489,0.060883755,0.058135021,0.055386287,0.052637553,0.049888819,0.047140085,0.044391351,0.041642617,0.038893883
"BLZ",0.12337062,0.121193144,0.119015668,0.116838192,0.114660716,0.11248324,0.110245556,0.108007872,0.105770188,0.103532504,0.10129482,0.099158314,0.097021808,0.094885302,0.092748796,0.09061229,0.088492204,0.086372118,0.084252032,0.082131946,0.08001186,0.07813777,0.07626368,0.07438959,0.0725155,0.07064141,0.069780754,0.068920098,0.068059442,0.067198786,0.06633813,0.065371862,0.064405594,0.063439326,0.062473058,0.06150679,0.06151441,0.06152203,0.06152965,0.06153727,0.06154489,0.064530014,0.067515138,0.070500261,0.073485385,0.076470509,0.076586699,0.07670289,0.07681908,0.076935271,0.077051461,0.076397019,0.075742578,0.075088136,0.074433695,0.073779253,0.07363425,0.073489246,0.073344243,0.073199239,0.073054236,0.072909233,0.072764229,0.072619226,0.072474222,0.072329219
"BOL",0.16215229,0.161533588,0.160914886,0.160296184,0.159677482,0.15905878,0.158490178,0.157921576,0.157352974,0.156784372,0.15621577,0.155762816,0.155309862,0.154856908,0.154403954,0.153951,0.15367666,0.15340232,0.15312798,0.15285364,0.1525793,0.150889612,0.149199924,0.147510236,0.145820548,0.14413086,0.141518052,0.138905244,0.136292436,0.133679628,0.13106682,0.128535632,0.126004444,0.123473256,0.120942068,0.11841088,0.116029998,0.113649116,0.111268234,0.108887352,0.10650647,0.104347324,0.102188178,0.100029032,0.097869886,0.09571074,0.093839113,0.091967486,0.09009586,0.088224233,0.086352606,0.084819901,0.083287197,0.081754492,0.080221788,0.078689083,0.077184633,0.075680184,0.074175734,0.072671285,0.071166835,0.069662385,0.068157936,0.066653486,0.065149037,0.063644587
"BRA",0.13255434,0.130747052,0.128939764,0.127132476,0.125325188,0.1235179,0.121152946,0.118787992,0.116423038,0.114058084,0.11169313,0.110144388,0.108595646,0.107046904,0.105498162,0.10394942,0.102439725,0.10093003,0.099420336,0.097910641,0.096400946,0.095648739,0.094896533,0.094144326,0.09339212,0.092639913,0.091769914,0.090899915,0.090029916,0.089159917,0.088289918,0.087804371,0.087318824,0.086833276,0.086347729,0.085862182,0.084829939,0.083797696,0.082765453,0.08173321,0.080700967,0.078266575,0.075832183,0.07339779,0.070963398,0.068529006,0.066831837,0.065134668,0.0634375,0.061740331,0.060043162,0.059085421,0.05812768,0.057169938,0.056212197,0.055254456,0.05416523,0.053076004,0.051986778,0.050897552,0.049808326,0.0487191,0.047629874,0.046540648,0.045451422,0.044362196
"BRB",0.11117535,0.109618484,0.108061618,0.106504752,0.104947886,0.10339102,0.101925811,0.100460603,0.098995394,0.097530186,0.096064977,0.094698536,0.093332096,0.091965655,0.090599215,0.089232774,0.087959169,0.086685563,0.085411958,0.084138352,0.082864747,0.081678294,0.080491842,0.079305389,0.078118937,0.076932484,0.075827758,0.074723032,0.073618305,0.072513579,0.071408853,0.070380686,0.069352518,0.068324351,0.067296183,0.066268016,0.065311499,0.064354982,0.063398465,0.062441948,0.061485431,0.060595912,0.059706393,0.058816875,0.057927356,0.057037837,0.056210917,0.055383996,0.054557076,0.053730155,0.052903235,0.052134759,0.051366284,0.050597808,0.049829333,0.049060857,0.048324125,0.047587393,0.046850661,0.046113929,0.045377197,0.044640465,0.043903733,0.043167001,0.042430269,0.041693537
"BRN",0.11048768,0.108772124,0.107056568,0.105341012,0.103625456,0.1019099,0.100856462,0.099803023,0.098749585,0.097696146,0.096642708,0.095025119,0.093407531,0.091789942,0.090172354,0.088554765,0.087066734,0.085578702,0.084090671,0.082602639,0.081114608,0.079746732,0.078378855,0.077010979,0.075643102,0.074275226,0.073018618,0.071762009,0.070505401,0.069248792,0.067992184,0.066838475,0.065684766,0.064531057,0.063377348,0.062223639,0.061164973,0.060106307,0.05904764,0.057988974,0.056930308,0.055959332,0.054988355,0.054017379,0.053046402,0.052075426,0.051185273,0.050295121,0.049404968,0.048514816,0.047624663,0.046808939,0.045993215,0.04517749,0.044361766,0.043546042,0.043546042,0.043546042,0.043546042,0.043546042,0.043546042,0.043546042,0.043546042,0.043546042,0.043546042,0.043546042
"BTN",0.22240153,0.221129562,0.219857594,0.218585626,0.217313658,0.21604169,0.214214344,0.212386998,0.210559652,0.208732306,0.20690496,0.204641634,0.202378308,0.200114982,0.197851656,0.19558833,0.19326906,0.19094979,0.18863052,0.18631125,0.18399198,0.182423,0.18085402,0.17928504,0.17771606,0.17614708,0.173742686,0.171338292,0.168933898,0.166529504,0.16412511,0.161941236,0.159757362,0.157573488,0.155389614,0.15320574,0.150680346,0.148154952,0.145629558,0.143104164,0.14057877,0.137950666,0.135322562,0.132694458,0.130066354,0.12743825,0.124835658,0.122233066,0.119630474,0.117027882,0.11442529,0.111818772,0.109212254,0.106605736,0.103999218,0.1013927,0.09969974,0.098006781,0.096313821,0.094620862,0.092927902,0.091234942,0.089541983,0.087849023,0.086156064,0.084463104
"BWA",0.14186416,0.140589554,0.139314948,0.138040342,0.136765736,0.13549113,0.134386534,0.133281938,0.132177342,0.131072746,0.12996815,0.128948786,0.127929422,0.126910058,0.125890694,0.12487133,0.123174816,0.121478302,0.119781788,0.118085274,0.11638876,0.11430907,0.11222938,0.11014969,0.10807,0.10599031,0.10446744,0.10294457,0.101421701,0.099898831,0.098375961,0.097575688,0.096775415,0.095975143,0.09517487,0.094374597,0.094099242,0.093823887,0.093548531,0.093273176,0.092997821,0.095987095,0.098976369,0.101965642,0.104954916,0.10794419,0.108847868,0.109751546,0.110655224,0.111558902,0.11246258,0.108374562,0.104286544,0.100198527,0.096110509,0.092022491,0.088901884,0.085781277,0.08266067,0.079540063,0.076419456,0.073298849,0.070178242,0.067057635,0.063937028,0.060816421
"CAF",0.18716842,0.185002564,0.182836708,0.180670852,0.178504996,0.17633914,0.17429511,0.17225108,0.17020705,0.16816302,0.16611899,0.163727366,0.161335742,0.158944118,0.156552494,0.15416087,0.150950426,0.147739982,0.144529538,0.141319094,0.13810865,0.135361796,0.132614942,0.129868088,0.127121234,0.12437438,0.123025664,0.121676948,0.120328232,0.118979516,0.1176308,0.117589138,0.117547476,0.117505814,0.117464152,0.11742249,0.118493316,0.119564142,0.120634968,0.121705794,0.12277662,0.124829074,0.126881528,0.128933982,0.130986436,0.13303889,0.134415442,0.135791994,0.137168546,0.138545098,0.13992165,0.138119068,0.136316486,0.134513904,0.132711322,0.13090874,0.128818742,0.126728744,0.124638746,0.122548748,0.12045875,0.118368752,0.116278754,0.114188756,0.112098758,0.11000876
"CAN",0.073993927,0.072747345,0.071500763,0.070254182,0.0690076,0.067761018,0.066688419,0.06561582,0.064543222,0.063470623,0.062398024,0.061420006,0.060441988,0.059463969,0.058485951,0.057507933,0.056756049,0.056004165,0.05525228,0.054500396,0.053748512,0.052966874,0.052185235,0.051403597,0.050621958,0.04984032,0.048999249,0.048158179,0.047317108,0.046476038,0.045634967,0.045096299,0.044557631,0.044018964,0.043480296,0.042941628,0.042363749,0.04178587,0.041207992,0.040630113,0.040052234,0.039464579,0.038876924,0.03828927,0.037701615,0.03711396,0.036579561,0.036045162,0.035510764,0.034976365,0.034441966,0.033764607,0.033087248,0.032409889,0.03173253,0.031055171,0.030476481,0.029897791,0.0293191,0.02874041,0.02816172,0.02758303,0.02700434,0.026425649,0.025846959,0.025268269
"CHE",0.073455728,0.072175626,0.070895523,0.069615421,0.068335318,0.067055216,0.065566812,0.064078408,0.062590003,0.061101599,0.059613195,0.058732621,0.057852048,0.056971474,0.056090901,0.055210327,0.053674561,0.052138795,0.05060303,0.049067264,0.047531498,0.046255344,0.044979189,0.043703035,0.04242688,0.041150726,0.040639633,0.04012854,0.039617446,0.039106353,0.03859526,0.037541617,0.036487975,0.035434332,0.03438069,0.033327047,0.032987528,0.03264801,0.032308491,0.031968973,0.031629454,0.030997035,0.030364615,0.029732196,0.029099776,0.028467357,0.028174684,0.027882011,0.027589338,0.027296665,0.027003992,0.026682219,0.026360447,0.026038674,0.025716902,0.025395129,0.024948951,0.024502773,0.024056595,0.023610417,0.023164239,0.022718061,0.022271883,0.021825705,0.021379527,0.020933349
"CHL",0.11307368,0.111927582,0.110781484,0.109635386,0.108489288,0.10734319,0.106492266,0.105641342,0.104790418,0.103939494,0.10308857,0.102452168,0.101815766,0.101179365,0.100542963,0.099906561,0.097947788,0.095989014,0.094030241,0.092071467,0.090112694,0.087783802,0.085454911,0.083126019,0.080797128,0.078468236,0.076553169,0.074638101,0.072723034,0.070807966,0.068892899,0.067512785,0.066132672,0.064752558,0.063372445,0.061992331,0.060693199,0.059394067,0.058094936,0.056795804,0.055496672,0.05413428,0.052771887,0.051409495,0.050047102,0.04868471,0.047743317,0.046801923,0.04586053,0.044919136,0.043977743,0.043751611,0.043525479,0.043299347,0.043073215,0.042847083,0.042630242,0.042413401,0.042196561,0.04197972,0.041762879,0.041546038,0.041329197,0.041112357,0.040895516,0.040678675
"CHN",0.21487949,0.213246296,0.211613102,0.209979908,0.208346714,0.20671352,0.20510159,0.20348966,0.20187773,0.2002658,0.19865387,0.184404846,0.170155822,0.155906798,0.141657774,0.12740875,0.123365548,0.119322346,0.115279144,0.111235942,0.10719274,0.103461873,0.099731005,0.096000138,0.09226927,0.088538403,0.08666649,0.084794577,0.082922663,0.08105075,0.079178837,0.078150901,0.077122965,0.07609503,0.075067094,0.074039158,0.073137067,0.072234977,0.071332886,0.070430796,0.069528705,0.068648149,0.067767593,0.066887038,0.066006482,0.065125926,0.063589549,0.062053172,0.060516795,0.058980418,0.057444041,0.056154829,0.054865616,0.053576404,0.052287191,0.050997979,0.05066387,0.050329761,0.049995652,0.049661543,0.049327434,0.048993325,0.048659216,0.048325107,0.047990998,0.047656889
"CIV",0.17150827,0.169880596,0.168252922,0.166625248,0.164997574,0.1633699,0.161741736,0.160113572,0.158485408,0.156857244,0.15522908,0.154088926,0.152948772,0.151808618,0.150668464,0.14952831,0.145802032,0.142075754,0.138349476,0.134623198,0.13089692,0.12869711,0.1264973,0.12429749,0.12209768,0.11989787,0.118508098,0.117118326,0.115728554,0.114338782,0.11294901,0.112273066,0.111597122,0.110921178,0.110245234,0.10956929,0.11144924,0.11332919,0.11520914,0.11708909,0.11896904,0.126711634,0.134454228,0.142196822,0.149939416,0.15768201,0.15928549,0.16088897,0.16249245,0.16409593,0.16569941,0.162974918,0.160250426,0.157525934,0.154801442,0.15207695,0.151404436,0.150731922,0.150059408,0.149386894,0.14871438,0.148041866,0.147369352,0.146696838,0.146024324,0.14535181
