"male_35.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.016317786,0.015906634,0.015495481,0.015084329,0.014673176,0.014262024,0.014267456,0.014272888,0.01427832,0.014283752,0.014289184,0.014294597,0.014300009,0.014305422,0.014310834,0.014316247,0.014321653,0.014327058,0.014332464,0.014337869,0.014343275,0.014348645,0.014354015,0.014359385,0.014364755,0.014370125,0.014375503,0.014380881,0.01438626,0.014391638,0.014397016,0.014402417,0.014407817,0.014413218,0.014418618,0.014424019,0.015163457,0.015902895,0.016642332,0.01738177,0.018121208,0.017817107,0.017513005,0.017208904,0.016904802,0.016600701,0.016417528,0.016234355,0.016051181,0.015868008,0.015684835,0.015106498,0.014528161,0.013949824,0.013371487,0.01279315,0.012549894,0.012306637,0.012063381,0.011820124,0.011576868,0.011333612,0.011090355,0.010847099,0.010603842,0.010360586
"BDI",0.061076882,0.06046267,0.059848459,0.059234247,0.058620036,0.058005824,0.057416455,0.056827085,0.056237716,0.055648346,0.055058977,0.054496512,0.053934046,0.053371581,0.052809115,0.05224665,0.051989429,0.051732208,0.051474988,0.051217767,0.050960546,0.050204489,0.049448432,0.048692374,0.047936317,0.04718026,0.046734547,0.046288833,0.04584312,0.045397406,0.044951693,0.044625336,0.044298979,0.043972623,0.043646266,0.043319909,0.043940183,0.044560458,0.045180732,0.045801007,0.046421281,0.046396623,0.046371965,0.046347306,0.046322648,0.04629799,0.047418061,0.048538132,0.049658204,0.050778275,0.051898346,0.051444677,0.050991008,0.050537338,0.050083669,0.04963,0.047864031,0.046098062,0.044332092,0.042566123,0.040800154,0.039034185,0.037268216,0.035502246,0.033736277,0.031970308
"BEL",0.013133428,0.01273192,0.012330413,0.011928905,0.011527398,0.01112589,0.011205499,0.011285108,0.011364717,0.011444326,0.011523935,0.01138115,0.011238365,0.01109558,0.010952795,0.01081001,0.010680231,0.010550452,0.010420673,0.010290894,0.010161115,0.010129582,0.01009805,0.010066517,0.010034985,0.010003452,0.009914079,0.009824706,0.009735333,0.00964596,0.009556587,0.009464323,0.00937206,0.009279796,0.009187532,0.009095269,0.009045647,0.008996025,0.008946403,0.008896781,0.008847159,0.00870951,0.008571861,0.008434212,0.008296563,0.008158915,0.007932485,0.007706055,0.007479626,0.007253196,0.007026766,0.006914495,0.006802224,0.006689953,0.006577682,0.006465411,0.006291366,0.006117321,0.005943275,0.00576923,0.005595185,0.00542114,0.005247095,0.005073049,0.004899004,0.004724959
"BEN",0.060840927,0.060038376,0.059235825,0.058433273,0.057630722,0.056828171,0.056124235,0.055420299,0.054716362,0.054012426,0.05330849,0.053089473,0.052870456,0.05265144,0.052432423,0.052213406,0.051724768,0.05123613,0.050747492,0.050258854,0.049770216,0.049333999,0.048897782,0.048461565,0.048025348,0.047589131,0.047179439,0.046769747,0.046360056,0.045950364,0.045540672,0.043696868,0.041853064,0.040009259,0.038165455,0.036321651,0.03489847,0.03347529,0.032052109,0.030628929,0.029205748,0.029919143,0.030632538,0.031345934,0.032059329,0.032772724,0.032577775,0.032382826,0.032187878,0.031992929,0.03179798,0.031070541,0.030343102,0.029615662,0.028888223,0.028160784,0.027884071,0.027607358,0.027330644,0.027053931,0.026777218,0.026500505,0.026223792,0.025947078,0.025670365,0.025393652
"BFA",0.078121911,0.076750568,0.075379225,0.074007883,0.07263654,0.071265197,0.070039783,0.068814369,0.067588955,0.066363541,0.065138127,0.064040696,0.062943265,0.061845833,0.060748402,0.059650971,0.058549754,0.057448537,0.05634732,0.055246103,0.054144886,0.052686268,0.051227651,0.049769033,0.048310416,0.046851798,0.04441825,0.041984702,0.039551154,0.037117606,0.034684058,0.034603066,0.034522074,0.034441083,0.034360091,0.034279099,0.034775094,0.035271089,0.035767083,0.036263078,0.036759073,0.037149275,0.037539477,0.03792968,0.038319882,0.038710084,0.037949955,0.037189826,0.036429696,0.035669567,0.034909438,0.033807057,0.032704676,0.031602294,0.030499913,0.029397532,0.028754135,0.028110738,0.02746734,0.026823943,0.026180546,0.025537149,0.024893752,0.024250354,0.023606957,0.02296356
"BGD",0.032760116,0.032047971,0.031335826,0.03062368,0.029911535,0.02919939,0.028564694,0.027929997,0.027295301,0.026660604,0.026025908,0.025464519,0.02490313,0.024341742,0.023780353,0.023218964,0.02275561,0.022292256,0.021828902,0.021365548,0.020902194,0.020444444,0.019986693,0.019528943,0.019071192,0.018613442,0.018247754,0.017882066,0.017516379,0.017150691,0.016785003,0.016469893,0.016154782,0.015839672,0.015524561,0.015209451,0.014927391,0.014645332,0.014363272,0.014081213,0.013799153,0.013543375,0.013287597,0.013031819,0.012776041,0.012520263,0.012236385,0.011952507,0.011668628,0.01138475,0.011100872,0.010902877,0.010704881,0.010506886,0.01030889,0.010110895,0.009933716,0.009756537,0.009579358,0.009402179,0.009225,0.009047821,0.008870642,0.008693463,0.008516284,0.008339105
"BGR",0.015398698,0.014647667,0.013896637,0.013145606,0.012394576,0.011643545,0.011480385,0.011317225,0.011154064,0.010990904,0.010827744,0.010836952,0.01084616,0.010855368,0.010864576,0.010873784,0.010953882,0.011033979,0.011114077,0.011194174,0.011274272,0.011434538,0.011594804,0.011755069,0.011915335,0.012075601,0.012322848,0.012570095,0.012817341,0.013064588,0.013311835,0.013473927,0.013636019,0.01379811,0.013960202,0.014122294,0.01451111,0.014899925,0.015288741,0.015677556,0.016066372,0.015849405,0.015632439,0.015415472,0.015198506,0.014981539,0.01450847,0.014035401,0.013562332,0.013089263,0.012616194,0.012364004,0.012111814,0.011859625,0.011607435,0.011355245,0.011045184,0.010735123,0.010425062,0.010115002,0.009804941,0.00949488,0.009184819,0.008874758,0.008564697,0.008254636
"BHR",0.048073443,0.044981754,0.041890066,0.038798377,0.035706689,0.032615,0.0305554,0.0284958,0.0264362,0.0243766,0.022317,0.020984,0.019651,0.018318,0.016985,0.015652,0.0148072,0.0139624,0.0131176,0.0122728,0.011428,0.010906,0.010384,0.009862,0.00934,0.008818,0.0085144,0.0082108,0.0079072,0.0076036,0.0073,0.007142,0.006984,0.006826,0.006668,0.00651,0.00642846,0.006346921,0.006265381,0.006183842,0.006102302,0.006020751,0.005939199,0.005857647,0.005776096,0.005694544,0.005565201,0.005435857,0.005306514,0.005177171,0.005047828,0.004886541,0.004725254,0.004563967,0.00440268,0.004241393,0.004187337,0.004133281,0.004079225,0.004025169,0.003971113,0.003917057,0.003863001,0.003808945,0.003754889,0.003700833
"BHS",0.025923231,0.025940071,0.025956912,0.025973752,0.025990593,0.026007433,0.026024328,0.026041224,0.026058119,0.026075015,0.02609191,0.02610886,0.026125811,0.026142761,0.026159712,0.026176662,0.026193668,0.026210674,0.026227679,0.026244685,0.026261691,0.026278752,0.026295814,0.026312875,0.026329937,0.026346998,0.026364115,0.026381232,0.026398349,0.026415466,0.026432583,0.026449756,0.026466929,0.026484101,0.026501274,0.026518447,0.026643709,0.026768971,0.026894234,0.027019496,0.027144758,0.027300195,0.027455632,0.027611068,0.027766505,0.027921942,0.027580638,0.027239334,0.026898031,0.026556727,0.026215423,0.025756606,0.025297789,0.024838971,0.024380154,0.023921337,0.023532238,0.023143139,0.022754041,0.022364942,0.021975843,0.021586744,0.021197645,0.020808547,0.020419448,0.020030349
"BIH",0.017767109,0.017597898,0.017428688,0.017259477,0.017090267,0.016921056,0.016759903,0.01659875,0.016437597,0.016276444,0.016115291,0.015961812,0.015808333,0.015654854,0.015501375,0.015347896,0.015068843,0.014789791,0.014510738,0.014231686,0.013952633,0.013745927,0.013539222,0.013332516,0.013125811,0.012919105,0.012893523,0.01286794,0.012842358,0.012816775,0.012791193,0.012669372,0.012547551,0.012425731,0.01230391,0.012182089,0.013068708,0.013955327,0.014841947,0.015728566,0.016615185,0.015356148,0.014097111,0.012838074,0.011579037,0.01032,0.010018,0.009716,0.009414,0.009112,0.00881,0.008612,0.008414,0.008216,0.008018,0.00782,0.007739319,0.007658637,0.007577956,0.007497274,0.007416593,0.007335911,0.00725523,0.007174548,0.007093867,0.007013185
"BLR",0.022370742,0.021604581,0.02083842,0.020072258,0.019306097,0.018539936,0.018429204,0.018318472,0.018207741,0.018097009,0.017986277,0.017921697,0.017857116,0.017792536,0.017727955,0.017663375,0.018353273,0.019043171,0.019733069,0.020422967,0.021112865,0.02205397,0.022995075,0.023936181,0.024877286,0.025818391,0.02599957,0.02618075,0.026361929,0.026543109,0.026724288,0.02528956,0.023854832,0.022420105,0.020985377,0.019550649,0.020936761,0.022322873,0.023708984,0.025095096,0.026481208,0.027457639,0.028434071,0.029410502,0.030386934,0.031363365,0.031677151,0.031990937,0.032304724,0.03261851,0.032932296,0.032624596,0.032316896,0.032009196,0.031701496,0.031393796,0.030251663,0.02910953,0.027967398,0.026825265,0.025683132,0.024540999,0.023398866,0.022256734,0.021114601,0.019972468
"BLZ",0.02877903,0.02788563,0.02699223,0.02609883,0.02520543,0.02431203,0.023477134,0.022642238,0.021807342,0.020972446,0.02013755,0.019272282,0.018407014,0.017541746,0.016676478,0.01581121,0.015220458,0.014629706,0.014038954,0.013448202,0.01285745,0.012792476,0.012727502,0.012662528,0.012597554,0.01253258,0.012301392,0.012070204,0.011839016,0.011607828,0.01137664,0.011287502,0.011198364,0.011109226,0.011020088,0.01093095,0.012080372,0.013229794,0.014379216,0.015528638,0.01667806,0.016901733,0.017125407,0.01734908,0.017572754,0.017796427,0.018122503,0.018448578,0.018774654,0.019100729,0.019426805,0.018887094,0.018347383,0.017807673,0.017267962,0.016728251,0.016762784,0.016797317,0.01683185,0.016866383,0.016900916,0.016935449,0.016969982,0.017004515,0.017039048,0.017073581
"BOL",0.049093997,0.048637294,0.048180591,0.047723889,0.047267186,0.046810483,0.046368975,0.045927468,0.04548596,0.045044453,0.044602945,0.04417075,0.043738554,0.043306359,0.042874163,0.042441968,0.042065035,0.041688103,0.04131117,0.040934238,0.040557305,0.04018188,0.039806455,0.039431029,0.039055604,0.038680179,0.038123692,0.037567204,0.037010717,0.036454229,0.035897742,0.035374761,0.034851781,0.0343288,0.03380582,0.033282839,0.032795905,0.032308972,0.031822038,0.031335105,0.030848171,0.030399122,0.029950073,0.029501025,0.029051976,0.028602927,0.028196249,0.027789571,0.027382892,0.026976214,0.026569536,0.026211561,0.025853587,0.025495612,0.025137638,0.024779663,0.024367797,0.023955931,0.023544065,0.023132199,0.022720333,0.022308467,0.021896601,0.021484735,0.021072869,0.020661003
"BRA",0.040217532,0.039285691,0.03835385,0.03742201,0.036490169,0.035558328,0.034553199,0.03354807,0.032542941,0.031537812,0.030532683,0.029803503,0.029074322,0.028345142,0.027615961,0.026886781,0.026603352,0.026319923,0.026036494,0.025753065,0.025469636,0.025643039,0.025816442,0.025989846,0.026163249,0.026336652,0.026467314,0.026597976,0.026728637,0.026859299,0.026989961,0.027015555,0.027041149,0.027066743,0.027092337,0.027117931,0.026922505,0.02672708,0.026531654,0.026336229,0.026140803,0.025790995,0.025441188,0.02509138,0.024741573,0.024391765,0.023810475,0.023229186,0.022647896,0.022066607,0.021485317,0.020966409,0.020447501,0.019928594,0.019409686,0.018890778,0.018457753,0.018024728,0.017591704,0.017158679,0.016725654,0.016292629,0.015859604,0.01542658,0.014993555,0.01456053
"BRB",0.03209447,0.031304183,0.030513896,0.02972361,0.028933323,0.028143036,0.027447703,0.026752371,0.026057038,0.025361706,0.024666373,0.024055992,0.023445612,0.022835231,0.022224851,0.02161447,0.021078886,0.020543302,0.020007717,0.019472133,0.018936549,0.018466766,0.017996983,0.017527201,0.017057418,0.016587635,0.0161757,0.015763765,0.015351831,0.014939896,0.014527961,0.014166851,0.013805741,0.013444631,0.013083521,0.012722411,0.012405932,0.012089452,0.011772973,0.011456493,0.011140014,0.010862708,0.010585402,0.010308096,0.01003079,0.009753484,0.009510547,0.00926761,0.009024673,0.008781737,0.0085388,0.008326007,0.008113214,0.007900421,0.007687628,0.007474835,0.007311208,0.007147581,0.006983954,0.006820327,0.0066567,0.006493073,0.006329446,0.006165819,0.006002192,0.005838565
"BRN",0.026877834,0.026180635,0.025483435,0.024786236,0.024089036,0.023391837,0.023003157,0.022614477,0.022225798,0.021837118,0.021448438,0.020937991,0.020427544,0.019917098,0.019406651,0.018896204,0.018445988,0.017995772,0.017545557,0.017095341,0.016645125,0.016248149,0.015851173,0.015454196,0.01505722,0.014660244,0.014310301,0.013960358,0.013610415,0.013260472,0.012910529,0.012602116,0.012293703,0.01198529,0.011676877,0.011368464,0.011096706,0.010824948,0.01055319,0.010281432,0.010009674,0.009770256,0.009530838,0.00929142,0.009052002,0.008812584,0.008601689,0.008390795,0.0081799,0.007969006,0.007758111,0.007572367,0.007386623,0.007200878,0.007015134,0.006829389,0.006829389,0.006829389,0.006829389,0.006829389,0.006829389,0.006829389,0.006829389,0.006829389,0.006829389,0.006829389
"BTN",0.085187197,0.08454341,0.083899623,0.083255835,0.082612048,0.081968261,0.081576816,0.081185371,0.080793926,0.080402481,0.080011036,0.078898881,0.077786727,0.076674572,0.075562418,0.074450263,0.073340075,0.072229888,0.0711197,0.070009513,0.068899325,0.067850678,0.06680203,0.065753383,0.064704735,0.063656088,0.062157086,0.060658084,0.059159083,0.057660081,0.056161079,0.054728504,0.053295929,0.051863354,0.050430779,0.048998204,0.047541438,0.046084672,0.044627906,0.04317114,0.041714374,0.040367404,0.039020434,0.037673465,0.036326495,0.034979525,0.033807985,0.032636444,0.031464904,0.030293363,0.029121823,0.028097712,0.027073602,0.026049491,0.025025381,0.02400127,0.023624505,0.02324774,0.022870976,0.022494211,0.022117446,0.021740681,0.021363916,0.020987152,0.020610387,0.020233622
"BWA",0.049356592,0.048565033,0.047773475,0.046981916,0.046190358,0.045398799,0.044622353,0.043845907,0.043069462,0.042293016,0.04151657,0.040825141,0.040133713,0.039442284,0.038750856,0.038059427,0.037100067,0.036140707,0.035181346,0.034221986,0.033262626,0.032180161,0.031097696,0.030015231,0.028932766,0.027850301,0.027100487,0.026350674,0.02560086,0.024851047,0.024101233,0.024630609,0.025159985,0.025689362,0.026218738,0.026748114,0.032149319,0.037550523,0.042951728,0.048352932,0.053754137,0.067764062,0.081773986,0.095783911,0.109793835,0.12380376,0.129349618,0.134895476,0.140441334,0.145987192,0.15153305,0.141189567,0.130846084,0.120502602,0.110159119,0.099815636,0.0924639,0.085112165,0.077760429,0.070408694,0.063056958,0.055705222,0.048353487,0.041001751,0.033650016,0.02629828
"CAF",0.073485532,0.072537125,0.071588718,0.07064031,0.069691903,0.068743496,0.06784688,0.066950264,0.066053647,0.065157031,0.064260415,0.063208737,0.062157059,0.061105382,0.060053704,0.059002026,0.057621156,0.056240285,0.054859415,0.053478544,0.052097674,0.050882873,0.049668072,0.048453272,0.047238471,0.04602367,0.045601137,0.045178605,0.044756072,0.04433354,0.043911007,0.044622375,0.045333743,0.046045112,0.04675648,0.047467848,0.050326185,0.053184522,0.056042859,0.058901196,0.061759533,0.066689446,0.071619359,0.076549271,0.081479184,0.086409097,0.089663268,0.092917438,0.096171609,0.099425779,0.10267995,0.099595426,0.096510902,0.093426379,0.090341855,0.087257331,0.083459291,0.079661251,0.07586321,0.07206517,0.06826713,0.06446909,0.06067105,0.056873009,0.053074969,0.049276929
"CAN",0.012288855,0.012097872,0.011906888,0.011715905,0.011524921,0.011333938,0.011314242,0.011294545,0.011274849,0.011255152,0.011235456,0.01119991,0.011164364,0.011128818,0.011093272,0.011057726,0.011038973,0.01102022,0.011001468,0.010982715,0.010963962,0.010756892,0.010549821,0.010342751,0.010135681,0.009928611,0.009556721,0.009184832,0.008812942,0.008441053,0.008069163,0.008022422,0.00797568,0.007928939,0.007882198,0.007835457,0.007957384,0.008079312,0.00820124,0.008323167,0.008445095,0.008207012,0.007968929,0.007730847,0.007492764,0.007254681,0.007029171,0.006803661,0.006578151,0.006352641,0.006127131,0.006021756,0.005916382,0.005811007,0.005705633,0.005600258,0.005445997,0.005291736,0.005137475,0.004983214,0.004828952,0.004674691,0.00452043,0.004366169,0.004211908,0.004057646
"CHE",0.012722542,0.012386418,0.012050293,0.011714169,0.011378044,0.01104192,0.010933081,0.010824242,0.010715404,0.010606565,0.010497726,0.010319455,0.010141184,0.009962913,0.009784643,0.009606372,0.009418054,0.009229737,0.009041419,0.008853102,0.008664784,0.00851588,0.008366975,0.008218071,0.008069167,0.007920263,0.007900396,0.007880529,0.007860662,0.007840796,0.007820929,0.007800992,0.007781055,0.007761118,0.007741181,0.007721244,0.007840228,0.007959212,0.008078197,0.008197181,0.008316166,0.008018431,0.007720696,0.007422961,0.007125226,0.006827491,0.006628749,0.006430007,0.006231264,0.006032522,0.00583378,0.005594991,0.005356202,0.005117412,0.004878623,0.004639834,0.004431762,0.004223689,0.004015617,0.003807545,0.003599473,0.0033914,0.003183328,0.002975256,0.002767184,0.002559111
"CHL",0.034457207,0.034329112,0.034201017,0.034072922,0.033944827,0.033816732,0.033631431,0.033446129,0.033260828,0.033075526,0.032890225,0.032569076,0.032247926,0.031926777,0.031605627,0.031284478,0.030498035,0.029711591,0.028925148,0.028138704,0.027352261,0.026397554,0.025442847,0.024488139,0.023533432,0.022578725,0.021703281,0.020827837,0.019952392,0.019076948,0.018201504,0.017462952,0.016724401,0.015985849,0.015247298,0.014508746,0.013958777,0.013408808,0.012858839,0.01230887,0.011758901,0.011524741,0.01129058,0.01105642,0.010822259,0.010588099,0.010400609,0.010213119,0.010025629,0.009838139,0.009650649,0.00950591,0.009361172,0.009216434,0.009071695,0.008926957,0.008800417,0.008673877,0.008547337,0.008420796,0.008294256,0.008167716,0.008041176,0.007914636,0.007788095,0.007661555
"CHN",0.046043723,0.04585885,0.045673977,0.045489103,0.04530423,0.045119357,0.044891984,0.044664611,0.044437237,0.044209864,0.043982491,0.040672394,0.037362297,0.034052199,0.030742102,0.027432005,0.024918014,0.022404023,0.019890031,0.01737604,0.014862049,0.014220468,0.013578886,0.012937305,0.012295723,0.011654142,0.011439304,0.011224467,0.011009629,0.010794792,0.010579954,0.010422287,0.01026462,0.010106953,0.009949286,0.009791619,0.009705918,0.009620218,0.009534517,0.009448816,0.009363116,0.009221672,0.009080229,0.008938785,0.008797342,0.008655898,0.008611238,0.008566579,0.008521919,0.00847726,0.0084326,0.008283062,0.008133524,0.007983986,0.007834448,0.00768491,0.007410605,0.0071363,0.006861995,0.00658769,0.006313385,0.00603908,0.005764775,0.00549047,0.005216165,0.00494186
"CIV",0.06426072,0.063485085,0.062709449,0.061933814,0.061158178,0.060382543,0.05969546,0.059008378,0.058321295,0.057634213,0.05694713,0.056541592,0.056136054,0.055730516,0.055324978,0.05491944,0.053602344,0.052285248,0.050968151,0.049651055,0.048333959,0.047275672,0.046217384,0.045159097,0.044100809,0.043042522,0.042359452,0.041676381,0.040993311,0.04031024,0.03962717,0.039282156,0.038937142,0.038592127,0.038247113,0.037902099,0.038874164,0.039846229,0.040818295,0.04179036,0.042762425,0.044650736,0.046539048,0.048427359,0.050315671,0.052203982,0.053687159,0.055170335,0.056653512,0.058136688,0.059619865,0.058163994,0.056708123,0.055252253,0.053796382,0.052340511,0.051838165,0.05133582,0.050833474,0.050331129,0.049828783,0.049326437,0.048824092,0.048321746,0.047819401,0.047317055
