"female_25.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.004310995,0.004164046,0.004017097,0.003870147,0.003723198,0.003576249,0.003594069,0.003611888,0.003629708,0.003647528,0.003665348,0.003683166,0.003700984,0.003718803,0.003736621,0.00375444,0.003772256,0.003790073,0.00380789,0.003825706,0.003843523,0.003861336,0.003879149,0.003896962,0.003914775,0.003932588,0.0039504,0.003968212,0.003986024,0.004003835,0.004021647,0.004039459,0.004057271,0.004075083,0.004092895,0.004110707,0.004217863,0.004325019,0.004432175,0.004539331,0.004646487,0.004642652,0.004638817,0.004634982,0.004631147,0.004627312,0.004639727,0.004652141,0.004664556,0.00467697,0.004689385,0.004375874,0.004062363,0.003748852,0.003435342,0.003121831,0.003069425,0.003017019,0.002964613,0.002912207,0.002859801,0.002807395,0.002754989,0.002702582,0.002650176,0.00259777
"BDI",0.043562976,0.043107082,0.042651189,0.042195295,0.041739402,0.041283508,0.040839477,0.040395446,0.039951414,0.039507383,0.039063352,0.038639229,0.038215106,0.037790982,0.037366859,0.036942736,0.036749416,0.036556097,0.036362777,0.036169458,0.035976138,0.035405883,0.034835628,0.034265374,0.033695119,0.033124864,0.032720523,0.032316182,0.031911841,0.0315075,0.031103159,0.030849827,0.030596495,0.030343163,0.030089831,0.029836499,0.030434724,0.03103295,0.031631175,0.032229401,0.032827626,0.0329524,0.033077174,0.033201948,0.033326722,0.033451496,0.034200856,0.034950215,0.035699575,0.036448934,0.037198294,0.036172274,0.035146254,0.034120234,0.033094214,0.032068194,0.030291239,0.028514284,0.026737329,0.024960374,0.023183419,0.021406464,0.019629509,0.017852554,0.016075599,0.014298644
"BEL",0.005420682,0.005107087,0.004793492,0.004479897,0.004166302,0.003852707,0.003762054,0.003671402,0.003580749,0.003490097,0.003399444,0.003398407,0.003397369,0.003396332,0.003395295,0.003394258,0.003340468,0.003286678,0.003232888,0.003179098,0.003125308,0.003124291,0.003123273,0.003122255,0.003121238,0.00312022,0.003039461,0.002958701,0.002877942,0.002797182,0.002716422,0.002674529,0.002632636,0.002590743,0.00254885,0.002506957,0.002447095,0.002387234,0.002327372,0.002267511,0.002207649,0.00216873,0.002129811,0.002090892,0.002051973,0.002013054,0.001997077,0.0019811,0.001965123,0.001949146,0.001933169,0.00189226,0.001851352,0.001810444,0.001769536,0.001728628,0.001676696,0.001624763,0.001572831,0.001520899,0.001468966,0.001417034,0.001365102,0.00131317,0.001261237,0.001209305
"BEN",0.063716381,0.062460315,0.06120425,0.059948184,0.058692119,0.057436053,0.056413787,0.055391522,0.054369256,0.053346991,0.052324725,0.049891641,0.047458557,0.045025474,0.04259239,0.040159306,0.038831116,0.037502926,0.036174736,0.034846546,0.033518356,0.03253476,0.031551164,0.030567567,0.029583971,0.028600375,0.028054962,0.027509549,0.026964137,0.026418724,0.025873311,0.024926574,0.023979837,0.0230331,0.022086363,0.021139626,0.020628588,0.02011755,0.019606511,0.019095473,0.018584435,0.019052107,0.019519779,0.019987451,0.020455123,0.020922795,0.020948761,0.020974728,0.021000694,0.021026661,0.021052627,0.02060333,0.020154032,0.019704735,0.019255437,0.01880614,0.018588477,0.018370813,0.01815315,0.017935486,0.017717823,0.01750016,0.017282496,0.017064833,0.016847169,0.016629506
"BFA",0.063086041,0.061961761,0.060837481,0.059713201,0.058588921,0.057464641,0.05644838,0.055432118,0.054415857,0.053399595,0.052383334,0.051492731,0.050602129,0.049711526,0.048820924,0.047930321,0.046975851,0.046021381,0.04506691,0.04411244,0.04315797,0.041980631,0.040803291,0.039625952,0.038448612,0.037271273,0.035215202,0.033159132,0.031103061,0.029046991,0.02699092,0.027008597,0.027026274,0.027043952,0.027061629,0.027079306,0.027444485,0.027809663,0.028174842,0.02854002,0.028905199,0.028914022,0.028922844,0.028931667,0.028940489,0.028949312,0.02880298,0.028656649,0.028510317,0.028363986,0.028217654,0.027723554,0.027229455,0.026735355,0.026241256,0.025747156,0.025158963,0.02457077,0.023982578,0.023394385,0.022806192,0.022217999,0.021629806,0.021041614,0.020453421,0.019865228
"BGD",0.022117194,0.021671435,0.021225676,0.020779918,0.020334159,0.0198884,0.019478059,0.019067719,0.018657378,0.018247038,0.017836697,0.017456077,0.017075457,0.016694836,0.016314216,0.015933596,0.015709805,0.015486014,0.015262224,0.015038433,0.014814642,0.014387717,0.013960793,0.013533868,0.013106944,0.012680019,0.012419166,0.012158312,0.011897459,0.011636605,0.011375752,0.011157134,0.010938517,0.010719899,0.010501282,0.010282664,0.010091551,0.009900438,0.009709325,0.009518212,0.009327099,0.00914968,0.008972261,0.008794842,0.008617424,0.008440005,0.00837485,0.008309696,0.008244542,0.008179388,0.008114233,0.007786978,0.007459722,0.007132467,0.006805212,0.006477956,0.006339165,0.006200374,0.006061583,0.005922791,0.005784,0.005645209,0.005506417,0.005367626,0.005228835,0.005090044
"BGR",0.011921698,0.010805484,0.00968927,0.008573056,0.007456841,0.006340627,0.005961595,0.005582563,0.005203531,0.004824498,0.004445466,0.004271129,0.004096791,0.003922454,0.003748117,0.00357378,0.003511003,0.003448227,0.00338545,0.003322674,0.003259898,0.003246941,0.003233984,0.003221027,0.00320807,0.003195113,0.003181126,0.003167139,0.003153152,0.003139165,0.003125178,0.003123233,0.003121288,0.003119343,0.003117398,0.003115453,0.003131371,0.003147289,0.003163207,0.003179125,0.003195043,0.003199029,0.003203015,0.003207001,0.003210987,0.003214973,0.003093324,0.002971675,0.002850026,0.002728378,0.002606729,0.002569804,0.002532879,0.002495955,0.00245903,0.002422106,0.002357264,0.002292422,0.00222758,0.002162739,0.002097897,0.002033055,0.001968214,0.001903372,0.00183853,0.001773689
"BHR",0.03283474,0.030361792,0.027888844,0.025415896,0.022942948,0.02047,0.0189554,0.0174408,0.0159262,0.0144116,0.012897,0.0119896,0.0110822,0.0101748,0.0092674,0.00836,0.0078218,0.0072836,0.0067454,0.0062072,0.005669,0.0053536,0.0050382,0.0047228,0.0044074,0.004092,0.0039126,0.0037332,0.0035538,0.0033744,0.003195,0.003099277,0.003003553,0.00290783,0.002812107,0.002716384,0.002661524,0.002606665,0.002551805,0.002496946,0.002442087,0.002402178,0.00236227,0.002322362,0.002282453,0.002242545,0.002207618,0.002172691,0.002137764,0.002102837,0.00206791,0.002030981,0.001994051,0.001957122,0.001920193,0.001883263,0.00185824,0.001833217,0.001808194,0.001783171,0.001758148,0.001733125,0.001708102,0.001683078,0.001658055,0.001633032
"BHS",0.0174336,0.01703389,0.01663418,0.01623447,0.01583476,0.01543505,0.015080813,0.014726576,0.014372339,0.014018102,0.013663865,0.013350005,0.013036146,0.012722286,0.012408427,0.012094567,0.011816543,0.011538519,0.011260496,0.010982472,0.010704448,0.010458215,0.010211982,0.00996575,0.009719517,0.009473284,0.009255244,0.009037204,0.008819164,0.008601124,0.008383084,0.008190037,0.00799699,0.007803943,0.007610896,0.00741785,0.007475839,0.007533829,0.007591819,0.007649809,0.007707799,0.007902386,0.008096972,0.008291559,0.008486145,0.008680731,0.008638049,0.008595367,0.008552685,0.008510003,0.008467321,0.008278651,0.008089982,0.007901313,0.007712644,0.007523975,0.007363075,0.007202176,0.007041276,0.006880377,0.006719477,0.006558578,0.006397678,0.006236779,0.006075879,0.00591498
"BIH",0.00778154,0.007522155,0.007262771,0.007003386,0.006744002,0.006484617,0.006366715,0.006248813,0.00613091,0.006013008,0.005895106,0.005741321,0.005587535,0.00543375,0.005279964,0.005126179,0.004955306,0.004784434,0.004613561,0.004442689,0.004271816,0.004160377,0.004048939,0.0039375,0.003826062,0.003714623,0.003647084,0.003579546,0.003512007,0.003444469,0.00337693,0.003326901,0.003276873,0.003226844,0.003176816,0.003126787,0.003210209,0.00329363,0.003377052,0.003460474,0.003543895,0.003307116,0.003070337,0.002833558,0.002596779,0.00236,0.002302,0.002244,0.002186,0.002128,0.00207,0.00205,0.00203,0.00201,0.00199,0.00197,0.001945067,0.001920135,0.001895202,0.001870269,0.001845337,0.001820404,0.001795471,0.001770538,0.001745606,0.001720673
"BLR",0.009095203,0.008485017,0.007874831,0.007264645,0.006654459,0.006044273,0.005750563,0.005456852,0.005163142,0.004869431,0.004575721,0.004463749,0.004351778,0.004239806,0.004127835,0.004015863,0.00403097,0.004046076,0.004061183,0.004076289,0.004091396,0.003946172,0.003800947,0.003655723,0.003510499,0.003365275,0.003379691,0.003394107,0.003408523,0.003422939,0.003437355,0.003349993,0.003262631,0.003175268,0.003087906,0.003000544,0.00310639,0.003212236,0.003318082,0.003423928,0.003529775,0.003672433,0.003815091,0.00395775,0.004100408,0.004243066,0.004279229,0.004315392,0.004351556,0.004387719,0.004423882,0.004390619,0.004357357,0.004324095,0.004290832,0.00425757,0.004002978,0.003748386,0.003493794,0.003239203,0.002984611,0.002730019,0.002475427,0.002220835,0.001966243,0.001711652
"BLZ",0.01908885,0.018368696,0.017648542,0.016928388,0.016208234,0.01548808,0.014847756,0.014207432,0.013567108,0.012926784,0.01228646,0.01174268,0.0111989,0.01065512,0.01011134,0.00956756,0.009102914,0.008638268,0.008173622,0.007708976,0.00724433,0.006888086,0.006531842,0.006175598,0.005819354,0.00546311,0.005249916,0.005036722,0.004823528,0.004610334,0.00439714,0.00426142,0.0041257,0.00398998,0.00385426,0.00371854,0.004580352,0.005442164,0.006303976,0.007165788,0.0080276,0.007825815,0.00762403,0.007422245,0.00722046,0.007018675,0.007046514,0.007074353,0.007102192,0.007130031,0.00715787,0.007007124,0.006856379,0.006705634,0.006554888,0.006404143,0.006373727,0.006343311,0.006312895,0.006282479,0.006252063,0.006221647,0.006191231,0.006160815,0.006130399,0.006099983
"BOL",0.041735347,0.041384518,0.041033689,0.040682861,0.040332032,0.039981203,0.039592243,0.039203284,0.038814324,0.038425365,0.038036405,0.037602007,0.037167609,0.036733212,0.036298814,0.035864416,0.035362614,0.034860813,0.034359011,0.03385721,0.033355408,0.032673254,0.0319911,0.031308947,0.030626793,0.029944639,0.029187016,0.028429393,0.027671771,0.026914148,0.026156525,0.025428941,0.024701357,0.023973773,0.023246189,0.022518605,0.021837912,0.021157219,0.020476525,0.019795832,0.019115139,0.018496137,0.017877135,0.017258134,0.016639132,0.01602013,0.01547299,0.01492585,0.01437871,0.01383157,0.01328443,0.012812647,0.012340863,0.01186908,0.011397296,0.010925513,0.010528549,0.010131585,0.009734621,0.009337657,0.008940693,0.008543729,0.008146766,0.007749802,0.007352838,0.006955874
"BRA",0.025707579,0.025263672,0.024819765,0.024375857,0.02393195,0.023488043,0.022677325,0.021866607,0.02105589,0.020245172,0.019434454,0.018448854,0.017463254,0.016477654,0.015492054,0.014506454,0.01372186,0.012937265,0.012152671,0.011368076,0.010583482,0.010419436,0.01025539,0.010091344,0.009927299,0.009763253,0.009559245,0.009355238,0.009151231,0.008947223,0.008743216,0.008491767,0.008240318,0.007988869,0.00773742,0.007485971,0.00723679,0.006987609,0.006738427,0.006489246,0.006240065,0.006055502,0.005870939,0.005686376,0.005501813,0.005317251,0.005118895,0.00492054,0.004722185,0.00452383,0.004325474,0.004203241,0.004081008,0.003958775,0.003836542,0.003714309,0.003670275,0.003626242,0.003582209,0.003538175,0.003494142,0.003450109,0.003406075,0.003362042,0.003318009,0.003273975
"BRB",0.020179749,0.019575256,0.018970763,0.018366269,0.017761776,0.017157283,0.016638758,0.016120234,0.015601709,0.015083185,0.01456466,0.014124002,0.013683344,0.013242686,0.012802028,0.01236137,0.011987023,0.011612676,0.011238328,0.010863981,0.010489634,0.010171718,0.009853802,0.009535886,0.009217969,0.008900053,0.008630133,0.008360212,0.008090291,0.00782037,0.007550449,0.007321329,0.007092209,0.006863089,0.006633969,0.006404849,0.006210399,0.006015949,0.005821499,0.005627048,0.005432598,0.005267598,0.005102598,0.004937599,0.004772599,0.004607599,0.004467608,0.004327616,0.004187625,0.004047634,0.003907643,0.003788884,0.003670125,0.003551365,0.003432606,0.003313847,0.003215831,0.003117815,0.003019799,0.002921783,0.002823767,0.002725751,0.002627735,0.002529719,0.002431704,0.002333688
"BRN",0.018514779,0.017955769,0.017396759,0.016837749,0.016278739,0.015719729,0.01521185,0.014703971,0.014196093,0.013688214,0.013180335,0.01275463,0.012328925,0.01190322,0.011477515,0.01105181,0.010694536,0.010337261,0.009979987,0.009622712,0.009265438,0.008965689,0.00866594,0.008366191,0.008066442,0.007766693,0.007515274,0.007263854,0.007012435,0.006761016,0.006509597,0.006298762,0.006087927,0.005877093,0.005666258,0.005455423,0.005278654,0.005101885,0.004925116,0.004748347,0.004571579,0.004423394,0.00427521,0.004127026,0.003978842,0.003830658,0.003706452,0.003582246,0.003458041,0.003333835,0.003209629,0.003105533,0.003001437,0.002897342,0.002793246,0.00268915,0.00268915,0.00268915,0.00268915,0.00268915,0.00268915,0.00268915,0.00268915,0.00268915,0.00268915,0.00268915
"BTN",0.06125157,0.060783084,0.060314598,0.059846112,0.059377626,0.05890914,0.058409085,0.057909031,0.057408976,0.056908922,0.056408867,0.055371163,0.054333459,0.053295755,0.052258051,0.051220347,0.050242872,0.049265397,0.048287923,0.047310448,0.046332973,0.045428102,0.044523231,0.043618359,0.042713488,0.041808617,0.040616408,0.039424198,0.038231989,0.037039779,0.03584757,0.034736348,0.033625126,0.032513905,0.031402683,0.030291461,0.029216876,0.028142291,0.027067707,0.025993122,0.024918537,0.023966633,0.023014729,0.022062825,0.021110921,0.020159017,0.019360177,0.018561337,0.017762498,0.016963658,0.016164818,0.015495222,0.014825627,0.014156031,0.013486436,0.01281684,0.0125479,0.012278959,0.012010019,0.011741078,0.011472138,0.011203198,0.010934257,0.010665317,0.010396376,0.010127436
"BWA",0.033256114,0.032774178,0.032292242,0.031810306,0.03132837,0.030846434,0.030373561,0.029900687,0.029427814,0.02895494,0.028482067,0.027981285,0.027480503,0.026979722,0.02647894,0.025978158,0.025190489,0.02440282,0.023615152,0.022827483,0.022039814,0.021151136,0.020262459,0.019373781,0.018485104,0.017596426,0.016991881,0.016387337,0.015782792,0.015178248,0.014573703,0.01452378,0.014473858,0.014423935,0.014374013,0.01432409,0.016852333,0.019380576,0.021908819,0.024437062,0.026965305,0.036313944,0.045662584,0.055011223,0.064359863,0.073708502,0.078185711,0.082662919,0.087140128,0.091617336,0.096094545,0.087333988,0.078573431,0.069812873,0.061052316,0.052291759,0.04628104,0.04027032,0.034259601,0.028248881,0.022238162,0.016227443,0.010216723,0.004206004,-0.001804716,-0.007815435
"CAF",0.053116045,0.05235567,0.051595295,0.05083492,0.050074545,0.04931417,0.048596806,0.047879442,0.047162078,0.046444714,0.04572735,0.044889299,0.044051247,0.043213196,0.042375144,0.041537093,0.040414112,0.039291131,0.038168151,0.03704517,0.035922189,0.034962989,0.034003789,0.033044589,0.032085389,0.031126189,0.030646757,0.030167326,0.029687894,0.029208463,0.028729031,0.029219522,0.029710012,0.030200503,0.030690993,0.031181484,0.033229008,0.035276531,0.037324055,0.039371578,0.041419102,0.04439893,0.047378759,0.050358587,0.053338416,0.056318244,0.056906147,0.057494049,0.058081952,0.058669854,0.059257757,0.056091419,0.052925081,0.049758743,0.046592405,0.043426067,0.04131063,0.039195194,0.037079757,0.034964321,0.032848884,0.030733447,0.028618011,0.026502574,0.024387138,0.022271701
"CAN",0.005047496,0.004827471,0.004607447,0.004387423,0.004167399,0.003947375,0.003829809,0.003712242,0.003594675,0.003477109,0.003359542,0.00332267,0.003285798,0.003248926,0.003212054,0.003175182,0.003157232,0.003139282,0.003121333,0.003103383,0.003085433,0.003007637,0.002929841,0.002852044,0.002774248,0.002696452,0.002634611,0.00257277,0.00251093,0.002449089,0.002387249,0.00233037,0.00227349,0.002216611,0.002159732,0.002102852,0.002090882,0.002078912,0.002066942,0.002054972,0.002043002,0.001998077,0.001953151,0.001908225,0.0018633,0.001818374,0.001791423,0.001764472,0.001737521,0.00171057,0.001683618,0.001688614,0.001693609,0.001698604,0.0017036,0.001708595,0.001676643,0.001644691,0.001612738,0.001580786,0.001548834,0.001516882,0.001484929,0.001452977,0.001421025,0.001389072
"CHE",0.005137401,0.00483866,0.004539918,0.004241176,0.003942435,0.003643693,0.003553973,0.003464253,0.003374533,0.003284813,0.003195093,0.003125285,0.003055477,0.002985669,0.002915861,0.002846053,0.002766261,0.002686469,0.002606677,0.002526885,0.002447093,0.00244709,0.002447086,0.002447083,0.002447079,0.002447076,0.002496936,0.002546795,0.002596655,0.002646515,0.002696375,0.00266646,0.002636545,0.00260663,0.002576715,0.0025468,0.002576735,0.00260667,0.002636605,0.002666539,0.002696474,0.002556795,0.002417116,0.002277436,0.002137757,0.001998078,0.001928199,0.001858319,0.00178844,0.001718561,0.001648681,0.001598755,0.001548829,0.001498903,0.001448977,0.001399051,0.001343564,0.001288078,0.001232591,0.001177104,0.001121618,0.001066131,0.001010644,0.000955157,0.000899671,0.000844184
"CHL",0.021040969,0.020099175,0.01915738,0.018215586,0.017273791,0.016331997,0.015649125,0.014966254,0.014283382,0.013600511,0.012917639,0.012415069,0.011912498,0.011409928,0.010907357,0.010404787,0.009951816,0.009498844,0.009045873,0.008592902,0.008139931,0.007740125,0.007340319,0.006940514,0.006540708,0.006140903,0.005797217,0.005453532,0.005109847,0.004766162,0.004422476,0.004219621,0.004016766,0.003813911,0.003611056,0.0034082,0.003263714,0.003119228,0.002974742,0.002830256,0.002685769,0.002625495,0.002565221,0.002504947,0.002444673,0.002384399,0.002339318,0.002294237,0.002249156,0.002204076,0.002158995,0.002131483,0.002103972,0.00207646,0.002048949,0.002021438,0.001997465,0.001973492,0.001949519,0.001925546,0.001901573,0.0018776,0.001853627,0.001829654,0.001805681,0.001781708
"CHN",0.036647321,0.036029535,0.035411749,0.034793964,0.034176178,0.033558392,0.033017284,0.032476175,0.031935067,0.031393958,0.03085285,0.027915382,0.024977914,0.022040447,0.019102979,0.016165511,0.014557076,0.012948641,0.011340207,0.009731772,0.008123337,0.007917432,0.007711527,0.007505622,0.007299717,0.007093812,0.006863723,0.006633635,0.006403546,0.006173457,0.005943368,0.005847054,0.005750741,0.005654427,0.005558113,0.0054618,0.005353248,0.005244696,0.005136144,0.005027592,0.00491904,0.004821252,0.004723465,0.004625678,0.00452789,0.004430103,0.004260148,0.004090193,0.003920239,0.003750284,0.003580329,0.003480239,0.003380149,0.003280059,0.003179969,0.003079879,0.003005461,0.002931044,0.002856627,0.00278221,0.002707792,0.002633375,0.002558958,0.00248454,0.002410123,0.002335706
"CIV",0.047800406,0.047223661,0.046646916,0.046070172,0.045493427,0.044916682,0.044338772,0.043760862,0.043182951,0.042605041,0.042027131,0.041624063,0.041220995,0.040817928,0.04041486,0.040011792,0.038705364,0.037398936,0.036092507,0.034786079,0.033479651,0.032639348,0.031799045,0.030958741,0.030118438,0.029278135,0.02868746,0.028096785,0.02750611,0.026915435,0.02632476,0.026048621,0.025772482,0.025496342,0.025220203,0.024944064,0.025729571,0.026515078,0.027300584,0.028086091,0.028871598,0.031675887,0.034480176,0.037284466,0.040088755,0.042893044,0.043505609,0.044118174,0.04473074,0.045343305,0.04595587,0.044988857,0.044021844,0.04305483,0.042087817,0.041120804,0.04031093,0.039501057,0.038691183,0.03788131,0.037071436,0.036261562,0.035451689,0.034641815,0.033831942,0.033022068
