"male_80.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.5795258,0.575401194,0.571276588,0.567151982,0.563027376,0.55890277,0.55453382,0.55016487,0.54579592,0.54142697,0.53705802,0.532532308,0.528006596,0.523480884,0.518955172,0.51442946,0.509601368,0.504773276,0.499945184,0.495117092,0.490289,0.48495571,0.47962242,0.47428913,0.46895584,0.46362255,0.458187786,0.452753022,0.447318258,0.441883494,0.43644873,0.430968344,0.425487958,0.420007572,0.414527186,0.4090468,0.422229062,0.435411324,0.448593586,0.461775848,0.47495811,0.48633137,0.49770463,0.50907789,0.52045115,0.53182441,0.533417858,0.535011306,0.536604754,0.538198202,0.53979165,0.53774636,0.53570107,0.53365578,0.53161049,0.5295652,0.523813824,0.518062448,0.512311072,0.506559696,0.50080832,0.495056944,0.489305568,0.483554192,0.477802816,0.47205144
"BDI",0.66642718,0.6636307,0.66083422,0.65803774,0.65524126,0.65244478,0.6496874,0.64693002,0.64417264,0.64141526,0.63865788,0.636025258,0.633392636,0.630760014,0.628127392,0.62549477,0.624247024,0.622999278,0.621751532,0.620503786,0.61925604,0.615403164,0.611550288,0.607697412,0.603844536,0.59999166,0.598161932,0.596332204,0.594502476,0.592672748,0.59084302,0.5888415,0.58683998,0.58483846,0.58283694,0.58083542,0.58352762,0.58621982,0.58891202,0.59160422,0.59429642,0.589145788,0.583995156,0.578844524,0.573693892,0.56854326,0.566278006,0.564012752,0.561747498,0.559482244,0.55721699,0.555001592,0.552786194,0.550570796,0.548355398,0.54614,0.54407148,0.54200296,0.53993444,0.53786592,0.5357974,0.53372888,0.53166036,0.52959184,0.52752332,0.5254548
"BEL",0.55661705,0.553892718,0.551168386,0.548444054,0.545719722,0.54299539,0.541364834,0.539734278,0.538103722,0.536473166,0.53484261,0.535010618,0.535178626,0.535346634,0.535514642,0.53568265,0.534362502,0.533042354,0.531722206,0.530402058,0.52908191,0.526878398,0.524674886,0.522471374,0.520267862,0.51806435,0.516034156,0.514003962,0.511973768,0.509943574,0.50791338,0.503283214,0.498653048,0.494022882,0.489392716,0.48476255,0.479659646,0.474556742,0.469453838,0.464350934,0.45924803,0.45470913,0.45017023,0.44563133,0.44109243,0.43655353,0.430249484,0.423945438,0.417641392,0.411337346,0.4050333,0.396778178,0.388523056,0.380267934,0.372012812,0.36375769,0.356971512,0.350185334,0.343399156,0.336612978,0.3298268,0.323040622,0.316254444,0.309468266,0.302682088,0.29589591
"BEN",0.75114713,0.748150754,0.745154378,0.742158002,0.739161626,0.73616525,0.733497712,0.730830174,0.728162636,0.725495098,0.72282756,0.703210934,0.683594308,0.663977682,0.644361056,0.62474443,0.622356444,0.619968458,0.617580472,0.615192486,0.6128045,0.610578212,0.608351924,0.606125636,0.603899348,0.60167306,0.599900566,0.598128072,0.596355578,0.594583084,0.59281059,0.585380404,0.577950218,0.570520032,0.563089846,0.55565966,0.54915851,0.54265736,0.53615621,0.52965506,0.52315391,0.526491082,0.529828254,0.533165426,0.536502598,0.53983977,0.538939066,0.538038362,0.537137658,0.536236954,0.53533625,0.531887952,0.528439654,0.524991356,0.521543058,0.51809476,0.516740486,0.515386212,0.514031938,0.512677664,0.51132339,0.509969116,0.508614842,0.507260568,0.505906294,0.50455202
"BFA",0.81291607,0.808156116,0.803396162,0.798636208,0.793876254,0.7891163,0.78467208,0.78022786,0.77578364,0.77133942,0.7668952,0.762857012,0.758818824,0.754780636,0.750742448,0.74670426,0.742546844,0.738389428,0.734232012,0.730074596,0.72591718,0.720333656,0.714750132,0.709166608,0.703583084,0.69799956,0.689537458,0.681075356,0.672613254,0.664151152,0.65568905,0.655397294,0.655105538,0.654813782,0.654522026,0.65423027,0.655992034,0.657753798,0.659515562,0.661277326,0.66303909,0.66436593,0.66569277,0.66701961,0.66834645,0.66967329,0.667038818,0.664404346,0.661769874,0.659135402,0.65650093,0.652402174,0.648303418,0.644204662,0.640105906,0.63600715,0.633451486,0.630895822,0.628340158,0.625784494,0.62322883,0.620673166,0.618117502,0.615561838,0.613006174,0.61045051
"BGD",0.74999339,0.746974582,0.743955774,0.740936966,0.737918158,0.73489935,0.730716606,0.726533862,0.722351118,0.718168374,0.71398563,0.710643206,0.707300782,0.703958358,0.700615934,0.69727351,0.694119774,0.690966038,0.687812302,0.684658566,0.68150483,0.67956555,0.67762627,0.67568699,0.67374771,0.67180843,0.669441564,0.667074698,0.664707832,0.662340966,0.6599741,0.65452271,0.64907132,0.64361993,0.63816854,0.63271715,0.625930264,0.619143378,0.612356492,0.605569606,0.59878272,0.572430008,0.546077296,0.519724584,0.493371872,0.46701916,0.4595966,0.45217404,0.44475148,0.43732892,0.42990636,0.424663302,0.419420244,0.414177186,0.408934128,0.40369107,0.398483856,0.393276642,0.388069428,0.382862214,0.377655,0.372447786,0.367240572,0.362033358,0.356826144,0.35161893
"BGR",0.48588179,0.486530168,0.487178546,0.487826924,0.488475302,0.48912368,0.487931654,0.486739628,0.485547602,0.484355576,0.48316355,0.485863002,0.488562454,0.491261906,0.493961358,0.49666081,0.501262978,0.505865146,0.510467314,0.515069482,0.51967165,0.521980158,0.524288666,0.526597174,0.528905682,0.53121419,0.533784544,0.536354898,0.538925252,0.541495606,0.54406596,0.544112158,0.544158356,0.544204554,0.544250752,0.54429695,0.541316704,0.538336458,0.535356212,0.532375966,0.52939572,0.530712318,0.532028916,0.533345514,0.534662112,0.53597871,0.53096659,0.52595447,0.52094235,0.51593023,0.51091811,0.507749532,0.504580954,0.501412376,0.498243798,0.49507522,0.486122948,0.477170676,0.468218404,0.459266132,0.45031386,0.441361588,0.432409316,0.423457044,0.414504772,0.4055525
"BHR",0.65553227,0.655799816,0.656067362,0.656334908,0.656602454,0.65687,0.6466342,0.6363984,0.6261626,0.6159268,0.605691,0.6053556,0.6050202,0.6046848,0.6043494,0.604014,0.5945296,0.5850452,0.5755608,0.5660764,0.556592,0.5567618,0.5569316,0.5571014,0.5572712,0.557441,0.548786,0.540131,0.531476,0.522821,0.514166,0.514283,0.5144,0.514517,0.514634,0.514751,0.507103746,0.499456492,0.491809238,0.484161984,0.47651473,0.476575032,0.476635334,0.476695636,0.476755938,0.47681624,0.476861218,0.476906196,0.476951174,0.476996152,0.47704113,0.477085358,0.477129586,0.477173814,0.477218042,0.47726227,0.474239008,0.471215746,0.468192484,0.465169222,0.46214596,0.459122698,0.456099436,0.453076174,0.450052912,0.44702965
"BHS",0.57530714,0.570778316,0.566249492,0.561720668,0.557191844,0.55266302,0.54819804,0.54373306,0.53926808,0.5348031,0.53033812,0.525948774,0.521559428,0.517170082,0.512780736,0.50839139,0.504088006,0.499784622,0.495481238,0.491177854,0.48687447,0.482665968,0.478457466,0.474248964,0.470040462,0.46583196,0.461725922,0.457619884,0.453513846,0.449407808,0.44530177,0.441304508,0.437307246,0.433309984,0.429312722,0.42531546,0.42290683,0.4204982,0.41808957,0.41568094,0.41327231,0.412666572,0.412060834,0.411455096,0.410849358,0.41024362,0.404772132,0.399300644,0.393829156,0.388357668,0.38288618,0.377684076,0.372481972,0.367279868,0.362077764,0.35687566,0.355507986,0.354140312,0.352772638,0.351404964,0.35003729,0.348669616,0.347301942,0.345934268,0.344566594,0.34319892
"BIH",0.64731244,0.64114756,0.63498268,0.6288178,0.62265292,0.61648804,0.610616724,0.604745408,0.598874092,0.593002776,0.58713146,0.581539732,0.575948004,0.570356276,0.564764548,0.55917282,0.553847366,0.548521912,0.543196458,0.537871004,0.53254555,0.529443342,0.526341134,0.523238926,0.520136718,0.51703451,0.51601068,0.51498685,0.51396302,0.51293919,0.51191536,0.507039974,0.502164588,0.497289202,0.492413816,0.48753843,0.487828676,0.488118922,0.488409168,0.488699414,0.48898966,0.485847728,0.482705796,0.479563864,0.476421932,0.47328,0.470694,0.468108,0.465522,0.462936,0.46035,0.45839,0.45643,0.45447,0.45251,0.45055,0.44703583,0.44352166,0.44000749,0.43649332,0.43297915,0.42946498,0.42595081,0.42243664,0.41892247,0.4154083
"BLR",0.51805211,0.517439978,0.516827846,0.516215714,0.515603582,0.51499145,0.514270646,0.513549842,0.512829038,0.512108234,0.51138743,0.514105714,0.516823998,0.519542282,0.522260566,0.52497885,0.522535718,0.520092586,0.517649454,0.515206322,0.51276319,0.507965694,0.503168198,0.498370702,0.493573206,0.48877571,0.492301248,0.495826786,0.499352324,0.502877862,0.5064034,0.509886888,0.513370376,0.516853864,0.520337352,0.52382084,0.53585412,0.5478874,0.55992068,0.57195396,0.58398724,0.592747022,0.601506804,0.610266586,0.619026368,0.62778615,0.627513324,0.627240498,0.626967672,0.626694846,0.62642202,0.621429286,0.616436552,0.611443818,0.606451084,0.60145835,0.579579392,0.557700434,0.535821476,0.513942518,0.49206356,0.470184602,0.448305644,0.426426686,0.404547728,0.38266877
"BLZ",0.52070373,0.517369268,0.514034806,0.510700344,0.507365882,0.50403142,0.500211322,0.496391224,0.492571126,0.488751028,0.48493093,0.480847594,0.476764258,0.472680922,0.468597586,0.46451425,0.460647578,0.456780906,0.452914234,0.449047562,0.44518089,0.442213494,0.439246098,0.436278702,0.433311306,0.43034391,0.430151964,0.429960018,0.429768072,0.429576126,0.42938418,0.42859024,0.4277963,0.42700236,0.42620842,0.42541448,0.425843656,0.426272832,0.426702008,0.427131184,0.42756036,0.450989336,0.474418312,0.497847288,0.521276264,0.54470524,0.545575118,0.546444996,0.547314874,0.548184752,0.54905463,0.547593584,0.546132538,0.544671492,0.543210446,0.5417494,0.541850176,0.541950952,0.542051728,0.542152504,0.54225328,0.542354056,0.542454832,0.542555608,0.542656384,0.54275716
"BOL",0.71551856,0.715629876,0.715741192,0.715852508,0.715963824,0.71607514,0.717251066,0.718426992,0.719602918,0.720778844,0.72195477,0.724552662,0.727150554,0.729748446,0.732346338,0.73494423,0.735754476,0.736564722,0.737374968,0.738185214,0.73899546,0.732304772,0.725614084,0.718923396,0.712232708,0.70554202,0.695750476,0.685958932,0.676167388,0.666375844,0.6565843,0.646111976,0.635639652,0.625167328,0.614695004,0.60422268,0.5932119,0.58220112,0.57119034,0.56017956,0.54916878,0.537782554,0.526396328,0.515010102,0.503623876,0.49223765,0.48069436,0.46915107,0.45760778,0.44606449,0.4345212,0.42306675,0.4116123,0.40015785,0.3887034,0.37724895,0.36736954,0.35749013,0.34761072,0.33773131,0.3278519,0.31797249,0.30809308,0.29821367,0.28833426,0.27845485
"BRA",0.58352676,0.580652168,0.577777576,0.574902984,0.572028392,0.5691538,0.566582886,0.564011972,0.561441058,0.558870144,0.55629923,0.5532125,0.55012577,0.54703904,0.54395231,0.54086558,0.540292762,0.539719944,0.539147126,0.538574308,0.53800149,0.543210014,0.548418538,0.553627062,0.558835586,0.56404411,0.567201998,0.570359886,0.573517774,0.576675662,0.57983355,0.57882842,0.57782329,0.57681816,0.57581303,0.5748079,0.569208658,0.563609416,0.558010174,0.552410932,0.54681169,0.5307707,0.51472971,0.49868872,0.48264773,0.46660674,0.45696997,0.4473332,0.43769643,0.42805966,0.41842289,0.414245478,0.410068066,0.405890654,0.401713242,0.39753583,0.389721574,0.381907318,0.374093062,0.366278806,0.35846455,0.350650294,0.342836038,0.335021782,0.327207526,0.31939327
"BRB",0.57751072,0.575913756,0.574316792,0.572719828,0.571122864,0.5695259,0.568019082,0.566512264,0.565005446,0.563498628,0.56199181,0.560489276,0.558986742,0.557484208,0.555981674,0.55447914,0.552981478,0.551483816,0.549986154,0.548488492,0.54699083,0.545498612,0.544006394,0.542514176,0.541021958,0.53952974,0.538043516,0.536557292,0.535071068,0.533584844,0.53209862,0.53061892,0.52913922,0.52765952,0.52617982,0.52470012,0.523227454,0.521754788,0.520282122,0.518809456,0.51733679,0.515871648,0.514406506,0.512941364,0.511476222,0.51001108,0.508553932,0.507096784,0.505639636,0.504182488,0.50272534,0.50127664,0.49982794,0.49837924,0.49693054,0.49548184,0.493213892,0.490945944,0.488677996,0.486410048,0.4841421,0.481874152,0.479606204,0.477338256,0.475070308,0.47280236
"BRN",0.58590444,0.582143396,0.578382352,0.574621308,0.570860264,0.56709922,0.564661406,0.562223592,0.559785778,0.557347964,0.55491015,0.55225302,0.54959589,0.54693876,0.54428163,0.5416245,0.53898991,0.53635532,0.53372073,0.53108614,0.52845155,0.525842056,0.523232562,0.520623068,0.518013574,0.51540408,0.512822054,0.510240028,0.507658002,0.505075976,0.50249395,0.499941584,0.497389218,0.494836852,0.492284486,0.48973212,0.48721142,0.48469072,0.48217002,0.47964932,0.47712862,0.474641426,0.472154232,0.469667038,0.467179844,0.46469265,0.462240622,0.459788594,0.457336566,0.454884538,0.45243251,0.450017152,0.447601794,0.445186436,0.442771078,0.44035572,0.44035572,0.44035572,0.44035572,0.44035572,0.44035572,0.44035572,0.44035572,0.44035572,0.44035572,0.44035572
"BTN",0.70668554,0.701176486,0.695667432,0.690158378,0.684649324,0.67914027,0.67351562,0.66789097,0.66226632,0.65664167,0.65101702,0.64500674,0.63899646,0.63298618,0.6269759,0.62096562,0.614632942,0.608300264,0.601967586,0.595634908,0.58930223,0.583738464,0.578174698,0.572610932,0.567047166,0.5614834,0.55575194,0.55002048,0.54428902,0.53855756,0.5328261,0.527309792,0.521793484,0.516277176,0.510760868,0.50524456,0.49928921,0.49333386,0.48737851,0.48142316,0.47546781,0.469207398,0.462946986,0.456686574,0.450426162,0.44416575,0.437619712,0.431073674,0.424527636,0.417981598,0.41143556,0.40454545,0.39765534,0.39076523,0.38387512,0.37698501,0.371186874,0.365388738,0.359590602,0.353792466,0.34799433,0.342196194,0.336398058,0.330599922,0.324801786,0.31900365
"BWA",0.61515481,0.6133802,0.61160559,0.60983098,0.60805637,0.60628176,0.604835428,0.603389096,0.601942764,0.600496432,0.5990501,0.597700202,0.596350304,0.595000406,0.593650508,0.59230061,0.590290896,0.588281182,0.586271468,0.584261754,0.58225204,0.579793656,0.577335272,0.574876888,0.572418504,0.56996012,0.56804134,0.56612256,0.56420378,0.562285,0.56036622,0.559335502,0.558304784,0.557274066,0.556243348,0.55521263,0.553436162,0.551659694,0.549883226,0.548106758,0.54633029,0.545534188,0.544738086,0.543941984,0.543145882,0.54234978,0.542059828,0.541769876,0.541479924,0.541189972,0.54090002,0.539106336,0.537312652,0.535518968,0.533725284,0.5319316,0.530514288,0.529096976,0.527679664,0.526262352,0.52484504,0.523427728,0.522010416,0.520593104,0.519175792,0.51775848
"CAF",0.72222031,0.718040472,0.713860634,0.709680796,0.705500958,0.70132112,0.697283594,0.693246068,0.689208542,0.685171016,0.68113349,0.676313796,0.671494102,0.666674408,0.661854714,0.65703502,0.650583986,0.644132952,0.637681918,0.631230884,0.62477985,0.618837118,0.612894386,0.606951654,0.601008922,0.59506619,0.592845134,0.590624078,0.588403022,0.586181966,0.58396091,0.58326365,0.58256639,0.58186913,0.58117187,0.58047461,0.580354182,0.580233754,0.580113326,0.579992898,0.57987247,0.579594712,0.579316954,0.579039196,0.578761438,0.57848368,0.578301948,0.578120216,0.577938484,0.577756752,0.57757502,0.576855644,0.576136268,0.575416892,0.574697516,0.57397814,0.571114668,0.568251196,0.565387724,0.562524252,0.55966078,0.556797308,0.553933836,0.551070364,0.548206892,0.54534342
"CAN",0.47925067,0.478231904,0.477213138,0.476194372,0.475175606,0.47415684,0.472138778,0.470120716,0.468102654,0.466084592,0.46406653,0.462341928,0.460617326,0.458892724,0.457168122,0.45544352,0.454554788,0.453666056,0.452777324,0.451888592,0.45099986,0.448052202,0.445104544,0.442156886,0.439209228,0.43626157,0.433674412,0.431087254,0.428500096,0.425912938,0.42332578,0.422276316,0.421226852,0.420177388,0.419127924,0.41807846,0.415681502,0.413284544,0.410887586,0.408490628,0.40609367,0.403507626,0.400921582,0.398335538,0.395749494,0.39316345,0.385469276,0.377775102,0.370080928,0.362386754,0.35469258,0.346312306,0.337932032,0.329551758,0.321171484,0.31279121,0.307364286,0.301937362,0.296510438,0.291083514,0.28565659,0.280229666,0.274802742,0.269375818,0.263948894,0.25852197
"CHE",0.55255638,0.548768988,0.544981596,0.541194204,0.537406812,0.53361942,0.531712878,0.529806336,0.527899794,0.525993252,0.52408671,0.522295404,0.520504098,0.518712792,0.516921486,0.51513018,0.511048162,0.506966144,0.502884126,0.498802108,0.49472009,0.489733132,0.484746174,0.479759216,0.474772258,0.4697853,0.467013512,0.464241724,0.461469936,0.458698148,0.45592636,0.449905524,0.443884688,0.437863852,0.431843016,0.42582218,0.423064796,0.420307412,0.417550028,0.414792644,0.41203526,0.405950508,0.399865756,0.393781004,0.387696252,0.3816115,0.37479953,0.36798756,0.36117559,0.35436362,0.34755165,0.34165083,0.33575001,0.32984919,0.32394837,0.31804755,0.31248808,0.30692861,0.30136914,0.29580967,0.2902502,0.28469073,0.27913126,0.27357179,0.26801232,0.26245285
"CHL",0.52188129,0.51824462,0.51460795,0.51097128,0.50733461,0.50369794,0.50261962,0.5015413,0.50046298,0.49938466,0.49830634,0.499842988,0.501379636,0.502916284,0.504452932,0.50598958,0.503571762,0.501153944,0.498736126,0.496318308,0.49390049,0.490226586,0.486552682,0.482878778,0.479204874,0.47553097,0.472503106,0.469475242,0.466447378,0.463419514,0.46039165,0.456798634,0.453205618,0.449612602,0.446019586,0.44242657,0.43810309,0.43377961,0.42945613,0.42513265,0.42080917,0.413980474,0.407151778,0.400323082,0.393494386,0.38666569,0.38134742,0.37602915,0.37071088,0.36539261,0.36007434,0.357503044,0.354931748,0.352360452,0.349789156,0.34721786,0.34486643,0.342515,0.34016357,0.33781214,0.33546071,0.33310928,0.33075785,0.32840642,0.32605499,0.32370356
"CHN",0.75336626,0.769453944,0.785541628,0.801629312,0.817716996,0.83380468,0.818424994,0.803045308,0.787665622,0.772285936,0.75690625,0.726791868,0.696677486,0.666563104,0.636448722,0.60633434,0.602679362,0.599024384,0.595369406,0.591714428,0.58805945,0.592041502,0.596023554,0.600005606,0.603987658,0.60796971,0.6048519,0.60173409,0.59861628,0.59549847,0.59238066,0.5886998,0.58501894,0.58133808,0.57765722,0.57397636,0.564149688,0.554323016,0.544496344,0.534669672,0.524843,0.521968168,0.519093336,0.516218504,0.513343672,0.51046884,0.503575154,0.496681468,0.489787782,0.482894096,0.47600041,0.471635774,0.467271138,0.462906502,0.458541866,0.45417723,0.451859356,0.449541482,0.447223608,0.444905734,0.44258786,0.440269986,0.437952112,0.435634238,0.433316364,0.43099849
"CIV",0.67994746,0.676434442,0.672921424,0.669408406,0.665895388,0.66238237,0.659235328,0.656088286,0.652941244,0.649794202,0.64664716,0.644775268,0.642903376,0.641031484,0.639159592,0.6372877,0.63093916,0.62459062,0.61824208,0.61189354,0.605545,0.601021418,0.596497836,0.591974254,0.587450672,0.58292709,0.580200792,0.577474494,0.574748196,0.572021898,0.5692956,0.567882742,0.566469884,0.565057026,0.563644168,0.56223131,0.566149042,0.570066774,0.573984506,0.577902238,0.58181997,0.590396018,0.598972066,0.607548114,0.616124162,0.62470021,0.63018425,0.63566829,0.64115233,0.64663637,0.65212041,0.646018412,0.639916414,0.633814416,0.627712418,0.62161042,0.61990813,0.61820584,0.61650355,0.61480126,0.61309897,0.61139668,0.60969439,0.6079921,0.60628981,0.60458752
