"male_25.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"BFA",0.07150826,0.070146549,0.068784839,0.067423128,0.066061418,0.064699707,0.063484299,0.062268891,0.061053484,0.059838076,0.058622668,0.057532465,0.056442263,0.05535206,0.054261858,0.053171655,0.052079366,0.050987078,0.049894789,0.048802501,0.047710212,0.046262133,0.044814053,0.043365974,0.041917894,0.040469815,0.038005747,0.035541678,0.03307761,0.030613541,0.028149473,0.028070817,0.02799216,0.027913504,0.027834847,0.027756191,0.028239206,0.028722222,0.029205237,0.029688253,0.030171268,0.030554937,0.030938606,0.031322276,0.031705945,0.032089614,0.031345362,0.03060111,0.029856859,0.029112607,0.028368355,0.027304535,0.026240715,0.025176896,0.024113076,0.023049256,0.022436486,0.021823716,0.021210947,0.020598177,0.019985407,0.019372637,0.018759867,0.018147098,0.017534328,0.016921558
"BGD",0.022117194,0.021671435,0.021225676,0.020779918,0.020334159,0.0198884,0.019478059,0.019067719,0.018657378,0.018247038,0.017836697,0.017456077,0.017075457,0.016694836,0.016314216,0.015933596,0.015709805,0.015486014,0.015262224,0.015038433,0.014814642,0.014387717,0.013960793,0.013533868,0.013106944,0.012680019,0.012419166,0.012158312,0.011897459,0.011636605,0.011375752,0.011157134,0.010938517,0.010719899,0.010501282,0.010282664,0.010091551,0.009900438,0.009709325,0.009518212,0.009327099,0.00914968,0.008972261,0.008794842,0.008617424,0.008440005,0.008202485,0.007964965,0.007727445,0.007489925,0.007252406,0.007070304,0.006888202,0.0067061,0.006523999,0.006341897,0.006183117,0.006024338,0.005865559,0.005706779,0.005548,0.005389221,0.005230441,0.005071662,0.004912883,0.004754103
"BGR",0.013482608,0.012453124,0.01142364,0.010394155,0.009364671,0.008335187,0.008085199,0.00783521,0.007585222,0.007335234,0.007085245,0.007100163,0.007115081,0.007129998,0.007144916,0.007159834,0.007189669,0.007219504,0.007249339,0.007279174,0.007309009,0.007262282,0.007215555,0.007168828,0.007122102,0.007075375,0.007097327,0.007119278,0.00714123,0.007163182,0.007185134,0.007167221,0.007149308,0.007131394,0.007113481,0.007095568,0.007266241,0.007436913,0.007607586,0.007778258,0.007948931,0.007751463,0.007553995,0.007356527,0.007159059,0.006961591,0.006832333,0.006703075,0.006573817,0.006444558,0.0063153,0.006348046,0.006380791,0.006413537,0.006446282,0.006479027,0.006190763,0.005902499,0.005614235,0.00532597,0.005037706,0.004749442,0.004461178,0.004172913,0.003884649,0.003596385
"BHR",0.042491321,0.039905657,0.037319993,0.034734328,0.032148664,0.029563,0.0277888,0.0260146,0.0242404,0.0224662,0.020692,0.0194996,0.0183072,0.0171148,0.0159224,0.01473,0.0139412,0.0131524,0.0123636,0.0115748,0.010786,0.010272,0.009758,0.009244,0.00873,0.008216,0.0078874,0.0075588,0.0072302,0.0069016,0.006573,0.0063694,0.0061658,0.0059622,0.0057586,0.005555,0.005423612,0.005292223,0.005160835,0.005029447,0.004898059,0.004795536,0.004693013,0.00459049,0.004487967,0.004385444,0.004280868,0.004176293,0.004071717,0.003967142,0.003862566,0.003755941,0.003649316,0.003542691,0.003436066,0.003329441,0.003284603,0.003239764,0.003194925,0.003150087,0.003105248,0.00306041,0.003015571,0.002970732,0.002925894,0.002881055
"BHS",0.018843743,0.018757182,0.018670621,0.01858406,0.018497499,0.018410938,0.018326344,0.018241749,0.018157155,0.01807256,0.017987966,0.017905295,0.017822623,0.017739952,0.01765728,0.017574609,0.017493818,0.017413027,0.017332236,0.017251445,0.017170654,0.017091702,0.017012749,0.016933797,0.016854844,0.016775892,0.016698737,0.016621582,0.016544426,0.016467271,0.016390116,0.016314718,0.016239321,0.016163923,0.016088526,0.016013128,0.01598224,0.015951352,0.015920463,0.015889575,0.015858687,0.015866903,0.015875119,0.015883334,0.01589155,0.015899766,0.015643002,0.015386238,0.015129474,0.01487271,0.014615946,0.014352705,0.014089464,0.013826223,0.013562982,0.013299741,0.013068517,0.012837294,0.01260607,0.012374847,0.012143623,0.011912399,0.011681176,0.011449952,0.011218729,0.010987505
"BIH",0.012203773,0.011981886,0.011759999,0.011538113,0.011316226,0.011094339,0.010929978,0.010765618,0.010601257,0.010436897,0.010272536,0.010085763,0.009898989,0.009712216,0.009525442,0.009338669,0.009095052,0.008851434,0.008607817,0.008364199,0.008120582,0.008000277,0.007879972,0.007759667,0.007639362,0.007519057,0.007504168,0.007489279,0.007474389,0.0074595,0.007444611,0.00737371,0.007302809,0.007231908,0.007161007,0.007090106,0.010578412,0.014066718,0.017555025,0.021043331,0.024531637,0.02081131,0.017090982,0.013370655,0.009650327,0.00593,0.00573,0.00553,0.00533,0.00513,0.00493,0.0048,0.00467,0.00454,0.00441,0.00428,0.004230787,0.004181573,0.00413236,0.004083146,0.004033933,0.003984719,0.003935506,0.003886293,0.003837079,0.003787866
"BLR",0.014340158,0.013765302,0.013190447,0.012615591,0.012040736,0.01146588,0.011251549,0.011037218,0.010822887,0.010608556,0.010394225,0.010480327,0.010566428,0.01065253,0.010738631,0.010824733,0.011218411,0.011612089,0.012005768,0.012399446,0.012793124,0.012908614,0.013024105,0.013139595,0.013255086,0.013370576,0.013443731,0.013516886,0.013590042,0.013663197,0.013736352,0.013164629,0.012592907,0.012021184,0.011449462,0.010877739,0.011692741,0.012507743,0.013322745,0.014137747,0.014952749,0.015634271,0.016315793,0.016997316,0.017678838,0.01836036,0.018376614,0.018392868,0.018409121,0.018425375,0.018441629,0.01797676,0.017511891,0.017047021,0.016582152,0.016117283,0.015128103,0.014138923,0.013149744,0.012160564,0.011171384,0.010182204,0.009193024,0.008203845,0.007214665,0.006225485
"BLZ",0.02144295,0.020676086,0.019909222,0.019142358,0.018375494,0.01760863,0.016915104,0.016221578,0.015528052,0.014834526,0.014141,0.013314354,0.012487708,0.011661062,0.010834416,0.01000777,0.009605534,0.009203298,0.008801062,0.008398826,0.00799659,0.008029356,0.008062122,0.008094888,0.008127654,0.00816042,0.008001142,0.007841864,0.007682586,0.007523308,0.00736403,0.007305854,0.007247678,0.007189502,0.007131326,0.00707315,0.008255166,0.009437182,0.010619198,0.011801214,0.01298323,0.012890322,0.012797414,0.012704505,0.012611597,0.012518689,0.012761253,0.013003817,0.013246381,0.013488945,0.013731509,0.013330405,0.0129293,0.012528196,0.012127091,0.011725987,0.01175153,0.011777073,0.011802616,0.011828159,0.011853702,0.011879245,0.011904788,0.011930331,0.011955874,0.011981417
"BOL",0.042174173,0.041688615,0.041203057,0.040717499,0.040231941,0.039746383,0.039251976,0.038757568,0.038263161,0.037768753,0.037274346,0.036754747,0.036235148,0.035715549,0.03519595,0.034676351,0.034223636,0.033770921,0.033318207,0.032865492,0.032412777,0.032073665,0.031734554,0.031395442,0.031056331,0.030717219,0.030236405,0.029755591,0.029274777,0.028793963,0.028313149,0.0278599,0.027406652,0.026953403,0.026500155,0.026046906,0.025623441,0.025199977,0.024776512,0.024353048,0.023929583,0.023537518,0.023145453,0.022753389,0.022361324,0.021969259,0.021612159,0.021255059,0.020897959,0.020540859,0.020183759,0.019866374,0.01954899,0.019231605,0.018914221,0.018596836,0.01825481,0.017912784,0.017570758,0.017228732,0.016886706,0.01654468,0.016202654,0.015860628,0.015518602,0.015176576
"BRA",0.027787914,0.027133183,0.026478452,0.025823721,0.02516899,0.024514259,0.023810442,0.023106624,0.022402807,0.021698989,0.020995172,0.020422377,0.019849583,0.019276788,0.018703994,0.018131199,0.017815702,0.017500206,0.017184709,0.016869213,0.016553716,0.016574846,0.016595976,0.016617106,0.016638236,0.016659366,0.016774623,0.016889881,0.017005138,0.017120396,0.017235653,0.017511521,0.01778739,0.018063258,0.018339127,0.018614995,0.018741331,0.018867667,0.018994004,0.01912034,0.019246676,0.019004962,0.018763248,0.018521533,0.018279819,0.018038105,0.017556961,0.017075817,0.016594673,0.016113529,0.015632385,0.015213486,0.014794587,0.014375687,0.013956788,0.013537889,0.013482417,0.013426944,0.013371472,0.013315999,0.013260527,0.013205055,0.013149582,0.01309411,0.013038637,0.012983165
"BRB",0.023592168,0.022974,0.022355832,0.021737664,0.021119496,0.020501328,0.019967216,0.019433104,0.018898991,0.018364879,0.017830767,0.017365695,0.016900623,0.016435551,0.015970479,0.015505407,0.015100582,0.014695757,0.014290933,0.013886108,0.013481283,0.013128999,0.012776715,0.012424432,0.012072148,0.011719864,0.011413377,0.01110689,0.010800404,0.010493917,0.01018743,0.009920843,0.009654256,0.00938767,0.009121083,0.008854496,0.008622658,0.008390819,0.008158981,0.007927142,0.007695304,0.007493717,0.00729213,0.007090543,0.006888955,0.006687368,0.00651211,0.006336851,0.006161593,0.005986334,0.005811075,0.005658725,0.005506375,0.005354025,0.005201674,0.005049324,0.004931783,0.004814242,0.004696701,0.004579161,0.00446162,0.004344079,0.004226538,0.004108997,0.003991456,0.003873915
"BRN",0.019922683,0.019321581,0.018720479,0.018119376,0.017518274,0.016917172,0.01654972,0.016182268,0.015814817,0.015447365,0.015079913,0.014682851,0.014285789,0.013888726,0.013491664,0.013094602,0.012749515,0.012404428,0.012059342,0.011714255,0.011369168,0.011069327,0.010769486,0.010469645,0.010169804,0.009869963,0.009609492,0.00934902,0.009088548,0.008828077,0.008567605,0.008341375,0.008115146,0.007888916,0.007662687,0.007436457,0.00724,0.007043543,0.006847085,0.006650628,0.006454171,0.006283591,0.006113012,0.005942433,0.005771853,0.005601274,0.005453181,0.005305089,0.005156997,0.005008905,0.004860812,0.004732256,0.0046037,0.004475144,0.004346588,0.004218032,0.004218032,0.004218032,0.004218032,0.004218032,0.004218032,0.004218032,0.004218032,0.004218032,0.004218032,0.004218032
"BTN",0.06125157,0.060783084,0.060314598,0.059846112,0.059377626,0.05890914,0.058409085,0.057909031,0.057408976,0.056908922,0.056408867,0.055371163,0.054333459,0.053295755,0.052258051,0.051220347,0.050242872,0.049265397,0.048287923,0.047310448,0.046332973,0.045428102,0.044523231,0.043618359,0.042713488,0.041808617,0.040616408,0.039424198,0.038231989,0.037039779,0.03584757,0.034736348,0.033625126,0.032513905,0.031402683,0.030291461,0.029216876,0.028142291,0.027067707,0.025993122,0.024918537,0.023966633,0.023014729,0.022062825,0.021110921,0.020159017,0.019360177,0.018561337,0.017762498,0.016963658,0.016164818,0.015495222,0.014825627,0.014156031,0.013486436,0.01281684,0.0125479,0.012278959,0.012010019,0.011741078,0.011472138,0.011203198,0.010934257,0.010665317,0.010396376,0.010127436
"BWA",0.036189596,0.035602414,0.035015232,0.03442805,0.033840868,0.033253686,0.032664545,0.032075403,0.031486262,0.03089712,0.030307979,0.029784995,0.029262011,0.028739026,0.028216042,0.027693058,0.026970363,0.026247667,0.025524972,0.024802276,0.024079581,0.023267111,0.022454641,0.02164217,0.0208297,0.02001723,0.019447257,0.018877284,0.018307311,0.017737338,0.017167365,0.017365995,0.017564625,0.017763256,0.017961886,0.018160516,0.020786516,0.023412515,0.026038515,0.028664514,0.031290514,0.036989205,0.042687896,0.048386586,0.054085277,0.059783968,0.059972101,0.060160234,0.060348366,0.060536499,0.060724632,0.055471275,0.050217918,0.04496456,0.039711203,0.034457846,0.031848818,0.02923979,0.026630763,0.024021735,0.021412707,0.018803679,0.016194651,0.013585624,0.010976596,0.008367568
"CAF",0.060656993,0.059887799,0.059118605,0.058349412,0.057580218,0.056811024,0.056083862,0.0553567,0.054629539,0.053902377,0.053175215,0.05232259,0.051469964,0.050617339,0.049764713,0.048912088,0.047793073,0.046674057,0.045555042,0.044436026,0.043317011,0.042328759,0.041340507,0.040352255,0.039364003,0.038375751,0.037978955,0.037582158,0.037185362,0.036788565,0.036391769,0.036697854,0.037003938,0.037310023,0.037616107,0.037922192,0.039158544,0.040394895,0.041631247,0.042867598,0.04410395,0.045697042,0.047290134,0.048883225,0.050476317,0.052069409,0.052086492,0.052103574,0.052120657,0.052137739,0.052154822,0.050246697,0.048338572,0.046430447,0.044522322,0.042614197,0.041295361,0.039976526,0.03865769,0.037338855,0.036020019,0.034701183,0.033382348,0.032063512,0.030744677,0.029425841
"CAN",0.00841,0.008326573,0.008243146,0.008159719,0.008076292,0.007992865,0.007889673,0.007786482,0.007683291,0.0075801,0.007476909,0.007480819,0.007484728,0.007488637,0.007492547,0.007496456,0.007439869,0.007383282,0.007326695,0.007270108,0.007213522,0.007179759,0.007145996,0.007112234,0.007078471,0.007044709,0.006889791,0.006734874,0.006579957,0.00642504,0.006270123,0.006180676,0.006091229,0.006001782,0.005912335,0.005822888,0.005801109,0.005779329,0.005757549,0.005735769,0.00571399,0.005512028,0.005310066,0.005108104,0.004906142,0.004704181,0.004568737,0.004433294,0.00429785,0.004162407,0.004026963,0.004014007,0.004001051,0.003988095,0.003975139,0.003962182,0.003857565,0.003752947,0.00364833,0.003543713,0.003439095,0.003334478,0.00322986,0.003125243,0.003020625,0.002916008
"CHE",0.008910489,0.008761666,0.008612844,0.008464022,0.0083152,0.008166378,0.00795801,0.007749642,0.007541274,0.007332906,0.007124538,0.007025221,0.006925903,0.006826586,0.006727268,0.006627951,0.006528492,0.006429034,0.006329575,0.006230117,0.006130658,0.006200213,0.006269768,0.006339322,0.006408877,0.006478431,0.006547926,0.00661742,0.006686914,0.006756409,0.006825903,0.006915351,0.007004799,0.007094246,0.007183694,0.007273142,0.007402235,0.007531329,0.007660423,0.007789516,0.00791861,0.007451773,0.006984936,0.006518099,0.006051262,0.005584425,0.005335652,0.005086879,0.004838107,0.004589334,0.004340561,0.004121393,0.003902224,0.003683055,0.003463887,0.003244718,0.003076317,0.002907916,0.002739515,0.002571114,0.002402713,0.002234312,0.002065912,0.001897511,0.00172911,0.001560709
"CHL",0.023931626,0.02355186,0.023172093,0.022792327,0.02241256,0.022032794,0.021728947,0.021425099,0.021121252,0.020817404,0.020513557,0.02017753,0.019841502,0.019505475,0.019169447,0.01883342,0.018341985,0.01785055,0.017359116,0.016867681,0.016376246,0.015844671,0.015313096,0.01478152,0.014249945,0.01371837,0.013255566,0.012792762,0.012329958,0.011867154,0.01140435,0.011104404,0.010804458,0.010504511,0.010204565,0.009904619,0.00967302,0.009441421,0.009209822,0.008978223,0.008746624,0.008589364,0.008432104,0.008274844,0.008117584,0.007960324,0.007818151,0.007675979,0.007533806,0.007391634,0.007249461,0.007108291,0.006967121,0.00682595,0.00668478,0.00654361,0.006422259,0.006300908,0.006179557,0.006058207,0.005936856,0.005815505,0.005694154,0.005572803,0.005451452,0.005330101
"CHN",0.032051598,0.031959139,0.03186668,0.031774221,0.031681762,0.031589303,0.030934389,0.030279475,0.029624561,0.028969647,0.028314733,0.026211897,0.024109061,0.022006225,0.019903389,0.017800553,0.015926647,0.014052741,0.012178835,0.010304929,0.008431023,0.008202626,0.007974228,0.007745831,0.007517434,0.007289036,0.007106608,0.006924179,0.00674175,0.006559322,0.006376893,0.006340325,0.006303756,0.006267188,0.006230619,0.006194051,0.006163571,0.006133092,0.006102612,0.006072132,0.006041653,0.005995778,0.005949904,0.00590403,0.005858156,0.005812281,0.005661316,0.005510351,0.005359386,0.005208421,0.005057456,0.004956156,0.004854857,0.004753557,0.004652258,0.004550958,0.004455226,0.004359493,0.004263761,0.004168028,0.004072296,0.003976563,0.00388083,0.003785098,0.003689365,0.003593633
"CIV",0.053169161,0.052540497,0.051911833,0.051283168,0.050654504,0.05002584,0.049468889,0.048911938,0.048354986,0.047798035,0.047241084,0.046912511,0.046583938,0.046255364,0.045926791,0.045598218,0.044531103,0.043463988,0.042396873,0.041329758,0.040262643,0.039388533,0.038514423,0.037640312,0.036766202,0.035892092,0.035316531,0.034740971,0.03416541,0.03358985,0.033014289,0.03272464,0.032434991,0.032145341,0.031855692,0.031566043,0.032384337,0.033202632,0.034020926,0.034839221,0.035657515,0.037205835,0.038754155,0.040302476,0.041850796,0.043399116,0.044596471,0.045793826,0.046991181,0.048188536,0.049385891,0.048206136,0.047026381,0.045846627,0.044666872,0.043487117,0.043084576,0.042682035,0.042279493,0.041876952,0.041474411,0.04107187,0.040669329,0.040266787,0.039864246,0.039461705
