"male_55.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.085703118,0.084423848,0.083144577,0.081865307,0.080586036,0.079306766,0.079681675,0.080056585,0.080431494,0.080806404,0.081181313,0.081555037,0.08192876,0.082302484,0.082676207,0.083049931,0.0834227,0.083795469,0.084168238,0.084541007,0.084913776,0.085284051,0.085654326,0.086024601,0.086394876,0.086765151,0.087135137,0.087505123,0.087875108,0.088245094,0.08861508,0.088985668,0.089356256,0.089726844,0.090097432,0.09046802,0.09148931,0.0925106,0.093531889,0.094553179,0.095574469,0.094038981,0.092503493,0.090968006,0.089432518,0.08789703,0.085571907,0.083246784,0.080921661,0.078596538,0.076271415,0.076315676,0.076359937,0.076404198,0.076448459,0.07649272,0.075305982,0.074119243,0.072932505,0.071745766,0.070559028,0.06937229,0.068185551,0.066998813,0.065812074,0.064625336
"BDI",0.13934017,0.138149018,0.136957866,0.135766714,0.134575562,0.13338441,0.13223628,0.13108815,0.12994002,0.12879189,0.12764376,0.126549646,0.125455532,0.124361418,0.123267304,0.12217319,0.121661888,0.121150586,0.120639284,0.120127982,0.11961668,0.117996508,0.116376336,0.114756164,0.113135992,0.11151582,0.110705852,0.109895884,0.109085916,0.108275948,0.10746598,0.106797618,0.106129256,0.105460894,0.104792532,0.10412417,0.105101652,0.106079134,0.107056616,0.108034098,0.10901158,0.106984791,0.104958002,0.102931213,0.100904424,0.098877635,0.098083712,0.097289789,0.096495866,0.095701943,0.09490802,0.093876416,0.092844812,0.091813208,0.090781604,0.08975,0.088795059,0.087840117,0.086885176,0.085930234,0.084975293,0.084020352,0.08306541,0.082110469,0.081155527,0.080200586
"BEL",0.085417183,0.084871348,0.084325513,0.083779678,0.083233843,0.082688008,0.082795419,0.082902829,0.08301024,0.08311765,0.083225061,0.083031786,0.08283851,0.082645235,0.082451959,0.082258684,0.0810257,0.079792716,0.078559733,0.077326749,0.076093765,0.075172842,0.07425192,0.073330997,0.072410075,0.071489152,0.070235455,0.068981759,0.067728062,0.066474366,0.065220669,0.063481401,0.061742133,0.060002865,0.058263597,0.056524329,0.054901158,0.053277987,0.051654817,0.050031646,0.048408475,0.048004025,0.047599574,0.047195124,0.046790673,0.046386223,0.045941695,0.045497167,0.045052638,0.04460811,0.044163582,0.043446382,0.042729182,0.042011982,0.041294782,0.040577582,0.039919904,0.039262226,0.038604549,0.037946871,0.037289193,0.036631515,0.035973837,0.03531616,0.034658482,0.034000804
"BEN",0.14622877,0.144821602,0.143414434,0.142007266,0.140600098,0.13919293,0.137957466,0.136722002,0.135486538,0.134251074,0.13301561,0.130790098,0.128564586,0.126339074,0.124113562,0.12188805,0.120888194,0.119888338,0.118888482,0.117888626,0.11688877,0.115958752,0.115028734,0.114098716,0.113168698,0.11223868,0.111466802,0.110694924,0.109923046,0.109151168,0.10837929,0.105168451,0.101957612,0.098746774,0.095535935,0.092325096,0.089706698,0.0870883,0.084469903,0.081851505,0.079233107,0.080561242,0.081889377,0.083217511,0.084545646,0.085873781,0.085513864,0.085153947,0.084794031,0.084434114,0.084074197,0.082710492,0.081346787,0.079983081,0.078619376,0.077255671,0.076728704,0.076201737,0.07567477,0.075147803,0.074620836,0.074093869,0.073566902,0.073039935,0.072512968,0.071986001
"BFA",0.17644115,0.174050952,0.171660754,0.169270556,0.166880358,0.16449016,0.16234296,0.16019576,0.15804856,0.15590136,0.15375416,0.15183141,0.14990866,0.14798591,0.14606316,0.14414041,0.142206438,0.140272466,0.138338494,0.136404522,0.13447055,0.131908608,0.129346666,0.126784724,0.124222782,0.12166084,0.117677486,0.113694132,0.109710778,0.105727424,0.10174407,0.101610592,0.101477114,0.101343636,0.101210158,0.10107668,0.10188642,0.10269616,0.1035059,0.10431564,0.10512538,0.105747532,0.106369684,0.106991836,0.107613988,0.10823614,0.107012012,0.105787884,0.104563756,0.103339628,0.1021155,0.100262399,0.098409298,0.096556196,0.094703095,0.092849994,0.091724854,0.090599715,0.089474575,0.088349436,0.087224296,0.086099156,0.084974017,0.083848877,0.082723738,0.081598598
"BGD",0.09584634,0.094295654,0.092744967,0.091194281,0.089643594,0.088092908,0.08693237,0.085771833,0.084611295,0.083450758,0.08229022,0.081171225,0.080052229,0.078933234,0.077814238,0.076695243,0.076538576,0.076381908,0.076225241,0.076068573,0.075911906,0.074306201,0.072700496,0.071094792,0.069489087,0.067883382,0.067497622,0.067111863,0.066726103,0.066340344,0.065954584,0.065641342,0.0653281,0.065014857,0.064701615,0.064388373,0.064139075,0.063889777,0.06364048,0.063391182,0.063141884,0.062447862,0.06175384,0.061059817,0.060365795,0.059671773,0.05926085,0.058849928,0.058439005,0.058028083,0.05761716,0.05752323,0.0574293,0.057335371,0.057241441,0.057147511,0.057055409,0.056963307,0.056871204,0.056779102,0.056687,0.056594898,0.056502796,0.056410693,0.056318591,0.056226489
"BGR",0.070179595,0.069437728,0.068695861,0.067953994,0.067212127,0.06647026,0.065070798,0.063671336,0.062271873,0.060872411,0.059472949,0.059326753,0.059180557,0.05903436,0.058888164,0.058741968,0.059550295,0.060358623,0.06116695,0.061975278,0.062783605,0.064227371,0.065671138,0.067114904,0.068558671,0.070002437,0.071080115,0.072157793,0.073235471,0.074313149,0.075390827,0.076126444,0.076862061,0.077597679,0.078333296,0.079068913,0.080411092,0.08175327,0.083095449,0.084437627,0.085779806,0.086620461,0.087461115,0.08830177,0.089142424,0.089983079,0.089360379,0.08873768,0.08811498,0.087492281,0.086869581,0.086444143,0.086018705,0.085593266,0.085167828,0.08474239,0.083611038,0.082479687,0.081348335,0.080216984,0.079085632,0.07795428,0.076822929,0.075691577,0.074560226,0.073428874
"BHR",0.12616862,0.122887496,0.119606372,0.116325248,0.113044124,0.109763,0.1069212,0.1040794,0.1012376,0.0983958,0.095554,0.0931506,0.0907472,0.0883438,0.0859404,0.083537,0.0815516,0.0795662,0.0775808,0.0755954,0.07361,0.0720128,0.0704156,0.0688184,0.0672212,0.065624,0.0643794,0.0631348,0.0618902,0.0606456,0.059401,0.058399,0.057397,0.056395,0.055393,0.054391,0.053334335,0.05227767,0.051221005,0.05016434,0.049107675,0.047861795,0.046615915,0.045370035,0.044124155,0.042878275,0.041496575,0.040114875,0.038733174,0.037351474,0.035969774,0.035378203,0.034786632,0.034195062,0.033603491,0.03301192,0.032720061,0.032428203,0.032136344,0.031844486,0.031552627,0.031260768,0.03096891,0.030677051,0.030385193,0.030093334
"BHS",0.094429656,0.094083667,0.093737677,0.093391688,0.093045698,0.092699709,0.092359853,0.092019997,0.09168014,0.091340284,0.091000428,0.090666603,0.090332779,0.089998954,0.08966513,0.089331305,0.089003412,0.088675518,0.088347625,0.088019731,0.087691838,0.087369777,0.087047716,0.086725654,0.086403593,0.086081532,0.085765205,0.085448879,0.085132552,0.084816226,0.084499899,0.084189211,0.083878524,0.083567836,0.083257149,0.082946461,0.081829238,0.080712015,0.079594793,0.07847757,0.077360347,0.07606749,0.074774633,0.073481776,0.072188919,0.070896062,0.069103774,0.067311486,0.065519197,0.063726909,0.061934621,0.061114319,0.060294018,0.059473716,0.058653415,0.057833113,0.057290463,0.056747812,0.056205162,0.055662511,0.055119861,0.054577211,0.05403456,0.05349191,0.052949259,0.052406609
"BIH",0.10305523,0.102073752,0.101092275,0.100110797,0.09912932,0.098147842,0.097213101,0.096278359,0.095343618,0.094408876,0.093474135,0.092583905,0.091693675,0.090803446,0.089913216,0.089022986,0.088175148,0.08732731,0.086479472,0.085631634,0.084783796,0.08352774,0.082271684,0.081015627,0.079759571,0.078503515,0.078348062,0.07819261,0.078037157,0.077881705,0.077726252,0.076986002,0.076245752,0.075505502,0.074765252,0.074025002,0.074332872,0.074640743,0.074948613,0.075256484,0.075564354,0.073975483,0.072386612,0.070797742,0.069208871,0.06762,0.066386,0.065152,0.063918,0.062684,0.06145,0.060598,0.059746,0.058894,0.058042,0.05719,0.056407833,0.055625666,0.0548435,0.054061333,0.053279166,0.052496999,0.051714832,0.050932666,0.050150499,0.049368332
"BLR",0.090990695,0.089446859,0.087903023,0.086359186,0.08481535,0.083271514,0.081740474,0.080209434,0.078678395,0.077147355,0.075616315,0.076316001,0.077015687,0.077715373,0.078415059,0.079114745,0.07976857,0.080422395,0.081076219,0.081730044,0.082383869,0.082515815,0.082647762,0.082779708,0.082911655,0.083043601,0.084620802,0.086198004,0.087775205,0.089352407,0.090929608,0.090751253,0.090572899,0.090394544,0.09021619,0.090037835,0.093980962,0.097924089,0.101867216,0.105810343,0.10975347,0.114282632,0.118811794,0.123340956,0.127870118,0.13239928,0.13319396,0.13398864,0.13478332,0.135578,0.13637268,0.134101288,0.131829896,0.129558504,0.127287112,0.12501572,0.12128317,0.11755062,0.11381807,0.11008552,0.10635297,0.10262042,0.09888787,0.09515532,0.09142277,0.08769022
"BLZ",0.10326705,0.10145667,0.09964629,0.09783591,0.09602553,0.09421515,0.092354032,0.090492914,0.088631796,0.086770678,0.08490956,0.083118232,0.081326904,0.079535576,0.077744248,0.07595292,0.074294794,0.072636668,0.070978542,0.069320416,0.06766229,0.066628446,0.065594602,0.064560758,0.063526914,0.06249307,0.061978226,0.061463382,0.060948538,0.060433694,0.05991885,0.05960027,0.05928169,0.05896311,0.05864453,0.05832595,0.059318542,0.060311134,0.061303726,0.062296318,0.06328891,0.066809348,0.070329787,0.073850225,0.077370664,0.080891102,0.0814563,0.082021498,0.082586696,0.083151894,0.083717092,0.08277245,0.081827808,0.080883166,0.079938524,0.078993882,0.079057375,0.079120868,0.079184361,0.079247854,0.079311347,0.07937484,0.079438333,0.079501826,0.079565319,0.079628812
"BOL",0.12806684,0.12752471,0.12698258,0.12644045,0.12589832,0.12535619,0.12499676,0.12463733,0.1242779,0.12391847,0.12355904,0.123441718,0.123324396,0.123207074,0.123089752,0.12297243,0.122710404,0.122448378,0.122186352,0.121924326,0.1216623,0.120354446,0.119046592,0.117738738,0.116430884,0.11512303,0.11325451,0.11138599,0.10951747,0.10764895,0.10578043,0.10400329,0.102226151,0.100449011,0.098671872,0.096894732,0.095219734,0.093544736,0.091869737,0.090194739,0.088519741,0.086955352,0.085390963,0.083826573,0.082262184,0.080697795,0.079259179,0.077820562,0.076381946,0.074943329,0.073504713,0.072210571,0.070916429,0.069622286,0.068328144,0.067034002,0.065727168,0.064420334,0.0631135,0.061806666,0.060499832,0.059192998,0.057886164,0.05657933,0.055272496,0.053965662
"BRA",0.1132366,0.111599456,0.109962312,0.108325168,0.106688024,0.10505088,0.103769823,0.102488766,0.10120771,0.099926653,0.098645596,0.097481667,0.096317738,0.095153809,0.09398988,0.092825951,0.092385445,0.091944938,0.091504432,0.091063925,0.090623419,0.091601983,0.092580547,0.093559111,0.094537675,0.095516239,0.096205303,0.096894367,0.097583431,0.098272495,0.098961559,0.098970932,0.098980305,0.098989677,0.09899905,0.099008423,0.098035921,0.09706342,0.096090918,0.095118417,0.094145915,0.091349683,0.088553452,0.08575722,0.082960989,0.080164757,0.078361697,0.076558636,0.074755576,0.072952515,0.071149455,0.070205219,0.069260983,0.068316748,0.067372512,0.066428276,0.065199021,0.063969765,0.06274051,0.061511254,0.060281999,0.059052744,0.057823488,0.056594233,0.055364977,0.054135722
"BRB",0.10484271,0.103662414,0.102482118,0.101301822,0.100121526,0.09894123,0.097855425,0.09676962,0.095683815,0.09459801,0.093512205,0.092483,0.091453795,0.090424591,0.089395386,0.088366181,0.087390961,0.086415742,0.085440522,0.084465303,0.083490083,0.082566316,0.081642549,0.080718783,0.079795016,0.078871249,0.077996487,0.077121724,0.076246962,0.075372199,0.074497437,0.073669316,0.072841196,0.072013075,0.071184955,0.070356834,0.069573079,0.068789324,0.06800557,0.067221815,0.06643806,0.065696482,0.064954904,0.064213326,0.063471748,0.06273017,0.062028666,0.061327162,0.060625658,0.059924154,0.05922265,0.058559203,0.057895756,0.05723231,0.056568863,0.055905416,0.055198558,0.0544917,0.053784841,0.053077983,0.052371125,0.051664267,0.050957409,0.05025055,0.049543692,0.048836834
"BRN",0.099662779,0.098056405,0.09645003,0.094843656,0.093237281,0.091630907,0.089858385,0.088085863,0.08631334,0.084540818,0.082768296,0.081470975,0.080173654,0.078876332,0.077579011,0.07628169,0.075082244,0.073882798,0.072683351,0.071483905,0.070284459,0.069176099,0.068067739,0.066959378,0.065851018,0.064742658,0.06371897,0.062695283,0.061671595,0.060647908,0.05962422,0.058679163,0.057734106,0.05678905,0.055843993,0.054898936,0.054026831,0.053154726,0.052282622,0.051410517,0.050538412,0.049733933,0.048929454,0.048124975,0.047320496,0.046516017,0.045774178,0.045032339,0.044290499,0.04354866,0.042806821,0.042122963,0.041439105,0.040755246,0.040071388,0.03938753,0.03938753,0.03938753,0.03938753,0.03938753,0.03938753,0.03938753,0.03938753,0.03938753,0.03938753,0.03938753
"BTN",0.18482604,0.183200964,0.181575888,0.179950812,0.178325736,0.17670066,0.174735526,0.172770392,0.170805258,0.168840124,0.16687499,0.164380556,0.161886122,0.159391688,0.156897254,0.15440282,0.151983948,0.149565076,0.147146204,0.144727332,0.14230846,0.140221404,0.138134348,0.136047292,0.133960236,0.13187318,0.129522568,0.127171956,0.124821344,0.122470732,0.12012012,0.11802281,0.1159255,0.11382819,0.11173088,0.10963357,0.10743901,0.105244451,0.103049891,0.100855332,0.098660772,0.096510568,0.094360364,0.09221016,0.090059956,0.087909752,0.085882769,0.083855786,0.081828802,0.079801819,0.077774836,0.075829815,0.073884793,0.071939772,0.06999475,0.068049729,0.066711304,0.065372878,0.064034453,0.062696027,0.061357602,0.060019177,0.058680751,0.057342326,0.0560039,0.054665475
"BWA",0.12953512,0.128250652,0.126966184,0.125681716,0.124397248,0.12311278,0.122066394,0.121020008,0.119973622,0.118927236,0.11788085,0.1169132,0.11594555,0.1149779,0.11401025,0.1130426,0.111639384,0.110236168,0.108832952,0.107429736,0.10602652,0.104350974,0.102675428,0.100999883,0.099324337,0.097648791,0.09636373,0.095078669,0.093793607,0.092508546,0.091223485,0.090827212,0.090430939,0.090034665,0.089638392,0.089242119,0.091136933,0.093031746,0.09492656,0.096821373,0.098716187,0.105963828,0.113211468,0.120459109,0.127706749,0.13495439,0.136906946,0.138859502,0.140812058,0.142764614,0.14471717,0.137713524,0.130709878,0.123706232,0.116702586,0.10969894,0.106718239,0.103737539,0.100756838,0.097776138,0.094795437,0.091814736,0.088834036,0.085853335,0.082872635,0.079891934
"CAF",0.16350046,0.161656066,0.159811672,0.157967278,0.156122884,0.15427849,0.152533494,0.150788498,0.149043502,0.147298506,0.14555351,0.143507172,0.141460834,0.139414496,0.137368158,0.13532182,0.132633822,0.129945824,0.127257826,0.124569828,0.12188183,0.119377178,0.116872526,0.114367874,0.111863222,0.10935857,0.108402056,0.107445542,0.106489028,0.105532514,0.104576,0.10469537,0.10481474,0.10493411,0.10505348,0.10517285,0.106475076,0.107777302,0.109079528,0.110381754,0.11168398,0.114059866,0.116435752,0.118811638,0.121187524,0.12356341,0.125198096,0.126832782,0.128467468,0.130102154,0.13173684,0.130007308,0.128277776,0.126548244,0.124818712,0.12308918,0.12128391,0.11947864,0.11767337,0.1158681,0.11406283,0.11225756,0.11045229,0.10864702,0.10684175,0.10503648
"CAN",0.075800844,0.075782467,0.07576409,0.075745713,0.075727336,0.075708959,0.075398205,0.07508745,0.074776696,0.074465941,0.074155187,0.07401285,0.073870513,0.073728176,0.073585839,0.073443502,0.072834939,0.072226375,0.071617812,0.071009248,0.070400685,0.069629783,0.068858881,0.068087978,0.067317076,0.066546174,0.064877694,0.063209213,0.061540733,0.059872252,0.058203772,0.056797872,0.055391972,0.053986073,0.052580173,0.051174273,0.049841514,0.048508754,0.047175995,0.045843235,0.044510476,0.043430015,0.042349554,0.041269094,0.040188633,0.039108172,0.038211179,0.037314185,0.036417192,0.035520198,0.034623205,0.034030059,0.033436912,0.032843766,0.032250619,0.031657473,0.030967922,0.030278372,0.029588821,0.028899271,0.02820972,0.027520169,0.026830619,0.026141068,0.025451518,0.024761967
"CHE",0.075012868,0.074334603,0.073656338,0.072978072,0.072299807,0.071621542,0.071493671,0.071365801,0.07123793,0.07111006,0.070982189,0.07007317,0.06916415,0.068255131,0.067346111,0.066437092,0.06508992,0.063742749,0.062395577,0.061048406,0.059701234,0.059103525,0.058505816,0.057908107,0.057310398,0.056712689,0.05619269,0.055672691,0.055152693,0.054632694,0.054112695,0.052816173,0.051519651,0.05022313,0.048926608,0.047630086,0.046353939,0.045077793,0.043801646,0.0425255,0.041249353,0.040352338,0.039455322,0.038558307,0.037661291,0.036764276,0.035960239,0.035156203,0.034352166,0.03354813,0.032744093,0.031996306,0.031248519,0.030500732,0.029752945,0.029005158,0.028328367,0.027651575,0.026974784,0.026297992,0.025621201,0.02494441,0.024267618,0.023590827,0.022914035,0.022237244
"CHL",0.10927496,0.109121118,0.108967276,0.108813434,0.108659592,0.10850575,0.108211062,0.107916374,0.107621686,0.107326998,0.10703231,0.106528478,0.106024646,0.105520814,0.105016982,0.10451315,0.103112818,0.101712487,0.100312155,0.098911824,0.097511492,0.095863404,0.094215316,0.092567229,0.090919141,0.089271053,0.087593624,0.085916195,0.084238767,0.082561338,0.080883909,0.078296144,0.075708379,0.073120614,0.070532849,0.067945084,0.065827171,0.063709258,0.061591345,0.059473432,0.057355519,0.056250879,0.055146239,0.0540416,0.05293696,0.05183232,0.050922223,0.050012126,0.049102029,0.048191932,0.047281835,0.046551797,0.04582176,0.045091722,0.044361685,0.043631647,0.04299531,0.042358973,0.041722635,0.041086298,0.040449961,0.039813624,0.039177287,0.038540949,0.037904612,0.037268275
"CHN",0.17967623,0.183867508,0.188058786,0.192250064,0.196441342,0.20063262,0.200219898,0.199807176,0.199394454,0.198981732,0.19856901,0.180985742,0.163402474,0.145819206,0.128235938,0.11065267,0.107306674,0.103960679,0.100614683,0.097268688,0.093922692,0.089194337,0.084465983,0.079737628,0.075009274,0.070280919,0.068994971,0.067709023,0.066423075,0.065137127,0.063851179,0.062307362,0.060763545,0.059219728,0.057675911,0.056132094,0.056141947,0.056151799,0.056161652,0.056171504,0.056181357,0.055642896,0.055104435,0.054565974,0.054027513,0.053489052,0.051008811,0.048528569,0.046048328,0.043568086,0.041087845,0.040501175,0.039914505,0.039327834,0.038741164,0.038154494,0.037912517,0.037670541,0.037428564,0.037186588,0.036944611,0.036702634,0.036460658,0.036218681,0.035976705,0.035734728
"CIV",0.14507614,0.143585548,0.142094956,0.140604364,0.139113772,0.13762318,0.136300932,0.134978684,0.133656436,0.132334188,0.13101194,0.130230612,0.129449284,0.128667956,0.127886628,0.1271053,0.12445045,0.1217956,0.11914075,0.1164859,0.11383105,0.111865036,0.109899022,0.107933008,0.105966994,0.10400098,0.102822521,0.101644063,0.100465604,0.099287146,0.098108687,0.097505954,0.096903221,0.096300489,0.095697756,0.095095023,0.096778958,0.098462894,0.100146829,0.101830765,0.1035147,0.107185726,0.110856752,0.114527778,0.118198804,0.12186983,0.124641696,0.127413562,0.130185428,0.132957294,0.13572916,0.132931664,0.130134168,0.127336672,0.124539176,0.12174168,0.120796016,0.119850352,0.118904688,0.117959024,0.11701336,0.116067696,0.115122032,0.114176368,0.113230704,0.11228504
