"male_1.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.058050433,0.056282961,0.054515489,0.052748018,0.050980546,0.049213074,0.047604661,0.045996248,0.044387835,0.042779422,0.041171009,0.039619894,0.038068778,0.036517663,0.034966547,0.033415432,0.032431346,0.03144726,0.030463173,0.029479087,0.028495001,0.02912657,0.029758139,0.030389707,0.031021276,0.031652845,0.031939538,0.03222623,0.032512923,0.032799615,0.033086308,0.03235762,0.031628932,0.030900245,0.030171557,0.029442869,0.028245768,0.027048668,0.025851567,0.024654467,0.023457366,0.022293789,0.021130211,0.019966634,0.018803056,0.017639479,0.016801096,0.015962712,0.015124329,0.014285945,0.013447562,0.012477232,0.011506903,0.010536573,0.009566244,0.008595914,0.007932901,0.007269888,0.006606875,0.005943862,0.005280849,0.004617836,0.003954822,0.003291809,0.002628796,0.001965783
"BDI",0.14004461,0.138311392,0.136578174,0.134844956,0.133111738,0.13137852,0.129721516,0.128064512,0.126407508,0.124750504,0.1230935,0.121510418,0.119927336,0.118344254,0.116761172,0.11517809,0.114454896,0.113731702,0.113008508,0.112285314,0.11156212,0.109392096,0.107222072,0.105052048,0.102882024,0.100712,0.099068685,0.09742537,0.095782056,0.094138741,0.092495426,0.09129738,0.090099334,0.088901289,0.087703243,0.086505197,0.088367612,0.090230027,0.092092442,0.093954857,0.095817272,0.091516579,0.087215886,0.082915193,0.0786145,0.074313807,0.072633746,0.070953685,0.069273625,0.067593564,0.065913503,0.064448185,0.062982867,0.06151755,0.060052232,0.058586914,0.057189531,0.055792148,0.054394766,0.052997383,0.0516,0.050202617,0.048805234,0.047407852,0.046010469,0.044613086
"BEL",0.007417715,0.00704482,0.006671925,0.00629903,0.005926136,0.005553241,0.005317136,0.00508103,0.004844925,0.004608819,0.004372714,0.004320922,0.004269131,0.00421734,0.004165549,0.004113757,0.00403024,0.003946722,0.003863204,0.003779687,0.003696169,0.00351999,0.00334381,0.003167631,0.002991452,0.002815272,0.002723575,0.002631878,0.002540181,0.002448484,0.002356787,0.002233868,0.00211095,0.001988032,0.001865114,0.001742196,0.001714255,0.001686314,0.001658372,0.001630431,0.00160249,0.001538603,0.001474716,0.00141083,0.001346943,0.001283056,0.001261482,0.001239908,0.001218333,0.001196759,0.001175185,0.001144021,0.001112857,0.001081693,0.001050529,0.001019365,0.001000192,0.000981018,0.000961844,0.000942671,0.000923497,0.000904323,0.000885149,0.000865976,0.000846802,0.000827628
"BEN",0.18115338,0.177997468,0.174841556,0.171685644,0.168529732,0.16537382,0.162577676,0.159781532,0.156985388,0.154189244,0.1513931,0.148222562,0.145052024,0.141881486,0.138710948,0.13554041,0.133253406,0.130966402,0.128679398,0.126392394,0.12410539,0.121232906,0.118360422,0.115487938,0.112615454,0.10974297,0.107398408,0.105053845,0.102709283,0.10036472,0.098020158,0.095792639,0.09356512,0.0913376,0.089110081,0.086882562,0.084298249,0.081713935,0.079129622,0.076545308,0.073960995,0.072053628,0.07014626,0.068238893,0.066331525,0.064424158,0.062647278,0.060870398,0.059093518,0.057316638,0.055539758,0.053785163,0.052030569,0.050275974,0.04852138,0.046766785,0.045558155,0.044349525,0.043140894,0.041932264,0.040723634,0.039515004,0.038306374,0.037097743,0.035889113,0.034680483
"BFA",0.18693584,0.184596882,0.182257924,0.179918966,0.177580008,0.17524105,0.173104212,0.170967374,0.168830536,0.166693698,0.16455686,0.162517392,0.160477924,0.158438456,0.156398988,0.15435952,0.153894742,0.153429964,0.152965186,0.152500408,0.15203563,0.150604224,0.149172818,0.147741412,0.146310006,0.1448786,0.140915902,0.136953204,0.132990506,0.129027808,0.12506511,0.123301258,0.121537406,0.119773554,0.118009702,0.11624585,0.115569294,0.114892738,0.114216182,0.113539626,0.11286307,0.11077471,0.10868635,0.10659799,0.10450963,0.10242127,0.100512567,0.098603863,0.09669516,0.094786456,0.092877753,0.086842663,0.080807573,0.074772484,0.068737394,0.062702304,0.057633062,0.05256382,0.047494577,0.042425335,0.037356093,0.032286851,0.027217609,0.022148366,0.017079124,0.012009882
"BGD",0.12964435,0.125365876,0.121087402,0.116808928,0.112530454,0.10825198,0.105028561,0.101805142,0.098581722,0.095358303,0.092134884,0.090254231,0.088373579,0.086492926,0.084612274,0.082731621,0.084964761,0.0871979,0.08943104,0.091664179,0.093897319,0.089648691,0.085400063,0.081151434,0.076902806,0.072654178,0.070694375,0.068734571,0.066774768,0.064814964,0.062855161,0.060488642,0.058122124,0.055755605,0.053389087,0.051022568,0.0486772,0.046331831,0.043986463,0.041641094,0.039295726,0.037203115,0.035110504,0.033017894,0.030925283,0.028832672,0.026955483,0.025078295,0.023201106,0.021323918,0.019446729,0.018112416,0.016778103,0.015443791,0.014109478,0.012775165,0.011887332,0.010999499,0.010111666,0.009223833,0.008336,0.007448167,0.006560334,0.005672501,0.004784668,0.003896835
"BGR",0.028305728,0.026267715,0.024229702,0.022191688,0.020153675,0.018115662,0.016160973,0.014206285,0.012251596,0.010296908,0.008342219,0.007827181,0.007312143,0.006797105,0.006282067,0.005767029,0.005561282,0.005355535,0.005149788,0.00494404,0.004738293,0.004725574,0.004712855,0.004700136,0.004687417,0.004674698,0.004677918,0.004681138,0.004684359,0.004687579,0.004690799,0.004597743,0.004504688,0.004411632,0.004318576,0.00422552,0.004239873,0.004254226,0.004268579,0.004282933,0.004297286,0.004263779,0.004230272,0.004196764,0.004163257,0.00412975,0.003873997,0.003618245,0.003362492,0.003106739,0.002850986,0.002712241,0.002573496,0.002434751,0.002296005,0.00215726,0.002077441,0.001997621,0.001917801,0.001837982,0.001758162,0.001678343,0.001598523,0.001518704,0.001438884,0.001359065
"BHR",0.13435536,0.129588288,0.124821216,0.120054144,0.115287072,0.11052,0.1024842,0.0944484,0.0864126,0.0783768,0.070341,0.0640414,0.0577418,0.0514422,0.0451426,0.038843,0.03523,0.031617,0.028004,0.024391,0.020778,0.0186932,0.0166084,0.0145236,0.0124388,0.010354,0.0092262,0.0080984,0.0069706,0.0058428,0.004715,0.0044594,0.0042038,0.0039482,0.0036926,0.003437,0.003547691,0.003658381,0.003769072,0.003879763,0.003990454,0.003791292,0.00359213,0.003392968,0.003193805,0.002994643,0.002974717,0.002954791,0.002934864,0.002914938,0.002895011,0.002872688,0.002850366,0.002828043,0.00280572,0.002783397,0.002646196,0.002508995,0.002371793,0.002234592,0.002097391,0.001960189,0.001822988,0.001685786,0.001548585,0.001411384
"BHS",0.029418906,0.028544105,0.027669305,0.026794504,0.025919704,0.025044903,0.0242979,0.023550897,0.022803894,0.022056891,0.021309888,0.020672714,0.020035541,0.019398367,0.018761194,0.01812402,0.017581009,0.017037998,0.016494987,0.015951976,0.015408965,0.014946532,0.014484099,0.014021667,0.013559234,0.013096801,0.012703219,0.012309637,0.011916054,0.011522472,0.01112889,0.010794067,0.010459244,0.010124421,0.009789599,0.009454776,0.009235394,0.009016012,0.008796631,0.008577249,0.008357868,0.008262819,0.00816777,0.008072721,0.007977672,0.007882624,0.007589173,0.007295722,0.007002271,0.00670882,0.00641537,0.00619294,0.00597051,0.005748081,0.005525651,0.005303221,0.005172517,0.005041812,0.004911107,0.004780403,0.004649698,0.004518993,0.004388289,0.004257584,0.00412688,0.003996175
"BIH",0.018211391,0.017267097,0.016322802,0.015378508,0.014434213,0.013489919,0.012950322,0.012410725,0.011871129,0.011331532,0.010791935,0.010432204,0.010072473,0.009712741,0.00935301,0.008993279,0.008526961,0.008060643,0.007594324,0.007128006,0.006661688,0.006354225,0.006046763,0.0057393,0.005431838,0.005124375,0.005031205,0.004938034,0.004844864,0.004751693,0.004658523,0.004392322,0.00412612,0.003859919,0.003593718,0.003327516,0.003244988,0.00316246,0.003079931,0.002997403,0.002914875,0.0027019,0.002488925,0.00227595,0.002062975,0.00185,0.001874,0.001898,0.001922,0.001946,0.00197,0.001926,0.001882,0.001838,0.001794,0.00175,0.001697609,0.001645218,0.001592828,0.001540437,0.001488046,0.001435655,0.001383265,0.001330874,0.001278483,0.001226092
"BLR",0.036772701,0.032596567,0.028420433,0.0242443,0.020068166,0.015892032,0.014095235,0.012298438,0.010501641,0.008704844,0.006908047,0.006582504,0.00625696,0.005931417,0.005605873,0.00528033,0.00534747,0.005414611,0.005481752,0.005548892,0.005616033,0.005493512,0.005370991,0.005248471,0.00512595,0.005003429,0.004793443,0.004583456,0.00437347,0.004163483,0.003953497,0.003923601,0.003893705,0.003863809,0.003833913,0.003804017,0.003761562,0.003719107,0.003676652,0.003634197,0.003591742,0.003596307,0.003600872,0.003605437,0.003610002,0.003614567,0.003486269,0.003357971,0.003229673,0.003101374,0.002973076,0.002793298,0.00261352,0.002433742,0.002253965,0.002074187,0.001919452,0.001764717,0.001609982,0.001455247,0.001300512,0.001145777,0.000991042,0.000836307,0.000681572,0.000526837
"BLZ",0.04174404,0.040409882,0.039075724,0.037741566,0.036407408,0.03507325,0.033951128,0.032829006,0.031706884,0.030584762,0.02946264,0.02793321,0.02640378,0.02487435,0.02334492,0.02181549,0.021160866,0.020506242,0.019851618,0.019196994,0.01854237,0.01790259,0.01726281,0.01662303,0.01598325,0.01534347,0.014504214,0.013664958,0.012825702,0.011986446,0.01114719,0.010678996,0.010210802,0.009742608,0.009274414,0.00880622,0.008549388,0.008292556,0.008035724,0.007778892,0.00752206,0.006998906,0.006475751,0.005952597,0.005429442,0.004906288,0.004704147,0.004502007,0.004299867,0.004097726,0.003895586,0.003760644,0.003625701,0.003490759,0.003355817,0.003220875,0.003084778,0.002948682,0.002812585,0.002676489,0.002540392,0.002404296,0.002268199,0.002132103,0.001996006,0.00185991
"BOL",0.15818418,0.155982034,0.153779888,0.151577742,0.149375596,0.14717345,0.14457965,0.14198585,0.13939205,0.13679825,0.13420445,0.131212758,0.128221066,0.125229374,0.122237682,0.11924599,0.115877748,0.112509506,0.109141264,0.105773022,0.10240478,0.099482223,0.096559666,0.093637109,0.090714552,0.087791995,0.086030666,0.084269337,0.082508008,0.080746679,0.07898535,0.077202806,0.075420262,0.073637719,0.071855175,0.070072631,0.068308168,0.066543705,0.064779242,0.063014779,0.061250316,0.059559036,0.057867755,0.056176475,0.054485194,0.052793914,0.051222045,0.049650176,0.048078307,0.046506438,0.044934569,0.043515045,0.042095522,0.040675998,0.039256475,0.037836951,0.03669702,0.035557089,0.034417159,0.033277228,0.032137297,0.030997366,0.029857435,0.028717505,0.027577574,0.026437643
"BRA",0.067095616,0.065833763,0.06457191,0.063310057,0.062048204,0.060786351,0.059569251,0.05835215,0.05713505,0.055917949,0.054700849,0.053683003,0.052665156,0.05164731,0.050629463,0.049611617,0.047734567,0.045857517,0.043980467,0.042103417,0.040226367,0.037073336,0.033920305,0.030767273,0.027614242,0.024461211,0.022245479,0.020029747,0.017814016,0.015598284,0.013382552,0.012643819,0.011905086,0.011166354,0.010427621,0.009688888,0.009212305,0.008735723,0.00825914,0.007782557,0.007305975,0.007321312,0.007336649,0.007351986,0.007367323,0.00738266,0.007297556,0.007212453,0.007127349,0.007042246,0.006957143,0.006542054,0.006126965,0.005711876,0.005296787,0.004881698,0.004490358,0.004099018,0.003707679,0.003316339,0.002924999,0.00253366,0.00214232,0.001750981,0.001359641,0.000968301
"BRB",0.041381323,0.039353427,0.03732553,0.035297634,0.033269737,0.031241841,0.029677941,0.028114041,0.026550141,0.024986241,0.023422341,0.022071534,0.020720728,0.019369921,0.018019115,0.016668308,0.015788252,0.014908195,0.014028139,0.013148082,0.012268026,0.011618411,0.010968796,0.010319181,0.009669566,0.009019951,0.008541222,0.008062493,0.007583764,0.007105036,0.006626307,0.006273952,0.005921598,0.005569243,0.005216888,0.004864534,0.004605447,0.004346359,0.004087272,0.003828184,0.003569097,0.003378738,0.003188379,0.002998021,0.002807662,0.002617303,0.002520613,0.002423922,0.002327231,0.00223054,0.00213385,0.002028801,0.001923753,0.001818705,0.001713656,0.001608608,0.001555968,0.001503328,0.001450687,0.001398047,0.001345407,0.001292767,0.001240127,0.001187486,0.001134846,0.001082206
"BRN",0.033095951,0.031559669,0.030023387,0.028487105,0.026950823,0.025414541,0.023610866,0.021807192,0.020003517,0.018199843,0.016396168,0.015600849,0.01480553,0.014010211,0.013214892,0.012419573,0.011815878,0.011212184,0.010608489,0.010004795,0.0094011,0.008943424,0.008485747,0.008028071,0.007570394,0.007112718,0.006766053,0.006419389,0.006072724,0.00572606,0.005379395,0.00511699,0.004854584,0.004592179,0.004329773,0.004067368,0.003868839,0.003670309,0.00347178,0.00327325,0.003074721,0.002924573,0.002774425,0.002624277,0.002474129,0.002323981,0.002210454,0.002096927,0.001983401,0.001869874,0.001756347,0.001670527,0.001584707,0.001498887,0.001413066,0.001327246,0.001327246,0.001327246,0.001327246,0.001327246,0.001327246,0.001327246,0.001327246,0.001327246,0.001327246,0.001327246
"BTN",0.14745019,0.146397694,0.145345198,0.144292702,0.143240206,0.14218771,0.14132642,0.14046513,0.13960384,0.13874255,0.13788126,0.135344912,0.132808564,0.130272216,0.127735868,0.12519952,0.122751584,0.120303648,0.117855712,0.115407776,0.11295984,0.110608802,0.108257764,0.105906726,0.103555688,0.10120465,0.097619142,0.094033634,0.090448127,0.086862619,0.083277111,0.08023017,0.077183229,0.074136287,0.071089346,0.068042405,0.065203096,0.062363787,0.059524478,0.056685169,0.05384586,0.051425621,0.049005381,0.046585142,0.044164902,0.041744663,0.036992957,0.03224125,0.027489544,0.022737837,0.017986131,0.016686537,0.015386943,0.014087348,0.012787754,0.01148816,0.010701312,0.009914463,0.009127615,0.008340767,0.007553918,0.00676707,0.005980222,0.005193373,0.004406525,0.003619677
"BWA",0.078348728,0.07631855,0.074288372,0.072258194,0.070228016,0.068197838,0.066517697,0.064837557,0.063157416,0.061477276,0.059797135,0.058364563,0.056931991,0.055499419,0.054066847,0.052634275,0.050735809,0.048837343,0.046938877,0.045040411,0.043141945,0.041113261,0.039084577,0.037055894,0.03502721,0.032998526,0.031568076,0.030137625,0.028707175,0.027276724,0.025846274,0.025114329,0.024382384,0.02365044,0.022918495,0.02218655,0.021857728,0.021528906,0.021200084,0.020871262,0.02054244,0.021624992,0.022707543,0.023790095,0.024872646,0.025955198,0.026162568,0.026369939,0.026577309,0.02678468,0.02699205,0.024933792,0.022875535,0.020817277,0.01875902,0.016700762,0.015432658,0.014164554,0.012896451,0.011628347,0.010360243,0.009092139,0.007824035,0.006555932,0.005287828,0.004019724
"CAF",0.17496297,0.172291692,0.169620414,0.166949136,0.164277858,0.16160658,0.159082226,0.156557872,0.154033518,0.151509164,0.14898481,0.146024272,0.143063734,0.140103196,0.137142658,0.13418212,0.130297914,0.126413708,0.122529502,0.118645296,0.11476109,0.111123277,0.107485464,0.103847651,0.100209838,0.096572025,0.094649529,0.092727032,0.090804536,0.088882039,0.086959543,0.086502906,0.086046269,0.085589633,0.085132996,0.084676359,0.084881468,0.085086577,0.085291686,0.085496795,0.085701904,0.085904903,0.086107903,0.086310902,0.086513902,0.086716901,0.086553666,0.086390431,0.086227195,0.08606396,0.085900725,0.08474988,0.083599034,0.082448189,0.081297343,0.080146498,0.077697567,0.075248636,0.072799706,0.070350775,0.067901844,0.065452913,0.063003982,0.060555052,0.058106121,0.05565719
"CAN",0.007593017,0.007223243,0.00685347,0.006483697,0.006113924,0.005744151,0.005551074,0.005357996,0.005164919,0.004971841,0.004778764,0.004645875,0.004512986,0.004380098,0.004247209,0.00411432,0.003999644,0.003884968,0.003770292,0.003655616,0.00354094,0.003396665,0.00325239,0.003108115,0.00296384,0.002819565,0.002680749,0.002541933,0.002403116,0.0022643,0.002125484,0.002064012,0.00200254,0.001941067,0.001879595,0.001818123,0.001738269,0.001658416,0.001578562,0.001498708,0.001418855,0.001367728,0.001316601,0.001265474,0.001214347,0.00116322,0.001123268,0.001083316,0.001043364,0.001003412,0.000963461,0.000944277,0.000925093,0.000905909,0.000886725,0.000867541,0.000844366,0.000821191,0.000798016,0.000774841,0.000751666,0.000728491,0.000705316,0.000682141,0.000658966,0.000635791
"CHE",0.007604486,0.0073507,0.007096914,0.006843128,0.006589342,0.006335556,0.006121085,0.005906613,0.005692142,0.005477671,0.005263199,0.005056404,0.004849609,0.004642814,0.004436019,0.004229224,0.004125726,0.004022228,0.00391873,0.003815233,0.003711735,0.003504534,0.003297334,0.003090134,0.002882933,0.002675733,0.002603948,0.002532164,0.00246038,0.002388595,0.002316811,0.00222903,0.002141249,0.002053469,0.001965688,0.001877908,0.001806053,0.001734198,0.001662343,0.001590489,0.001518634,0.001478701,0.001438769,0.001398836,0.001358904,0.001318972,0.00126305,0.001207128,0.001151206,0.001095284,0.001039362,0.000967435,0.000895508,0.000823581,0.000751654,0.000679727,0.000654857,0.000629986,0.000605115,0.000580245,0.000555374,0.000530503,0.000505633,0.000480762,0.000455891,0.000431021
"CHL",0.041279527,0.040105751,0.038931974,0.037758198,0.036584421,0.035410645,0.034015837,0.032621029,0.03122622,0.029831412,0.028436604,0.02648691,0.024537216,0.022587521,0.020637827,0.018688133,0.017492974,0.016297815,0.015102655,0.013907496,0.012712337,0.01188559,0.011058844,0.010232097,0.00940535,0.008578604,0.007872336,0.007166069,0.006459801,0.005753534,0.005047266,0.004844531,0.004641796,0.00443906,0.004236325,0.004033589,0.003901075,0.003768562,0.003636048,0.003503534,0.003371021,0.003270918,0.003170815,0.003070713,0.00297061,0.002870508,0.00276604,0.002661572,0.002557104,0.002452637,0.002348169,0.002232695,0.002117221,0.002001747,0.001886273,0.001770799,0.001677696,0.001584594,0.001491492,0.001398389,0.001305287,0.001212185,0.001119082,0.00102598,0.000932878,0.000839776
"CHN",0.089099766,0.088263536,0.087427305,0.086591075,0.085754844,0.084918614,0.085357082,0.08579555,0.086234017,0.086672485,0.087110953,0.081796027,0.076481101,0.071166176,0.06585125,0.060536324,0.054652758,0.048769192,0.042885626,0.03700206,0.031118494,0.028858031,0.026597568,0.024337106,0.022076643,0.01981618,0.018564134,0.017312088,0.016060042,0.014807996,0.01355595,0.013299931,0.013043912,0.012787894,0.012531875,0.012275856,0.01189415,0.011512444,0.011130737,0.010749031,0.010367325,0.010045091,0.009722858,0.009400624,0.009078391,0.008756157,0.008103894,0.007451631,0.006799368,0.006147105,0.005494842,0.005006552,0.004518262,0.004029972,0.003541682,0.003053392,0.002845053,0.002636715,0.002428376,0.002220038,0.002011699,0.00180336,0.001595022,0.001386683,0.001178344,0.000970006
"CIV",0.16758636,0.163233296,0.158880232,0.154527168,0.150174104,0.14582104,0.140943924,0.136066808,0.131189692,0.126312576,0.12143546,0.117218258,0.113001056,0.108783854,0.104566652,0.10034945,0.097184547,0.094019644,0.090854741,0.087689838,0.084524935,0.081331332,0.078137729,0.074944126,0.071750523,0.06855692,0.066712087,0.064867253,0.06302242,0.061177586,0.059332753,0.05846373,0.057594708,0.056725685,0.055856663,0.05498764,0.054502509,0.054017379,0.053532248,0.053047118,0.052561987,0.0519952,0.051428413,0.050861626,0.050294839,0.049728052,0.048773282,0.047818513,0.046863743,0.045908974,0.044954204,0.0440044,0.043054596,0.042104792,0.041154988,0.040205184,0.038720777,0.03723637,0.035751962,0.034267555,0.032783148,0.031298741,0.029814334,0.028329926,0.026845519,0.025361112
