"male_50.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.054737216,0.053786616,0.052836016,0.051885416,0.050934816,0.049984216,0.050226083,0.050467951,0.050709818,0.050951686,0.051193553,0.051434883,0.051676214,0.051917544,0.052158875,0.052400205,0.052641167,0.052882129,0.05312309,0.053364052,0.053605014,0.053845042,0.05408507,0.054325098,0.054565126,0.054805154,0.055045049,0.055284943,0.055524838,0.055764732,0.056004627,0.056244715,0.056484804,0.056724892,0.056964981,0.057205069,0.057790165,0.058375261,0.058960356,0.059545452,0.060130548,0.060487584,0.06084462,0.061201656,0.061558692,0.061915728,0.059113571,0.056311414,0.053509256,0.050707099,0.047904942,0.04776473,0.047624519,0.047484307,0.047344096,0.047203884,0.046430732,0.04565758,0.044884428,0.044111276,0.043338124,0.042564972,0.04179182,0.041018668,0.040245516,0.039472364
"BDI",0.10841285,0.107461898,0.106510946,0.105559994,0.104609042,0.10365809,0.102742553,0.101827015,0.100911478,0.09999594,0.099080403,0.098208266,0.097336129,0.096463991,0.095591854,0.094719717,0.094315599,0.093911481,0.093507364,0.093103246,0.092699128,0.09146157,0.090224012,0.088986454,0.087748896,0.086511338,0.085858198,0.085205058,0.084551917,0.083898777,0.083245637,0.082707328,0.082169019,0.081630711,0.081092402,0.080554093,0.081344224,0.082134354,0.082924485,0.083714615,0.084504746,0.082944576,0.081384406,0.079824235,0.078264065,0.076703895,0.076196803,0.075689711,0.075182619,0.074675527,0.074168435,0.073452748,0.072737061,0.072021374,0.071305687,0.07059,0.069818121,0.069046241,0.068274362,0.067502482,0.066730603,0.065958724,0.065186844,0.064414965,0.063643085,0.062871206
"BEL",0.056008772,0.055074157,0.054139543,0.053204928,0.052270314,0.051335699,0.051062736,0.050789773,0.050516809,0.050243846,0.049970883,0.049716994,0.049463105,0.049209215,0.048955326,0.048701437,0.048252471,0.047803504,0.047354538,0.046905571,0.046456605,0.045941479,0.045426353,0.044911226,0.0443961,0.043880974,0.042950268,0.042019562,0.041088856,0.04015815,0.039227444,0.037922788,0.036618132,0.035313476,0.03400882,0.032704164,0.032293874,0.031883583,0.031473293,0.031063002,0.030652712,0.030704842,0.030756972,0.030809101,0.030861231,0.030913361,0.030475758,0.030038156,0.029600553,0.029162951,0.028725348,0.028238372,0.027751396,0.027264421,0.026777445,0.026290469,0.025501187,0.024711905,0.023922623,0.023133341,0.022344059,0.021554777,0.020765495,0.019976213,0.019186931,0.018397649
"BEN",0.11049103,0.10933466,0.10817829,0.10702192,0.10586555,0.10470918,0.103694346,0.102679512,0.101664677,0.100649843,0.099635009,0.098606498,0.097577987,0.096549476,0.095520965,0.094492454,0.093715801,0.092939148,0.092162494,0.091385841,0.090609188,0.08989897,0.089188752,0.088478534,0.087768316,0.087058098,0.086444786,0.085831475,0.085218163,0.084604852,0.08399154,0.081384851,0.078778162,0.076171474,0.073564785,0.070958096,0.068847421,0.066736747,0.064626072,0.062515398,0.060404723,0.061473672,0.062542622,0.063611571,0.064680521,0.06574947,0.06545945,0.065169431,0.064879411,0.064589392,0.064299372,0.063202837,0.062106302,0.061009768,0.059913233,0.058816698,0.058393843,0.057970989,0.057548134,0.05712528,0.056702425,0.05627957,0.055856716,0.055433861,0.055011007,0.054588152
"BFA",0.13531331,0.133349022,0.131384734,0.129420446,0.127456158,0.12549187,0.123728624,0.121965378,0.120202132,0.118438886,0.11667564,0.1150956,0.11351556,0.11193552,0.11035548,0.10877544,0.10718684,0.10559824,0.10400964,0.10242104,0.10083244,0.098728551,0.096624661,0.094520772,0.092416882,0.090312993,0.086984455,0.083655917,0.08032738,0.076998842,0.073670304,0.073559728,0.073449152,0.073338577,0.073228001,0.073117425,0.07378943,0.074461434,0.075133439,0.075805443,0.076477448,0.076995997,0.077514545,0.078033094,0.078551642,0.079070191,0.078051755,0.077033319,0.076014882,0.074996446,0.07397801,0.072448175,0.07091834,0.069388505,0.06785867,0.066328835,0.065405689,0.064482544,0.063559398,0.062636253,0.061713107,0.060789961,0.059866816,0.05894367,0.058020525,0.057097379
"BGD",0.072224443,0.070928519,0.069632596,0.068336672,0.067040749,0.065744825,0.064624334,0.063503843,0.062383351,0.06126286,0.060142369,0.059208271,0.058274173,0.057340075,0.056405977,0.055471879,0.055505767,0.055539655,0.055573543,0.055607431,0.055641319,0.054295508,0.052949697,0.051603887,0.050258076,0.048912265,0.048524356,0.048136447,0.047748537,0.047360628,0.046972719,0.046733256,0.046493793,0.046254329,0.046014866,0.045775403,0.045621893,0.045468383,0.045314873,0.045161363,0.045007853,0.044875724,0.044743595,0.044611466,0.044479337,0.044347208,0.044121659,0.04389611,0.04367056,0.043445011,0.043219462,0.043076852,0.042934242,0.042791633,0.042649023,0.042506413,0.04236913,0.042231848,0.042094565,0.041957283,0.04182,0.041682717,0.041545435,0.041408152,0.04127087,0.041133587
"BGR",0.046075372,0.044843191,0.04361101,0.04237883,0.041146649,0.039914468,0.039159127,0.038403786,0.037648445,0.036893104,0.036137763,0.036297345,0.036456926,0.036616508,0.036776089,0.036935671,0.037527466,0.038119261,0.038711055,0.03930285,0.039894645,0.040751342,0.041608039,0.042464737,0.043321434,0.044178131,0.044841183,0.045504235,0.046167288,0.04683034,0.047493392,0.04864432,0.049795249,0.050946177,0.052097106,0.053248034,0.054399602,0.055551171,0.056702739,0.057854308,0.059005876,0.059826335,0.060646794,0.061467253,0.062287712,0.063108171,0.062319978,0.061531786,0.060743593,0.059955401,0.059167208,0.058574763,0.057982317,0.057389872,0.056797426,0.056204981,0.055166974,0.054128967,0.053090961,0.052052954,0.051014947,0.04997694,0.048938933,0.047900927,0.04686292,0.045824913
"BHR",0.096131432,0.094126146,0.092120859,0.090115573,0.088110286,0.086105,0.0842384,0.0823718,0.0805052,0.0786386,0.076772,0.0749974,0.0732228,0.0714482,0.0696736,0.067899,0.0661896,0.0644802,0.0627708,0.0610614,0.059352,0.0577004,0.0560488,0.0543972,0.0527456,0.051094,0.0495048,0.0479156,0.0463264,0.0447372,0.043148,0.0416638,0.0401796,0.0386954,0.0372112,0.035727,0.034450655,0.03317431,0.031897964,0.030621619,0.029345274,0.028310229,0.027275184,0.02624014,0.025205095,0.02417005,0.023328271,0.022486492,0.021644712,0.020802933,0.019961154,0.019262182,0.01856321,0.017864238,0.017165266,0.016466294,0.016262259,0.016058225,0.01585419,0.015650156,0.015446121,0.015242086,0.015038052,0.014834017,0.014629983,0.014425948
"BHS",0.065481884,0.065425078,0.065368273,0.065311467,0.065254662,0.065197856,0.065141289,0.065084723,0.065028156,0.06497159,0.064915023,0.064858695,0.064802366,0.064746038,0.064689709,0.064633381,0.06457729,0.064521199,0.064465107,0.064409016,0.064352925,0.06429707,0.064241215,0.06418536,0.064129505,0.06407365,0.06401803,0.063962411,0.063906791,0.063851172,0.063795552,0.063740167,0.063684781,0.063629396,0.06357401,0.063518625,0.062814066,0.062109507,0.061404947,0.060700388,0.059995829,0.059090042,0.058184255,0.057278468,0.056372681,0.055466894,0.054398382,0.053329871,0.052261359,0.051192848,0.050124336,0.049736812,0.049349288,0.048961763,0.048574239,0.048186715,0.047656469,0.047126222,0.046595976,0.046065729,0.045535483,0.045005237,0.04447499,0.043944744,0.043414497,0.042884251
"BIH",0.066270967,0.065639815,0.065008663,0.064377511,0.063746359,0.063115207,0.06251411,0.061913013,0.061311915,0.060710818,0.060109721,0.059537247,0.058964774,0.0583923,0.057819827,0.057247353,0.05670214,0.056156927,0.055611715,0.055066502,0.054521289,0.053713566,0.052905843,0.052098121,0.051290398,0.050482675,0.050382709,0.050282744,0.050182778,0.050082813,0.049982847,0.04950682,0.049030793,0.048554766,0.048078739,0.047602712,0.048090643,0.048578574,0.049066505,0.049554436,0.050042367,0.048567894,0.04709342,0.045618947,0.044144473,0.04267,0.041812,0.040954,0.040096,0.039238,0.03838,0.037794,0.037208,0.036622,0.036036,0.03545,0.034986567,0.034523133,0.0340597,0.033596266,0.033132833,0.0326694,0.032205966,0.031742533,0.031279099,0.030815666
"BLR",0.067424126,0.065226694,0.063029262,0.06083183,0.058634398,0.056436966,0.054875592,0.053314217,0.051752843,0.050191468,0.048630094,0.049207543,0.049784991,0.05036244,0.050939888,0.051517337,0.052193871,0.052870404,0.053546938,0.054223471,0.054900005,0.056070176,0.057240347,0.058410518,0.059580689,0.06075086,0.062341667,0.063932474,0.065523281,0.067114088,0.068704895,0.067764531,0.066824166,0.065883802,0.064943437,0.064003073,0.067567088,0.071131103,0.074695118,0.078259133,0.081823148,0.085167009,0.08851087,0.09185473,0.095198591,0.098542452,0.098040066,0.09753768,0.097035295,0.096532909,0.096030523,0.094594047,0.09315757,0.091721094,0.090284617,0.088848141,0.0858704,0.08289266,0.079914919,0.076937179,0.073959438,0.070981697,0.068003957,0.065026216,0.062048476,0.059070735
"BLZ",0.07234,0.070833358,0.069326716,0.067820074,0.066313432,0.06480679,0.063295186,0.061783582,0.060271978,0.058760374,0.05724877,0.05581855,0.05438833,0.05295811,0.05152789,0.05009767,0.04880699,0.04751631,0.04622563,0.04493495,0.04364427,0.042954004,0.042263738,0.041573472,0.040883206,0.04019294,0.03974093,0.03928892,0.03883691,0.0383849,0.03793289,0.037699512,0.037466134,0.037232756,0.036999378,0.036766,0.03782103,0.03887606,0.03993109,0.04098612,0.04204115,0.044316083,0.046591016,0.04886595,0.051140883,0.053415816,0.053920276,0.054424736,0.054929197,0.055433657,0.055938117,0.055098617,0.054259116,0.053419616,0.052580115,0.051740615,0.051796267,0.051851919,0.051907572,0.051963224,0.052018876,0.052074528,0.05213018,0.052185833,0.052241485,0.052297137
"BOL",0.0941391,0.09366667,0.09319424,0.092721811,0.092249381,0.091776951,0.091424877,0.091072803,0.09072073,0.090368656,0.090016582,0.089820906,0.08962523,0.089429554,0.089233878,0.089038202,0.08875493,0.088471659,0.088188387,0.087905116,0.087621844,0.086653196,0.085684549,0.084715901,0.083747254,0.082778606,0.081405243,0.080031881,0.078658518,0.077285156,0.075911793,0.074608256,0.07330472,0.072001183,0.070697647,0.06939411,0.068167773,0.066941436,0.065715099,0.064488762,0.063262425,0.062118966,0.060975508,0.059832049,0.058688591,0.057545132,0.056495011,0.05544489,0.054394768,0.053344647,0.052294526,0.051350634,0.050406742,0.04946285,0.048518958,0.047575066,0.046625407,0.045675749,0.04472609,0.043776432,0.042826773,0.041877114,0.040927456,0.039977797,0.039028139,0.03807848
"BRA",0.083485514,0.081998778,0.080512042,0.079025306,0.07753857,0.076051834,0.074858008,0.073664182,0.072470356,0.07127653,0.070082704,0.069063377,0.06804405,0.067024722,0.066005395,0.064986068,0.064547894,0.06410972,0.063671547,0.063233373,0.062795199,0.063391283,0.063987366,0.06458345,0.065179533,0.065775617,0.066190062,0.066604508,0.067018953,0.067433399,0.067847844,0.067838748,0.067829651,0.067820555,0.067811458,0.067802362,0.067158908,0.066515455,0.065872001,0.065228548,0.064585094,0.063022159,0.061459225,0.05989629,0.058333356,0.056770421,0.055538454,0.054306487,0.053074521,0.051842554,0.050610587,0.049818433,0.04902628,0.048234126,0.047441973,0.046649819,0.045870047,0.045090276,0.044310504,0.043530733,0.042750961,0.041971189,0.041191418,0.040411646,0.039631875,0.038852103
"BRB",0.074447725,0.073388256,0.072328787,0.071269319,0.07020985,0.069150381,0.068174747,0.067199112,0.066223478,0.065247843,0.064272209,0.063363146,0.062454083,0.06154502,0.060635957,0.059726894,0.05888018,0.058033467,0.057186753,0.05634004,0.055493326,0.054704961,0.053916596,0.05312823,0.052339865,0.0515515,0.0508177,0.0500839,0.049350099,0.048616299,0.047882499,0.047199691,0.046516883,0.045834076,0.045151268,0.04446846,0.043833277,0.043198094,0.04256291,0.041927727,0.041292544,0.040701814,0.040111085,0.039520355,0.038929626,0.038338896,0.037789639,0.037240382,0.036691124,0.036141867,0.03559261,0.035082025,0.03457144,0.034060856,0.033550271,0.033039686,0.032547679,0.032055672,0.031563666,0.031071659,0.030579652,0.030087645,0.029595638,0.029103632,0.028611625,0.028119618
"BRN",0.068739183,0.067522447,0.066305711,0.065088975,0.063872239,0.062655503,0.061510236,0.060364969,0.059219702,0.058074435,0.056929168,0.055938461,0.054947755,0.053957048,0.052966342,0.051975635,0.05106902,0.050162405,0.049255789,0.048349174,0.047442559,0.04661326,0.04578396,0.044954661,0.044125361,0.043296062,0.042537786,0.04177951,0.041021233,0.040262957,0.039504681,0.038811596,0.03811851,0.037425425,0.036732339,0.036039254,0.035405962,0.03477267,0.034139378,0.033506086,0.032872794,0.03229431,0.031715826,0.031137341,0.030558857,0.029980373,0.029452096,0.02892382,0.028395543,0.027867267,0.02733899,0.026856682,0.026374374,0.025892066,0.025409758,0.02492745,0.02492745,0.02492745,0.02492745,0.02492745,0.02492745,0.02492745,0.02492745,0.02492745,0.02492745,0.02492745
"BTN",0.14957492,0.148479704,0.147384488,0.146289272,0.145194056,0.14409884,0.142597626,0.141096412,0.139595198,0.138093984,0.13659277,0.13450885,0.13242493,0.13034101,0.12825709,0.12617317,0.124144728,0.122116286,0.120087844,0.118059402,0.11603096,0.114267932,0.112504904,0.110741876,0.108978848,0.10721582,0.105144357,0.103072894,0.10100143,0.098929967,0.096858504,0.095005742,0.09315298,0.091300219,0.089447457,0.087594695,0.085664295,0.083733895,0.081803496,0.079873096,0.077942696,0.076080046,0.074217396,0.072354746,0.070492096,0.068629446,0.066912294,0.065195141,0.063477989,0.061760836,0.060043684,0.05843643,0.056829176,0.055221921,0.053614667,0.052007413,0.050958545,0.049909677,0.048860808,0.04781194,0.046763072,0.045714204,0.044665336,0.043616467,0.042567599,0.041518731
"BWA",0.098767533,0.097567462,0.096367392,0.095167321,0.093967251,0.09276718,0.091762567,0.090757953,0.08975334,0.088748726,0.087744113,0.086821735,0.085899358,0.08497698,0.084054603,0.083132225,0.081807872,0.08048352,0.079159167,0.077834815,0.076510462,0.074949104,0.073387746,0.071826387,0.070265029,0.068703671,0.067519287,0.066334903,0.065150518,0.063966134,0.06278175,0.062648107,0.062514463,0.06238082,0.062247176,0.062113533,0.065237903,0.068362273,0.071486644,0.074611014,0.077735384,0.088071203,0.098407022,0.108742842,0.119078661,0.12941448,0.132472266,0.135530052,0.138587838,0.141645624,0.14470341,0.135781568,0.126859726,0.117937884,0.109016042,0.1000942,0.095813735,0.091533269,0.087252804,0.082972338,0.078691873,0.074411408,0.070130942,0.065850477,0.061570011,0.057289546
"CAF",0.12767689,0.126206206,0.124735522,0.123264838,0.121794154,0.12032347,0.118931974,0.117540478,0.116148982,0.114757486,0.11336599,0.111733598,0.110101206,0.108468814,0.106836422,0.10520403,0.103060763,0.100917497,0.09877423,0.096630964,0.094487697,0.092547672,0.090607647,0.088667622,0.086727597,0.084787572,0.084048558,0.083309544,0.082570531,0.081831517,0.081092503,0.081422255,0.081752006,0.082081758,0.082411509,0.082741261,0.084623915,0.08650657,0.088389224,0.090271879,0.092154533,0.09564078,0.099127028,0.102613275,0.106099523,0.10958577,0.112218614,0.114851458,0.117484302,0.120117146,0.12274999,0.12072115,0.11869231,0.11666347,0.11463463,0.11260579,0.110669982,0.108734174,0.106798366,0.104862558,0.10292675,0.100990942,0.099055134,0.097119326,0.095183518,0.09324771
"CAN",0.050100257,0.04956941,0.049038564,0.048507717,0.047976871,0.047446024,0.047307827,0.04716963,0.047031433,0.046893236,0.046755039,0.046684796,0.046614553,0.046544309,0.046474066,0.046403823,0.046086615,0.045769407,0.045452198,0.04513499,0.044817782,0.044366943,0.043916103,0.043465264,0.043014424,0.042563585,0.041223852,0.03988412,0.038544387,0.037204655,0.035864922,0.034795945,0.033726968,0.032657992,0.031589015,0.030520038,0.02973911,0.028958182,0.028177253,0.027396325,0.026615397,0.025996767,0.025378137,0.024759507,0.024140877,0.023522247,0.023147745,0.022773243,0.022398741,0.022024239,0.021649737,0.02143216,0.021214582,0.020997005,0.020779427,0.02056185,0.020088529,0.019615208,0.019141888,0.018668567,0.018195246,0.017721925,0.017248604,0.016775284,0.016301963,0.015828642
"CHE",0.048197776,0.047489974,0.046782173,0.046074371,0.04536657,0.044658768,0.044217675,0.043776582,0.043335489,0.042894396,0.042453303,0.041962514,0.041471724,0.040980935,0.040490145,0.039999356,0.039468443,0.03893753,0.038406617,0.037875704,0.037344791,0.036909891,0.036474991,0.036040091,0.035605191,0.035170291,0.034443702,0.033717113,0.032990524,0.032263935,0.031537346,0.030827275,0.030117204,0.029407133,0.028697062,0.027986991,0.027449581,0.026912172,0.026374762,0.025837353,0.025299943,0.024811019,0.024322095,0.023833172,0.023344248,0.022855324,0.022443835,0.022032346,0.021620856,0.021209367,0.020797878,0.020218541,0.019639203,0.019059866,0.018480528,0.017901191,0.017430865,0.016960539,0.016490214,0.016019888,0.015549562,0.015079236,0.01460891,0.014138585,0.013668259,0.013197933
"CHL",0.078214842,0.078167146,0.07811945,0.078071753,0.078024057,0.077976361,0.077751917,0.077527473,0.07730303,0.077078586,0.076854142,0.076396196,0.075938249,0.075480303,0.075022356,0.07456441,0.073399691,0.072234972,0.071070254,0.069905535,0.068740816,0.067368825,0.065996834,0.064624843,0.063252852,0.061880861,0.060493823,0.059106786,0.057719748,0.056332711,0.054945673,0.05294867,0.050951667,0.048954663,0.04695766,0.044960657,0.043375553,0.04179045,0.040205346,0.038620243,0.037035139,0.036325032,0.035614925,0.034904818,0.034194711,0.033484604,0.032895392,0.03230618,0.031716969,0.031127757,0.030538545,0.030039541,0.029540537,0.029041532,0.028542528,0.028043524,0.027610188,0.027176852,0.026743516,0.02631018,0.025876844,0.025443508,0.025010172,0.024576836,0.0241435,0.023710164
"CHN",0.12491868,0.12652584,0.128133,0.12974016,0.13134732,0.13295448,0.132831014,0.132707548,0.132584082,0.132460616,0.13233715,0.120188565,0.10803998,0.095891394,0.083742809,0.071594224,0.068916836,0.066239447,0.063562059,0.06088467,0.058207282,0.055500473,0.052793665,0.050086856,0.047380048,0.044673239,0.04378819,0.042903141,0.042018093,0.041133044,0.040247995,0.039213414,0.038178832,0.037144251,0.036109669,0.035075088,0.035032098,0.034989109,0.034946119,0.03490313,0.03486014,0.034475641,0.034091141,0.033706642,0.033322142,0.032937643,0.031352302,0.029766961,0.028181619,0.026596278,0.025010937,0.024592746,0.024174555,0.023756365,0.023338174,0.022919983,0.022751202,0.022582421,0.022413641,0.02224486,0.022076079,0.021907298,0.021738517,0.021569737,0.021400956,0.021232175
"CIV",0.11298418,0.111795456,0.110606732,0.109418008,0.108229284,0.10704056,0.10598574,0.10493092,0.1038761,0.10282128,0.10176646,0.101143415,0.10052037,0.099897324,0.099274279,0.098651234,0.096575811,0.094500388,0.092424966,0.090349543,0.08827412,0.086704842,0.085135564,0.083566287,0.081997009,0.080427731,0.07947055,0.078513369,0.077556189,0.076599008,0.075641827,0.075153384,0.074664942,0.074176499,0.073688057,0.073199614,0.074566136,0.075932657,0.077299179,0.0786657,0.080032222,0.082921365,0.085810508,0.088699651,0.091588794,0.094477937,0.09669898,0.098920022,0.101141065,0.103362107,0.10558315,0.103350673,0.101118197,0.09888572,0.096653244,0.094420767,0.09367748,0.092934193,0.092190907,0.09144762,0.090704333,0.089961046,0.089217759,0.088474473,0.087731186,0.086987899
