"female_55.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.041314208,0.040515493,0.039716778,0.038918064,0.038119349,0.037320634,0.037503817,0.037687,0.037870182,0.038053365,0.038236548,0.038419428,0.038602308,0.038785189,0.038968069,0.039150949,0.039333633,0.039516316,0.039699,0.039881683,0.040064367,0.040246632,0.040428898,0.040611163,0.040793429,0.040975694,0.041157834,0.041339975,0.041522115,0.041704256,0.041886396,0.042068611,0.042250826,0.042433041,0.042615256,0.042797471,0.043541228,0.044284984,0.045028741,0.045772497,0.046516254,0.045976689,0.045437124,0.044897558,0.044357993,0.043818428,0.043543842,0.043269256,0.042994671,0.042720085,0.042445499,0.041621973,0.040798447,0.03997492,0.039151394,0.038327868,0.038060924,0.03779398,0.037527035,0.037260091,0.036993147,0.036726203,0.036459259,0.036192314,0.03592537,0.035658426
"BDI",0.11228457,0.111307058,0.110329546,0.109352034,0.108374522,0.10739701,0.106447538,0.105498066,0.104548594,0.103599122,0.10264965,0.101738203,0.100826755,0.099915308,0.09900386,0.098092413,0.097680476,0.097268538,0.096856601,0.096444663,0.096032726,0.094803953,0.09357518,0.092346407,0.091117634,0.089888861,0.089005826,0.088122791,0.087239757,0.086356722,0.085473687,0.084916491,0.084359294,0.083802098,0.083244901,0.082687705,0.083656586,0.084625466,0.085594347,0.086563227,0.087532108,0.085675609,0.08381911,0.08196261,0.080106111,0.078249612,0.077458513,0.076667414,0.075876314,0.075085215,0.074294116,0.073444912,0.072595708,0.071746505,0.070897301,0.070048097,0.069162703,0.06827731,0.067391916,0.066506523,0.065621129,0.064735735,0.063850342,0.062964948,0.062079555,0.061194161
"BEL",0.047516928,0.046650697,0.045784467,0.044918236,0.044052006,0.043185775,0.042424518,0.04166326,0.040902003,0.040140745,0.039379488,0.039333717,0.039287947,0.039242176,0.039196406,0.039150635,0.038742441,0.038334247,0.037926053,0.037517859,0.037109665,0.036623316,0.036136966,0.035650617,0.035164267,0.034677918,0.033994233,0.033310548,0.032626863,0.031943178,0.031259493,0.030500174,0.029740855,0.028981536,0.028222217,0.027462898,0.026882133,0.026301368,0.025720604,0.025139839,0.024559074,0.024335602,0.024112131,0.023888659,0.023665188,0.023441716,0.02339045,0.023339184,0.023287918,0.023236652,0.023185386,0.022993752,0.022802118,0.022610485,0.022418851,0.022227217,0.022121296,0.022015374,0.021909453,0.021803531,0.02169761,0.021591689,0.021485767,0.021379846,0.021273924,0.021168003
"BEN",0.13610534,0.133926152,0.131746964,0.129567776,0.127388588,0.1252094,0.123437778,0.121666156,0.119894534,0.118122912,0.11635129,0.114037964,0.111724638,0.109411312,0.107097986,0.10478466,0.101952466,0.099120272,0.096288078,0.093455884,0.09062369,0.0886802,0.086736709,0.084793219,0.082849728,0.080906238,0.079915291,0.078924343,0.077933396,0.076942448,0.075951501,0.074127771,0.07230404,0.07048031,0.068656579,0.066832849,0.065793042,0.064753235,0.063713427,0.06267362,0.061633813,0.062586977,0.063540141,0.064493306,0.06544647,0.066399634,0.066451513,0.066503393,0.066555272,0.066607152,0.066659031,0.065745194,0.064831356,0.063917519,0.063003681,0.062089844,0.06163575,0.061181656,0.060727563,0.060273469,0.059819375,0.059365281,0.058911187,0.058457094,0.058003,0.057548906
"BFA",0.13501306,0.133062258,0.131111456,0.129160654,0.127209852,0.12525905,0.123497952,0.121736854,0.119975756,0.118214658,0.11645356,0.114910776,0.113367992,0.111825208,0.110282424,0.10873964,0.107087858,0.105436076,0.103784294,0.102132512,0.10048073,0.098399701,0.096318671,0.094237642,0.092156612,0.090075583,0.086926499,0.083777415,0.080628332,0.077479248,0.074330164,0.074358789,0.074387415,0.07441604,0.074444666,0.074473291,0.075058019,0.075642747,0.076227474,0.076812202,0.07739693,0.077410926,0.077424921,0.077438917,0.077452912,0.077466908,0.077234776,0.077002643,0.076770511,0.076538378,0.076306246,0.075506124,0.074706002,0.073905879,0.073105757,0.072305635,0.071324253,0.070342872,0.06936149,0.068380109,0.067398727,0.066417345,0.065435964,0.064454582,0.063473201,0.062491819
"BGD",0.097627736,0.096188543,0.094749351,0.093310158,0.091870966,0.090431773,0.089245757,0.088059741,0.086873726,0.08568771,0.084501694,0.083437771,0.082373848,0.081309925,0.080246002,0.079182079,0.07918686,0.079191641,0.079196423,0.079201204,0.079205985,0.077539257,0.075872528,0.0742058,0.072539071,0.070872343,0.070155728,0.069439113,0.068722499,0.068005884,0.067289269,0.066641878,0.065994486,0.065347095,0.064699703,0.064052312,0.06360522,0.063158128,0.062711037,0.062263945,0.061816853,0.061387837,0.060958821,0.060529805,0.060100789,0.059671773,0.058116407,0.056561041,0.055005675,0.053450309,0.051894943,0.051170153,0.050445363,0.049720573,0.048995783,0.048270993,0.047171594,0.046072196,0.044972797,0.043873399,0.042774,0.041674601,0.040575203,0.039475804,0.038376406,0.037277007
"BGR",0.047809264,0.047018233,0.046227202,0.04543617,0.044645139,0.043854108,0.042988681,0.042123253,0.041257826,0.040392398,0.039526971,0.03905775,0.038588529,0.038119309,0.037650088,0.037180867,0.037072893,0.036964919,0.036856944,0.03674897,0.036640996,0.036698131,0.036755265,0.0368124,0.036869534,0.036926669,0.037069742,0.037212815,0.037355889,0.037498962,0.037642035,0.037432377,0.037222719,0.03701306,0.036803402,0.036593744,0.036455613,0.036317482,0.036179352,0.036041221,0.03590309,0.036134171,0.036365253,0.036596334,0.036827416,0.037058497,0.036417332,0.035776166,0.035135001,0.034493835,0.03385267,0.033586348,0.033320025,0.033053703,0.03278738,0.032521058,0.032341369,0.03216168,0.031981992,0.031802303,0.031622614,0.031442925,0.031263236,0.031083548,0.030903859,0.03072417
"BHR",0.08477356,0.083359048,0.081944536,0.080530024,0.079115512,0.077701,0.0763974,0.0750938,0.0737902,0.0724866,0.071183,0.069985,0.068787,0.067589,0.066391,0.065193,0.0640934,0.0629938,0.0618942,0.0607946,0.059695,0.0586906,0.0576862,0.0566818,0.0556774,0.054673,0.0537542,0.0528354,0.0519166,0.0509978,0.050079,0.04923741,0.04839582,0.04755423,0.04671264,0.04587105,0.045076165,0.04428128,0.043486396,0.042691511,0.041896626,0.041132668,0.04036871,0.039604751,0.038840793,0.038076835,0.037346804,0.036616773,0.035886742,0.035156711,0.03442668,0.033746277,0.033065874,0.03238547,0.031705067,0.031024664,0.030595583,0.030166502,0.029737421,0.02930834,0.028879259,0.028450178,0.028021097,0.027592016,0.027162935,0.026733854
"BHS",0.070180909,0.069245271,0.068309633,0.067373996,0.066438358,0.06550272,0.064627637,0.063752554,0.062877472,0.062002389,0.061127306,0.060309095,0.059490885,0.058672674,0.057854464,0.057036253,0.056271425,0.055506597,0.054741768,0.05397694,0.053212112,0.052497363,0.051782614,0.051067865,0.050353116,0.049638367,0.048970575,0.048302783,0.04763499,0.046967198,0.046299406,0.045675622,0.045051838,0.044428054,0.04380427,0.043180486,0.042578376,0.041976265,0.041374155,0.040772044,0.040169934,0.039761422,0.03935291,0.038944398,0.038535886,0.038127374,0.037724016,0.037320659,0.036917301,0.036513944,0.036110586,0.036014109,0.035917632,0.035821155,0.035724678,0.035628201,0.035211429,0.034794657,0.034377885,0.033961113,0.033544341,0.033127569,0.032710797,0.032294025,0.031877253,0.031460481
"BIH",0.082655912,0.080499671,0.07834343,0.076187188,0.074030947,0.071874706,0.070567893,0.06926108,0.067954268,0.066647455,0.065340642,0.06415263,0.062964619,0.061776607,0.060588596,0.059400584,0.057851004,0.056301423,0.054751843,0.053202262,0.051652682,0.050305221,0.04895776,0.047610298,0.046262837,0.044915376,0.044653733,0.04439209,0.044130447,0.043868804,0.043607161,0.043191855,0.042776549,0.042361242,0.041945936,0.04153063,0.041407273,0.041283917,0.04116056,0.041037204,0.040913847,0.039963078,0.039012308,0.038061539,0.037110769,0.03616,0.03514,0.03412,0.0331,0.03208,0.03106,0.030682,0.030304,0.029926,0.029548,0.02917,0.028785591,0.028401183,0.028016774,0.027632366,0.027247957,0.026863548,0.02647914,0.026094731,0.025710323,0.025325914
"BLR",0.057313739,0.056099728,0.054885718,0.053671707,0.052457697,0.051243686,0.050075759,0.048907832,0.047739905,0.046571978,0.045404051,0.044765547,0.044127043,0.043488539,0.042850035,0.042211531,0.041938913,0.041666295,0.041393676,0.041121058,0.04084844,0.040671076,0.040493713,0.040316349,0.040138986,0.039961622,0.039716849,0.039472076,0.039227304,0.038982531,0.038737758,0.038330509,0.037923261,0.037516012,0.037108764,0.036701515,0.037878419,0.039055323,0.040232227,0.041409131,0.042586035,0.04359584,0.044605645,0.045615451,0.046625256,0.047635061,0.048202405,0.048769749,0.049337092,0.049904436,0.05047178,0.049279749,0.048087719,0.046895688,0.045703658,0.044511627,0.042848984,0.041186341,0.039523699,0.037861056,0.036198413,0.03453577,0.032873127,0.031210485,0.029547842,0.027885199
"BLZ",0.08358871,0.081935222,0.080281734,0.078628246,0.076974758,0.07532127,0.07364968,0.07197809,0.0703065,0.06863491,0.06696332,0.06538444,0.06380556,0.06222668,0.0606478,0.05906892,0.057528662,0.055988404,0.054448146,0.052907888,0.05136763,0.050024934,0.048682238,0.047339542,0.045996846,0.04465415,0.043991088,0.043328026,0.042664964,0.042001902,0.04133884,0.040664422,0.039990004,0.039315586,0.038641168,0.03796675,0.038281486,0.038596222,0.038910958,0.039225694,0.03954043,0.041392404,0.043244377,0.045096351,0.046948324,0.048800298,0.04888197,0.048963642,0.049045313,0.049126985,0.049208657,0.048750481,0.048292305,0.047834128,0.047375952,0.046917776,0.046817166,0.046716555,0.046615945,0.046515334,0.046414724,0.046314114,0.046213503,0.046112893,0.046012282,0.045911672
"BOL",0.10523404,0.104746574,0.104259108,0.103771642,0.103284176,0.10279671,0.102321478,0.101846246,0.101371014,0.100895782,0.10042055,0.099990783,0.099561015,0.099131248,0.09870148,0.098271713,0.097915331,0.097558949,0.097202567,0.096846185,0.096489803,0.095384271,0.094278738,0.093173206,0.092067673,0.090962141,0.089377024,0.087791908,0.086206791,0.084621675,0.083036558,0.081508637,0.079980716,0.078452795,0.076924874,0.075396953,0.073967541,0.072538129,0.071108716,0.069679304,0.068249892,0.066962545,0.065675198,0.064387851,0.063100504,0.061813157,0.060709018,0.059604879,0.058500739,0.0573966,0.056292461,0.055405246,0.054518031,0.053630815,0.0527436,0.051856385,0.050949852,0.050043319,0.049136785,0.048230252,0.047323719,0.046417186,0.045510653,0.044604119,0.043697586,0.042791053
"BRA",0.095670331,0.094286928,0.092903526,0.091520123,0.090136721,0.088753318,0.086830209,0.0849071,0.082983992,0.081060883,0.079137774,0.07764135,0.076144926,0.074648501,0.073152077,0.071655653,0.070299524,0.068943394,0.067587265,0.066231135,0.064875006,0.064338845,0.063802684,0.063266524,0.062730363,0.062194202,0.061567082,0.060939963,0.060312843,0.059685724,0.059058604,0.058587473,0.058116342,0.05764521,0.057174079,0.056702948,0.055957099,0.055211249,0.0544654,0.05371955,0.052973701,0.051642428,0.050311156,0.048979883,0.047648611,0.046317338,0.045173396,0.044029455,0.042885513,0.041741572,0.04059763,0.039904686,0.039211742,0.038518797,0.037825853,0.037132909,0.036399249,0.03566559,0.03493193,0.034198271,0.033464611,0.032730951,0.031997292,0.031263632,0.030529973,0.029796313
"BRB",0.075358323,0.074197084,0.073035844,0.071874605,0.070713365,0.069552126,0.068468821,0.067385516,0.06630221,0.065218905,0.0641356,0.063134056,0.062132511,0.061130967,0.060129422,0.059127878,0.058202326,0.057276775,0.056351223,0.055425672,0.05450012,0.053645137,0.052790155,0.051935172,0.05108019,0.050225207,0.049435702,0.048646198,0.047856693,0.047067189,0.046277684,0.045548889,0.044820094,0.044091298,0.043362503,0.042633708,0.041961162,0.041288616,0.040616069,0.039943523,0.039270977,0.038650515,0.038030053,0.037409591,0.036789129,0.036168667,0.035596405,0.035024143,0.034451881,0.033879619,0.033307357,0.032779677,0.032251997,0.031724316,0.031196636,0.030668956,0.030166824,0.029664692,0.029162561,0.028660429,0.028158297,0.027656165,0.027154033,0.026651902,0.02614977,0.025647638
"BRN",0.073099699,0.071906395,0.070713092,0.069519788,0.068326485,0.067133181,0.066328277,0.065523373,0.064718468,0.063913564,0.06310866,0.062000747,0.060892834,0.059784922,0.058677009,0.057569096,0.056555823,0.05554255,0.054529276,0.053516003,0.05250273,0.051576463,0.050650197,0.04972393,0.048797664,0.047871397,0.04702504,0.046178684,0.045332327,0.044485971,0.043639614,0.042866584,0.042093554,0.041320525,0.040547495,0.039774465,0.039068667,0.038362869,0.03765707,0.036951272,0.036245474,0.035601274,0.034957073,0.034312873,0.033668672,0.033024472,0.032436671,0.03184887,0.031261069,0.030673268,0.030085467,0.029549274,0.029013081,0.028476889,0.027940696,0.027404503,0.027404503,0.027404503,0.027404503,0.027404503,0.027404503,0.027404503,0.027404503,0.027404503,0.027404503,0.027404503
"BTN",0.15809499,0.157159308,0.156223626,0.155287944,0.154352262,0.15341658,0.152639404,0.151862228,0.151085052,0.150307876,0.1495307,0.14823052,0.14693034,0.14563016,0.14432998,0.1430298,0.141630454,0.140231108,0.138831762,0.137432416,0.13603307,0.135142966,0.134252862,0.133362758,0.132472654,0.13158255,0.129822742,0.128062934,0.126303126,0.124543318,0.12278351,0.121112192,0.119440874,0.117769556,0.116098238,0.11442692,0.112431142,0.110435364,0.108439586,0.106443808,0.10444803,0.102353163,0.100258296,0.098163429,0.096068562,0.093973695,0.091903851,0.089834007,0.087764164,0.08569432,0.083624476,0.081567058,0.07950964,0.077452223,0.075394805,0.073337387,0.072474424,0.071611462,0.070748499,0.069885537,0.069022574,0.068159611,0.067296649,0.066433686,0.065570724,0.064707761
"BWA",0.096661647,0.095732139,0.094802631,0.093873123,0.092943615,0.092014107,0.091202718,0.090391328,0.089579939,0.088768549,0.08795716,0.087202162,0.086447165,0.085692167,0.08493717,0.084182172,0.082930108,0.081678044,0.08042598,0.079173916,0.077921852,0.076395253,0.074868654,0.073342056,0.071815457,0.070288858,0.069175679,0.0680625,0.066949321,0.065836142,0.064722963,0.064142138,0.063561313,0.062980487,0.062399662,0.061818837,0.062418675,0.063018513,0.063618352,0.06421819,0.064818028,0.069370836,0.073923644,0.078476451,0.083029259,0.087582067,0.089141791,0.090701514,0.092261238,0.093820961,0.095380685,0.090053875,0.084727065,0.079400255,0.074073445,0.068746635,0.065455088,0.062163541,0.058871993,0.055580446,0.052288899,0.048997352,0.045705805,0.042414257,0.03912271,0.035831163
"CAF",0.13274285,0.131115032,0.129487214,0.127859396,0.126231578,0.12460376,0.123067732,0.121531704,0.119995676,0.118459648,0.11692362,0.115127414,0.113331208,0.111535002,0.109738796,0.10794259,0.105537554,0.103132518,0.100727481,0.098322445,0.095917409,0.093838793,0.091760177,0.089681562,0.087602946,0.08552433,0.084510712,0.083497094,0.082483477,0.081469859,0.080456241,0.080641967,0.080827692,0.081013418,0.081199143,0.081384869,0.082977372,0.084569875,0.086162379,0.087754882,0.089347385,0.092314726,0.095282067,0.098249408,0.101216749,0.10418409,0.106133032,0.108081974,0.110030916,0.111979858,0.1139288,0.11177652,0.10962424,0.10747196,0.10531968,0.1031674,0.101287273,0.099407146,0.097527019,0.095646892,0.093766765,0.091886638,0.090006511,0.088126384,0.086246257,0.08436613
"CAN",0.046674519,0.045948259,0.045221999,0.04449574,0.04376948,0.04304322,0.042265255,0.04148729,0.040709324,0.039931359,0.039153394,0.038874572,0.03859575,0.038316929,0.038038107,0.037759285,0.037354905,0.036950525,0.036546146,0.036141766,0.035737386,0.035110276,0.034483167,0.033856057,0.033228948,0.032601838,0.03211233,0.031622823,0.031133315,0.030643808,0.0301543,0.029597713,0.029041126,0.02848454,0.027927953,0.027371366,0.027020148,0.02666893,0.026317711,0.025966493,0.025615275,0.025266262,0.024917249,0.024568237,0.024219224,0.023870211,0.02341458,0.022958949,0.022503319,0.022047688,0.021592057,0.021258209,0.020924361,0.020590513,0.020256665,0.019922817,0.019607566,0.019292314,0.018977063,0.018661811,0.01834656,0.018031309,0.017716057,0.017400806,0.017085554,0.016770303
"CHE",0.046710221,0.045482751,0.04425528,0.04302781,0.041800339,0.040572869,0.039772448,0.038972027,0.038171607,0.037371186,0.036570765,0.035912362,0.035253959,0.034595557,0.033937154,0.033278751,0.032656965,0.032035178,0.031413392,0.030791605,0.030169819,0.029468517,0.028767215,0.028065914,0.027364612,0.02666331,0.026195005,0.0257267,0.025258396,0.024790091,0.024321786,0.023901003,0.02348022,0.023059438,0.022638655,0.022217872,0.021835395,0.021452918,0.021070442,0.020687965,0.020305488,0.020099142,0.019892796,0.019686451,0.019480105,0.019273759,0.019146327,0.019018896,0.018891464,0.018764033,0.018636601,0.018223561,0.017810521,0.017397482,0.016984442,0.016571402,0.016303246,0.016035089,0.015766933,0.015498776,0.01523062,0.014962464,0.014694307,0.014426151,0.014157994,0.013889838
"CHL",0.079138363,0.078195197,0.077252032,0.076308866,0.075365701,0.074422535,0.073680098,0.072937661,0.072195223,0.071452786,0.070710349,0.070101634,0.069492919,0.068884205,0.06827549,0.067666775,0.066143009,0.064619242,0.063095476,0.061571709,0.060047943,0.058268581,0.05648922,0.054709858,0.052930497,0.051151135,0.049689123,0.048227111,0.0467651,0.045303088,0.043841076,0.042921692,0.042002308,0.041082924,0.04016354,0.039244156,0.038387599,0.037531041,0.036674484,0.035817926,0.034961369,0.034063262,0.033165155,0.032267049,0.031368942,0.030470835,0.029864701,0.029258567,0.028652433,0.028046299,0.027440165,0.027337607,0.027235049,0.027132492,0.027029934,0.026927376,0.026823039,0.026718702,0.026614365,0.026510028,0.026405691,0.026301354,0.026197017,0.02609268,0.025988343,0.025884006
"CHN",0.11677315,0.118307662,0.119842174,0.121376686,0.122911198,0.12444571,0.124319592,0.124193474,0.124067356,0.123941238,0.12381512,0.116340999,0.108866878,0.101392757,0.093918636,0.086444515,0.082770853,0.079097191,0.07542353,0.071749868,0.068076206,0.064751175,0.061426143,0.058101112,0.05477608,0.051451049,0.050283083,0.049115117,0.047947152,0.046779186,0.04561122,0.044311931,0.043012642,0.041713352,0.040414063,0.039114774,0.038937961,0.038761149,0.038584336,0.038407524,0.038230711,0.037690829,0.037150946,0.036611064,0.036071181,0.035531299,0.034681692,0.033832086,0.032982479,0.032132873,0.031283266,0.030546472,0.029809678,0.029072885,0.028336091,0.027599297,0.027352841,0.027106386,0.02685993,0.026613475,0.026367019,0.026120563,0.025874108,0.025627652,0.025381197,0.025134741
"CIV",0.12099001,0.11976738,0.11854475,0.11732212,0.11609949,0.11487686,0.113652482,0.112428104,0.111203726,0.109979348,0.10875497,0.107898222,0.107041474,0.106184726,0.105327978,0.10447123,0.101685064,0.098898897,0.096112731,0.093326564,0.090540398,0.088850766,0.087161134,0.085471502,0.08378187,0.082092238,0.081030965,0.079969693,0.07890842,0.077847148,0.076785875,0.076272375,0.075758876,0.075245376,0.074731877,0.074218377,0.075650871,0.077083365,0.078515859,0.079948353,0.081380847,0.087224124,0.0930674,0.098910677,0.104753953,0.11059723,0.111824748,0.113052266,0.114279784,0.115507302,0.11673482,0.114685226,0.112635632,0.110586038,0.108536444,0.10648685,0.10648372,0.10648059,0.10647746,0.10647433,0.1064712,0.10646807,0.10646494,0.10646181,0.10645868,0.10645555
