"male_40.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.023329639,0.022798047,0.022266455,0.021734862,0.02120327,0.020671678,0.020666985,0.020662292,0.020657598,0.020652905,0.020648212,0.020643466,0.020638721,0.020633975,0.02062923,0.020624484,0.020619721,0.020614959,0.020610196,0.020605434,0.020600671,0.020595825,0.020590978,0.020586132,0.020581285,0.020576439,0.020571612,0.020566785,0.020561957,0.02055713,0.020552303,0.020547528,0.020542753,0.020537979,0.020533204,0.020528429,0.022044155,0.023559881,0.025075606,0.026591332,0.028107058,0.027689481,0.027271903,0.026854326,0.026436748,0.026019171,0.025277881,0.024536591,0.0237953,0.02305401,0.02231272,0.021606752,0.020900783,0.020194815,0.019488846,0.018782878,0.018441341,0.018099804,0.017758268,0.017416731,0.017075194,0.016733657,0.01639212,0.016050584,0.015709047,0.01536751
"BDI",0.073345634,0.07261553,0.071885426,0.071155322,0.070425218,0.069695114,0.068994328,0.068293543,0.067592757,0.066891972,0.066191186,0.065522607,0.064854027,0.064185448,0.063516868,0.062848289,0.062541724,0.062235159,0.061928595,0.06162203,0.061315465,0.060404931,0.059494397,0.058583862,0.057673328,0.056762794,0.056219861,0.055676928,0.055133994,0.054591061,0.054048128,0.053638311,0.053228495,0.052818678,0.052408862,0.051999045,0.052622386,0.053245727,0.053869069,0.05449241,0.055115751,0.054469712,0.053823672,0.053177633,0.052531593,0.051885554,0.052459369,0.053033183,0.053606998,0.054180812,0.054754627,0.054489702,0.054224776,0.053959851,0.053694925,0.05343,0.052171935,0.050913871,0.049655806,0.048397742,0.047139677,0.045881612,0.044623548,0.043365483,0.042107419,0.040849354
"BEL",0.020331455,0.019829661,0.019327867,0.018826072,0.018324278,0.017822484,0.017781241,0.017739998,0.017698756,0.017657513,0.01761627,0.017482191,0.017348112,0.017214034,0.017079955,0.016945876,0.016882768,0.01681966,0.016756553,0.016693445,0.016630337,0.016316204,0.016002071,0.015687937,0.015373804,0.015059671,0.014935807,0.014811943,0.01468808,0.014564216,0.014440352,0.014312675,0.014184998,0.014057321,0.013929644,0.013801967,0.013652442,0.013502917,0.013353391,0.013203866,0.013054341,0.012931985,0.012809629,0.012687272,0.012564916,0.01244256,0.012211136,0.011979712,0.011748287,0.011516863,0.011285439,0.01093698,0.010588521,0.010240061,0.009891602,0.009543143,0.009311945,0.009080748,0.00884955,0.008618353,0.008387155,0.008155957,0.00792476,0.007693562,0.007462365,0.007231167
"BEN",0.072694402,0.071788753,0.070883105,0.069977456,0.069071808,0.068166159,0.067372351,0.066578543,0.065784734,0.064990926,0.064197118,0.063919072,0.063641025,0.063362979,0.063084932,0.062806886,0.062221567,0.061636247,0.061050928,0.060465608,0.059880289,0.059354935,0.058829581,0.058304226,0.057778872,0.057253518,0.056755858,0.056258198,0.055760537,0.055262877,0.054765217,0.052595055,0.050424892,0.04825473,0.046084567,0.043914405,0.042246131,0.040577856,0.038909582,0.037241307,0.035573033,0.036410933,0.037248833,0.038086732,0.038924632,0.039762532,0.039533853,0.039305175,0.039076496,0.038847818,0.038619139,0.037763964,0.036908789,0.036053614,0.035198439,0.034343264,0.034017391,0.033691518,0.033365646,0.033039773,0.0327139,0.032388027,0.032062154,0.031736282,0.031410409,0.031084536
"BFA",0.092184864,0.090638408,0.089091952,0.087545495,0.085999039,0.084452583,0.083070306,0.081688029,0.080305753,0.078923476,0.077541199,0.076303259,0.075065319,0.07382738,0.07258944,0.0713515,0.070108718,0.068865935,0.067623153,0.06638037,0.065137588,0.063492868,0.061848148,0.060203427,0.058558707,0.056913987,0.054229606,0.051545225,0.048860843,0.046176462,0.043492081,0.043401684,0.043311287,0.043220891,0.043130494,0.043040097,0.043592112,0.044144128,0.044696143,0.045248159,0.045800174,0.046231814,0.046663453,0.047095093,0.047526732,0.047958372,0.047115424,0.046272476,0.045429529,0.044586581,0.043743633,0.042506657,0.04126968,0.040032704,0.038795727,0.037558751,0.036829462,0.036100173,0.035370883,0.034641594,0.033912305,0.033183016,0.032453727,0.031724437,0.030995148,0.030265859
"BGD",0.04330869,0.042518339,0.041727988,0.040937637,0.040147286,0.039356935,0.038651368,0.0379458,0.037240233,0.036534665,0.035829098,0.035207296,0.034585495,0.033963693,0.033341892,0.03272009,0.03244533,0.032170569,0.031895809,0.031621048,0.031346288,0.030605487,0.029864686,0.029123885,0.028383084,0.027642283,0.027230152,0.026818021,0.026405889,0.025993758,0.025581627,0.025204792,0.024827957,0.024451121,0.024074286,0.023697451,0.023310066,0.022922682,0.022535297,0.022147913,0.021760528,0.021348784,0.020937041,0.020525297,0.020113554,0.01970181,0.019391801,0.019081792,0.018771784,0.018461775,0.018151766,0.017771522,0.017391279,0.017011035,0.016630792,0.016250548,0.015907238,0.015563929,0.015220619,0.01487731,0.014534,0.01419069,0.013847381,0.013504071,0.013160762,0.012817452
"BGR",0.020432118,0.0195501,0.018668081,0.017786063,0.016904044,0.016022026,0.01580415,0.015586274,0.015368399,0.015150523,0.014932647,0.015033553,0.015134459,0.015235365,0.015336271,0.015437177,0.015569862,0.015702547,0.015835231,0.015967916,0.016100601,0.01643461,0.016768619,0.017102629,0.017436638,0.017770647,0.018239161,0.018707675,0.019176188,0.019644702,0.020113216,0.020545077,0.020976939,0.0214088,0.021840662,0.022272523,0.022963688,0.023654853,0.024346018,0.025037183,0.025728348,0.02563291,0.025537472,0.025442035,0.025346597,0.025251159,0.024571406,0.023891653,0.0232119,0.022532147,0.021852394,0.021416303,0.020980211,0.02054412,0.020108028,0.019671937,0.019013013,0.018354088,0.017695164,0.017036239,0.016377315,0.015718391,0.015059466,0.014400542,0.013741617,0.013082693
"BHR",0.058672862,0.05532469,0.051976517,0.048628345,0.045280172,0.041932,0.039574,0.037216,0.034858,0.0325,0.030142,0.028529,0.026916,0.025303,0.02369,0.022077,0.020998,0.019919,0.01884,0.017761,0.016682,0.0159778,0.0152736,0.0145694,0.0138652,0.013161,0.0127238,0.0122866,0.0118494,0.0114122,0.010975,0.0107264,0.0104778,0.0102292,0.0099806,0.009732,0.009591111,0.009450221,0.009309332,0.009168443,0.009027553,0.008897548,0.008767542,0.008637536,0.008507531,0.008377525,0.008201798,0.008026071,0.007850344,0.007674617,0.00749889,0.007288252,0.007077615,0.006866978,0.006656341,0.006445704,0.006364993,0.006284283,0.006203572,0.006122862,0.006042152,0.005961441,0.005880731,0.00580002,0.00571931,0.005638599
"BHS",0.03390441,0.033914147,0.033923885,0.033933622,0.03394336,0.033953097,0.033962847,0.033972598,0.033982348,0.033992099,0.034001849,0.034011613,0.034021377,0.03403114,0.034040904,0.034050668,0.034060445,0.034070222,0.034079999,0.034089776,0.034099553,0.034109343,0.034119133,0.034128924,0.034138714,0.034148504,0.034158308,0.034168111,0.034177915,0.034187718,0.034197522,0.034207339,0.034217155,0.034226972,0.034236788,0.034246605,0.034390395,0.034534186,0.034677976,0.034821767,0.034965557,0.035150543,0.035335529,0.035520515,0.035705501,0.035890487,0.03535624,0.034821993,0.034287746,0.033753499,0.033219252,0.032544076,0.0318689,0.031193725,0.030518549,0.029843373,0.029405589,0.028967805,0.028530022,0.028092238,0.027654454,0.02721667,0.026778886,0.026341103,0.025903319,0.025465535
"BIH",0.026917949,0.026661588,0.026405226,0.026148865,0.025892503,0.025636142,0.025391988,0.025147834,0.024903681,0.024659527,0.024415373,0.024182846,0.023950318,0.023717791,0.023485263,0.023252736,0.022908251,0.022563766,0.022219281,0.021874796,0.021530311,0.021211343,0.020892376,0.020573408,0.020254441,0.019935473,0.019895997,0.019856521,0.019817044,0.019777568,0.019738092,0.01955011,0.019362128,0.019174147,0.018986165,0.018798183,0.019765325,0.020732468,0.02169961,0.022666753,0.023633895,0.022145116,0.020656337,0.019167558,0.017678779,0.01619,0.015758,0.015326,0.014894,0.014462,0.01403,0.01374,0.01345,0.01316,0.01287,0.01258,0.012441001,0.012302002,0.012163003,0.012024004,0.011885005,0.011746006,0.011607007,0.011468008,0.011329009,0.01119001
"BLR",0.029847876,0.028806885,0.027765894,0.026724902,0.025683911,0.02464292,0.024304349,0.023965778,0.023627206,0.023288635,0.022950064,0.02322158,0.023493097,0.023764613,0.02403613,0.024307646,0.025038352,0.025769058,0.026499765,0.027230471,0.027961177,0.029127019,0.030292861,0.031458702,0.032624544,0.033790386,0.034468345,0.035146304,0.035824264,0.036502223,0.037180182,0.035920599,0.034661016,0.033401432,0.032141849,0.030882266,0.032358713,0.03383516,0.035311606,0.036788053,0.0382645,0.039691728,0.041118955,0.042546183,0.04397341,0.045400638,0.045513884,0.04562713,0.045740375,0.045853621,0.045966867,0.04546126,0.044955654,0.044450047,0.043944441,0.043438834,0.041911923,0.040385013,0.038858102,0.037331192,0.035804281,0.03427737,0.03275046,0.031223549,0.029696639,0.028169728
"BLZ",0.03667905,0.03566159,0.03464413,0.03362667,0.03260921,0.03159175,0.03061997,0.02964819,0.02867641,0.02770463,0.02673285,0.025870904,0.025008958,0.024147012,0.023285066,0.02242312,0.021659592,0.020896064,0.020132536,0.019369008,0.01860548,0.018391142,0.018176804,0.017962466,0.017748128,0.01753379,0.017238642,0.016943494,0.016648346,0.016353198,0.01605805,0.015936148,0.015814246,0.015692344,0.015570442,0.01544854,0.016578874,0.017709208,0.018839542,0.019969876,0.02110021,0.021778737,0.022457264,0.02313579,0.023814317,0.024492844,0.024878552,0.025264261,0.025649969,0.026035678,0.026421386,0.025781655,0.025141924,0.024502194,0.023862463,0.023222732,0.023264118,0.023305504,0.023346891,0.023388277,0.023429663,0.023471049,0.023512435,0.023553822,0.023595208,0.023636594
"BOL",0.059091069,0.058630407,0.058169745,0.057709084,0.057248422,0.05678776,0.05636591,0.055944059,0.055522209,0.055100358,0.054678508,0.054299014,0.05391952,0.053540027,0.053160533,0.052781039,0.052418266,0.052055493,0.051692719,0.051329946,0.050967173,0.050438861,0.049910548,0.049382236,0.048853923,0.048325611,0.047566244,0.046806878,0.046047511,0.045288145,0.044528778,0.043811812,0.043094845,0.042377879,0.041660912,0.040943946,0.040273052,0.039602157,0.038931263,0.038260368,0.037589474,0.036967373,0.036345273,0.035723172,0.035101072,0.034478971,0.03391141,0.033343849,0.032776288,0.032208727,0.031641166,0.031135698,0.03063023,0.030124763,0.029619295,0.029113827,0.02857515,0.028036473,0.027497797,0.02695912,0.026420443,0.025881766,0.025343089,0.024804413,0.024265736,0.023727059
"BRA",0.048190486,0.0471106,0.046030713,0.044950827,0.04387094,0.042791054,0.041564084,0.040337115,0.039110145,0.037883176,0.036656206,0.035871222,0.035086238,0.034301254,0.03351627,0.032731286,0.032583401,0.032435516,0.032287631,0.032139746,0.031991861,0.032354856,0.032717852,0.033080847,0.033443843,0.033806838,0.034045423,0.034284008,0.034522592,0.034761177,0.034999762,0.034955032,0.034910302,0.034865573,0.034820843,0.034776113,0.034454466,0.034132819,0.033811172,0.033489525,0.033167878,0.03278106,0.032394242,0.032007425,0.031620607,0.031233789,0.030571042,0.029908295,0.029245548,0.028582801,0.027920054,0.027308486,0.026696918,0.026085351,0.025473783,0.024862215,0.024218164,0.023574113,0.022930063,0.022286012,0.021641961,0.02099791,0.020353859,0.019709809,0.019065758,0.018421707
"BRB",0.040945514,0.040063004,0.039180495,0.038297985,0.037415476,0.036532966,0.035742224,0.034951483,0.034160741,0.03337,0.032579258,0.03187279,0.031166322,0.030459854,0.029753386,0.029046918,0.028416016,0.027785114,0.027154212,0.02652331,0.025892408,0.025329206,0.024766004,0.024202803,0.023639601,0.023076399,0.022573804,0.02207121,0.021568615,0.021066021,0.020563426,0.020115052,0.019666678,0.019218304,0.01876993,0.018321556,0.017921661,0.017521766,0.01712187,0.016721975,0.01632208,0.015965507,0.015608934,0.015252362,0.014895789,0.014539216,0.014221339,0.013903463,0.013585586,0.01326771,0.012949833,0.012666506,0.012383179,0.012099852,0.011816525,0.011533198,0.011304862,0.011076526,0.01084819,0.010619854,0.010391518,0.010163182,0.009934846,0.00970651,0.009478174,0.009249838
"BRN",0.03495428,0.034163599,0.033372919,0.032582238,0.031791558,0.031000877,0.030481132,0.029961387,0.029441641,0.028921896,0.028402151,0.027782279,0.027162407,0.026542535,0.025922663,0.025302791,0.02474979,0.024196789,0.023643788,0.023090787,0.022537786,0.022044604,0.021551422,0.021058241,0.020565059,0.020071877,0.019632172,0.019192467,0.018752762,0.018313057,0.017873352,0.017481427,0.017089502,0.016697577,0.016305652,0.015913727,0.01556447,0.015215213,0.014865957,0.0145167,0.014167443,0.013856273,0.013545103,0.013233932,0.012922762,0.012611592,0.012334405,0.012057219,0.011780032,0.011502846,0.011225659,0.010978784,0.010731909,0.010485035,0.01023816,0.009991285,0.009991285,0.009991285,0.009991285,0.009991285,0.009991285,0.009991285,0.009991285,0.009991285,0.009991285,0.009991285
"BTN",0.10263219,0.101863652,0.101095114,0.100326577,0.099558039,0.098789501,0.09814043,0.097491359,0.096842287,0.096193216,0.095544145,0.094184696,0.092825247,0.091465797,0.090106348,0.088746899,0.087402012,0.086057126,0.084712239,0.083367353,0.082022466,0.080789426,0.079556386,0.078323347,0.077090307,0.075857267,0.074175077,0.072492888,0.070810698,0.069128509,0.067446319,0.065884856,0.064323393,0.06276193,0.061200467,0.059639004,0.058029397,0.05641979,0.054810184,0.053200577,0.05159097,0.050080679,0.048570388,0.047060097,0.045549806,0.044039515,0.042699567,0.041359619,0.040019671,0.038679723,0.037339775,0.036142866,0.034945956,0.033749047,0.032552137,0.031355228,0.030812949,0.030270669,0.02972839,0.02918611,0.028643831,0.028101552,0.027559272,0.027016993,0.026474713,0.025932434
"BWA",0.061042452,0.060086642,0.059130832,0.058175022,0.057219212,0.056263402,0.055395815,0.054528228,0.053660641,0.052793054,0.051925467,0.051145198,0.050364929,0.049584659,0.04880439,0.048024121,0.046929971,0.045835821,0.04474167,0.04364752,0.04255337,0.041302277,0.040051185,0.038800092,0.037549,0.036297907,0.035397089,0.034496272,0.033595454,0.032694637,0.031793819,0.032095239,0.032396659,0.03269808,0.0329995,0.03330092,0.038320896,0.043340871,0.048360847,0.053380822,0.058400798,0.07184531,0.085289823,0.098734335,0.112178848,0.12562336,0.13145844,0.13729352,0.1431286,0.14896368,0.15479876,0.14485997,0.13492118,0.12498239,0.1150436,0.10510481,0.098460854,0.091816898,0.085172942,0.078528986,0.07188503,0.065241074,0.058597118,0.051953162,0.045309206,0.03866525
"CAF",0.088103869,0.086976343,0.085848818,0.084721292,0.083593767,0.082466241,0.081399844,0.080333447,0.079267051,0.078200654,0.077134257,0.07588328,0.074632303,0.073381326,0.072130349,0.070879372,0.069237722,0.067596073,0.065954423,0.064312774,0.062671124,0.06120815,0.059745175,0.058282201,0.056819226,0.055356252,0.054811029,0.054265805,0.053720582,0.053175358,0.052630135,0.053219781,0.053809427,0.054399074,0.05498872,0.055578366,0.058223933,0.0608695,0.063515068,0.066160635,0.068806202,0.073592638,0.078379075,0.083165511,0.087951948,0.092738384,0.096295827,0.09985327,0.103410714,0.106968157,0.1105256,0.108172072,0.105818544,0.103465016,0.101111488,0.09875796,0.095672643,0.092587326,0.089502008,0.086416691,0.083331374,0.080246057,0.07716074,0.074075422,0.070990105,0.067904788
"CAN",0.018982348,0.018682309,0.01838227,0.018082232,0.017782193,0.017482154,0.01744276,0.017403367,0.017363973,0.01732458,0.017285186,0.017297391,0.017309596,0.017321801,0.017334006,0.017346211,0.01733601,0.017325809,0.017315607,0.017305406,0.017295205,0.016923014,0.016550823,0.016178632,0.015806441,0.01543425,0.014877615,0.01432098,0.013764346,0.013207711,0.012651076,0.012331333,0.01201159,0.011691848,0.011372105,0.011052362,0.011060097,0.011067832,0.011075567,0.011083302,0.011091037,0.010897039,0.010703041,0.010509042,0.010315044,0.010121046,0.009858597,0.009596148,0.009333699,0.00907125,0.008808801,0.008660879,0.008512956,0.008365034,0.008217112,0.008069189,0.007903463,0.007737737,0.007572011,0.007406285,0.007240559,0.007074833,0.006909107,0.006743381,0.006577655,0.006411929
"CHE",0.018341669,0.017997505,0.017653342,0.017309178,0.016965015,0.016620851,0.016591328,0.016561805,0.016532282,0.016502759,0.016473236,0.016108605,0.015743973,0.015379342,0.01501471,0.014650079,0.014521843,0.014393607,0.01426537,0.014137134,0.014008898,0.013702712,0.013396526,0.01309034,0.012784154,0.012477968,0.012309747,0.012141527,0.011973306,0.011805086,0.011636865,0.011468502,0.011300138,0.011131775,0.010963411,0.010795048,0.010943393,0.011091738,0.011240082,0.011388427,0.011536772,0.011190367,0.010843962,0.010497556,0.010151151,0.009804746,0.009467613,0.00913048,0.008793348,0.008456215,0.008119082,0.007841044,0.007563007,0.007284969,0.007006932,0.006728894,0.006543333,0.006357773,0.006172213,0.005986652,0.005801092,0.005615531,0.005429971,0.00524441,0.00505885,0.004873289
"CHL",0.043473071,0.043387133,0.043301195,0.043215258,0.04312932,0.043043382,0.042873814,0.042704246,0.042534677,0.042365109,0.042195541,0.041855527,0.041515512,0.041175498,0.040835483,0.040495469,0.039610992,0.038726514,0.037842037,0.036957559,0.036073082,0.034998752,0.033924423,0.032850093,0.031775764,0.030701434,0.029678787,0.02865614,0.027633494,0.026610847,0.0255882,0.024515463,0.023442725,0.022369988,0.02129725,0.020224513,0.019413784,0.018603055,0.017792327,0.016981598,0.016170869,0.0158555,0.015540131,0.015224762,0.014909393,0.014594024,0.014338166,0.014082308,0.013826451,0.013570593,0.013314735,0.013104232,0.012893729,0.012683227,0.012472724,0.012262221,0.012078879,0.011895537,0.011712194,0.011528852,0.01134551,0.011162168,0.010978826,0.010795483,0.010612141,0.010428799
"CHN",0.070712676,0.069695155,0.068677634,0.067660112,0.066642591,0.06562507,0.065245229,0.064865387,0.064485546,0.064105704,0.063725863,0.05856269,0.053399517,0.048236344,0.043073171,0.037909998,0.034592918,0.031275838,0.027958758,0.024641678,0.021324598,0.020365379,0.01940616,0.018446941,0.017487722,0.016528503,0.016258967,0.015989431,0.015719896,0.01545036,0.015180824,0.015054805,0.014928786,0.014802768,0.014676749,0.01455073,0.014390507,0.014230284,0.014070062,0.013909839,0.013749616,0.01351299,0.013276365,0.013039739,0.012803114,0.012566488,0.012313429,0.01206037,0.01180731,0.011554251,0.011301192,0.011114237,0.010927281,0.010740326,0.01055337,0.010366415,0.010053904,0.009741392,0.009428881,0.009116369,0.008803858,0.008491346,0.008178835,0.007866323,0.007553812,0.007241301
"CIV",0.077132234,0.076209497,0.075286759,0.074364022,0.073441284,0.072518547,0.071701586,0.070884626,0.070067665,0.069250705,0.068433744,0.067951645,0.067469546,0.066987447,0.066505348,0.066023249,0.064448723,0.062874197,0.061299672,0.059725146,0.05815062,0.056869051,0.055587481,0.054305912,0.053024342,0.051742773,0.050946102,0.05014943,0.049352759,0.048556087,0.047759416,0.047358406,0.046957396,0.046556386,0.046155376,0.045754366,0.046885472,0.048016578,0.049147683,0.050278789,0.051409895,0.053687052,0.055964209,0.058241367,0.060518524,0.062795681,0.064556062,0.066316443,0.068076825,0.069837206,0.071597587,0.06986711,0.068136632,0.066406155,0.064675677,0.0629452,0.062346324,0.061747448,0.061148571,0.060549695,0.059950819,0.059351943,0.058753067,0.05815419,0.057555314,0.056956438
