"male_65.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.19207122,0.189878144,0.187685068,0.185491992,0.183298916,0.18110584,0.181220302,0.181334764,0.181449226,0.181563688,0.18167815,0.181791418,0.181904686,0.182017954,0.182131222,0.18224449,0.182354732,0.182464974,0.182575216,0.182685458,0.1827957,0.182893288,0.182990876,0.183088464,0.183186052,0.18328364,0.183383832,0.183484024,0.183584216,0.183684408,0.1837846,0.183892462,0.184000324,0.184108186,0.184216048,0.18432391,0.184749696,0.185175482,0.185601268,0.186027054,0.18645284,0.185852014,0.185251188,0.184650362,0.184049536,0.18344871,0.18378046,0.18411221,0.18444396,0.18477571,0.18510746,0.183009936,0.180912412,0.178814888,0.176717364,0.17461984,0.172163838,0.169707836,0.167251834,0.164795832,0.16233983,0.159883828,0.157427826,0.154971824,0.152515822,0.15005982
"BDI",0.2610131,0.259203842,0.257394584,0.255585326,0.253776068,0.25196681,0.250214528,0.248462246,0.246709964,0.244957682,0.2432054,0.241539916,0.239874432,0.238208948,0.236543464,0.23487798,0.234100316,0.233322652,0.232544988,0.231767324,0.23098966,0.228599248,0.226208836,0.223818424,0.221428012,0.2190376,0.21785088,0.21666416,0.21547744,0.21429072,0.213104,0.21209648,0.21108896,0.21008144,0.20907392,0.2080664,0.209526276,0.210986152,0.212446028,0.213905904,0.21536578,0.212156982,0.208948184,0.205739386,0.202530588,0.19932179,0.197989564,0.196657338,0.195325112,0.193992886,0.19266066,0.191202528,0.189744396,0.188286264,0.186828132,0.18537,0.183957476,0.182544952,0.181132428,0.179719904,0.17830738,0.176894856,0.175482332,0.174069808,0.172657284,0.17124476
"BEL",0.17909916,0.179325328,0.179551496,0.179777664,0.180003832,0.18023,0.181700196,0.183170392,0.184640588,0.186110784,0.18758098,0.18961587,0.19165076,0.19368565,0.19572054,0.19775543,0.197033904,0.196312378,0.195590852,0.194869326,0.1941478,0.191259352,0.188370904,0.185482456,0.182594008,0.17970556,0.17610729,0.17250902,0.16891075,0.16531248,0.16171421,0.158608642,0.155503074,0.152397506,0.149291938,0.14618637,0.142826338,0.139466306,0.136106274,0.132746242,0.12938621,0.126856636,0.124327062,0.121797488,0.119267914,0.11673834,0.113487808,0.110237276,0.106986744,0.103736212,0.10048568,0.098253325,0.096020969,0.093788614,0.091556258,0.089323903,0.088386197,0.087448491,0.086510784,0.085573078,0.084635372,0.083697666,0.08275996,0.081822253,0.080884547,0.079946841
"BEN",0.29728837,0.294749776,0.292211182,0.289672588,0.287133994,0.2845954,0.282364548,0.280133696,0.277902844,0.275671992,0.27344114,0.265637226,0.257833312,0.250029398,0.242225484,0.23442157,0.232928966,0.231436362,0.229943758,0.228451154,0.22695855,0.225584026,0.224209502,0.222834978,0.221460454,0.22008593,0.218952692,0.217819454,0.216686216,0.215552978,0.21441974,0.20965563,0.20489152,0.20012741,0.1953633,0.19059919,0.186600992,0.182602794,0.178604596,0.174606398,0.1706082,0.172646436,0.174684672,0.176722908,0.178761144,0.18079938,0.180248186,0.179696992,0.179145798,0.178594604,0.17804341,0.17594497,0.17384653,0.17174809,0.16964965,0.16755121,0.166734874,0.165918538,0.165102202,0.164285866,0.16346953,0.162653194,0.161836858,0.161020522,0.160204186,0.15938785
"BFA",0.3517865,0.347477864,0.343169228,0.338860592,0.334551956,0.33024332,0.326364282,0.322485244,0.318606206,0.314727168,0.31084813,0.307382392,0.303916654,0.300450916,0.296985178,0.29351944,0.2900271,0.28653476,0.28304242,0.27955008,0.27605774,0.271432826,0.266807912,0.262182998,0.257558084,0.25293317,0.245772888,0.238612606,0.231452324,0.224292042,0.21713176,0.216889848,0.216647936,0.216406024,0.216164112,0.2159222,0.217388446,0.218854692,0.220320938,0.221787184,0.22325343,0.224375268,0.225497106,0.226618944,0.227740782,0.22886262,0.226651086,0.224439552,0.222228018,0.220016484,0.21780495,0.214437776,0.211070602,0.207703428,0.204336254,0.20096908,0.198911874,0.196854668,0.194797462,0.192740256,0.19068305,0.188625844,0.186568638,0.184511432,0.182454226,0.18039702
"BGD",0.28948896,0.286074156,0.282659352,0.279244548,0.275829744,0.27241494,0.269331602,0.266248264,0.263164926,0.260081588,0.25699825,0.25406465,0.25113105,0.24819745,0.24526385,0.24233025,0.239583678,0.236837106,0.234090534,0.231343962,0.22859739,0.226746068,0.224894746,0.223043424,0.221192102,0.21934078,0.218224576,0.217108372,0.215992168,0.214875964,0.21375976,0.211145034,0.208530308,0.205915582,0.203300856,0.20068613,0.197577766,0.194469402,0.191361038,0.188252674,0.18514431,0.176713182,0.168282054,0.159850926,0.151419798,0.14298867,0.141989282,0.140989894,0.139990506,0.138991118,0.13799173,0.137582632,0.137173534,0.136764436,0.136355338,0.13594624,0.135578392,0.135210544,0.134842696,0.134474848,0.134107,0.133739152,0.133371304,0.133003456,0.132635608,0.13226776
"BGR",0.16443261,0.16455156,0.16467051,0.16478946,0.16490841,0.16502736,0.16334783,0.1616683,0.15998877,0.15830924,0.15662971,0.157539094,0.158448478,0.159357862,0.160267246,0.16117663,0.162176778,0.163176926,0.164177074,0.165177222,0.16617737,0.16655392,0.16693047,0.16730702,0.16768357,0.16806012,0.169052196,0.170044272,0.171036348,0.172028424,0.1730205,0.173580862,0.174141224,0.174701586,0.175261948,0.17582231,0.176181352,0.176540394,0.176899436,0.177258478,0.17761752,0.177877738,0.178137956,0.178398174,0.178658392,0.17891861,0.17761125,0.17630389,0.17499653,0.17368917,0.17238181,0.171038668,0.169695526,0.168352384,0.167009242,0.1656661,0.163234424,0.160802748,0.158371072,0.155939396,0.15350772,0.151076044,0.148644368,0.146212692,0.143781016,0.14134934
"BHR",0.24868537,0.245340696,0.241996022,0.238651348,0.235306674,0.231962,0.2288068,0.2256516,0.2224964,0.2193412,0.216186,0.213243,0.2103,0.207357,0.204414,0.201471,0.1987572,0.1960434,0.1933296,0.1906158,0.187902,0.1854272,0.1829524,0.1804776,0.1780028,0.175528,0.173299,0.17107,0.168841,0.166612,0.164383,0.162383,0.160383,0.158383,0.156383,0.154383,0.152530944,0.150678888,0.148826832,0.146974776,0.14512272,0.14332686,0.141531,0.13973514,0.13793928,0.13614342,0.134361466,0.132579512,0.130797558,0.129015604,0.12723365,0.125466876,0.123700102,0.121933328,0.120166554,0.11839978,0.117041154,0.115682528,0.114323902,0.112965276,0.11160665,0.110248024,0.108889398,0.107530772,0.106172146,0.10481352
"BHS",0.1987233,0.1973525,0.1959817,0.1946109,0.1932401,0.1918693,0.190540666,0.189212032,0.187883398,0.186554764,0.18522613,0.183938736,0.182651342,0.181363948,0.180076554,0.17878916,0.177542078,0.176294996,0.175047914,0.173800832,0.17255375,0.17134604,0.17013833,0.16893062,0.16772291,0.1665152,0.165345924,0.164176648,0.163007372,0.161838096,0.16066882,0.159537034,0.158405248,0.157273462,0.156141676,0.15500989,0.15315066,0.15129143,0.1494322,0.14757297,0.14571374,0.143956738,0.142199736,0.140442734,0.138685732,0.13692873,0.133534162,0.130139594,0.126745026,0.123350458,0.11995589,0.117865052,0.115774214,0.113683376,0.111592538,0.1095017,0.108714002,0.107926304,0.107138606,0.106350908,0.10556321,0.104775512,0.103987814,0.103200116,0.102412418,0.10162472
"BIH",0.23662215,0.234368604,0.232115058,0.229861512,0.227607966,0.22535442,0.223208188,0.221061956,0.218915724,0.216769492,0.21462326,0.21257923,0.2105352,0.20849117,0.20644714,0.20440311,0.202456414,0.200509718,0.198563022,0.196616326,0.19466963,0.191785634,0.188901638,0.186017642,0.183133646,0.18024965,0.17989272,0.17953579,0.17917886,0.17882193,0.178465,0.176765334,0.175065668,0.173366002,0.171666336,0.16996667,0.170286084,0.170605498,0.170924912,0.171244326,0.17156374,0.169078992,0.166594244,0.164109496,0.161624748,0.15914,0.156588,0.154036,0.151484,0.148932,0.14638,0.144598,0.142816,0.141034,0.139252,0.13747,0.135659074,0.133848148,0.132037222,0.130226296,0.12841537,0.126604444,0.124793518,0.122982592,0.121171666,0.11936074
"BLR",0.18531635,0.183872244,0.182428138,0.180984032,0.179539926,0.17809582,0.177293408,0.176490996,0.175688584,0.174886172,0.17408376,0.175076148,0.176068536,0.177060924,0.178053312,0.1790457,0.179593368,0.180141036,0.180688704,0.181236372,0.18178404,0.180365062,0.178946084,0.177527106,0.176108128,0.17468915,0.176467628,0.178246106,0.180024584,0.181803062,0.18358154,0.183924528,0.184267516,0.184610504,0.184953492,0.18529648,0.191168948,0.197041416,0.202913884,0.208786352,0.21465882,0.220495394,0.226331968,0.232168542,0.238005116,0.24384169,0.244601868,0.245362046,0.246122224,0.246882402,0.24764258,0.24590393,0.24416528,0.24242663,0.24068798,0.23894933,0.232353454,0.225757578,0.219161702,0.212565826,0.20596995,0.199374074,0.192778198,0.186182322,0.179586446,0.17299057
"BLZ",0.21073567,0.208032904,0.205330138,0.202627372,0.199924606,0.19722184,0.194334788,0.191447736,0.188560684,0.185673632,0.18278658,0.179965964,0.177145348,0.174324732,0.171504116,0.1686835,0.165946258,0.163209016,0.160471774,0.157734532,0.15499729,0.152904366,0.150811442,0.148718518,0.146625594,0.14453267,0.143961504,0.143390338,0.142819172,0.142248006,0.14167684,0.141112622,0.140548404,0.139984186,0.139419968,0.13885575,0.139618704,0.140381658,0.141144612,0.141907566,0.14267052,0.150292796,0.157915072,0.165537348,0.173159624,0.1807819,0.181583724,0.182385548,0.183187372,0.183989196,0.18479102,0.183447222,0.182103424,0.180759626,0.179415828,0.17807203,0.178163468,0.178254906,0.178346344,0.178437782,0.17852922,0.178620658,0.178712096,0.178803534,0.178894972,0.17898641
"BOL",0.26541118,0.264559832,0.263708484,0.262857136,0.262005788,0.26115444,0.260702102,0.260249764,0.259797426,0.259345088,0.25889275,0.258979286,0.259065822,0.259152358,0.259238894,0.25932543,0.258947906,0.258570382,0.258192858,0.257815334,0.25743781,0.254501506,0.251565202,0.248628898,0.245692594,0.24275629,0.238650344,0.234544398,0.230438452,0.226332506,0.22222656,0.218258546,0.214290532,0.210322518,0.206354504,0.20238649,0.198588054,0.194789618,0.190991182,0.187192746,0.18339431,0.179792592,0.176190874,0.172589156,0.168987438,0.16538572,0.162020452,0.158655184,0.155289916,0.151924648,0.14855938,0.145475192,0.142391004,0.139306816,0.136222628,0.13313844,0.130247902,0.127357364,0.124466826,0.121576288,0.11868575,0.115795212,0.112904674,0.110014136,0.107123598,0.10423306
"BRA",0.22317899,0.220912644,0.218646298,0.216379952,0.214113606,0.21184726,0.210283636,0.208720012,0.207156388,0.205592764,0.20402914,0.202425702,0.200822264,0.199218826,0.197615388,0.19601195,0.19563415,0.19525635,0.19487855,0.19450075,0.19412295,0.196474882,0.198826814,0.201178746,0.203530678,0.20588261,0.207408678,0.208934746,0.210460814,0.211986882,0.21351295,0.21320411,0.21289527,0.21258643,0.21227759,0.21196875,0.209351066,0.206733382,0.204115698,0.201498014,0.19888033,0.190593958,0.182307586,0.174021214,0.165734842,0.15744847,0.153293202,0.149137934,0.144982666,0.140827398,0.13667213,0.13532975,0.13398737,0.13264499,0.13130261,0.12996023,0.127979696,0.125999162,0.124018628,0.122038094,0.12005756,0.118077026,0.116096492,0.114115958,0.112135424,0.11015489
"BRB",0.21349357,0.21189234,0.21029111,0.20868988,0.20708865,0.20548742,0.204007066,0.202526712,0.201046358,0.199566004,0.19808565,0.196652072,0.195218494,0.193784916,0.192351338,0.19091776,0.18952999,0.18814222,0.18675445,0.18536668,0.18397891,0.182635956,0.181293002,0.179950048,0.178607094,0.17726414,0.175964996,0.174665852,0.173366708,0.172067564,0.17076842,0.169512066,0.168255712,0.166999358,0.165743004,0.16448665,0.16327205,0.16205745,0.16084285,0.15962825,0.15841365,0.15723977,0.15606589,0.15489201,0.15371813,0.15254425,0.151410046,0.150275842,0.149141638,0.148007434,0.14687323,0.145777662,0.144682094,0.143586526,0.142490958,0.14139539,0.140046118,0.138696846,0.137347574,0.135998302,0.13464903,0.133299758,0.131950486,0.130601214,0.129251942,0.12790267
"BRN",0.2111921,0.208400638,0.205609176,0.202817714,0.200026252,0.19723479,0.19426212,0.19128945,0.18831678,0.18534411,0.18237144,0.180298026,0.178224612,0.176151198,0.174077784,0.17200437,0.170037036,0.168069702,0.166102368,0.164135034,0.1621677,0.160302442,0.158437184,0.156571926,0.154706668,0.15284141,0.151074192,0.149306974,0.147539756,0.145772538,0.14400532,0.142332104,0.140658888,0.138985672,0.137312456,0.13563924,0.134056014,0.132472788,0.130889562,0.129306336,0.12772311,0.126225906,0.124728702,0.123231498,0.121734294,0.12023709,0.11882201,0.11740693,0.11599185,0.11457677,0.11316169,0.11182491,0.11048813,0.10915135,0.10781457,0.10647779,0.10647779,0.10647779,0.10647779,0.10647779,0.10647779,0.10647779,0.10647779,0.10647779,0.10647779,0.10647779
"BTN",0.32576149,0.322390824,0.319020158,0.315649492,0.312278826,0.30890816,0.305273832,0.301639504,0.298005176,0.294370848,0.29073652,0.286576396,0.282416272,0.278256148,0.274096024,0.2699359,0.265848994,0.261762088,0.257675182,0.253588276,0.24950137,0.245962464,0.242423558,0.238884652,0.235345746,0.23180684,0.228080512,0.224354184,0.220627856,0.216901528,0.2131752,0.209801032,0.206426864,0.203052696,0.199678528,0.19630436,0.192772448,0.189240536,0.185708624,0.182176712,0.1786448,0.175126072,0.171607344,0.168088616,0.164569888,0.16105116,0.15763336,0.15421556,0.15079776,0.14737996,0.14396216,0.140581182,0.137200204,0.133819226,0.130438248,0.12705727,0.124599388,0.122141506,0.119683624,0.117225742,0.11476786,0.112309978,0.109852096,0.107394214,0.104936332,0.10247845
"BWA",0.24727394,0.245552104,0.243830268,0.242108432,0.240386596,0.23866476,0.237275614,0.235886468,0.234497322,0.233108176,0.23171903,0.230423232,0.229127434,0.227831636,0.226535838,0.22524004,0.223340396,0.221440752,0.219541108,0.217641464,0.21574182,0.213442448,0.211143076,0.208843704,0.206544332,0.20424496,0.202461596,0.200678232,0.198894868,0.197111504,0.19532814,0.19443572,0.1935433,0.19265088,0.19175846,0.19086604,0.191306472,0.191746904,0.192187336,0.192627768,0.1930682,0.197179374,0.201290548,0.205401722,0.209512896,0.21362407,0.213900202,0.214176334,0.214452466,0.214728598,0.21500473,0.209797546,0.204590362,0.199383178,0.194175994,0.18896881,0.186389778,0.183810746,0.181231714,0.178652682,0.17607365,0.173494618,0.170915586,0.168336554,0.165757522,0.16317849
"CAF",0.29784446,0.295036382,0.292228304,0.289420226,0.286612148,0.28380407,0.281144972,0.278485874,0.275826776,0.273167678,0.27050858,0.267390294,0.264272008,0.261153722,0.258035436,0.25491715,0.25082009,0.24672303,0.24262597,0.23852891,0.23443185,0.230719926,0.227008002,0.223296078,0.219584154,0.21587223,0.214427096,0.212981962,0.211536828,0.210091694,0.20864656,0.208472968,0.208299376,0.208125784,0.207952192,0.2077786,0.208525294,0.209271988,0.210018682,0.210765376,0.21151207,0.212748028,0.213983986,0.215219944,0.216455902,0.21769186,0.218263308,0.218834756,0.219406204,0.219977652,0.2205491,0.218992902,0.217436704,0.215880506,0.214324308,0.21276811,0.210563536,0.208358962,0.206154388,0.203949814,0.20174524,0.199540666,0.197336092,0.195131518,0.192926944,0.19072237
"CAN",0.16341133,0.163933368,0.164455406,0.164977444,0.165499482,0.16602152,0.16536786,0.1647142,0.16406054,0.16340688,0.16275322,0.1635801,0.16440698,0.16523386,0.16606074,0.16688762,0.165668028,0.164448436,0.163228844,0.162009252,0.16078966,0.158840846,0.156892032,0.154943218,0.152994404,0.15104559,0.148810566,0.146575542,0.144340518,0.142105494,0.13987047,0.137592078,0.135313686,0.133035294,0.130756902,0.12847851,0.125864132,0.123249754,0.120635376,0.118020998,0.11540662,0.113278652,0.111150684,0.109022716,0.106894748,0.10476678,0.101666389,0.098565999,0.095465608,0.092365218,0.089264827,0.087060287,0.084855748,0.082651208,0.080446669,0.078242129,0.076247297,0.074252466,0.072257634,0.070262803,0.068267971,0.066273139,0.064278308,0.062283476,0.060288645,0.058293813
"CHE",0.17542194,0.174223774,0.173025608,0.171827442,0.170629276,0.16943111,0.169417446,0.169403782,0.169390118,0.169376454,0.16936279,0.169192114,0.169021438,0.168850762,0.168680086,0.16850941,0.16598668,0.16346395,0.16094122,0.15841849,0.15589576,0.153600852,0.151305944,0.149011036,0.146716128,0.14442122,0.14196617,0.13951112,0.13705607,0.13460102,0.13214597,0.130488898,0.128831826,0.127174754,0.125517682,0.12386061,0.121524196,0.119187782,0.116851368,0.114514954,0.11217854,0.108860556,0.105542572,0.102224589,0.098906605,0.095588621,0.092953315,0.09031801,0.087682704,0.085047399,0.082412093,0.079973266,0.077534439,0.075095613,0.072656786,0.070217959,0.069022065,0.067826171,0.066630278,0.065434384,0.06423849,0.063042596,0.061846702,0.060650809,0.059454915,0.058259021
"CHL",0.21527432,0.21440832,0.21354232,0.21267632,0.21181032,0.21094432,0.2103973,0.20985028,0.20930326,0.20875624,0.20820922,0.207903464,0.207597708,0.207291952,0.206986196,0.20668044,0.204631614,0.202582788,0.200533962,0.198485136,0.19643631,0.193887394,0.191338478,0.188789562,0.186240646,0.18369173,0.181200118,0.178708506,0.176216894,0.173725282,0.17123367,0.167426876,0.163620082,0.159813288,0.156006494,0.1521997,0.148807606,0.145415512,0.142023418,0.138631324,0.13523923,0.132654076,0.130068922,0.127483768,0.124898614,0.12231346,0.120233958,0.118154456,0.116074954,0.113995452,0.11191595,0.11049584,0.10907573,0.10765562,0.10623551,0.1048154,0.103561799,0.102308197,0.101054596,0.099800994,0.098547393,0.097293792,0.09604019,0.094786589,0.093532987,0.092279386
"CHN",0.36163158,0.364654726,0.367677872,0.370701018,0.373724164,0.37674731,0.37425917,0.37177103,0.36928289,0.36679475,0.36430661,0.342884396,0.321462182,0.300039968,0.278617754,0.25719554,0.249835254,0.242474968,0.235114682,0.227754396,0.22039411,0.214186906,0.207979702,0.201772498,0.195565294,0.18935809,0.185484254,0.181610418,0.177736582,0.173862746,0.16998891,0.166573868,0.163158826,0.159743784,0.156328742,0.1529137,0.154320224,0.155726748,0.157133272,0.158539796,0.15994632,0.158694366,0.157442412,0.156190458,0.154938504,0.15368655,0.148828246,0.143969942,0.139111638,0.134253334,0.12939503,0.128023208,0.126651386,0.125279564,0.123907742,0.12253592,0.122367998,0.122200076,0.122032154,0.121864232,0.12169631,0.121528388,0.121360466,0.121192544,0.121024622,0.1208567
"CIV",0.26974941,0.267476742,0.265204074,0.262931406,0.260658738,0.25838607,0.256370636,0.254355202,0.252339768,0.250324334,0.2483089,0.247118886,0.245928872,0.244738858,0.243548844,0.24235883,0.23837737,0.23439591,0.23041445,0.22643299,0.22245153,0.219559044,0.216666558,0.213774072,0.210881586,0.2079891,0.206240718,0.204492336,0.202743954,0.200995572,0.19924719,0.19834791,0.19744863,0.19654935,0.19565007,0.19475079,0.197255088,0.199759386,0.202263684,0.204767982,0.20727228,0.212696578,0.218120876,0.223545174,0.228969472,0.23439377,0.2384249,0.24245603,0.24648716,0.25051829,0.25454942,0.250309538,0.246069656,0.241829774,0.237589892,0.23335001,0.232108394,0.230866778,0.229625162,0.228383546,0.22714193,0.225900314,0.224658698,0.223417082,0.222175466,0.22093385
