"male_5.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.010627358,0.010299291,0.009971225,0.009643158,0.009315092,0.008987025,0.008812177,0.008637328,0.00846248,0.008287632,0.008112783,0.007937781,0.007762779,0.007587777,0.007412775,0.007237773,0.007062617,0.006887461,0.006712305,0.006537149,0.006361993,0.006186684,0.006011374,0.005836064,0.005660754,0.005485444,0.00530998,0.005134516,0.004959051,0.004783587,0.004608123,0.004432505,0.004256886,0.004081268,0.003905649,0.00373003,0.003629581,0.003529131,0.003428682,0.003328232,0.003227782,0.003260881,0.003293979,0.003327077,0.003360175,0.003393273,0.003330762,0.003268251,0.003205739,0.003143228,0.003080717,0.00287947,0.002678223,0.002476976,0.002275729,0.002074482,0.002356434,0.002638386,0.002920337,0.003202289,0.003484241,0.003766193,0.004048144,0.004330096,0.004612048,0.004893999
"BDI",0.058681954,0.057978119,0.057274284,0.056570449,0.055866614,0.055162779,0.054490319,0.053817859,0.0531454,0.05247294,0.05180048,0.051157741,0.050515002,0.049872263,0.049229524,0.048586785,0.048292738,0.047998691,0.047704645,0.047410598,0.047116551,0.046226622,0.045336694,0.044446765,0.043556837,0.042666908,0.042043127,0.041419347,0.040795566,0.040171786,0.039548005,0.039080749,0.038613494,0.038146238,0.037678983,0.037211727,0.03792908,0.038646434,0.039363787,0.040081141,0.040798494,0.039125384,0.037452274,0.035779165,0.034106055,0.032432945,0.031857402,0.031281858,0.030706315,0.030130771,0.029555228,0.029068756,0.028582284,0.028095812,0.02760934,0.027122868,0.026570294,0.026017721,0.025465147,0.024912574,0.02436,0.023807426,0.023254853,0.022702279,0.022149706,0.021597132
"BEL",0.003428579,0.003347859,0.003267139,0.003186419,0.003105699,0.003024979,0.00294525,0.002865521,0.002785793,0.002706064,0.002626335,0.002625338,0.002624341,0.002623344,0.002622347,0.00262135,0.002563507,0.002505664,0.002447821,0.002389978,0.002332135,0.002262291,0.002192448,0.002122605,0.002052762,0.001982919,0.001903073,0.001823227,0.001743382,0.001663536,0.001583691,0.001520791,0.001457892,0.001394993,0.001332093,0.001269194,0.001216255,0.001163315,0.001110376,0.001057437,0.001004498,0.000971522,0.000938546,0.00090557,0.000872594,0.000839618,0.000807648,0.000775678,0.000743708,0.000711738,0.000679767,0.000646786,0.000613804,0.000580823,0.000547841,0.000514859,0.000512862,0.000510865,0.000508867,0.00050687,0.000504873,0.000502875,0.000500878,0.000498881,0.000496883,0.000494886
"BEN",0.048353377,0.047563108,0.04677284,0.045982571,0.045192303,0.044402034,0.043709086,0.043016137,0.042323189,0.04163024,0.040937292,0.042616431,0.04429557,0.04597471,0.047653849,0.049332988,0.048731607,0.048130226,0.047528846,0.046927465,0.046326084,0.045754044,0.045182003,0.044609963,0.044037922,0.043465882,0.042877655,0.042289428,0.041701201,0.041112974,0.040524747,0.038264279,0.036003812,0.033743344,0.031482877,0.029222409,0.027640861,0.026059313,0.024477766,0.022896218,0.02131467,0.022005401,0.022696132,0.023386863,0.024077594,0.024768325,0.024509208,0.024250092,0.023990975,0.023731859,0.023472742,0.022681806,0.02189087,0.021099933,0.020308997,0.019518061,0.019206751,0.01889544,0.01858413,0.018272819,0.017961509,0.017650199,0.017338888,0.017027578,0.016716267,0.016404957
"BFA",0.063430922,0.06216846,0.060905999,0.059643537,0.058381076,0.057118614,0.055988884,0.054859155,0.053729425,0.052599696,0.051469966,0.05043371,0.049397454,0.048361197,0.047324941,0.046288685,0.045271834,0.044254983,0.043238132,0.042221281,0.04120443,0.039788543,0.038372656,0.036956769,0.035540882,0.034124995,0.031760128,0.029395261,0.027030394,0.024665527,0.02230066,0.02219545,0.02209024,0.021985029,0.021879819,0.021774609,0.02217736,0.02258011,0.022982861,0.023385611,0.023788362,0.024091514,0.024394665,0.024697817,0.025000968,0.02530412,0.024612771,0.023921422,0.023230072,0.022538723,0.021847374,0.020854596,0.019861818,0.018869041,0.017876263,0.016883485,0.016281336,0.015679186,0.015077037,0.014474887,0.013872738,0.013270589,0.012668439,0.01206629,0.01146414,0.010861991
"BGD",0.032643365,0.032096868,0.03155037,0.031003873,0.030457375,0.029910878,0.029398859,0.028886839,0.02837482,0.0278628,0.027350781,0.026865713,0.026380645,0.025895577,0.025410509,0.024925441,0.031523284,0.038121127,0.044718969,0.051316812,0.057914655,0.050347009,0.042779363,0.035211717,0.027644071,0.020076425,0.019562225,0.019048026,0.018533826,0.018019627,0.017505427,0.016968216,0.016431005,0.015893795,0.015356584,0.014819373,0.01428268,0.013745988,0.013209295,0.012672603,0.01213591,0.011641345,0.01114678,0.010652215,0.010157651,0.009663086,0.009258674,0.008854263,0.008449851,0.008045439,0.007641028,0.007291079,0.006941129,0.00659118,0.006241231,0.005891282,0.005620225,0.005349169,0.005078113,0.004807056,0.004536,0.004264944,0.003993887,0.003722831,0.003451775,0.003180718
"BGR",0.006898982,0.006408075,0.005917168,0.005426261,0.004935354,0.004444447,0.004262241,0.004080036,0.003897831,0.003715626,0.003533421,0.003506531,0.003479641,0.003452752,0.003425862,0.003398973,0.003297286,0.003195599,0.003093912,0.002992225,0.002890538,0.002874611,0.002858683,0.002842756,0.002826829,0.002810901,0.002783995,0.00275709,0.002730184,0.002703278,0.002676372,0.002631466,0.00258656,0.002541654,0.002496748,0.002451842,0.002450829,0.002449816,0.002448803,0.00244779,0.002446777,0.002413861,0.002380944,0.002348027,0.00231511,0.002282193,0.002147502,0.002012811,0.001878121,0.00174343,0.001608739,0.001618705,0.001628672,0.001638638,0.001648605,0.001658571,0.001536747,0.001414922,0.001293098,0.001171273,0.001049449,0.000927625,0.0008058,0.000683976,0.000562151,0.000440327
"BHR",0.037233677,0.034582742,0.031931806,0.029280871,0.026629935,0.023979,0.022288,0.020597,0.018906,0.017215,0.015524,0.0144666,0.0134092,0.0123518,0.0112944,0.010237,0.0095798,0.0089226,0.0082654,0.0076082,0.006951,0.0065444,0.0061378,0.0057312,0.0053246,0.004918,0.004668,0.004418,0.004168,0.003918,0.003668,0.0035126,0.0033572,0.0032018,0.0030464,0.002891,0.002791227,0.002691454,0.002591681,0.002491908,0.002392135,0.002319297,0.002246458,0.002173619,0.00210078,0.002027942,0.001961066,0.001894191,0.001827315,0.00176044,0.001693565,0.00163166,0.001569755,0.001507851,0.001445946,0.001384042,0.001358585,0.001333129,0.001307673,0.001282216,0.00125676,0.001231303,0.001205847,0.001180391,0.001154934,0.001129478
"BHS",0.010867079,0.010520501,0.010173924,0.009827346,0.009480768,0.009134191,0.008842666,0.008551141,0.008259616,0.007968091,0.007676566,0.007431412,0.007186257,0.006941103,0.006695949,0.006450794,0.006244679,0.006038563,0.005832448,0.005626333,0.005420217,0.005246956,0.005073694,0.004900432,0.004727171,0.004553909,0.004408287,0.004262664,0.004117042,0.003971419,0.003825797,0.00370342,0.003581043,0.003458666,0.003336289,0.003213912,0.003106413,0.002998913,0.002891413,0.002783913,0.002676414,0.002604593,0.002532773,0.002460953,0.002389132,0.002317312,0.002236816,0.00215632,0.002075824,0.001995328,0.001914832,0.001888214,0.001861597,0.001834979,0.001808362,0.001781745,0.00174617,0.001710595,0.00167502,0.001639446,0.001603871,0.001568296,0.001532722,0.001497147,0.001461572,0.001425997
"BIH",0.003407161,0.003293589,0.003180017,0.003066445,0.002952873,0.002839301,0.002797237,0.002755173,0.00271311,0.002671046,0.002628982,0.0025604,0.002491818,0.002423235,0.002354653,0.002286071,0.002209869,0.002133666,0.002057464,0.001981261,0.001905059,0.001855362,0.001805665,0.001755967,0.00170627,0.001656573,0.001653293,0.001650012,0.001646732,0.001643451,0.001640171,0.00162455,0.00160893,0.001593309,0.001577688,0.001562068,0.001918534,0.002275,0.002631466,0.002987932,0.003344398,0.002927518,0.002510639,0.002093759,0.00167688,0.00126,0.001274,0.001288,0.001302,0.001316,0.00133,0.001298,0.001266,0.001234,0.001202,0.00117,0.001151529,0.001133058,0.001114586,0.001096115,0.001077644,0.001059173,0.001040702,0.00102223,0.001003759,0.000985288
"BLR",0.008164019,0.00757191,0.006979802,0.006387693,0.005795585,0.005203476,0.004899297,0.004595119,0.00429094,0.003986761,0.003682582,0.003542708,0.003402833,0.003262959,0.003123084,0.00298321,0.002968563,0.002953915,0.002939268,0.002924621,0.002909974,0.002892077,0.002874181,0.002856284,0.002838388,0.002820491,0.002827367,0.002834243,0.002841119,0.002847995,0.002854871,0.002841579,0.002828286,0.002814994,0.002801701,0.002788409,0.002743767,0.002699125,0.002654484,0.002609842,0.002565201,0.002478647,0.002392094,0.002305541,0.002218988,0.002132434,0.002041501,0.001950568,0.001859635,0.001768702,0.001677769,0.001648529,0.001619289,0.001590048,0.001560808,0.001531568,0.001438025,0.001344482,0.001250939,0.001157396,0.001063854,0.000970311,0.000876768,0.000783225,0.000689682,0.000596139
"BLZ",0.02131859,0.020611386,0.019904182,0.019196978,0.018489774,0.01778257,0.01715411,0.01652565,0.01589719,0.01526873,0.01464027,0.013809396,0.012978522,0.012147648,0.011316774,0.0104859,0.010152156,0.009818412,0.009484668,0.009150924,0.00881718,0.008498528,0.008179876,0.007861224,0.007542572,0.00722392,0.00682724,0.00643056,0.00603388,0.0056372,0.00524052,0.005002068,0.004763616,0.004525164,0.004286712,0.00404826,0.003998594,0.003948928,0.003899262,0.003849596,0.00379993,0.004239512,0.004679095,0.005118677,0.00555826,0.005997842,0.006101828,0.006205815,0.006309801,0.006413787,0.006517773,0.006294481,0.00607119,0.005847898,0.005624606,0.005401315,0.005394194,0.005387072,0.005379951,0.00537283,0.005365709,0.005358587,0.005351466,0.005344345,0.005337224,0.005330103
"BOL",0.037063227,0.036334007,0.035604786,0.034875566,0.034146345,0.033417125,0.032599113,0.031781101,0.030963089,0.030145077,0.029327065,0.028414031,0.027500997,0.026587962,0.025674928,0.024761894,0.02404027,0.023318646,0.022597022,0.021875398,0.021153774,0.02092631,0.020698845,0.020471381,0.020243916,0.020016452,0.019772754,0.019529057,0.019285359,0.019041662,0.018797964,0.018545745,0.018293526,0.018041306,0.017789087,0.017536868,0.017278661,0.017020454,0.016762247,0.01650404,0.016245833,0.015984629,0.015723426,0.015462222,0.015201019,0.014939815,0.014679174,0.014418532,0.014157891,0.013897249,0.013636608,0.013380365,0.013124122,0.01286788,0.012611637,0.012355394,0.012107632,0.01185987,0.011612108,0.011364346,0.011116584,0.010868822,0.01062106,0.010373298,0.010125536,0.009877774
"BRA",0.016966143,0.016619122,0.016272101,0.01592508,0.015578059,0.015231038,0.014882853,0.014534667,0.014186482,0.013838296,0.013490111,0.013125448,0.012760784,0.012396121,0.012031457,0.011666794,0.011161556,0.010656318,0.01015108,0.009645842,0.009140605,0.008559275,0.007977944,0.007396614,0.006815284,0.006233954,0.005823925,0.005413895,0.005003866,0.004593836,0.004183807,0.00404757,0.003911334,0.003775098,0.003638862,0.003502626,0.003392087,0.003281549,0.003171011,0.003060473,0.002949935,0.002889689,0.002829443,0.002769197,0.002708951,0.002648705,0.002597949,0.002547192,0.002496436,0.002445679,0.002394923,0.002262591,0.00213026,0.001997929,0.001865598,0.001733267,0.001707302,0.001681337,0.001655373,0.001629408,0.001603444,0.001577479,0.001551514,0.00152555,0.001499585,0.00147362
"BRB",0.014277739,0.013822409,0.013367079,0.01291175,0.01245642,0.01200109,0.011619993,0.011238896,0.0108578,0.010476703,0.010095606,0.00977476,0.009453914,0.009133067,0.008812221,0.008491375,0.00822133,0.007951284,0.007681239,0.007411193,0.007141148,0.006913913,0.006686679,0.006459444,0.006232209,0.006004975,0.005813802,0.00562263,0.005431457,0.005240284,0.005049112,0.004888305,0.004727498,0.004566691,0.004405884,0.004245078,0.004109832,0.003974587,0.003839341,0.003704096,0.003568851,0.003455117,0.003341384,0.00322765,0.003113916,0.003000183,0.002904549,0.002808915,0.002713281,0.002617647,0.002522013,0.002441605,0.002361197,0.002280789,0.002200381,0.002119973,0.002063636,0.002007299,0.001950962,0.001894626,0.001838289,0.001781952,0.001725615,0.001669278,0.001612941,0.001556604
"BRN",0.011174505,0.010787098,0.010399691,0.010012284,0.009624878,0.009237471,0.009086463,0.008935455,0.008784448,0.00863344,0.008482432,0.008186835,0.007891238,0.007595641,0.007300043,0.007004446,0.006760204,0.006515963,0.006271721,0.006027479,0.005783238,0.005581477,0.005379716,0.005177955,0.004976194,0.004774434,0.004607798,0.004441162,0.004274526,0.00410789,0.003941254,0.00380365,0.003666046,0.003528442,0.003390838,0.003253234,0.003139619,0.003026004,0.002912389,0.002798774,0.002685159,0.002591361,0.002497564,0.002403766,0.002309968,0.002216171,0.00213874,0.00206131,0.00198388,0.00190645,0.00182902,0.001765107,0.001701193,0.001637279,0.001573365,0.001509452,0.001509452,0.001509452,0.001509452,0.001509452,0.001509452,0.001509452,0.001509452,0.001509452,0.001509452,0.001509452
"BTN",0.042667169,0.042337861,0.042008554,0.041679246,0.041349939,0.041020631,0.041375497,0.041730364,0.04208523,0.042440097,0.042794963,0.042478171,0.042161378,0.041844586,0.041527793,0.041211001,0.040807111,0.040403221,0.039999331,0.039595441,0.039191551,0.038713277,0.038235003,0.037756729,0.037278455,0.036800181,0.035810064,0.034819946,0.033829829,0.032839711,0.031849594,0.030923563,0.029997532,0.029071502,0.028145471,0.02721944,0.026262646,0.025305852,0.024349058,0.023392264,0.02243547,0.021561443,0.020687416,0.019813388,0.018939361,0.018065334,0.017324494,0.016583654,0.015842813,0.015101973,0.014361133,0.013740164,0.013119195,0.012498227,0.011877258,0.011256289,0.011240379,0.011224469,0.011208559,0.011192649,0.011176739,0.011160829,0.011144919,0.011129009,0.011113099,0.011097189
"BWA",0.022331769,0.021865278,0.021398788,0.020932297,0.020465807,0.019999316,0.019605931,0.019212546,0.018819162,0.018425777,0.018032392,0.017686005,0.017339619,0.016993232,0.016646846,0.016300459,0.015827126,0.015353793,0.01488046,0.014407127,0.013933794,0.013408009,0.012882224,0.01235644,0.011830655,0.01130487,0.010924742,0.010544613,0.010164485,0.009784357,0.009404229,0.00920678,0.009009331,0.008811882,0.008614434,0.008416985,0.008165051,0.007913118,0.007661184,0.007409251,0.007157317,0.007433803,0.00771029,0.007986776,0.008263262,0.008539749,0.009205937,0.009872125,0.010538313,0.011204502,0.01187069,0.011779938,0.011689187,0.011598435,0.011507684,0.011416932,0.010499985,0.009583039,0.008666092,0.007749146,0.006832199,0.005915253,0.004998306,0.00408136,0.003164413,0.002247467
"CAF",0.072831529,0.071749011,0.070666493,0.069583974,0.068501456,0.067418938,0.066395903,0.065372868,0.064349832,0.063326797,0.062303762,0.061103169,0.059902576,0.058701984,0.057501391,0.056300798,0.054724148,0.053147498,0.051570849,0.049994199,0.048417549,0.046950467,0.045483385,0.044016303,0.042549221,0.041082139,0.040331675,0.039581212,0.038830748,0.038080285,0.037329821,0.037128671,0.03692752,0.03672637,0.036525219,0.036324069,0.036342901,0.036361733,0.036380565,0.036399397,0.036418229,0.036520423,0.036622618,0.036724812,0.036827007,0.036929201,0.037041805,0.03715441,0.037267014,0.037379619,0.037492223,0.037150187,0.036808152,0.036466116,0.036124081,0.035782045,0.034806823,0.033831601,0.032856378,0.031881156,0.030905934,0.029930712,0.02895549,0.027980267,0.027005045,0.026029823
"CAN",0.004628686,0.004427556,0.004226426,0.004025295,0.003824165,0.003623035,0.003537335,0.003451635,0.003365935,0.003280235,0.003194535,0.003149666,0.003104797,0.003059928,0.003015059,0.00297019,0.002914363,0.002858536,0.002802709,0.002746882,0.002691055,0.002601295,0.002511536,0.002421777,0.002332018,0.002242259,0.002105556,0.001968853,0.00183215,0.001695447,0.001558744,0.001488839,0.001418933,0.001349027,0.001279122,0.001209216,0.001161275,0.001113335,0.001065394,0.001017454,0.000969513,0.000933547,0.000897581,0.000861614,0.000825648,0.000789682,0.0007647,0.000739718,0.000714736,0.000689753,0.000664771,0.000648782,0.000632793,0.000616803,0.000600814,0.000584824,0.00055584,0.000526856,0.000497872,0.000468887,0.000439903,0.000410919,0.000381935,0.000352951,0.000323966,0.000294982
"CHE",0.003693168,0.003663276,0.003633385,0.003603493,0.003573601,0.00354371,0.003444039,0.003344368,0.003244697,0.003145027,0.003045356,0.003045356,0.003045356,0.003045356,0.003045356,0.003045356,0.002985529,0.002925703,0.002865877,0.00280605,0.002746224,0.002616539,0.002486853,0.002357168,0.002227483,0.002097797,0.001997982,0.001898167,0.001798352,0.001698536,0.001598721,0.001498856,0.001398991,0.001299126,0.00119926,0.001099395,0.001119372,0.001139349,0.001159326,0.001179303,0.00119928,0.001109368,0.001019456,0.000929543,0.000839631,0.000749719,0.000709745,0.000669771,0.000629797,0.000589823,0.000549849,0.000559843,0.000569837,0.000579832,0.000589826,0.00059982,0.000558729,0.000517639,0.000476548,0.000435457,0.000394367,0.000353276,0.000312185,0.000271095,0.000230004,0.000188913
"CHL",0.012732041,0.012158873,0.011585705,0.011012538,0.01043937,0.009866202,0.009434253,0.009002304,0.008570355,0.008138406,0.007706457,0.007416707,0.007126958,0.006837209,0.00654746,0.00625771,0.006005653,0.005753596,0.005501539,0.005249482,0.004997424,0.004763573,0.004529721,0.004295869,0.004062017,0.003828165,0.00363225,0.003436334,0.003240419,0.003044503,0.002848588,0.00280945,0.002770312,0.002731174,0.002692036,0.002652899,0.002623032,0.002593165,0.002563298,0.002533431,0.002503564,0.002457838,0.002412111,0.002366385,0.002320659,0.002274933,0.00220317,0.002131408,0.002059645,0.001987883,0.001916121,0.001791621,0.001667122,0.001542622,0.001418123,0.001293624,0.001191184,0.001088744,0.000986304,0.000883865,0.000781425,0.000678985,0.000576545,0.000474106,0.000371666,0.000269226
"CHN",0.046588856,0.044718783,0.042848711,0.040978638,0.039108566,0.037238493,0.037149867,0.037061241,0.036972615,0.036883989,0.036795363,0.032404106,0.028012849,0.023621592,0.019230335,0.014839078,0.014252239,0.013665399,0.01307856,0.01249172,0.011904881,0.011394034,0.010883187,0.01037234,0.009861493,0.009350646,0.008874443,0.008398241,0.007922039,0.007445836,0.006969634,0.006741137,0.00651264,0.006284143,0.006055645,0.005827148,0.005576501,0.005325854,0.005075207,0.00482456,0.004573913,0.004377075,0.004180237,0.003983399,0.003786561,0.003589723,0.003412207,0.00323469,0.003057173,0.002879657,0.00270214,0.002614809,0.002527479,0.002440148,0.002352817,0.002265486,0.002168018,0.00207055,0.001973082,0.001875613,0.001778145,0.001680677,0.001583209,0.001485741,0.001388273,0.001290805
"CIV",0.064336357,0.063339156,0.062341954,0.061344753,0.060347551,0.05935035,0.05842318,0.05749601,0.056568839,0.055641669,0.054714499,0.054101535,0.053488572,0.052875608,0.052262645,0.051649681,0.050122531,0.048595381,0.047068231,0.045541081,0.044013931,0.042587949,0.041161966,0.039735984,0.038310001,0.036884019,0.036006033,0.035128046,0.03425006,0.033372073,0.032494087,0.032070741,0.031647395,0.031224048,0.030800702,0.030377356,0.031456608,0.03253586,0.033615113,0.034694365,0.035773617,0.037840383,0.039907148,0.041973914,0.044040679,0.046107445,0.047503044,0.048898643,0.050294241,0.05168984,0.053085439,0.051599823,0.050114207,0.04862859,0.047142974,0.045657358,0.044979118,0.044300878,0.043622638,0.042944398,0.042266158,0.041587918,0.040909678,0.040231438,0.039553198,0.038874958
