"male_0.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"BFA",0.23808779,0.23412227,0.23015675,0.22619123,0.22222571,0.21826019,0.21475325,0.21124631,0.20773937,0.20423243,0.20072549,0.196561872,0.192398254,0.188234636,0.184071018,0.1799074,0.17606158,0.17221576,0.16836994,0.16452412,0.1606783,0.15641522,0.15215214,0.14788906,0.14362598,0.1393629,0.13647252,0.13358214,0.13069176,0.12780138,0.124911,0.12289642,0.12088184,0.11886726,0.11685268,0.1148381,0.11363414,0.11243018,0.11122622,0.11002226,0.1088183,0.10786784,0.10691738,0.10596692,0.10501646,0.104066,0.10207184,0.100077681,0.098083521,0.096089362,0.094095202,0.092001085,0.089906967,0.08781285,0.085718732,0.083624615,0.080910679,0.078196743,0.075482806,0.07276887,0.070054934,0.067340998,0.064627062,0.061913125,0.059199189,0.056485253
"BGD",0.23660267,0.229909004,0.223215338,0.216521672,0.209828006,0.20313434,0.19818252,0.1932307,0.18827888,0.18332706,0.17837524,0.17549941,0.17262358,0.16974775,0.16687192,0.16399609,0.167768576,0.171541062,0.175313548,0.179086034,0.18285852,0.176124966,0.169391412,0.162657858,0.155924304,0.14919075,0.14615313,0.14311551,0.14007789,0.13704027,0.13400265,0.130442216,0.126881782,0.123321348,0.119760914,0.11620048,0.112179289,0.108158098,0.104136907,0.100115716,0.096094525,0.092296479,0.088498434,0.084700388,0.080902343,0.077104297,0.073589701,0.070075105,0.066560508,0.063045912,0.059531316,0.056891297,0.054251278,0.051611259,0.04897124,0.046331221,0.044213977,0.042096733,0.039979488,0.037862244,0.035745,0.033627756,0.031510512,0.029393267,0.027276023,0.025158779
"BGR",0.097720371,0.091506679,0.085292987,0.079079294,0.072865602,0.06665191,0.061129839,0.055607767,0.050085696,0.044563624,0.039041553,0.037987791,0.036934029,0.035880267,0.034826505,0.033772743,0.032714495,0.031656247,0.030597999,0.029539751,0.028481503,0.027708816,0.026936129,0.026163441,0.025390754,0.024618067,0.02355702,0.022495972,0.021434925,0.020373877,0.01931283,0.018643388,0.017973946,0.017304504,0.016635062,0.01596562,0.016206123,0.016446626,0.016687128,0.016927631,0.017168134,0.017167435,0.017166735,0.017166036,0.017165336,0.017164637,0.016553328,0.015942018,0.015330709,0.014719399,0.01410809,0.013349315,0.01259054,0.011831764,0.011072989,0.010314214,0.010134724,0.009955234,0.009775744,0.009596255,0.009416765,0.009237275,0.009057785,0.008878295,0.008698805,0.008519315
"BHR",0.19182822,0.185804976,0.179781732,0.173758488,0.167735244,0.161712,0.1523928,0.1430736,0.1337544,0.1244352,0.115116,0.1074052,0.0996944,0.0919836,0.0842728,0.076562,0.071521,0.06648,0.061439,0.056398,0.051357,0.0478586,0.0443602,0.0408618,0.0373634,0.033865,0.031888,0.029911,0.027934,0.025957,0.02398,0.0229394,0.0218988,0.0208582,0.0198176,0.018777,0.018027714,0.017278427,0.016529141,0.015779854,0.015030568,0.014544849,0.014059131,0.013573412,0.013087694,0.012601975,0.012064349,0.011526723,0.010989097,0.010451471,0.009913845,0.009624982,0.009336119,0.009047256,0.008758392,0.008469529,0.008288834,0.008108138,0.007927442,0.007746747,0.007566051,0.007385355,0.00720466,0.007023964,0.006843269,0.006662573
"BHS",0.075941197,0.073421119,0.070901041,0.068380963,0.065860885,0.063340807,0.061233347,0.059125887,0.057018428,0.054910968,0.052803508,0.051040887,0.049278266,0.047515644,0.045753023,0.043990402,0.042516855,0.041043308,0.039569761,0.038096214,0.036622667,0.035391719,0.034160771,0.032929822,0.031698874,0.030467926,0.029440561,0.028413196,0.027385832,0.026358467,0.025331102,0.024474453,0.023617804,0.022761155,0.021904506,0.021047857,0.020389591,0.019731325,0.019073058,0.018414792,0.017756526,0.017375326,0.016994126,0.016612927,0.016231727,0.015850527,0.015179964,0.014509402,0.013838839,0.013168277,0.012497714,0.012112575,0.011727437,0.011342298,0.01095716,0.010572021,0.010385043,0.010198065,0.010011086,0.009824108,0.00963713,0.009450152,0.009263173,0.009076195,0.008889217,0.008702239
"BIH",0.19014503,0.179673274,0.169201518,0.158729762,0.148258006,0.13778625,0.130343782,0.122901314,0.115458846,0.108016378,0.10057391,0.095358966,0.090144023,0.084929079,0.079714136,0.074499192,0.069532579,0.064565966,0.059599354,0.054632741,0.049666128,0.046828064,0.043989999,0.041151935,0.03831387,0.035475806,0.034293279,0.033110752,0.031928226,0.030745699,0.029563172,0.027592294,0.025621416,0.023650537,0.021679659,0.019708781,0.019864187,0.020019593,0.020175,0.020330406,0.020485812,0.01876465,0.017043487,0.015322325,0.013601162,0.01188,0.011606,0.011332,0.011058,0.010784,0.01051,0.01035,0.01019,0.01003,0.00987,0.00971,0.009397118,0.009084236,0.008771355,0.008458473,0.008145591,0.007832709,0.007519828,0.007206946,0.006894064,0.006581182
"BLR",0.10549686,0.096966825,0.08843679,0.079906755,0.07137672,0.062846685,0.058844878,0.054843071,0.050841263,0.046839456,0.042837649,0.040150984,0.03746432,0.034777655,0.032090991,0.029404326,0.028341679,0.027279033,0.026216386,0.02515374,0.024091093,0.024271658,0.024452222,0.024632787,0.024813351,0.024993916,0.024496377,0.023998838,0.023501299,0.02300376,0.022506221,0.021777311,0.021048402,0.020319492,0.019590583,0.018861673,0.018525963,0.018190253,0.017854544,0.017518834,0.017183124,0.017206763,0.017230402,0.01725404,0.017277679,0.017301318,0.016019056,0.014736793,0.013454531,0.012172268,0.010890006,0.010150891,0.009411776,0.00867266,0.007933545,0.00719443,0.006555229,0.005916028,0.005276827,0.004637627,0.003998426,0.003359225,0.002720024,0.002080823,0.001441622,0.000802421
"BLZ",0.10517238,0.102704536,0.100236692,0.097768848,0.095301004,0.09283316,0.090481492,0.088129824,0.085778156,0.083426488,0.08107482,0.079236838,0.077398856,0.075560874,0.073722892,0.07188491,0.070000996,0.068117082,0.066233168,0.064349254,0.06246534,0.060485092,0.058504844,0.056524596,0.054544348,0.0525641,0.050468328,0.048372556,0.046276784,0.044181012,0.04208524,0.041034328,0.039983416,0.038932504,0.037881592,0.03683068,0.035723754,0.034616828,0.033509902,0.032402976,0.03129605,0.03018484,0.02907363,0.02796242,0.02685121,0.02574,0.024986,0.024232,0.023478,0.022724,0.02197,0.021356,0.020742,0.020128,0.019514,0.0189,0.0183,0.0177,0.0171,0.0165,0.0159,0.0153,0.0147,0.0141,0.0135,0.0129
"BOL",0.18686914,0.185230822,0.183592504,0.181954186,0.180315868,0.17867755,0.176764982,0.174852414,0.172939846,0.171027278,0.16911471,0.1669312,0.16474769,0.16256418,0.16038067,0.15819716,0.155766818,0.153336476,0.150906134,0.148475792,0.14604545,0.143444246,0.140843042,0.138241838,0.135640634,0.13303943,0.130340442,0.127641454,0.124942466,0.122243478,0.11954449,0.116772082,0.113999674,0.111227266,0.108454858,0.10568245,0.102893137,0.100103825,0.097314512,0.0945252,0.091735887,0.089056637,0.086377387,0.083698136,0.081018886,0.078339636,0.075878367,0.073417098,0.070955828,0.068494559,0.06603329,0.063831272,0.061629253,0.059427235,0.057225216,0.055023198,0.053268584,0.051513969,0.049759355,0.04800474,0.046250126,0.044495512,0.042740897,0.040986283,0.039231668,0.037477054
"BRA",0.14715483,0.144681916,0.142209002,0.139736088,0.137263174,0.13479026,0.132421438,0.130052616,0.127683794,0.125314972,0.12294615,0.120985134,0.119024118,0.117063102,0.115102086,0.11314107,0.11120364,0.10926621,0.10732878,0.10539135,0.10345392,0.101584634,0.099715348,0.097846062,0.095976776,0.09410749,0.091384096,0.088660701,0.085937307,0.083213912,0.080490518,0.076758186,0.073025854,0.069293523,0.065561191,0.061828859,0.058918681,0.056008504,0.053098326,0.050188149,0.047277971,0.045522146,0.04376632,0.042010495,0.040254669,0.038498844,0.037202903,0.035906962,0.034611022,0.033315081,0.03201914,0.030306118,0.028593097,0.026880075,0.025167054,0.023454032,0.02222462,0.020995208,0.019765796,0.018536384,0.017306972,0.01607756,0.014848148,0.013618736,0.012389324,0.011159912
"BRB",0.095854339,0.092725736,0.089597132,0.086468529,0.083339925,0.080211322,0.07756942,0.074927518,0.072285615,0.069643713,0.067001811,0.063708232,0.060414653,0.057121075,0.053827496,0.050533917,0.04872101,0.046908103,0.045095196,0.043282289,0.041469382,0.039974202,0.038479022,0.036983841,0.035488661,0.033993481,0.032761817,0.031530152,0.030298488,0.029066823,0.027835159,0.026821913,0.025808668,0.024795422,0.023782177,0.022768931,0.021936491,0.02110405,0.02027161,0.019439169,0.018606729,0.017923715,0.017240702,0.016557688,0.015874675,0.015191661,0.014893732,0.014595803,0.014297874,0.013999945,0.013702016,0.013417541,0.013133065,0.01284859,0.012564114,0.012279639,0.01199025,0.011700861,0.011411473,0.011122084,0.010832695,0.010543306,0.010253917,0.009964529,0.00967514,0.009385751
"BRN",0.087878178,0.084678572,0.081478965,0.078279359,0.075079752,0.071880146,0.06799564,0.064111134,0.060226629,0.056342123,0.052457617,0.050350107,0.048242597,0.046135086,0.044027576,0.041920066,0.04022887,0.038537674,0.036846478,0.035155282,0.033464086,0.032108636,0.030753185,0.029397735,0.028042284,0.026686834,0.02560199,0.024517147,0.023432303,0.02234746,0.021262616,0.020395551,0.019528487,0.018661422,0.017794358,0.016927293,0.01623517,0.015543047,0.014850923,0.0141588,0.013466677,0.012914818,0.01236296,0.011811101,0.011259243,0.010707384,0.010267788,0.009828193,0.009388597,0.008949001,0.008509405,0.008159519,0.007809634,0.007459748,0.007109862,0.006759976,0.006759976,0.006759976,0.006759976,0.006759976,0.006759976,0.006759976,0.006759976,0.006759976,0.006759976,0.006759976
"BTN",0.25457971,0.250828538,0.247077366,0.243326194,0.239575022,0.23582385,0.231428296,0.227032742,0.222637188,0.218241634,0.21384608,0.208545374,0.203244668,0.197943962,0.192643256,0.18734255,0.18231406,0.17728557,0.17225708,0.16722859,0.1622001,0.157885126,0.153570152,0.149255178,0.144940204,0.14062523,0.136122242,0.131619254,0.127116266,0.122613278,0.11811029,0.114265369,0.110420448,0.106575528,0.102730607,0.098885686,0.095321785,0.091757884,0.088193984,0.084630083,0.081066182,0.078045859,0.075025535,0.072005212,0.068984888,0.065964565,0.064024427,0.062084289,0.060144151,0.058204013,0.056263875,0.053655433,0.05104699,0.048438548,0.045830105,0.043221663,0.041290152,0.039358642,0.037427131,0.035495621,0.03356411,0.031632599,0.029701089,0.027769578,0.025838068,0.023906557
"BWA",0.14833962,0.145809678,0.143279736,0.140749794,0.138219852,0.13568991,0.133347238,0.131004566,0.128661894,0.126319222,0.12397655,0.121893208,0.119809866,0.117726524,0.115643182,0.11355984,0.110673826,0.107787812,0.104901799,0.102015785,0.099129771,0.095874343,0.092618915,0.089363488,0.08610806,0.082852632,0.08047846,0.078104287,0.075730115,0.073355942,0.07098177,0.069959295,0.068936821,0.067914346,0.066891872,0.065869397,0.066239788,0.066610178,0.066980569,0.067350959,0.06772135,0.069986735,0.072252121,0.074517506,0.076782892,0.079048277,0.077564239,0.076080201,0.074596164,0.073112126,0.071628088,0.067540423,0.063452758,0.059365094,0.055277429,0.051189764,0.04881141,0.046433055,0.044054701,0.041676346,0.039297992,0.036919638,0.034541283,0.032162929,0.029784574,0.02740622
"CAF",0.2188052,0.215784448,0.212763696,0.209742944,0.206722192,0.20370144,0.200844462,0.197987484,0.195130506,0.192273528,0.18941655,0.186066104,0.182715658,0.179365212,0.176014766,0.17266432,0.168266604,0.163868888,0.159471172,0.155073456,0.15067574,0.146654882,0.142634024,0.138613166,0.134592308,0.13057145,0.128855654,0.127139858,0.125424062,0.123708266,0.12199247,0.12182076,0.12164905,0.12147734,0.12130563,0.12113392,0.12181432,0.12249472,0.12317512,0.12385552,0.12453592,0.124994896,0.125453872,0.125912848,0.126371824,0.1268308,0.126419316,0.126007832,0.125596348,0.125184864,0.12477338,0.123283508,0.121793636,0.120303764,0.118813892,0.11732402,0.11476069,0.11219736,0.10963403,0.1070707,0.10450737,0.10194404,0.09938071,0.09681738,0.09425405,0.09169072
"CAN",0.042342438,0.041000726,0.039659014,0.038317301,0.036975589,0.035633877,0.0343293,0.033024723,0.031720146,0.030415569,0.029110992,0.027922714,0.026734436,0.025546158,0.02435788,0.023169602,0.022182299,0.021194997,0.020207694,0.019220392,0.018233089,0.01730313,0.016373172,0.015443213,0.014513255,0.013583296,0.012867467,0.012151638,0.011435809,0.01071998,0.010004151,0.009656711,0.00930927,0.00896183,0.008614389,0.008266949,0.00798744,0.00770793,0.007428421,0.007148912,0.006869402,0.006663475,0.006457548,0.006251621,0.006045694,0.005839766,0.00581385,0.005787934,0.005762017,0.005736101,0.005710185,0.005661104,0.005612024,0.005562944,0.005513863,0.005464783,0.00539368,0.005322577,0.005251475,0.005180372,0.005109269,0.005038166,0.004967064,0.004895961,0.004824858,0.004753755
"CHE",0.032557761,0.031324473,0.030091184,0.028857896,0.027624607,0.026391319,0.025845318,0.025299317,0.024753317,0.024207316,0.023661315,0.022699724,0.021738133,0.020776543,0.019814952,0.018853361,0.018226936,0.017600511,0.016974087,0.016347662,0.015721237,0.014784206,0.013847175,0.012910144,0.011973113,0.011036082,0.010582414,0.010128746,0.009675077,0.009221409,0.008767741,0.008582608,0.008397475,0.008212343,0.00802721,0.007842077,0.007621091,0.007400106,0.00717912,0.006958134,0.006737148,0.006452372,0.006167595,0.005882819,0.005598043,0.005313266,0.005247901,0.005182535,0.005117169,0.005051804,0.004986438,0.004901205,0.004815973,0.00473074,0.004645508,0.004560275,0.004481591,0.004402906,0.004324221,0.004245536,0.004166851,0.004088166,0.004009482,0.003930797,0.003852112,0.003773427
"CHL",0.13028963,0.129493782,0.128697934,0.127902086,0.127106238,0.12631039,0.12414179,0.12197319,0.11980459,0.11763599,0.11546739,0.111407218,0.107347045,0.103286873,0.0992267,0.095166528,0.090559654,0.08595278,0.081345905,0.076739031,0.072132157,0.067255373,0.062378589,0.057501806,0.052625022,0.047748238,0.043537826,0.039327413,0.035117001,0.030906588,0.026696176,0.025254157,0.023812138,0.022370119,0.0209281,0.019486081,0.018514004,0.017541928,0.016569851,0.015597775,0.014625698,0.01400309,0.013380482,0.012757875,0.012135267,0.011512659,0.011057098,0.010601536,0.010145975,0.009690414,0.009234852,0.009102334,0.008969815,0.008837297,0.008704779,0.00857226,0.00845462,0.008336979,0.008219339,0.008101698,0.007984058,0.007866417,0.007748776,0.007631136,0.007513495,0.007395855
"CHN",0.13044,0.1310672,0.1316944,0.1323216,0.1329488,0.133576,0.133968946,0.134361892,0.134754838,0.135147784,0.13554073,0.128709142,0.121877554,0.115045966,0.108214378,0.10138279,0.096144334,0.090905878,0.085667422,0.080428966,0.07519051,0.071677832,0.068165155,0.064652477,0.0611398,0.057627122,0.055490334,0.053353547,0.051216759,0.049079972,0.046943184,0.046444668,0.045946152,0.045447637,0.044949121,0.044450605,0.044068191,0.043685777,0.043303362,0.042920948,0.042538534,0.041256166,0.039973798,0.038691431,0.037409063,0.036126695,0.034267507,0.032408319,0.030549132,0.028689944,0.026830756,0.025024566,0.023218375,0.021412185,0.019605994,0.017799804,0.016715735,0.015631666,0.014547596,0.013463527,0.012379458,0.011295389,0.01021132,0.00912725,0.008043181,0.006959112
"CIV",0.28117059,0.27461111,0.26805163,0.26149215,0.25493267,0.24837319,0.24108759,0.23380199,0.22651639,0.21923079,0.21194519,0.205624812,0.199304434,0.192984056,0.186663678,0.1803433,0.17559826,0.17085322,0.16610818,0.16136314,0.1566181,0.15252826,0.14843842,0.14434858,0.14025874,0.1361689,0.13359554,0.13102218,0.12844882,0.12587546,0.1233021,0.12203872,0.12077534,0.11951196,0.11824858,0.1169852,0.11626914,0.11555308,0.11483702,0.11412096,0.1134049,0.1125609,0.1117169,0.1108729,0.1100289,0.1091849,0.107595132,0.106005364,0.104415596,0.102825828,0.10123606,0.099725864,0.098215669,0.096705473,0.095195278,0.093685082,0.090857408,0.088029734,0.085202059,0.082374385,0.079546711,0.076719037,0.073891363,0.071063688,0.068236014,0.06540834
