"female_40.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.007936119,0.007714266,0.007492413,0.00727056,0.007048707,0.006826854,0.006911845,0.006996835,0.007081826,0.007166816,0.007251806,0.007336758,0.00742171,0.007506662,0.007591614,0.007676566,0.007761484,0.007846402,0.007931319,0.008016237,0.008101155,0.008186029,0.008270904,0.008355778,0.008440652,0.008525527,0.008610368,0.00869521,0.008780051,0.008864893,0.008949735,0.009034553,0.009119371,0.009204189,0.009289008,0.009373826,0.009632362,0.009890898,0.010149435,0.010407971,0.010666507,0.010484827,0.010303146,0.010121466,0.009939786,0.009758105,0.010351402,0.010944698,0.011537994,0.012131291,0.012724587,0.011647703,0.010570819,0.009493935,0.008417051,0.007340167,0.007256207,0.007172247,0.007088286,0.007004326,0.006920366,0.006836406,0.006752446,0.006668486,0.006584525,0.006500565
"BDI",0.063147011,0.062517268,0.061887525,0.061257782,0.060628039,0.059998296,0.059385619,0.058772942,0.058160264,0.057547587,0.05693491,0.056348824,0.055762738,0.055176653,0.054590567,0.054004481,0.053737638,0.053470795,0.053203951,0.052937108,0.052670265,0.051885035,0.051099805,0.050314576,0.049529346,0.048744116,0.048195546,0.047646976,0.047098405,0.046549835,0.046001265,0.045634856,0.045268447,0.044902037,0.044535628,0.044169219,0.044790807,0.045412395,0.046033983,0.046655571,0.047277159,0.046399188,0.045521217,0.044643246,0.043765275,0.042887304,0.043118627,0.043349951,0.043581274,0.043812598,0.044043921,0.044103977,0.044164033,0.044224088,0.044284144,0.0443442,0.043302427,0.042260654,0.041218881,0.040177108,0.039135335,0.038093562,0.037051789,0.036010016,0.034968243,0.03392647
"BEL",0.013429297,0.012981603,0.012533909,0.012086216,0.011638522,0.011190828,0.0110592,0.010927573,0.010795945,0.010664318,0.01053269,0.010500357,0.010468024,0.01043569,0.010403357,0.010371024,0.010251054,0.010131083,0.010011113,0.009891142,0.009771172,0.009706684,0.009642197,0.009577709,0.009513222,0.009448735,0.009333717,0.009218699,0.009103682,0.008988664,0.008873646,0.008775217,0.008676787,0.008578357,0.008479928,0.008381498,0.008315074,0.008248651,0.008182227,0.008115803,0.00804938,0.007923464,0.007797547,0.007671631,0.007545715,0.007419799,0.007190216,0.006960633,0.00673105,0.006501467,0.006271885,0.006160521,0.006049158,0.005937794,0.005826431,0.005715067,0.005588674,0.00546228,0.005335887,0.005209494,0.0050831,0.004956707,0.004830313,0.00470392,0.004577526,0.004451133
"BEN",0.072145524,0.070842951,0.069540378,0.068237805,0.066935232,0.065632659,0.064572577,0.063512494,0.062452412,0.061392329,0.060332247,0.059954399,0.059576551,0.059198702,0.058820854,0.058443006,0.0566104,0.054777794,0.052945189,0.051112583,0.049279977,0.047980987,0.046681997,0.045383006,0.044084016,0.042785026,0.042078292,0.041371558,0.040664824,0.03995809,0.039251356,0.037993424,0.036735492,0.035477559,0.034219627,0.032961695,0.032266786,0.031571877,0.030876968,0.030182059,0.02948715,0.030123546,0.030759941,0.031396337,0.032032732,0.032669128,0.032704164,0.0327392,0.032774237,0.032809273,0.032844309,0.032233534,0.031622759,0.031011983,0.030401208,0.029790433,0.029491149,0.029191864,0.02889258,0.028593295,0.028294011,0.027994727,0.027695442,0.027396158,0.027096873,0.026797589
"BFA",0.071491863,0.070325953,0.069160042,0.067994132,0.066828221,0.065662311,0.064608497,0.063554682,0.062500868,0.061447053,0.060393239,0.059469079,0.05854492,0.05762076,0.056696601,0.055772441,0.054781829,0.053791217,0.052800606,0.051809994,0.050819382,0.049570099,0.048320817,0.047071534,0.045822252,0.044572969,0.042582265,0.04059156,0.038600856,0.036610151,0.034619447,0.034637133,0.034654819,0.034672504,0.03469019,0.034707876,0.035071038,0.0354342,0.035797361,0.036160523,0.036523685,0.036532415,0.036541146,0.036549876,0.036558607,0.036567337,0.036422534,0.036277732,0.036132929,0.035988127,0.035843324,0.035348678,0.034854033,0.034359387,0.033864742,0.033370096,0.032770933,0.03217177,0.031572608,0.030973445,0.030374282,0.029775119,0.029175956,0.028576794,0.027977631,0.027378468
"BGD",0.04330869,0.042518339,0.041727988,0.040937637,0.040147286,0.039356935,0.038651368,0.0379458,0.037240233,0.036534665,0.035829098,0.035207296,0.034585495,0.033963693,0.033341892,0.03272009,0.03244533,0.032170569,0.031895809,0.031621048,0.031346288,0.030605487,0.029864686,0.029123885,0.028383084,0.027642283,0.027230152,0.026818021,0.026405889,0.025993758,0.025581627,0.025204792,0.024827957,0.024451121,0.024074286,0.023697451,0.023310066,0.022922682,0.022535297,0.022147913,0.021760528,0.021348784,0.020937041,0.020525297,0.020113554,0.01970181,0.019056522,0.018411235,0.017765947,0.01712066,0.016475372,0.015760166,0.015044959,0.014329753,0.013614546,0.01289934,0.012555272,0.012211204,0.011867136,0.011523068,0.011179,0.010834932,0.010490864,0.010146796,0.009802728,0.00945866
"BGR",0.016056776,0.015370107,0.014683438,0.01399677,0.013310101,0.012623432,0.012221957,0.011820483,0.011419008,0.011017534,0.010616059,0.010428067,0.010240074,0.010052082,0.009864089,0.009676097,0.009584998,0.0094939,0.009402801,0.009311703,0.009220604,0.009105466,0.008990328,0.008875189,0.008760051,0.008644912,0.008663844,0.008682775,0.008701707,0.008720638,0.008739569,0.008762452,0.008785334,0.008808217,0.008831099,0.008853981,0.008949921,0.009045861,0.009141801,0.009237741,0.009333681,0.009489206,0.009644731,0.009800256,0.009955781,0.010111306,0.0099599,0.009808494,0.009657087,0.009505681,0.009354275,0.009278095,0.009201915,0.009125735,0.009049555,0.008973375,0.008921676,0.008869976,0.008818277,0.008766578,0.008714879,0.008663179,0.00861148,0.008559781,0.008508082,0.008456383
"BHR",0.040723999,0.038488599,0.036253199,0.0340178,0.0317824,0.029547,0.0279512,0.0263554,0.0247596,0.0231638,0.021568,0.0204554,0.0193428,0.0182302,0.0171176,0.016005,0.0152444,0.0144838,0.0137232,0.0129626,0.012202,0.0116912,0.0111804,0.0106696,0.0101588,0.009648,0.0093176,0.0089872,0.0086568,0.0083264,0.007996,0.007801348,0.007606695,0.007412043,0.00721739,0.007022738,0.006919335,0.006815933,0.00671253,0.006609128,0.006505726,0.006425151,0.006344577,0.006264003,0.006183428,0.006102854,0.006001374,0.005899894,0.005798414,0.005696934,0.005595454,0.005481002,0.00536655,0.005252098,0.005137646,0.005023193,0.004957731,0.004892269,0.004826806,0.004761344,0.004695881,0.004630419,0.004564956,0.004499494,0.004434032,0.004368569
"BHS",0.028211675,0.027860606,0.027509538,0.027158469,0.026807401,0.026456332,0.026126826,0.025797319,0.025467813,0.025138306,0.0248088,0.024499566,0.024190333,0.023881099,0.023571866,0.023262632,0.022972454,0.022682276,0.022392099,0.022101921,0.021811743,0.021539473,0.021267204,0.020994934,0.020722665,0.020450395,0.020194952,0.019939509,0.019684066,0.019428623,0.01917318,0.018933544,0.018693908,0.018454271,0.018214635,0.017974999,0.017987493,0.017999987,0.018012482,0.018024976,0.01803747,0.018206251,0.018375032,0.018543813,0.018712594,0.018881375,0.018680567,0.018479759,0.01827895,0.018078142,0.017877334,0.017549508,0.017221681,0.016893855,0.016566028,0.016238202,0.01594356,0.015648918,0.015354276,0.015059634,0.014764992,0.01447035,0.014175708,0.013881066,0.013586424,0.013291782
"BIH",0.020969818,0.020270824,0.01957183,0.018872836,0.018173842,0.017474848,0.017157123,0.016839399,0.016521674,0.01620395,0.015886225,0.015471802,0.015057379,0.014642955,0.014228532,0.013814109,0.013453741,0.013093373,0.012733005,0.012372637,0.012012269,0.011698905,0.011385542,0.011072178,0.010758815,0.010445451,0.010290704,0.010135956,0.009981209,0.009826461,0.009671714,0.009579602,0.009487491,0.009395379,0.009303268,0.009211156,0.009260604,0.009310052,0.0093595,0.009408948,0.009458396,0.009072716,0.008687037,0.008301358,0.007915679,0.00753,0.007328,0.007126,0.006924,0.006722,0.00652,0.006446,0.006372,0.006298,0.006224,0.00615,0.006073694,0.005997389,0.005921083,0.005844777,0.005768472,0.005692166,0.005615861,0.005539555,0.005463249,0.005386944
"BLR",0.015417479,0.014866803,0.014316127,0.01376545,0.013214774,0.012664098,0.012379859,0.012095621,0.011811382,0.011527144,0.011242905,0.011090072,0.01093724,0.010784407,0.010631575,0.010478742,0.01038823,0.010297718,0.010207207,0.010116695,0.010026183,0.010187984,0.010349786,0.010511587,0.010673389,0.01083519,0.011023967,0.011212745,0.011401522,0.0115903,0.011779077,0.011530308,0.011281539,0.011032769,0.010784,0.010535231,0.010792714,0.011050197,0.011307681,0.011565164,0.011822647,0.012024328,0.01222601,0.012427691,0.012629373,0.012831054,0.012756306,0.012681557,0.012606809,0.01253206,0.012457312,0.012292167,0.012127022,0.011961878,0.011796733,0.011631588,0.011498313,0.011365039,0.011231764,0.01109849,0.010965215,0.01083194,0.010698666,0.010565391,0.010432117,0.010298842
"BLZ",0.03265849,0.03174339,0.03082829,0.02991319,0.02899809,0.02808299,0.027214118,0.026345246,0.025476374,0.024607502,0.02373863,0.022954238,0.022169846,0.021385454,0.020601062,0.01981667,0.019096046,0.018375422,0.017654798,0.016934174,0.01621355,0.01562049,0.01502743,0.01443437,0.01384131,0.01324825,0.012908196,0.012568142,0.012228088,0.011888034,0.01154798,0.01128421,0.01102044,0.01075667,0.0104929,0.01022913,0.010963886,0.011698642,0.012433398,0.013168154,0.01390291,0.01412949,0.01435607,0.014582651,0.014809231,0.015035811,0.015077228,0.015118645,0.015160062,0.015201479,0.015242896,0.015014858,0.01478682,0.014558782,0.014330744,0.014102706,0.014054763,0.01400682,0.013958878,0.013910935,0.013862992,0.013815049,0.013767106,0.013719164,0.013671221,0.013623278
"BOL",0.04988593,0.049589747,0.049293563,0.04899738,0.048701196,0.048405013,0.048098072,0.04779113,0.047484189,0.047177247,0.046870306,0.046560565,0.046250824,0.045941082,0.045631341,0.0453216,0.045009528,0.044697456,0.044385383,0.044073311,0.043761239,0.043134097,0.042506956,0.041879814,0.041252673,0.040625531,0.03981383,0.039002129,0.038190429,0.037378728,0.036567027,0.035787314,0.0350076,0.034227887,0.033448173,0.03266846,0.031940427,0.031212393,0.03048436,0.029756326,0.029028293,0.028371381,0.027714469,0.027057557,0.026400645,0.025743733,0.025174653,0.024605574,0.024036494,0.023467415,0.022898335,0.02242872,0.021959105,0.02148949,0.021019875,0.02055026,0.020103683,0.019657106,0.019210529,0.018763952,0.018317375,0.017870798,0.017424221,0.016977644,0.016531067,0.01608449
"BRA",0.044935274,0.044186097,0.04343692,0.042687744,0.041938567,0.04118939,0.039992592,0.038795794,0.037598996,0.036402198,0.0352054,0.033971477,0.032737553,0.03150363,0.030269706,0.029035783,0.028022508,0.027009233,0.025995959,0.024982684,0.023969409,0.023716115,0.02346282,0.023209526,0.022956231,0.022702937,0.022392265,0.022081593,0.021770922,0.02146025,0.021149578,0.0206997,0.020249823,0.019799945,0.019350068,0.01890019,0.018422483,0.017944775,0.017467068,0.01698936,0.016511653,0.016198435,0.015885216,0.015571998,0.015258779,0.014945561,0.014506594,0.014067627,0.013628659,0.013189692,0.012750725,0.012459948,0.012169171,0.011878393,0.011587616,0.011296839,0.011028187,0.010759534,0.010490882,0.01022223,0.009953578,0.009684925,0.009416273,0.009147621,0.008878969,0.008610316
"BRB",0.031398792,0.030682167,0.029965542,0.029248917,0.028532292,0.027815667,0.027174835,0.026534003,0.025893171,0.025252339,0.024611507,0.024043655,0.023475802,0.02290795,0.022340097,0.021772245,0.021269247,0.02076625,0.020263252,0.019760255,0.019257257,0.018811852,0.018366448,0.017921043,0.017475639,0.017030234,0.016635941,0.016241649,0.015847356,0.015453064,0.015058771,0.014709813,0.014360855,0.014011897,0.013662939,0.013313981,0.013005214,0.012696447,0.012387681,0.012078914,0.011770147,0.011496996,0.011223844,0.010950693,0.010677541,0.01040439,0.010162788,0.009921186,0.009679584,0.009437982,0.00919638,0.008982715,0.008769051,0.008555386,0.008341722,0.008128057,0.007922904,0.007717751,0.007512598,0.007307445,0.007102292,0.006897139,0.006691985,0.006486832,0.006281679,0.006076526
"BRN",0.029475718,0.028807444,0.02813917,0.027470895,0.026802621,0.026134347,0.025543987,0.024953626,0.024363266,0.023772905,0.023182545,0.022619081,0.022055617,0.021492153,0.020928689,0.020365225,0.019869607,0.019373988,0.01887837,0.018382751,0.017887133,0.017451338,0.017015543,0.016579748,0.016143953,0.015708158,0.015325078,0.014941998,0.014558919,0.014175839,0.013792759,0.013456105,0.01311945,0.012782796,0.012446141,0.012109487,0.011813698,0.01151791,0.011222121,0.010926333,0.010630544,0.010370712,0.010110879,0.009851047,0.009591214,0.009331382,0.009103174,0.008874967,0.008646759,0.008418551,0.008190344,0.007989942,0.00778954,0.007589138,0.007388736,0.007188334,0.007188334,0.007188334,0.007188334,0.007188334,0.007188334,0.007188334,0.007188334,0.007188334,0.007188334,0.007188334
"BTN",0.10263219,0.101863652,0.101095114,0.100326577,0.099558039,0.098789501,0.09814043,0.097491359,0.096842287,0.096193216,0.095544145,0.094184696,0.092825247,0.091465797,0.090106348,0.088746899,0.087402012,0.086057126,0.084712239,0.083367353,0.082022466,0.080789426,0.079556386,0.078323347,0.077090307,0.075857267,0.074175077,0.072492888,0.070810698,0.069128509,0.067446319,0.065884856,0.064323393,0.06276193,0.061200467,0.059639004,0.058029397,0.05641979,0.054810184,0.053200577,0.05159097,0.050080679,0.048570388,0.047060097,0.045549806,0.044039515,0.042699567,0.041359619,0.040019671,0.038679723,0.037339775,0.036142866,0.034945956,0.033749047,0.032552137,0.031355228,0.030812949,0.030270669,0.02972839,0.02918611,0.028643831,0.028101552,0.027559272,0.027016993,0.026474713,0.025932434
"BWA",0.04733689,0.046682948,0.046029006,0.045375065,0.044721123,0.044067181,0.043479804,0.042892427,0.042305051,0.041717674,0.041130297,0.040572988,0.040015678,0.039458369,0.038901059,0.03834375,0.037444758,0.036545767,0.035646775,0.034747784,0.033848792,0.032790687,0.031732582,0.030674478,0.029616373,0.028558268,0.027810192,0.027062116,0.02631404,0.025565964,0.024817888,0.024615478,0.024413068,0.024210657,0.024008247,0.023805837,0.025831538,0.027857239,0.029882941,0.031908642,0.033934343,0.041829817,0.049725291,0.057620764,0.065516238,0.073411712,0.078317072,0.083222431,0.088127791,0.09303315,0.09793851,0.091409853,0.084881197,0.07835254,0.071823884,0.065295227,0.059308451,0.053321674,0.047334898,0.041348121,0.035361345,0.029374569,0.023387792,0.017401016,0.011414239,0.005427463
"CAF",0.076333417,0.075283849,0.07423428,0.073184712,0.072135143,0.071085575,0.07009554,0.069105506,0.068115471,0.067125437,0.066135402,0.064978154,0.063820907,0.062663659,0.061506412,0.060349164,0.058798477,0.05724779,0.055697104,0.054146417,0.05259573,0.051283103,0.049970476,0.048657849,0.047345222,0.046032595,0.045389351,0.044746106,0.044102862,0.043459617,0.042816373,0.04337647,0.043936568,0.044496665,0.045056763,0.04561686,0.048427227,0.051237594,0.054047961,0.056858328,0.059668695,0.065093873,0.070519051,0.075944229,0.081369407,0.086794585,0.091420028,0.096045471,0.100670914,0.105296357,0.1099218,0.108261458,0.106601116,0.104940774,0.103280432,0.10162009,0.099030864,0.096441638,0.093852413,0.091263187,0.088673961,0.086084735,0.083495509,0.080906284,0.078317058,0.075727832
"CAN",0.013992528,0.013443386,0.012894244,0.012345102,0.01179596,0.011246818,0.011049717,0.010852616,0.010655516,0.010458415,0.010261314,0.010256306,0.010251299,0.010246291,0.010241284,0.010236276,0.010153012,0.010069747,0.009986483,0.009903218,0.009819954,0.009579121,0.009338289,0.009097457,0.008856625,0.008615792,0.008414232,0.008212671,0.008011111,0.00780955,0.00760799,0.007411359,0.007214729,0.007018099,0.006821468,0.006624838,0.006509417,0.006393995,0.006278574,0.006163153,0.006047731,0.006047753,0.006047775,0.006047797,0.006047819,0.006047841,0.0059106,0.005773358,0.005636117,0.005498875,0.005361634,0.005307898,0.005254163,0.005200428,0.005146692,0.005092957,0.005002381,0.004911806,0.00482123,0.004730655,0.004640079,0.004549504,0.004458928,0.004368353,0.004277777,0.004187202
"CHE",0.012526302,0.012120765,0.011715229,0.011309692,0.010904156,0.010498619,0.010340115,0.010181612,0.010023108,0.009864604,0.009706101,0.009408612,0.009111123,0.008813634,0.008516145,0.008218656,0.008129358,0.00804006,0.007950762,0.007861464,0.007772166,0.007583401,0.007394636,0.007205871,0.007017107,0.006828342,0.0067389,0.006649459,0.006560017,0.006470575,0.006381134,0.006341352,0.00630157,0.006261789,0.006222007,0.006182225,0.006112611,0.006042997,0.005973383,0.005903768,0.005834154,0.005784412,0.00573467,0.005684927,0.005635185,0.005585443,0.00540632,0.005227198,0.005048075,0.004868953,0.00468983,0.004520511,0.004351192,0.004181873,0.004012554,0.003843235,0.003753531,0.003663828,0.003574125,0.003484422,0.003394719,0.003305016,0.003215313,0.00312561,0.003035907,0.002946203
"CHL",0.033491888,0.032654732,0.031817576,0.03098042,0.030143264,0.029306108,0.028671341,0.028036574,0.027401806,0.026767039,0.026132272,0.025660851,0.025189431,0.02471801,0.02424659,0.023775169,0.023022882,0.022270596,0.021518309,0.020766023,0.020013736,0.019193333,0.018372929,0.017552526,0.016732122,0.015911719,0.015216477,0.014521235,0.013825994,0.013130752,0.01243551,0.012018901,0.011602292,0.011185682,0.010769073,0.010352464,0.010017709,0.009682954,0.009348198,0.009013443,0.008678688,0.008436525,0.008194362,0.007952199,0.007710036,0.007467873,0.007315107,0.007162341,0.007009575,0.006856809,0.006704043,0.006703875,0.006703706,0.006703538,0.00670337,0.006703201,0.006697745,0.006692289,0.006686833,0.006681377,0.006675921,0.006670465,0.006665009,0.006659553,0.006654097,0.006648641
"CHN",0.067982949,0.065574637,0.063166325,0.060758014,0.058349702,0.05594139,0.055705928,0.055470466,0.055235004,0.054999542,0.05476408,0.050561623,0.046359165,0.042156708,0.03795425,0.033751793,0.031098433,0.028445074,0.025791714,0.023138355,0.020484995,0.019302229,0.018119464,0.016936698,0.015753933,0.014571167,0.014192566,0.013813965,0.013435365,0.013056764,0.012678163,0.012346808,0.012015452,0.011684097,0.011352741,0.011021386,0.010855328,0.01068927,0.010523213,0.010357155,0.010191097,0.009998539,0.00980598,0.009613422,0.009420863,0.009228305,0.009037607,0.00884691,0.008656212,0.008465515,0.008274817,0.008148182,0.008021548,0.007894913,0.007768279,0.007641644,0.00745734,0.007273035,0.00708873,0.006904425,0.00672012,0.006535816,0.006351511,0.006167206,0.005982901,0.005798596
"CIV",0.06899082,0.068194654,0.067398488,0.066602323,0.065806157,0.065009991,0.064212415,0.063414839,0.062617262,0.061819686,0.06102211,0.060465563,0.059909016,0.059352469,0.058795922,0.058239375,0.056436893,0.054634411,0.052831929,0.051029447,0.049226965,0.04811201,0.046997055,0.045882101,0.044767146,0.043652191,0.042889861,0.042127531,0.041365202,0.040602872,0.039840542,0.039479302,0.039118062,0.038756823,0.038395583,0.038034343,0.039053883,0.040073424,0.041092964,0.042112505,0.043132045,0.046949327,0.050766608,0.05458389,0.058401171,0.062218453,0.063040307,0.063862161,0.064684014,0.065505868,0.066327722,0.064995708,0.063663694,0.062331681,0.060999667,0.059667653,0.058422511,0.057177369,0.055932228,0.054687086,0.053441944,0.052196802,0.05095166,0.049706519,0.048461377,0.047216235
