"female_0.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.11220734,0.111265222,0.110323104,0.109380986,0.108438868,0.10749675,0.106557696,0.105618642,0.104679588,0.103740534,0.10280148,0.101855849,0.100910218,0.099964588,0.099018957,0.098073326,0.097117558,0.09616179,0.095206023,0.094250255,0.093294487,0.092348104,0.091401721,0.090455338,0.089508955,0.088562572,0.087622371,0.08668217,0.08574197,0.084801769,0.083861568,0.082928878,0.081996188,0.081063499,0.080130809,0.079198119,0.07834965,0.077501181,0.076652711,0.075804242,0.074955773,0.071894619,0.068833464,0.06577231,0.062711155,0.059650001,0.057780001,0.055910001,0.054040001,0.052170001,0.050300001,0.047820001,0.045340001,0.04286,0.04038,0.0379,0.036069232,0.034238465,0.032407697,0.03057693,0.028746162,0.026915394,0.025084627,0.023253859,0.021423092,0.019592324
"BDI",0.15355088,0.151881364,0.150211848,0.148542332,0.146872816,0.1452033,0.143578216,0.141953132,0.140328048,0.138702964,0.13707788,0.135524298,0.133970716,0.132417134,0.130863552,0.12930997,0.128601966,0.127893962,0.127185958,0.126477954,0.12576995,0.12364367,0.12151739,0.11939111,0.11726483,0.11513855,0.113548654,0.111958758,0.110368862,0.108778966,0.10718907,0.10632657,0.10546407,0.10460157,0.10373907,0.10287657,0.104476762,0.106076954,0.107677146,0.109277338,0.11087753,0.10758638,0.10429523,0.101004081,0.097712931,0.094421781,0.092723683,0.091025585,0.089327487,0.087629389,0.085931291,0.084384493,0.082837695,0.081290898,0.0797441,0.078197302,0.076613455,0.075029607,0.07344576,0.071861912,0.070278065,0.068694218,0.06711037,0.065526523,0.063942675,0.062358828
"BEL",0.039302383,0.037392285,0.035482188,0.03357209,0.031661993,0.029751895,0.028524293,0.027296691,0.026069089,0.024841487,0.023613885,0.022721653,0.02182942,0.020937188,0.020044955,0.019152723,0.01848049,0.017808257,0.017136024,0.016463791,0.015791558,0.014998375,0.014205191,0.013412008,0.012618824,0.011825641,0.011280743,0.010735845,0.010190948,0.00964605,0.009101152,0.008812397,0.008523641,0.008234886,0.007946131,0.007657375,0.007441799,0.007226222,0.007010646,0.006795069,0.006579493,0.006183236,0.005786979,0.005390723,0.004994466,0.004598209,0.004425737,0.004253265,0.004080793,0.003908321,0.003735849,0.003664525,0.003593202,0.003521879,0.003450555,0.003379232,0.003308458,0.003237684,0.003166911,0.003096137,0.003025363,0.00295459,0.002883816,0.002813042,0.002742269,0.002671495
"BEN",0.1921573,0.18886292,0.18556854,0.18227416,0.17897978,0.1756854,0.17264534,0.16960528,0.16656522,0.16352516,0.1604851,0.158520016,0.156554932,0.154589848,0.152624764,0.15065968,0.148369954,0.146080228,0.143790502,0.141500776,0.13921105,0.136330394,0.133449738,0.130569082,0.127688426,0.12480777,0.122699872,0.120591974,0.118484076,0.116376178,0.11426828,0.112518428,0.110768576,0.109018724,0.107268872,0.10551902,0.103469749,0.101420478,0.099371207,0.097321936,0.095272665,0.093656642,0.092040618,0.090424595,0.088808571,0.087192548,0.085408418,0.083624288,0.081840159,0.080056029,0.078271899,0.076467929,0.074663959,0.072859988,0.071056018,0.069252048,0.067923927,0.066595806,0.065267686,0.063939565,0.062611444,0.061283323,0.059955202,0.058627082,0.057298961,0.05597084
"BFA",0.21762191,0.213970328,0.210318746,0.206667164,0.203015582,0.199364,0.19612494,0.19288588,0.18964682,0.18640776,0.1831687,0.17931496,0.17546122,0.17160748,0.16775374,0.1639,0.16031572,0.15673144,0.15314716,0.14956288,0.1459786,0.14204912,0.13811964,0.13419016,0.13026068,0.1263312,0.12373978,0.12114836,0.11855694,0.11596552,0.1133741,0.11156522,0.10975634,0.10794746,0.10613858,0.1043297,0.10325264,0.10217558,0.101098521,0.100021461,0.098944401,0.098097361,0.097250321,0.096403281,0.095556241,0.094709201,0.092911421,0.091113641,0.089315861,0.087518081,0.085720301,0.082819102,0.079917903,0.077016705,0.074115506,0.071214307,0.068821933,0.066429559,0.064037184,0.06164481,0.059252436,0.056860062,0.054467688,0.052075313,0.049682939,0.047290565
"BGD",0.2033872,0.19753745,0.1916877,0.18583795,0.1799882,0.17413845,0.169793058,0.165447666,0.161102274,0.156756882,0.15241149,0.149912512,0.147413534,0.144914556,0.142415578,0.1399166,0.148639224,0.157361848,0.166084472,0.174807096,0.18352972,0.172721518,0.161913316,0.151105114,0.140296912,0.12948871,0.12703251,0.12457631,0.12212011,0.11966391,0.11720771,0.113973708,0.110739706,0.107505704,0.104271702,0.1010377,0.09766921,0.094300719,0.090932229,0.087563738,0.084195248,0.080913896,0.077632544,0.074351193,0.071069841,0.067788489,0.064689215,0.061589941,0.058490666,0.055391392,0.052292118,0.049857138,0.047422158,0.044987178,0.042552198,0.040117218,0.038231774,0.036346331,0.034460887,0.032575444,0.03069,0.028804556,0.026919113,0.025033669,0.023148226,0.021262782
"BGR",0.082358233,0.077099551,0.071840868,0.066582186,0.061323503,0.056064821,0.051324103,0.046583385,0.041842666,0.037101948,0.03236123,0.0312795,0.030197771,0.029116041,0.028034312,0.026952582,0.026016512,0.025080442,0.024144371,0.023208301,0.022272231,0.021579909,0.020887588,0.020195266,0.019502945,0.018810623,0.018084412,0.0173582,0.016631989,0.015905777,0.015179566,0.014623747,0.014067928,0.013512109,0.01295629,0.012400471,0.012624297,0.012848122,0.013071948,0.013295773,0.013519599,0.013447063,0.013374528,0.013301992,0.013229457,0.013156921,0.012785134,0.012413347,0.012041559,0.011669772,0.011297985,0.010778349,0.010258714,0.009739078,0.009219442,0.008699807,0.008392256,0.008084705,0.007777154,0.007469604,0.007162053,0.006854502,0.006546952,0.006239401,0.00593185,0.0056243
"BHR",0.15154829,0.147366232,0.143184174,0.139002116,0.134820058,0.130638,0.1235336,0.1164292,0.1093248,0.1022204,0.095116,0.0890388,0.0829616,0.0768844,0.0708072,0.06473,0.0604576,0.0561852,0.0519128,0.0476404,0.043368,0.0406862,0.0380044,0.0353226,0.0326408,0.029959,0.0284188,0.0268786,0.0253384,0.0237982,0.022258,0.021397667,0.020537334,0.019677001,0.018816668,0.017956335,0.017300509,0.016644683,0.015988858,0.015333032,0.014677206,0.014115716,0.013554226,0.012992737,0.012431247,0.011869757,0.01141548,0.010961204,0.010506927,0.01005265,0.009598373,0.009163797,0.008729221,0.008294645,0.007860069,0.007425492,0.007185137,0.006944781,0.006704426,0.00646407,0.006223715,0.00598336,0.005743004,0.005502649,0.005262293,0.005021938
"BHS",0.064880146,0.062493705,0.060107264,0.057720822,0.055334381,0.05294794,0.05099406,0.04904018,0.047086299,0.045132419,0.043178539,0.041579431,0.039980323,0.038381216,0.036782108,0.035183,0.033875361,0.032567721,0.031260082,0.029952442,0.028644803,0.027576631,0.026508459,0.025440286,0.024372114,0.023303942,0.022432341,0.02156074,0.02068914,0.019817539,0.018945938,0.018235484,0.01752503,0.016814575,0.016104121,0.015393667,0.014960684,0.014527701,0.014094719,0.013661736,0.013228753,0.013056751,0.01288475,0.012712748,0.012540747,0.012368745,0.012015483,0.011662221,0.01130896,0.010955698,0.010602436,0.010377906,0.010153376,0.009928846,0.009704316,0.009479786,0.009273921,0.009068056,0.008862191,0.008656326,0.008450461,0.008244596,0.008038731,0.007832866,0.007627001,0.007421136
"BIH",0.18693101,0.176249238,0.165567466,0.154885694,0.144203922,0.13352215,0.125892313,0.118262476,0.110632638,0.103002801,0.095372964,0.090427699,0.085482434,0.08053717,0.075591905,0.07064664,0.066261676,0.061876712,0.057491749,0.053106785,0.048721821,0.0454737,0.042225578,0.038977457,0.035729335,0.032481214,0.030258815,0.028036416,0.025814018,0.023591619,0.02136922,0.020148122,0.018927023,0.017705925,0.016484826,0.015263728,0.015454856,0.015645984,0.015837112,0.01602824,0.016219368,0.015045494,0.013871621,0.012697747,0.011523874,0.01035,0.010112,0.009874,0.009636,0.009398,0.00916,0.008988,0.008816,0.008644,0.008472,0.0083,0.008045698,0.007791396,0.007537094,0.007282792,0.007028489,0.006774187,0.006519885,0.006265583,0.006011281,0.005756979
"BLR",0.08509216,0.078033378,0.070974596,0.063915814,0.056857032,0.04979825,0.04630501,0.04281177,0.039318531,0.035825291,0.032332051,0.030254941,0.02817783,0.02610072,0.024023609,0.021946499,0.021181386,0.020416272,0.019651159,0.018886045,0.018120932,0.018231856,0.018342781,0.018453705,0.01856463,0.018675554,0.018223624,0.017771694,0.017319764,0.016867834,0.016415904,0.015891775,0.015367646,0.014843516,0.014319387,0.013795258,0.013606784,0.01341831,0.013229837,0.013041363,0.012852889,0.012752672,0.012652455,0.012552239,0.012452022,0.012351805,0.011522312,0.010692819,0.009863326,0.009033833,0.00820434,0.007621184,0.007038028,0.006454872,0.005871716,0.005288561,0.004850057,0.004411554,0.003973051,0.003534548,0.003096045,0.002657542,0.002219039,0.001780536,0.001342033,0.00090353
"BLZ",0.09497296,0.092803302,0.090633644,0.088463986,0.086294328,0.08412467,0.082342514,0.080560358,0.078778202,0.076996046,0.07521389,0.073186154,0.071158418,0.069130682,0.067102946,0.06507521,0.063372962,0.061670714,0.059968466,0.058266218,0.05656397,0.054921424,0.053278878,0.051636332,0.049993786,0.04835124,0.046196458,0.044041676,0.041886894,0.039732112,0.03757733,0.036764534,0.035951738,0.035138942,0.034326146,0.03351335,0.032424048,0.031334746,0.030245444,0.029156142,0.02806684,0.026493472,0.024920104,0.023346736,0.021773368,0.0202,0.019624,0.019048,0.018472,0.017896,0.01732,0.016858,0.016396,0.015934,0.015472,0.01501,0.014548,0.014086,0.013624,0.013162,0.0127,0.012238,0.011776,0.011314,0.010852,0.01039
"BOL",0.15803575,0.156659142,0.155282534,0.153905926,0.152529318,0.15115271,0.149544622,0.147936534,0.146328446,0.144720358,0.14311227,0.141275014,0.139437758,0.137600502,0.135763246,0.13392599,0.13187933,0.12983267,0.12778601,0.12573935,0.12369269,0.121517686,0.119342682,0.117167678,0.114992674,0.11281767,0.110546402,0.108275134,0.106003866,0.103732598,0.10146133,0.099071227,0.096681124,0.09429102,0.091900917,0.089510814,0.087149888,0.084788963,0.082428037,0.080067112,0.077706186,0.075460035,0.073213884,0.070967732,0.068721581,0.06647543,0.064401538,0.062327646,0.060253753,0.058179861,0.056105969,0.054243586,0.052381203,0.050518821,0.048656438,0.046794055,0.045326807,0.043859559,0.042392312,0.040925064,0.039457816,0.037990568,0.03652332,0.035056073,0.033588825,0.032121577
"BRA",0.1250906,0.122545104,0.119999608,0.117454112,0.114908616,0.11236312,0.109921892,0.107480664,0.105039436,0.102598208,0.10015698,0.097928989,0.095700998,0.093473008,0.091245017,0.089017026,0.087132167,0.085247309,0.08336245,0.081477592,0.079592733,0.078175888,0.076759043,0.075342198,0.073925353,0.072508508,0.070495341,0.068482173,0.066469006,0.064455838,0.062442671,0.059737768,0.057032865,0.054327962,0.051623059,0.048918156,0.046741578,0.044565001,0.042388423,0.040211846,0.038035268,0.036430475,0.034825683,0.03322089,0.031616098,0.030011305,0.028839274,0.027667244,0.026495213,0.025323183,0.024151152,0.022742133,0.021333114,0.019924096,0.018515077,0.017106058,0.016527702,0.015949346,0.015370989,0.014792633,0.014214277,0.013635921,0.013057565,0.012479208,0.011900852,0.011322496
"BRB",0.074780347,0.072354831,0.069929316,0.0675038,0.065078285,0.062652769,0.060600802,0.058548835,0.056496869,0.054444902,0.052392935,0.049820557,0.047248179,0.044675801,0.042103423,0.039531045,0.03811868,0.036706314,0.035293949,0.033881583,0.032469218,0.03130376,0.030138302,0.028972844,0.027807386,0.026641928,0.0256814,0.024720871,0.023760343,0.022799814,0.021839286,0.021048644,0.020258002,0.019467359,0.018676717,0.017886075,0.017236059,0.016586042,0.015936026,0.015286009,0.014635993,0.014102196,0.0135684,0.013034603,0.012500807,0.01196701,0.011784852,0.011602694,0.011420536,0.011238378,0.01105622,0.01078655,0.01051688,0.01024721,0.00997754,0.009707871,0.009416874,0.009125878,0.008834882,0.008543885,0.008252889,0.007961893,0.007670896,0.0073799,0.007088904,0.006797907
"BRN",0.074438591,0.071720136,0.069001681,0.066283227,0.063564772,0.060846317,0.057781541,0.054716766,0.05165199,0.048587215,0.045522439,0.043736918,0.041951397,0.040165875,0.038380354,0.036594833,0.03515402,0.033713206,0.032272393,0.030831579,0.029390766,0.028229475,0.027068183,0.025906892,0.0247456,0.023584309,0.022649479,0.021714649,0.02077982,0.01984499,0.01891016,0.018158534,0.017406908,0.016655281,0.015903655,0.015152029,0.014548364,0.013944699,0.013341035,0.01273737,0.012133705,0.011649341,0.011164976,0.010680612,0.010196247,0.009711883,0.009323563,0.008935243,0.008546923,0.008158602,0.007770282,0.007459178,0.007148075,0.006836971,0.006525867,0.006214763,0.006214763,0.006214763,0.006214763,0.006214763,0.006214763,0.006214763,0.006214763,0.006214763,0.006214763,0.006214763
"BTN",0.23764131,0.233097376,0.228553442,0.224009508,0.219465574,0.21492164,0.209931366,0.204941092,0.199950818,0.194960544,0.18997027,0.184837474,0.179704678,0.174571882,0.169439086,0.16430629,0.159390604,0.154474918,0.149559232,0.144643546,0.13972786,0.13599162,0.13225538,0.12851914,0.1247829,0.12104666,0.117106186,0.113165712,0.109225238,0.105284764,0.10134429,0.098049615,0.094754941,0.091460266,0.088165592,0.084870917,0.08188741,0.078903903,0.075920396,0.072936889,0.069953382,0.067428062,0.064902743,0.062377423,0.059852104,0.057326784,0.055343812,0.053360841,0.051377869,0.049394898,0.047411926,0.045060292,0.042708658,0.040357023,0.038005389,0.035653755,0.033971026,0.032288296,0.030605567,0.028922837,0.027240108,0.025557379,0.023874649,0.02219192,0.02050919,0.018826461
"BWA",0.12134594,0.119322476,0.117299012,0.115275548,0.113252084,0.11122862,0.109432514,0.107636408,0.105840302,0.104044196,0.10224809,0.10061995,0.09899181,0.097363669,0.095735529,0.094107389,0.091515418,0.088923447,0.086331475,0.083739504,0.081147533,0.078161067,0.075174601,0.072188134,0.069201668,0.066215202,0.064152907,0.062090611,0.060028316,0.05796602,0.055903725,0.055078181,0.054252638,0.053427094,0.052601551,0.051776007,0.052465779,0.053155551,0.053845322,0.054535094,0.055224866,0.057620401,0.060015936,0.062411472,0.064807007,0.067202542,0.065569786,0.063937029,0.062304273,0.060671516,0.05903876,0.055547421,0.052056081,0.048564742,0.045073402,0.041582063,0.039448883,0.037315703,0.035182523,0.033049343,0.030916163,0.028782983,0.026649803,0.024516623,0.022383443,0.020250263
"CAF",0.18852335,0.185740228,0.182957106,0.180173984,0.177390862,0.17460774,0.171981714,0.169355688,0.166729662,0.164103636,0.16147761,0.158408716,0.155339822,0.152270928,0.149202034,0.14613314,0.14202097,0.1379088,0.13379663,0.12968446,0.12557229,0.12191372,0.11825515,0.11459658,0.11093801,0.10727944,0.105521034,0.103762627,0.102004221,0.100245814,0.098487408,0.098318053,0.098148698,0.097979343,0.097809988,0.097640633,0.098352896,0.09906516,0.099777423,0.100489687,0.10120195,0.101695764,0.102189578,0.102683392,0.103177206,0.10367102,0.103291046,0.102911072,0.102531098,0.102151124,0.10177115,0.100254533,0.098737916,0.097221299,0.095704682,0.094188065,0.091783364,0.089378663,0.086973963,0.084569262,0.082164561,0.07975986,0.077355159,0.074950459,0.072545758,0.070141057
"CAN",0.03306265,0.032082141,0.031101632,0.030121122,0.029140613,0.028160104,0.027074554,0.025989004,0.024903454,0.023817904,0.022732354,0.021865093,0.020997832,0.020130571,0.01926331,0.018396049,0.017556396,0.016716743,0.01587709,0.015037437,0.014197784,0.01351866,0.012839537,0.012160413,0.01148129,0.010802166,0.010223279,0.009644392,0.009065505,0.008486618,0.007907732,0.007624104,0.007340477,0.00705685,0.006773223,0.006489595,0.006308645,0.006127694,0.005946743,0.005765792,0.005584841,0.005438869,0.005292897,0.005146924,0.005000952,0.00485498,0.004843484,0.004831988,0.004820491,0.004808995,0.004797499,0.004781839,0.004766178,0.004750518,0.004734857,0.004719197,0.00464004,0.004560884,0.004481727,0.00440257,0.004323414,0.004244257,0.004165101,0.004085944,0.004006788,0.003927631
"CHE",0.025288353,0.024334481,0.023380609,0.022426738,0.021472866,0.020518994,0.020016152,0.01951331,0.019010468,0.018507626,0.018004784,0.017342191,0.016679598,0.016017005,0.015354412,0.014691819,0.01405691,0.013422001,0.012787092,0.012152183,0.011517274,0.010871017,0.010224761,0.009578504,0.008932248,0.008285991,0.007984199,0.007682407,0.007380615,0.007078823,0.006777031,0.006654505,0.006531978,0.006409452,0.006286925,0.006164399,0.00600412,0.005843841,0.005683562,0.005523283,0.005363004,0.005131078,0.004899151,0.004667225,0.004435299,0.004203372,0.004183527,0.004163681,0.004143836,0.00412399,0.004104145,0.004052529,0.004000914,0.003949299,0.003897683,0.003846068,0.003797518,0.003748969,0.003700419,0.00365187,0.00360332,0.003554771,0.003506221,0.003457672,0.003409122,0.003360573
"CHL",0.11444493,0.113465102,0.112485274,0.111505446,0.110525618,0.10954579,0.10746924,0.10539269,0.103316139,0.101239589,0.099163039,0.095506234,0.091849429,0.088192624,0.084535819,0.080879014,0.076898048,0.072917082,0.068936117,0.064955151,0.060974185,0.056832767,0.052691349,0.04854993,0.044408512,0.040267094,0.036696108,0.033125121,0.029554135,0.025983148,0.022412162,0.021207444,0.020002726,0.018798007,0.017593289,0.016388571,0.015566678,0.014744785,0.013922891,0.013100998,0.012279105,0.011717209,0.011155314,0.010593418,0.010031522,0.009469626,0.009068929,0.008668232,0.008267534,0.007866837,0.00746614,0.007382,0.007297861,0.007213722,0.007129582,0.007045443,0.006978099,0.006910755,0.006843412,0.006776068,0.006708724,0.006641381,0.006574037,0.006506693,0.00643935,0.006372006
"CHN",0.12723,0.12745296,0.12767592,0.12789888,0.12812184,0.1283448,0.12957674,0.13080868,0.13204062,0.13327256,0.1345045,0.124753273,0.115002046,0.105250818,0.095499591,0.085748364,0.082314026,0.078879688,0.075445351,0.072011013,0.068576675,0.065289244,0.062001813,0.058714382,0.055426951,0.05213952,0.050157636,0.048175752,0.046193869,0.044211985,0.042230101,0.041771089,0.041312077,0.040853065,0.040394053,0.039935041,0.039572452,0.039209864,0.038847275,0.038484687,0.038122098,0.036920061,0.035718024,0.034515987,0.03331395,0.032111913,0.03040387,0.028695826,0.026987783,0.025279739,0.023571696,0.021956245,0.020340795,0.018725344,0.017109894,0.015494443,0.014555365,0.013616286,0.012677208,0.011738129,0.010799051,0.009859973,0.008920894,0.007981816,0.007042737,0.006103659
"CIV",0.25401921,0.24816569,0.24231217,0.23645865,0.23060513,0.22475161,0.217362788,0.209973966,0.202585144,0.195196322,0.1878075,0.18184396,0.17588042,0.16991688,0.16395334,0.1579898,0.15261268,0.14723556,0.14185844,0.13648132,0.1311042,0.12747872,0.12385324,0.12022776,0.11660228,0.1129768,0.11066002,0.10834324,0.10602646,0.10370968,0.1013929,0.1002725,0.0991521,0.098031701,0.096911301,0.095790901,0.095168541,0.094546181,0.093923821,0.093301461,0.092679101,0.091920801,0.091162501,0.090404201,0.089645901,0.088887601,0.087441702,0.085995803,0.084549903,0.083104004,0.081658105,0.080365595,0.079073085,0.077780575,0.076488065,0.075195555,0.072848543,0.07050153,0.068154518,0.065807505,0.063460493,0.061113481,0.058766468,0.056419456,0.054072443,0.051725431
