"male_10.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"BOL",0.019764308,0.019527557,0.019290806,0.019054055,0.018817304,0.018580553,0.018338167,0.01809578,0.017853394,0.017611007,0.017368621,0.017112033,0.016855445,0.016598856,0.016342268,0.01608568,0.015853247,0.015620814,0.01538838,0.015155947,0.014923514,0.01473555,0.014547585,0.014359621,0.014171656,0.013983692,0.013730329,0.013476966,0.013223603,0.01297024,0.012716877,0.012477019,0.012237162,0.011997304,0.011757447,0.011517589,0.011292409,0.011067228,0.010842048,0.010616867,0.010391687,0.010182041,0.009972396,0.00976275,0.009553105,0.009343459,0.009150957,0.008958454,0.008765951,0.008573448,0.008380945,0.008207484,0.008034022,0.007860561,0.007687099,0.007513638,0.007345522,0.007177407,0.007009291,0.006841175,0.006673059,0.006504943,0.006336828,0.006168712,0.006000596,0.00583248
"BRA",0.009991076,0.009750391,0.009509705,0.00926902,0.009028334,0.008787649,0.008531267,0.008274885,0.008018502,0.00776212,0.007505738,0.007238311,0.006970884,0.006703457,0.00643603,0.006168603,0.005944776,0.005720949,0.005497123,0.005273296,0.00504947,0.004966389,0.004883308,0.004800228,0.004717147,0.004634066,0.004560676,0.004487287,0.004413897,0.004340507,0.004267118,0.004228467,0.004189816,0.004151166,0.004112515,0.004073864,0.003994314,0.003914763,0.003835213,0.003755662,0.003676111,0.003560368,0.003444624,0.00332888,0.003213137,0.003097393,0.002979995,0.002862596,0.002745198,0.002627799,0.002510401,0.002423606,0.002336811,0.002250016,0.002163222,0.002076427,0.002062384,0.00204834,0.002034297,0.002020254,0.002006211,0.001992167,0.001978124,0.001964081,0.001950037,0.001935994
"BRB",0.008992613,0.008753031,0.008513449,0.008273867,0.008034285,0.007794703,0.007590666,0.00738663,0.007182594,0.006978557,0.006774521,0.00659711,0.0064197,0.006242289,0.006064878,0.005887468,0.005733227,0.005578987,0.005424747,0.005270507,0.005116267,0.004982185,0.004848104,0.004714023,0.004579941,0.00444586,0.004329314,0.004212768,0.004096222,0.003979676,0.00386313,0.003761834,0.003660538,0.003559242,0.003457947,0.003356651,0.003268616,0.003180582,0.003092547,0.003004512,0.002916477,0.002839972,0.002763467,0.002686963,0.002610458,0.002533953,0.002467471,0.002400989,0.002334508,0.002268026,0.002201545,0.002143776,0.002086007,0.002028238,0.001970469,0.0019127,0.001863512,0.001814324,0.001765136,0.001715948,0.00166676,0.001617571,0.001568383,0.001519195,0.001470007,0.001420819
"BRN",0.00844125,0.008157091,0.007872933,0.007588774,0.007304615,0.007020456,0.006854197,0.006687939,0.00652168,0.006355422,0.006189163,0.005988168,0.005787173,0.005586178,0.005385183,0.005184188,0.005015759,0.004847329,0.0046789,0.004510471,0.004342042,0.004200923,0.004059805,0.003918686,0.003777567,0.003636449,0.003518227,0.003400006,0.003281784,0.003163563,0.003045342,0.002946312,0.002847283,0.002748254,0.002649225,0.002550196,0.002467251,0.002384306,0.002301361,0.002218416,0.002135471,0.002066003,0.001996535,0.001927067,0.001857599,0.00178813,0.001729953,0.001671776,0.001613598,0.001555421,0.001497243,0.001448524,0.001399805,0.001351085,0.001302366,0.001253647,0.001253647,0.001253647,0.001253647,0.001253647,0.001253647,0.001253647,0.001253647,0.001253647,0.001253647,0.001253647
"BTN",0.029594214,0.029364338,0.029134462,0.028904586,0.02867471,0.028444834,0.028460587,0.028476339,0.028492092,0.028507844,0.028523597,0.028170984,0.027818371,0.027465757,0.027113144,0.026760531,0.026393311,0.026026091,0.025658872,0.025291652,0.024924432,0.024546859,0.024169286,0.023791712,0.023414139,0.023036566,0.022380826,0.021725086,0.021069346,0.020413606,0.019757866,0.019183536,0.018609205,0.018034875,0.017460544,0.016886214,0.016305285,0.015724356,0.015143428,0.014562499,0.01398157,0.013454311,0.012927052,0.012399793,0.011872534,0.011345275,0.010897886,0.010450497,0.010003108,0.009555719,0.009108329,0.008731426,0.008354523,0.00797762,0.007600717,0.007223814,0.007143756,0.007063698,0.006983641,0.006903583,0.006823525,0.006743467,0.00666341,0.006583352,0.006503294,0.006423237
"BWA",0.016313013,0.015961561,0.015610109,0.015258656,0.014907204,0.014555752,0.014285912,0.014016071,0.013746231,0.01347639,0.01320655,0.012967302,0.012728054,0.012488807,0.012249559,0.012010311,0.011680731,0.011351151,0.011021571,0.010691991,0.010362411,0.009992928,0.009623445,0.009253962,0.008884478,0.008514995,0.008245249,0.007975502,0.007705756,0.007436009,0.007166263,0.00702555,0.006884837,0.006744125,0.006603412,0.006462699,0.00623707,0.00601144,0.00578581,0.00556018,0.00533455,0.005300084,0.005265618,0.005231152,0.005196686,0.005162221,0.005463094,0.005763968,0.006064842,0.006365716,0.00666659,0.007161101,0.007655612,0.008150123,0.008644634,0.009139145,0.009000267,0.00886139,0.008722512,0.008583634,0.008444757,0.008305879,0.008167001,0.008028124,0.007889246,0.007750368
"CAF",0.037230477,0.036690537,0.036150596,0.035610656,0.035070715,0.034530775,0.034020269,0.033509762,0.032999256,0.032488749,0.031978243,0.031378898,0.030779553,0.030180208,0.029580863,0.028981518,0.028195534,0.02740955,0.026623567,0.025837583,0.025051599,0.024347626,0.023643652,0.022939679,0.022235705,0.021531732,0.021182926,0.02083412,0.020485314,0.020136508,0.019787702,0.019687131,0.01958656,0.019485989,0.019385418,0.019284847,0.019272367,0.019259888,0.019247408,0.019234929,0.019222449,0.019250678,0.019278908,0.019307137,0.019335367,0.019363596,0.01950734,0.019651084,0.019794829,0.019938573,0.020082317,0.020113055,0.020143792,0.02017453,0.020205267,0.020236005,0.019823125,0.019410245,0.018997366,0.018584486,0.018171606,0.017758726,0.017345846,0.016932967,0.016520087,0.016107207
"CAN",0.003782943,0.003642458,0.003501973,0.003361488,0.003221003,0.003080518,0.002997754,0.002914989,0.002832225,0.002749461,0.002666696,0.002660706,0.002654716,0.002648726,0.002642735,0.002636745,0.002609815,0.002582885,0.002555955,0.002529025,0.002502096,0.002425277,0.002348458,0.002271639,0.00219482,0.002118001,0.00203913,0.001960259,0.001881388,0.001802517,0.001723646,0.001666732,0.001609819,0.001552905,0.001495992,0.001439078,0.001392139,0.0013452,0.001298261,0.001251322,0.001204384,0.001169415,0.001134447,0.001099479,0.001064511,0.001029543,0.000986577,0.000943612,0.000900646,0.000857681,0.000814715,0.000796728,0.00077874,0.000760753,0.000742765,0.000724778,0.00069379,0.000662802,0.000631814,0.000600826,0.000569838,0.00053885,0.000507862,0.000476873,0.000445885,0.000414897
"CHE",0.003244727,0.003145027,0.003045326,0.002945625,0.002845925,0.002746224,0.002656451,0.002566678,0.002476904,0.002387131,0.002297358,0.002317311,0.002337264,0.002357217,0.00237717,0.002397124,0.00237717,0.002357217,0.002337264,0.002317311,0.002297358,0.002217526,0.002137693,0.002057861,0.001978029,0.001898197,0.001828317,0.001758438,0.001688559,0.001618679,0.0015488,0.00152883,0.00150886,0.00148889,0.00146892,0.00144895,0.001389027,0.001329105,0.001269183,0.001209261,0.001149339,0.00109939,0.001049442,0.000999493,0.000949544,0.000899595,0.00086962,0.000839645,0.000809669,0.000779694,0.000749719,0.000719739,0.000689759,0.00065978,0.0006298,0.00059982,0.000569836,0.000539852,0.000509867,0.000479883,0.000449899,0.000419915,0.00038993,0.000359946,0.000329962,0.000299977
"CHL",0.009438397,0.009027752,0.008617107,0.008206463,0.007795818,0.007385173,0.007101328,0.006817483,0.006533638,0.006249793,0.005965948,0.005791484,0.00561702,0.005442557,0.005268093,0.005093629,0.004941309,0.00478899,0.00463667,0.004484351,0.004332031,0.004199928,0.004067825,0.003935721,0.003803618,0.003671514,0.003563456,0.003455399,0.003347341,0.003239283,0.003131225,0.003088777,0.003046329,0.00300388,0.002961432,0.002918984,0.00288503,0.002851076,0.002817122,0.002783167,0.002749213,0.002709189,0.002669165,0.002629141,0.002589117,0.002549093,0.002489292,0.00242949,0.002369689,0.002309888,0.002250087,0.002141669,0.002033251,0.001924833,0.001816415,0.001707997,0.001617954,0.00152791,0.001437867,0.001347823,0.00125778,0.001167736,0.001077693,0.000987649,0.000897606,0.000807562
"CHN",0.02858551,0.027787169,0.026988829,0.026190488,0.025392148,0.024593807,0.0245821,0.024570393,0.024558686,0.024546979,0.024535272,0.021330938,0.018126605,0.014922271,0.011717938,0.008513604,0.007999362,0.007485119,0.006970877,0.006456634,0.005942391,0.005618076,0.00529376,0.004969445,0.004645129,0.004320814,0.004178201,0.004035588,0.003892976,0.003750363,0.003607751,0.003554943,0.003502136,0.003449329,0.003396521,0.003343714,0.003263235,0.003182756,0.003102277,0.003021798,0.002941319,0.002870513,0.002799706,0.0027289,0.002658094,0.002587287,0.002432678,0.002278068,0.002123459,0.001968849,0.00181424,0.001759894,0.001705548,0.001651203,0.001596857,0.001542511,0.001515735,0.001488958,0.001462182,0.001435406,0.00140863,0.001381853,0.001355077,0.001328301,0.001301525,0.001274748
"CIV",0.031800577,0.031368866,0.030937155,0.030505445,0.030073734,0.029642023,0.029263353,0.028884683,0.028506013,0.028127343,0.027748673,0.027531397,0.027314122,0.027096846,0.026879571,0.026662295,0.025911163,0.025160031,0.024408898,0.023657766,0.022906634,0.022258406,0.021610177,0.020961949,0.02031372,0.019665492,0.019249843,0.018834193,0.018418544,0.018002894,0.017587245,0.017382249,0.017177252,0.016972256,0.016767259,0.016562263,0.017162412,0.017762561,0.018362709,0.018962858,0.019563007,0.020720351,0.021877695,0.02303504,0.024192384,0.025349728,0.026247262,0.027144795,0.028042329,0.028939862,0.029837396,0.028989775,0.028142155,0.027294534,0.026446914,0.025599293,0.025300213,0.025001133,0.024702052,0.024402972,0.024103892,0.023804812,0.023505732,0.023206651,0.022907571,0.022608491
