"female_80.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.51180442,0.506541278,0.501278136,0.496014994,0.490751852,0.48548871,0.48029673,0.47510475,0.46991277,0.46472079,0.45952881,0.454104052,0.448679294,0.443254536,0.437829778,0.43240502,0.426660882,0.420916744,0.415172606,0.409428468,0.40368433,0.397526824,0.391369318,0.385211812,0.379054306,0.3728968,0.366533106,0.360169412,0.353805718,0.347442024,0.34107833,0.334547896,0.328017462,0.321487028,0.314956594,0.30842616,0.317540976,0.326655792,0.335770608,0.344885424,0.35400024,0.370185312,0.386370384,0.402555456,0.418740528,0.4349256,0.439005746,0.443085892,0.447166038,0.451246184,0.45532633,0.44405713,0.43278793,0.42151873,0.41024953,0.39898033,0.397767276,0.396554222,0.395341168,0.394128114,0.39291506,0.391702006,0.390488952,0.389275898,0.388062844,0.38684979
"BDI",0.61588007,0.613269982,0.610659894,0.608049806,0.605439718,0.60282963,0.600298882,0.597768134,0.595237386,0.592706638,0.59017589,0.587688952,0.585202014,0.582715076,0.580228138,0.5777412,0.576564304,0.575387408,0.574210512,0.573033616,0.57185672,0.568428796,0.565000872,0.561572948,0.558145024,0.5547171,0.552644444,0.550571788,0.548499132,0.546426476,0.54435382,0.542612428,0.540871036,0.539129644,0.537388252,0.53564686,0.538365044,0.541083228,0.543801412,0.546519596,0.54923778,0.54449762,0.53975746,0.5350173,0.53027714,0.52553698,0.523182304,0.520827628,0.518472952,0.516118276,0.5137636,0.511778684,0.509793768,0.507808852,0.505823936,0.50383902,0.501946228,0.500053436,0.498160644,0.496267852,0.49437506,0.492482268,0.490589476,0.488696684,0.486803892,0.4849111
"BEL",0.49477397,0.491793262,0.488812554,0.485831846,0.482851138,0.47987043,0.476742324,0.473614218,0.470486112,0.467358006,0.4642299,0.463853924,0.463477948,0.463101972,0.462725996,0.46235002,0.458634392,0.454918764,0.451203136,0.447487508,0.44377188,0.437989112,0.432206344,0.426423576,0.420640808,0.41485804,0.408971766,0.403085492,0.397199218,0.391312944,0.38542667,0.378368008,0.371309346,0.364250684,0.357192022,0.35013336,0.342999382,0.335865404,0.328731426,0.321597448,0.31446347,0.310870704,0.307277938,0.303685172,0.300092406,0.29649964,0.293188152,0.289876664,0.286565176,0.283253688,0.2799422,0.273981552,0.268020904,0.262060256,0.256099608,0.25013896,0.24569498,0.241251,0.23680702,0.23236304,0.22791906,0.22347508,0.2190311,0.21458712,0.21014314,0.20569916
"BEN",0.7957865,0.790066162,0.784345824,0.778625486,0.772905148,0.76718481,0.76239654,0.75760827,0.75282,0.74803173,0.74324346,0.713783848,0.684324236,0.654864624,0.625405012,0.5959454,0.588111006,0.580276612,0.572442218,0.564607824,0.55677343,0.55215148,0.54752953,0.54290758,0.53828563,0.53366368,0.53123477,0.52880586,0.52637695,0.52394804,0.52151913,0.516877818,0.512236506,0.507595194,0.502953882,0.49831257,0.495571528,0.492830486,0.490089444,0.487348402,0.48460736,0.487123398,0.489639436,0.492155474,0.494671512,0.49718755,0.497322276,0.497457002,0.497591728,0.497726454,0.49786118,0.495450044,0.493038908,0.490627772,0.488216636,0.4858055,0.484590096,0.483374692,0.482159288,0.480943884,0.47972848,0.478513076,0.477297672,0.476082268,0.474866864,0.47365146
"BFA",0.79301222,0.787873432,0.782734644,0.777595856,0.772457068,0.76731828,0.762560718,0.757803156,0.753045594,0.748288032,0.74353047,0.73926115,0.73499183,0.73072251,0.72645319,0.72218387,0.71754522,0.71290657,0.70826792,0.70362927,0.69899062,0.693257286,0.687523952,0.681790618,0.676057284,0.67032395,0.66180063,0.65327731,0.64475399,0.63623067,0.62770735,0.627788686,0.627870022,0.627951358,0.628032694,0.62811403,0.629750496,0.631386962,0.633023428,0.634659894,0.63629636,0.636335028,0.636373696,0.636412364,0.636451032,0.6364897,0.635848328,0.635206956,0.634565584,0.633924212,0.63328284,0.631029878,0.628776916,0.626523954,0.624270992,0.62201803,0.619209914,0.616401798,0.613593682,0.610785566,0.60797745,0.605169334,0.602361218,0.599553102,0.596744986,0.59393687
"BGD",0.73562994,0.732129512,0.728629084,0.725128656,0.721628228,0.7181278,0.713984422,0.709841044,0.705697666,0.701554288,0.69741091,0.69297431,0.68853771,0.68410111,0.67966451,0.67522791,0.669089508,0.662951106,0.656812704,0.650674302,0.6445359,0.642956962,0.641378024,0.639799086,0.638220148,0.63664121,0.635235642,0.633830074,0.632424506,0.631018938,0.62961337,0.625254672,0.620895974,0.616537276,0.612178578,0.60781988,0.599343748,0.590867616,0.582391484,0.573915352,0.56543922,0.545755208,0.526071196,0.506387184,0.486703172,0.46701916,0.46046884,0.45391852,0.4473682,0.44081788,0.43426756,0.42727475,0.42028194,0.41328913,0.40629632,0.39930351,0.382868208,0.366432906,0.349997604,0.333562302,0.317127,0.300691698,0.284256396,0.267821094,0.251385792,0.23495049
"BGR",0.46902533,0.469756656,0.470487982,0.471219308,0.471950634,0.47268196,0.46933577,0.46598958,0.46264339,0.4592972,0.45595101,0.45816593,0.46038085,0.46259577,0.46481069,0.46702561,0.468837254,0.470648898,0.472460542,0.474272186,0.47608383,0.47874911,0.48141439,0.48407967,0.48674495,0.48941023,0.488935132,0.488460034,0.487984936,0.487509838,0.48703474,0.485096188,0.483157636,0.481219084,0.479280532,0.47734198,0.473949152,0.470556324,0.467163496,0.463770668,0.46037784,0.462595642,0.464813444,0.467031246,0.469249048,0.47146685,0.46655174,0.46163663,0.45672152,0.45180641,0.4468913,0.441833464,0.436775628,0.431717792,0.426659956,0.42160212,0.412735104,0.403868088,0.395001072,0.386134056,0.37726704,0.368400024,0.359533008,0.350665992,0.341798976,0.33293196
"BHR",0.64614784,0.641977472,0.637807104,0.633636736,0.629466368,0.625296,0.6211712,0.6170464,0.6129216,0.6087968,0.604672,0.6005808,0.5964896,0.5923984,0.5883072,0.584216,0.5801466,0.5760772,0.5720078,0.5679384,0.563869,0.5598122,0.5557554,0.5516986,0.5476418,0.543585,0.5395372,0.5354894,0.5314416,0.5273938,0.523346,0.519311418,0.515276836,0.511242254,0.507207672,0.50317309,0.49916918,0.49516527,0.49116136,0.48715745,0.48315354,0.47935522,0.4755569,0.47175858,0.46796026,0.46416194,0.460627296,0.457092652,0.453558008,0.450023364,0.44648872,0.443102638,0.439716556,0.436330474,0.432944392,0.42955831,0.425578026,0.421597742,0.417617458,0.413637174,0.40965689,0.405676606,0.401696322,0.397716038,0.393735754,0.38975547
"BHS",0.52602547,0.520532138,0.515038806,0.509545474,0.504052142,0.49855881,0.493209816,0.487860822,0.482511828,0.477162834,0.47181384,0.46662513,0.46143642,0.45624771,0.451059,0.44587029,0.4408546,0.43583891,0.43082322,0.42580753,0.42079184,0.41595895,0.41112606,0.40629317,0.40146028,0.39662739,0.391984394,0.387341398,0.382698402,0.378055406,0.37341241,0.368963998,0.364515586,0.360067174,0.355618762,0.35117035,0.347641574,0.344112798,0.340584022,0.337055246,0.33352647,0.331663172,0.329799874,0.327936576,0.326073278,0.32420998,0.317595922,0.310981864,0.304367806,0.297753748,0.29113969,0.285773878,0.280408066,0.275042254,0.269676442,0.26431063,0.262971656,0.261632682,0.260293708,0.258954734,0.25761576,0.256276786,0.254937812,0.253598838,0.252259864,0.25092089
"BIH",0.58948881,0.580755642,0.572022474,0.563289306,0.554556138,0.54582297,0.551568476,0.557313982,0.563059488,0.568804994,0.5745505,0.564104126,0.553657752,0.543211378,0.532765004,0.52231863,0.512821928,0.503325226,0.493828524,0.484331822,0.47483512,0.467800526,0.460765932,0.453731338,0.446696744,0.43966215,0.438964274,0.438266398,0.437568522,0.436870646,0.43617277,0.433631958,0.431091146,0.428550334,0.426009522,0.42346871,0.424154086,0.424839462,0.425524838,0.426210214,0.42689559,0.421872472,0.416849354,0.411826236,0.406803118,0.40178,0.395764,0.389748,0.383732,0.377716,0.3717,0.369218,0.366736,0.364254,0.361772,0.35929,0.355933656,0.352577312,0.349220968,0.345864624,0.34250828,0.339151936,0.335795592,0.332439248,0.329082904,0.32572656
"BLR",0.48480279,0.48235616,0.47990953,0.4774629,0.47501627,0.47256964,0.471715978,0.470862316,0.470008654,0.469154992,0.46830133,0.46512687,0.46195241,0.45877795,0.45560349,0.45242903,0.450945056,0.449461082,0.447977108,0.446493134,0.44500916,0.442397634,0.439786108,0.437174582,0.434563056,0.43195153,0.430525142,0.429098754,0.427672366,0.426245978,0.42481959,0.41812671,0.41143383,0.40474095,0.39804807,0.39135519,0.395990628,0.400626066,0.405261504,0.409896942,0.41453238,0.426164884,0.437797388,0.449429892,0.461062396,0.4726949,0.470918314,0.469141728,0.467365142,0.465588556,0.46381197,0.455460438,0.447108906,0.438757374,0.430405842,0.42205431,0.410114514,0.398174718,0.386234922,0.374295126,0.36235533,0.350415534,0.338475738,0.326535942,0.314596146,0.30265635
"BLZ",0.50710816,0.502870936,0.498633712,0.494396488,0.490159264,0.48592204,0.481133458,0.476344876,0.471556294,0.466767712,0.46197913,0.457189704,0.452400278,0.447610852,0.442821426,0.438032,0.432870586,0.427709172,0.422547758,0.417386344,0.41222493,0.407972612,0.403720294,0.399467976,0.395215658,0.39096334,0.389600222,0.388237104,0.386873986,0.385510868,0.38414775,0.381760156,0.379372562,0.376984968,0.374597374,0.37220978,0.37067052,0.36913126,0.367592,0.36605274,0.36451348,0.38831372,0.41211396,0.4359142,0.45971444,0.48351468,0.483734532,0.483954384,0.484174236,0.484394088,0.48461394,0.483339954,0.482065968,0.480791982,0.479517996,0.47824401,0.47794416,0.47764431,0.47734446,0.47704461,0.47674476,0.47644491,0.47614506,0.47584521,0.47554536,0.47524551
"BOL",0.7098647,0.71032362,0.71078254,0.71124146,0.71170038,0.7121593,0.713346686,0.714534072,0.715721458,0.716908844,0.71809623,0.720417688,0.722739146,0.725060604,0.727382062,0.72970352,0.733544484,0.737385448,0.741226412,0.745067376,0.74890834,0.744185182,0.739462024,0.734738866,0.730015708,0.72529255,0.713786344,0.702280138,0.690773932,0.679267726,0.66776152,0.655039734,0.642317948,0.629596162,0.616874376,0.60415259,0.590618966,0.577085342,0.563551718,0.550018094,0.53648447,0.522679724,0.508874978,0.495070232,0.481265486,0.46746074,0.453963052,0.440465364,0.426967676,0.413469988,0.3999723,0.387263698,0.374555096,0.361846494,0.349137892,0.33642929,0.325426386,0.314423482,0.303420578,0.292417674,0.28141477,0.270411866,0.259408962,0.248406058,0.237403154,0.22640025
"BRA",0.53749174,0.53659533,0.53569892,0.53480251,0.5339061,0.53300969,0.530666522,0.528323354,0.525980186,0.523637018,0.52129385,0.519845494,0.518397138,0.516948782,0.515500426,0.51405207,0.512641768,0.511231466,0.509821164,0.508410862,0.50700056,0.507161198,0.507321836,0.507482474,0.507643112,0.50780375,0.508207514,0.508611278,0.509015042,0.509418806,0.50982257,0.50624824,0.50267391,0.49909958,0.49552525,0.49195092,0.483686798,0.475422676,0.467158554,0.458894432,0.45063031,0.437730334,0.424830358,0.411930382,0.399030406,0.38613043,0.376208658,0.366286886,0.356365114,0.346443342,0.33652157,0.330738832,0.324956094,0.319173356,0.313390618,0.30760788,0.300445226,0.293282572,0.286119918,0.278957264,0.27179461,0.264631956,0.257469302,0.250306648,0.243143994,0.23598134
"BRB",0.52702081,0.524529572,0.522038334,0.519547096,0.517055858,0.51456462,0.51207679,0.50958896,0.50710113,0.5046133,0.50212547,0.499663784,0.497202098,0.494740412,0.492278726,0.48981704,0.487383438,0.484949836,0.482516234,0.480082632,0.47764903,0.475245302,0.472841574,0.470437846,0.468034118,0.46563039,0.463258172,0.460885954,0.458513736,0.456141518,0.4537693,0.451430076,0.449090852,0.446751628,0.444412404,0.44207318,0.439768296,0.437463412,0.435158528,0.432853644,0.43054876,0.428279416,0.426010072,0.423740728,0.421471384,0.41920204,0.416969306,0.414736572,0.412503838,0.410271104,0.40803837,0.405843186,0.403648002,0.401452818,0.399257634,0.39706245,0.394409882,0.391757314,0.389104746,0.386452178,0.38379961,0.381147042,0.378494474,0.375841906,0.373189338,0.37053677
"BRN",0.54356878,0.539889016,0.536209252,0.532529488,0.528849724,0.52516996,0.524383922,0.523597884,0.522811846,0.522025808,0.52123977,0.517359256,0.513478742,0.509598228,0.505717714,0.5018372,0.498024788,0.494212376,0.490399964,0.486587552,0.48277514,0.479037252,0.475299364,0.471561476,0.467823588,0.4640857,0.460427896,0.456770092,0.453112288,0.449454484,0.44579668,0.442223702,0.438650724,0.435077746,0.431504768,0.42793179,0.424447608,0.420963426,0.417479244,0.413995062,0.41051088,0.407118736,0.403726592,0.400334448,0.396942304,0.39355016,0.390252622,0.386955084,0.383657546,0.380360008,0.37706247,0.373861476,0.370660482,0.367459488,0.364258494,0.3610575,0.3610575,0.3610575,0.3610575,0.3610575,0.3610575,0.3610575,0.3610575,0.3610575,0.3610575,0.3610575
"BTN",0.68128007,0.675787122,0.670294174,0.664801226,0.659308278,0.65381533,0.64808033,0.64234533,0.63661033,0.63087533,0.62514033,0.619185802,0.613231274,0.607276746,0.601322218,0.59536769,0.589232062,0.583096434,0.576960806,0.570825178,0.56468955,0.55980054,0.55491153,0.55002252,0.54513351,0.5402445,0.53457612,0.52890774,0.52323936,0.51757098,0.5119026,0.506592712,0.501282824,0.495972936,0.490663048,0.48535316,0.479394468,0.473435776,0.467477084,0.461518392,0.4555597,0.44908341,0.44260712,0.43613083,0.42965454,0.42317825,0.416223676,0.409269102,0.402314528,0.395359954,0.38840538,0.38085106,0.37329674,0.36574242,0.3581881,0.35063378,0.344466824,0.338299868,0.332132912,0.325965956,0.319799,0.313632044,0.307465088,0.301298132,0.295131176,0.28896422
"BWA",0.56810932,0.566481532,0.564853744,0.563225956,0.561598168,0.55997038,0.558604074,0.557237768,0.555871462,0.554505156,0.55313885,0.551903414,0.550667978,0.549432542,0.548197106,0.54696167,0.544874456,0.542787242,0.540700028,0.538612814,0.5365256,0.533911888,0.531298176,0.528684464,0.526070752,0.52345704,0.521511346,0.519565652,0.517619958,0.515674264,0.51372857,0.512686898,0.511645226,0.510603554,0.509561882,0.50852021,0.506790226,0.505060242,0.503330258,0.501600274,0.49987029,0.499188626,0.498506962,0.497825298,0.497143634,0.49646197,0.495561738,0.494661506,0.493761274,0.492861042,0.49196081,0.490985658,0.490010506,0.489035354,0.488060202,0.48708505,0.484847408,0.482609766,0.480372124,0.478134482,0.47589684,0.473659198,0.471421556,0.469183914,0.466946272,0.46470863
"CAF",0.66951988,0.66529572,0.66107156,0.6568474,0.65262324,0.64839908,0.64436275,0.64032642,0.63629009,0.63225376,0.62821743,0.623431354,0.618645278,0.613859202,0.609073126,0.60428705,0.597734514,0.591181978,0.584629442,0.578076906,0.57152437,0.566114518,0.560704666,0.555294814,0.549884962,0.54447511,0.541999116,0.539523122,0.537047128,0.534571134,0.53209514,0.53144131,0.53078748,0.53013365,0.52947982,0.52882599,0.528711768,0.528597546,0.528483324,0.528369102,0.52825488,0.527973392,0.527691904,0.527410416,0.527128928,0.52684744,0.526690354,0.526533268,0.526376182,0.526219096,0.52606201,0.525268864,0.524475718,0.523682572,0.522889426,0.52209628,0.519394002,0.516691724,0.513989446,0.511287168,0.50858489,0.505882612,0.503180334,0.500478056,0.497775778,0.4950735
"CAN",0.41460564,0.411327416,0.408049192,0.404770968,0.401492744,0.39821452,0.394804636,0.391394752,0.387984868,0.384574984,0.3811651,0.376133874,0.371102648,0.366071422,0.361040196,0.35600897,0.351873336,0.347737702,0.343602068,0.339466434,0.3353308,0.329745222,0.324159644,0.318574066,0.312988488,0.30740291,0.303859366,0.300315822,0.296772278,0.293228734,0.28968519,0.288035208,0.286385226,0.284735244,0.283085262,0.28143528,0.27898003,0.27652478,0.27406953,0.27161428,0.26915903,0.267959972,0.266760914,0.265561856,0.264362798,0.26316374,0.259192534,0.255221328,0.251250122,0.247278916,0.24330771,0.23823655,0.23316539,0.22809423,0.22302307,0.21795191,0.214863238,0.211774566,0.208685894,0.205597222,0.20250855,0.199419878,0.196331206,0.193242534,0.190153862,0.18706519
"CHE",0.49537911,0.49164976,0.48792041,0.48419106,0.48046171,0.47673236,0.473228868,0.469725376,0.466221884,0.462718392,0.4592149,0.455157796,0.451100692,0.447043588,0.442986484,0.43892938,0.431954832,0.424980284,0.418005736,0.411031188,0.40405664,0.394757344,0.385458048,0.376158752,0.366859456,0.35756016,0.35348708,0.349414,0.34534092,0.34126784,0.33719476,0.329848836,0.322502912,0.315156988,0.307811064,0.30046514,0.29544998,0.29043482,0.28541966,0.2804045,0.27538934,0.271075436,0.266761532,0.262447628,0.258133724,0.25381982,0.2500293,0.24623878,0.24244826,0.23865774,0.23486722,0.230473576,0.226079932,0.221686288,0.217292644,0.212899,0.210125388,0.207351776,0.204578164,0.201804552,0.19903094,0.196257328,0.193483716,0.190710104,0.187936492,0.18516288
"CHL",0.45333698,0.451338274,0.449339568,0.447340862,0.445342156,0.44334345,0.442708014,0.442072578,0.441437142,0.440801706,0.44016627,0.440867372,0.441568474,0.442269576,0.442970678,0.44367178,0.438767126,0.433862472,0.428957818,0.424053164,0.41914851,0.41233014,0.40551177,0.3986934,0.39187503,0.38505666,0.37956024,0.37406382,0.3685674,0.36307098,0.35757456,0.353237628,0.348900696,0.344563764,0.340226832,0.3358899,0.331381576,0.326873252,0.322364928,0.317856604,0.31334828,0.307896124,0.302443968,0.296991812,0.291539656,0.2860875,0.281738386,0.277389272,0.273040158,0.268691044,0.26434193,0.261689158,0.259036386,0.256383614,0.253730842,0.25107807,0.24877284,0.24646761,0.24416238,0.24185715,0.23955192,0.23724669,0.23494146,0.23263623,0.230331,0.22802577
"CHN",0.67293581,0.689755872,0.706575934,0.723395996,0.740216058,0.75703612,0.741929146,0.726822172,0.711715198,0.696608224,0.68150125,0.658047128,0.634593006,0.611138884,0.587684762,0.56423064,0.560806874,0.557383108,0.553959342,0.550535576,0.54711181,0.543833254,0.540554698,0.537276142,0.533997586,0.53071903,0.526031436,0.521343842,0.516656248,0.511968654,0.50728106,0.502187104,0.497093148,0.491999192,0.486905236,0.48181128,0.477371526,0.472931772,0.468492018,0.464052264,0.45961251,0.456023612,0.452434714,0.448845816,0.445256918,0.44166802,0.438417782,0.435167544,0.431917306,0.428667068,0.42541683,0.41956924,0.41372165,0.40787406,0.40202647,0.39617888,0.394304282,0.392429684,0.390555086,0.388680488,0.38680589,0.384931292,0.383056694,0.381182096,0.379307498,0.3774329
