"female_65.hist","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AZE",0.12550259,0.12356412,0.12162565,0.11968718,0.11774871,0.11581024,0.115315098,0.114819956,0.114324814,0.113829672,0.11333453,0.11283699,0.11233945,0.11184191,0.11134437,0.11084683,0.110346982,0.109847134,0.109347286,0.108847438,0.10834759,0.107843606,0.107339622,0.106835638,0.106331654,0.10582767,0.105322842,0.104818014,0.104313186,0.103808358,0.10330353,0.102799322,0.102295114,0.101790906,0.101286698,0.10078249,0.101534776,0.102287062,0.103039348,0.103791634,0.10454392,0.10534853,0.10615314,0.10695775,0.10776236,0.10856697,0.10948146,0.11039595,0.11131044,0.11222493,0.11313942,0.111780702,0.110421984,0.109063266,0.107704548,0.10634583,0.10576407,0.10518231,0.10460055,0.10401879,0.10343703,0.10285527,0.10227351,0.10169175,0.10110999,0.10052823
"BDI",0.23291454,0.231178396,0.229442252,0.227706108,0.225969964,0.22423382,0.222550346,0.220866872,0.219183398,0.217499924,0.21581645,0.214193704,0.212570958,0.210948212,0.209325466,0.20770272,0.206974884,0.206247048,0.205519212,0.204791376,0.20406354,0.20190703,0.19975052,0.19759401,0.1954375,0.19328099,0.19179557,0.19031015,0.18882473,0.18733931,0.18585389,0.184888532,0.183923174,0.182957816,0.181992458,0.1810271,0.18268744,0.18434778,0.18600812,0.18766846,0.1893288,0.185958626,0.182588452,0.179218278,0.175848104,0.17247793,0.17084032,0.16920271,0.1675651,0.16592749,0.16428988,0.162931652,0.161573424,0.160215196,0.158856968,0.15749874,0.156210954,0.154923168,0.153635382,0.152347596,0.15105981,0.149772024,0.148484238,0.147196452,0.145908666,0.14462088
"BEL",0.12579011,0.123453646,0.121117182,0.118780718,0.116444254,0.11410779,0.113346992,0.112586194,0.111825396,0.111064598,0.1103038,0.109669654,0.109035508,0.108401362,0.107767216,0.10713307,0.105426689,0.103720307,0.102013926,0.100307544,0.098601163,0.096257812,0.093914461,0.091571111,0.08922776,0.086884409,0.085136703,0.083388997,0.081641292,0.079893586,0.07814588,0.076328999,0.074512118,0.072695237,0.070878356,0.069061475,0.067440388,0.065819301,0.064198213,0.062577126,0.060956039,0.059803622,0.058651206,0.057498789,0.056346373,0.055193956,0.054149907,0.053105858,0.05206181,0.051017761,0.049973712,0.049415228,0.048856744,0.048298261,0.047739777,0.047181293,0.046970953,0.046760613,0.046550274,0.046339934,0.046129594,0.045919254,0.045708914,0.045498575,0.045288235,0.045077895
"BEN",0.31800124,0.313315126,0.308629012,0.303942898,0.299256784,0.29457067,0.29076139,0.28695211,0.28314283,0.27933355,0.27552427,0.264336944,0.253149618,0.241962292,0.230774966,0.21958764,0.214576968,0.209566296,0.204555624,0.199544952,0.19453428,0.191237702,0.187941124,0.184644546,0.181347968,0.17805139,0.176340542,0.174629694,0.172918846,0.171207998,0.16949715,0.166303528,0.163109906,0.159916284,0.156722662,0.15352904,0.151681258,0.149833476,0.147985694,0.146137912,0.14429013,0.14598487,0.14767961,0.14937435,0.15106909,0.15276383,0.152855468,0.152947106,0.153038744,0.153130382,0.15322202,0.151597876,0.149973732,0.148349588,0.146725444,0.1451013,0.144288542,0.143475784,0.142663026,0.141850268,0.14103751,0.140224752,0.139411994,0.138599236,0.137786478,0.13697372
"BFA",0.31565729,0.311461354,0.307265418,0.303069482,0.298873546,0.29467761,0.290891122,0.287104634,0.283318146,0.279531658,0.27574517,0.272425776,0.269106382,0.265786988,0.262467594,0.2591482,0.255593666,0.252039132,0.248484598,0.244930064,0.24137553,0.23690348,0.23243143,0.22795938,0.22348733,0.21901528,0.212333716,0.205652152,0.198970588,0.192289024,0.18560746,0.185668868,0.185730276,0.185791684,0.185853092,0.1859145,0.187164884,0.188415268,0.189665652,0.190916036,0.19216642,0.192196268,0.192226116,0.192255964,0.192285812,0.19231566,0.191820602,0.191325544,0.190830486,0.190335428,0.18984037,0.18812698,0.18641359,0.1847002,0.18298681,0.18127342,0.179163394,0.177053368,0.174943342,0.172833316,0.17072329,0.168613264,0.166503238,0.164393212,0.162283186,0.16017316
"BGD",0.30357107,0.299832738,0.296094406,0.292356074,0.288617742,0.28487941,0.281230824,0.277582238,0.273933652,0.270285066,0.26663648,0.263012294,0.259388108,0.255763922,0.252139736,0.24851555,0.244950838,0.241386126,0.237821414,0.234256702,0.23069199,0.228292304,0.225892618,0.223492932,0.221093246,0.21869356,0.216860446,0.215027332,0.213194218,0.211361104,0.20952799,0.206235274,0.202942558,0.199649842,0.196357126,0.19306441,0.18846892,0.18387343,0.17927794,0.17468245,0.17008696,0.164667302,0.159247644,0.153827986,0.148408328,0.14298867,0.140328518,0.137668366,0.135008214,0.132348062,0.12968791,0.128886344,0.128084778,0.127283212,0.126481646,0.12568008,0.124389264,0.123098448,0.121807632,0.120516816,0.119226,0.117935184,0.116644368,0.115353552,0.114062736,0.11277192
"BGR",0.13388178,0.132618516,0.131355252,0.130091988,0.128828724,0.12756546,0.125174378,0.122783296,0.120392214,0.118001132,0.11561005,0.115652082,0.115694114,0.115736146,0.115778178,0.11582021,0.115565926,0.115311642,0.115057358,0.114803074,0.11454879,0.113794674,0.113040558,0.112286442,0.111532326,0.11077821,0.109991998,0.109205786,0.108419574,0.107633362,0.10684715,0.106178058,0.105508966,0.104839874,0.104170782,0.10350169,0.102951854,0.102402018,0.101852182,0.101302346,0.10075251,0.100611904,0.100471298,0.100330692,0.100190086,0.10004948,0.098177389,0.096305298,0.094433206,0.092561115,0.090689024,0.088633263,0.086577502,0.084521742,0.082465981,0.08041022,0.078196181,0.075982143,0.073768104,0.071554066,0.069340027,0.067125988,0.06491195,0.062697911,0.060483873,0.058269834
"BHR",0.18213842,0.179747936,0.177357452,0.174966968,0.172576484,0.170186,0.1679732,0.1657604,0.1635476,0.1613348,0.159122,0.1571262,0.1551304,0.1531346,0.1511388,0.149143,0.1473912,0.1456394,0.1438876,0.1421358,0.140384,0.1388982,0.1374124,0.1359266,0.1344408,0.132955,0.1317514,0.1305478,0.1293442,0.1281406,0.126937,0.126003752,0.125070504,0.124137256,0.123204008,0.12227076,0.12151764,0.12076452,0.1200114,0.11925828,0.11850516,0.117809128,0.117113096,0.116417064,0.115721032,0.115025,0.114311082,0.113597164,0.112883246,0.112169328,0.11145541,0.110714166,0.109972922,0.109231678,0.108490434,0.10774919,0.106281102,0.104813014,0.103344926,0.101876838,0.10040875,0.098940662,0.097472574,0.096004486,0.094536398,0.09306831
"BHS",0.15896368,0.156708222,0.154452764,0.152197306,0.149941848,0.14768639,0.145578952,0.143471514,0.141364076,0.139256638,0.1371492,0.135181812,0.133214424,0.131247036,0.129279648,0.12731226,0.125477114,0.123641968,0.121806822,0.119971676,0.11813653,0.116426026,0.114715522,0.113005018,0.111294514,0.10958401,0.107990792,0.106397574,0.104804356,0.103211138,0.10161792,0.100134899,0.098651878,0.097168858,0.095685837,0.094202816,0.093535219,0.092867622,0.092200026,0.091532429,0.090864832,0.090911546,0.090958259,0.091004973,0.091051686,0.0910984,0.089379514,0.087660628,0.085941742,0.084222856,0.08250397,0.080734335,0.078964699,0.077195064,0.075425428,0.073655793,0.072988933,0.072322073,0.071655212,0.070988352,0.070321492,0.069654632,0.068987772,0.068320911,0.067654051,0.066987191
"BIH",0.21402924,0.208445868,0.202862496,0.197279124,0.191695752,0.18611238,0.18272852,0.17934466,0.1759608,0.17257694,0.16919308,0.166116842,0.163040604,0.159964366,0.156888128,0.15381189,0.15101531,0.14821873,0.14542215,0.14262557,0.13982899,0.136181278,0.132533566,0.128885854,0.125238142,0.12159043,0.121231048,0.120871666,0.120512284,0.120152902,0.11979352,0.11865263,0.11751174,0.11637085,0.11522996,0.11408907,0.114036632,0.113984194,0.113931756,0.113879318,0.11382688,0.111629504,0.109432128,0.107234752,0.105037376,0.10284,0.10011,0.09738,0.09465,0.09192,0.08919,0.08817,0.08715,0.08613,0.08511,0.08409,0.082986847,0.081883693,0.08078054,0.079677386,0.078574233,0.07747108,0.076367926,0.075264773,0.074161619,0.073058466
"BLR",0.13122372,0.129431128,0.127638536,0.125845944,0.124053352,0.12226076,0.12121585,0.12017094,0.11912603,0.11808112,0.11703621,0.115770652,0.114505094,0.113239536,0.111973978,0.11070842,0.11013794,0.10956746,0.10899698,0.1084265,0.10785602,0.107228104,0.106600188,0.105972272,0.105344356,0.10471644,0.104594654,0.104472868,0.104351082,0.104229296,0.10410751,0.102439071,0.100770633,0.099102194,0.097433756,0.095765317,0.096904314,0.09804331,0.099182307,0.100321303,0.1014603,0.105606178,0.109752056,0.113897934,0.118043812,0.12218969,0.121822448,0.121455206,0.121087964,0.120720722,0.12035348,0.117372422,0.114391364,0.111410306,0.108429248,0.10544819,0.10041182,0.095375449,0.090339079,0.085302708,0.080266338,0.075229968,0.070193597,0.065157227,0.060120856,0.055084486
"BLZ",0.18341058,0.180568166,0.177725752,0.174883338,0.172040924,0.16919851,0.166226158,0.163253806,0.160281454,0.157309102,0.15433675,0.15146788,0.14859901,0.14573014,0.14286127,0.1399924,0.13709123,0.13419006,0.13128889,0.12838772,0.12548655,0.122819152,0.120151754,0.117484356,0.114816958,0.11214956,0.111114158,0.110078756,0.109043354,0.108007952,0.10697255,0.105563642,0.104154734,0.102745826,0.101336918,0.09992801,0.09943639,0.09894477,0.09845315,0.09796153,0.09746991,0.102842764,0.108215618,0.113588472,0.118961326,0.12433418,0.124484316,0.124634452,0.124784588,0.124934724,0.12508486,0.124234196,0.123383532,0.122532868,0.121682204,0.12083154,0.120640588,0.120449636,0.120258684,0.120067732,0.11987678,0.119685828,0.119494876,0.119303924,0.119112972,0.11892202
"BOL",0.24962273,0.2487938,0.24796487,0.24713594,0.24630701,0.24547808,0.244745232,0.244012384,0.243279536,0.242546688,0.24181384,0.241285446,0.240757052,0.240228658,0.239700264,0.23917187,0.238952812,0.238733754,0.238514696,0.238295638,0.23807658,0.235365588,0.232654596,0.229943604,0.227232612,0.22452162,0.22016945,0.21581728,0.21146511,0.20711294,0.20276077,0.198503836,0.194246902,0.189989968,0.185733034,0.1814761,0.17743129,0.17338648,0.16934167,0.16529686,0.16125205,0.157538812,0.153825574,0.150112336,0.146399098,0.14268586,0.139409936,0.136134012,0.132858088,0.129582164,0.12630624,0.12354341,0.12078058,0.11801775,0.11525492,0.11249209,0.109942894,0.107393697,0.104844501,0.102295304,0.099746108,0.097196912,0.094647715,0.092098519,0.089549322,0.087000126
"BRA",0.18672822,0.184340292,0.181952364,0.179564436,0.177176508,0.17478858,0.171905056,0.169021532,0.166138008,0.163254484,0.16037096,0.158981524,0.157592088,0.156202652,0.154813216,0.15342378,0.151883226,0.150342672,0.148802118,0.147261564,0.14572101,0.14471451,0.14370801,0.14270151,0.14169501,0.14068851,0.13953542,0.13838233,0.13722924,0.13607615,0.13492306,0.134287344,0.133651628,0.133015912,0.132380196,0.13174448,0.130031066,0.128317652,0.126604238,0.124890824,0.12317741,0.118764494,0.114351578,0.109938662,0.105525746,0.10111283,0.098629158,0.096145486,0.093661814,0.091178142,0.08869447,0.087421196,0.086147922,0.084874649,0.083601375,0.082328101,0.081097723,0.079867346,0.078636968,0.077406591,0.076176213,0.074945835,0.073715458,0.07248508,0.071254703,0.070024325
"BRB",0.16749709,0.165555048,0.163613006,0.161670964,0.159728922,0.15778688,0.15593265,0.15407842,0.15222419,0.15036996,0.14851573,0.146761458,0.145007186,0.143252914,0.141498642,0.13974437,0.138085776,0.136427182,0.134768588,0.133109994,0.1314514,0.12988424,0.12831708,0.12674992,0.12518276,0.1236156,0.122135698,0.120655796,0.119175894,0.117695992,0.11621609,0.114819346,0.113422602,0.112025858,0.110629114,0.10923237,0.107914782,0.106597194,0.105279606,0.103962018,0.10264443,0.101402102,0.100159774,0.098917446,0.097675118,0.09643279,0.095261943,0.094091096,0.09292025,0.091749403,0.090578556,0.089475535,0.088372515,0.087269494,0.086166474,0.085063453,0.083990532,0.082917611,0.081844689,0.080771768,0.079698847,0.078625926,0.077553005,0.076480083,0.075407162,0.074334241
"BRN",0.16672896,0.16446784,0.16220672,0.1599456,0.15768448,0.15542336,0.154314302,0.153205244,0.152096186,0.150987128,0.14987807,0.147680866,0.145483662,0.143286458,0.141089254,0.13889205,0.136844064,0.134796078,0.132748092,0.130700106,0.12865212,0.12674501,0.1248379,0.12293079,0.12102368,0.11911657,0.117342174,0.115567778,0.113793382,0.112018986,0.11024459,0.108594986,0.106945382,0.105295778,0.103646174,0.10199657,0.100464097,0.098931623,0.09739915,0.095866676,0.094334203,0.092911497,0.091488791,0.090066086,0.08864338,0.087220674,0.085900687,0.0845807,0.083260714,0.081940727,0.08062074,0.079396749,0.078172758,0.076948766,0.075724775,0.074500784,0.074500784,0.074500784,0.074500784,0.074500784,0.074500784,0.074500784,0.074500784,0.074500784,0.074500784,0.074500784
"BTN",0.29338793,0.291323922,0.289259914,0.287195906,0.285131898,0.28306789,0.280528536,0.277989182,0.275449828,0.272910474,0.27037112,0.26745342,0.26453572,0.26161802,0.25870032,0.25578262,0.252841716,0.249900812,0.246959908,0.244019004,0.2410781,0.239041706,0.237005312,0.234968918,0.232932524,0.23089613,0.228022014,0.225147898,0.222273782,0.219399666,0.21652555,0.213929658,0.211333766,0.208737874,0.206141982,0.20354609,0.200535532,0.197524974,0.194514416,0.191503858,0.1884933,0.185319142,0.182144984,0.178970826,0.175796668,0.17262251,0.169415314,0.166208118,0.163000922,0.159793726,0.15658653,0.15329996,0.15001339,0.14672682,0.14344025,0.14015368,0.137829504,0.135505328,0.133181152,0.130856976,0.1285328,0.126208624,0.123884448,0.121560272,0.119236096,0.11691192
"BWA",0.20028843,0.198868322,0.197448214,0.196028106,0.194607998,0.19318789,0.191955212,0.190722534,0.189489856,0.188257178,0.1870245,0.185870468,0.184716436,0.183562404,0.182408372,0.18125434,0.179321756,0.177389172,0.175456588,0.173524004,0.17159142,0.169199098,0.166806776,0.164414454,0.162022132,0.15962981,0.157862176,0.156094542,0.154326908,0.152559274,0.15079164,0.149855186,0.148918732,0.147982278,0.147045824,0.14610937,0.145189104,0.144268838,0.143348572,0.142428306,0.14150804,0.143256912,0.145005784,0.146754656,0.148503528,0.1502524,0.15051021,0.15076802,0.15102583,0.15128364,0.15154145,0.14840399,0.14526653,0.14212907,0.13899161,0.13585415,0.132928438,0.130002726,0.127077014,0.124151302,0.12122559,0.118299878,0.115374166,0.112448454,0.109522742,0.10659703
"CAF",0.26922015,0.26633315,0.26344615,0.26055915,0.25767215,0.25478515,0.252060092,0.249335034,0.246609976,0.243884918,0.24115986,0.23797042,0.23478098,0.23159154,0.2284021,0.22521266,0.220941986,0.216671312,0.212400638,0.208129964,0.20385929,0.20027536,0.19669143,0.1931075,0.18952357,0.18593964,0.18417348,0.18240732,0.18064116,0.178875,0.17710884,0.176835502,0.176562164,0.176288826,0.176015488,0.17574215,0.176407616,0.177073082,0.177738548,0.178404014,0.17906948,0.180349404,0.181629328,0.182909252,0.184189176,0.1854691,0.186326288,0.187183476,0.188040664,0.188897852,0.18975504,0.18822664,0.18669824,0.18516984,0.18364144,0.18211304,0.179829018,0.177544996,0.175260974,0.172976952,0.17069293,0.168408908,0.166124886,0.163840864,0.161556842,0.15927282
"CAN",0.11398504,0.112324854,0.110664668,0.109004482,0.107344296,0.10568411,0.104206347,0.102728583,0.10125082,0.099773056,0.098295293,0.096698487,0.095101681,0.093504874,0.091908068,0.090311262,0.088837886,0.08736451,0.085891133,0.084417757,0.082944381,0.081824688,0.080704996,0.079585303,0.078465611,0.077345918,0.076335628,0.075325338,0.074315047,0.073304757,0.072294467,0.071155613,0.070016759,0.068877905,0.067739051,0.066600197,0.065793528,0.064986859,0.064180191,0.063373522,0.062566853,0.061855971,0.061145089,0.060434206,0.059723324,0.059012442,0.058029058,0.057045674,0.056062291,0.055078907,0.054095523,0.053066868,0.052038212,0.051009557,0.049980901,0.048952246,0.048153335,0.047354425,0.046555514,0.045756604,0.044957693,0.044158782,0.043359872,0.042560961,0.041762051,0.04096314
"CHE",0.12316158,0.120831834,0.118502088,0.116172342,0.113842596,0.11151285,0.10936591,0.10721897,0.10507203,0.10292509,0.10077815,0.099402001,0.098025853,0.096649704,0.095273556,0.093897407,0.091080592,0.088263776,0.085446961,0.082630145,0.07981333,0.077667171,0.075521012,0.073374854,0.071228695,0.069082536,0.06735896,0.065635384,0.063911808,0.062188232,0.060464656,0.059593768,0.058722879,0.057851991,0.056981102,0.056110214,0.05514925,0.054188287,0.053227323,0.05226636,0.051305396,0.050187452,0.049069508,0.047951565,0.046833621,0.045715677,0.044869939,0.044024202,0.043178464,0.042332727,0.041486989,0.040792802,0.040098614,0.039404427,0.038710239,0.038016052,0.037670631,0.03732521,0.036979789,0.036634368,0.036288947,0.035943526,0.035598105,0.035252684,0.034907263,0.034561842
"CHL",0.16295095,0.16145982,0.15996869,0.15847756,0.15698643,0.1554953,0.154520178,0.153545056,0.152569934,0.151594812,0.15061969,0.150100784,0.149581878,0.149062972,0.148544066,0.14802516,0.145590034,0.143154908,0.140719782,0.138284656,0.13584953,0.132877172,0.129904814,0.126932456,0.123960098,0.12098774,0.118518436,0.116049132,0.113579828,0.111110524,0.10864122,0.106474387,0.104307554,0.102140721,0.099973888,0.097807055,0.095740893,0.093674731,0.09160857,0.089542408,0.087476246,0.085443805,0.083411364,0.081378922,0.079346481,0.07731404,0.075874639,0.074435239,0.072995838,0.071556438,0.070117037,0.069661493,0.069205949,0.068750404,0.06829486,0.067839316,0.06741894,0.066998564,0.066578189,0.066157813,0.065737437,0.065317061,0.064896685,0.06447631,0.064055934,0.063635558
"CHN",0.29225376,0.293484684,0.294715608,0.295946532,0.297177456,0.29840838,0.296765546,0.295122712,0.293479878,0.291837044,0.29019421,0.269207568,0.248220926,0.227234284,0.206247642,0.185261,0.180891426,0.176521852,0.172152278,0.167782704,0.16341313,0.158593426,0.153773722,0.148954018,0.144134314,0.13931461,0.135871256,0.132427902,0.128984548,0.125541194,0.12209784,0.121020996,0.119944152,0.118867308,0.117790464,0.11671362,0.115788348,0.114863076,0.113937804,0.113012532,0.11208726,0.110120592,0.108153924,0.106187256,0.104220588,0.10225392,0.100791533,0.099329146,0.09786676,0.096404373,0.094941986,0.093571852,0.092201717,0.090831583,0.089461448,0.088091314,0.088039164,0.087987014,0.087934864,0.087882714,0.087830564,0.087778414,0.087726264,0.087674114,0.087621964,0.087569814
"CIV",0.24835782,0.246184374,0.244010928,0.241837482,0.239664036,0.23749059,0.235320238,0.233149886,0.230979534,0.228809182,0.22663883,0.225117316,0.223595802,0.222074288,0.220552774,0.21903126,0.214103052,0.209174844,0.204246636,0.199318428,0.19439022,0.191528628,0.188667036,0.185805444,0.182943852,0.18008226,0.178254796,0.176427332,0.174599868,0.172772404,0.17094494,0.170051546,0.169158152,0.168264758,0.167371364,0.16647797,0.168955194,0.171432418,0.173909642,0.176386866,0.17886409,0.189074026,0.199283962,0.209493898,0.219703834,0.22991377,0.23197789,0.23404201,0.23610613,0.23817025,0.24023437,0.236611306,0.232988242,0.229365178,0.225742114,0.22211905,0.220019912,0.217920774,0.215821636,0.213722498,0.21162336,0.209524222,0.207425084,0.205325946,0.203226808,0.20112767
